User,Task,Action,Start,Finish,Duration
0,0,CR,4.227417,8.604523,4.377106
0,0,R,17.631043,18.95575,1.324707
0,0,T,19.8406986,20.67038,0.8296814
0,0,T,20.859695,21.92752,1.067825
0,0,T,21.9656112,22.64803,0.6824188
0,0,T,22.7404825,23.23444,0.4939575
0,0,T,23.4500161,23.92165,0.4716339
0,0,T,24.3911323,25.31641,0.9252777
0,0,T,25.4658226,25.87752,0.4116974
0,0,T,25.966504,26.41969,0.453186
0,0,T,26.5193073,26.97141,0.4521027
0,0,T,28.1126908,28.28275,0.1700592
0,0,T,28.287488516,28.29701,0.009521484
0,0,T,28.302838037,28.30885,0.006011963
0,0,T,28.3218961,28.33952,0.0176239
0,0,T,28.344283335,28.34674,0.002456665
0,0,T,28.35621237,28.36816,0.01194763
0,0,T,28.37403437,28.37643,0.00239563
0,0,T,28.391891143,28.39772,0.005828857
0,0,T,28.402440146,28.40479,0.002349854
0,0,T,28.4179234,28.42981,0.0118866
0,0,T,28.43455719,28.44681,0.01225281
0,0,T,28.452838369,28.46001,0.007171631
0,0,T,28.46949736,28.48233,0.01283264
0,0,T,28.488277583,28.49638,0.008102417
0,0,T,28.51771392,28.52957,0.01185608
0,0,T,28.53312316,28.55151,0.01838684
0,0,T,28.56582852,28.58272,0.01689148
0,0,T,28.58271813,28.60376,0.02104187
0,0,T,28.61909754,28.63074,0.01164246
0,0,T,28.753452363,28.75803,0.004577637
0,0,T,28.78820848,28.80127,0.01306152
0,0,T,28.824521328,28.82916,0.004638672
0,0,T,29.370073296,29.37607,0.005996704
0,0,T,29.46845693,29.48898,0.02052307
0,0,T,29.49519701,29.50864,0.01344299
0,0,T,29.53332057,29.54449,0.01116943
0,0,T,29.61593823,29.62813,0.01219177
0,0,T,29.63665686,29.64775,0.01109314
0,0,T,29.66984419,29.6808,0.01095581
0,0,T,29.68917771,29.7014,0.01222229
0,0,T,30.08417885,30.09486,0.01068115
0,0,T,30.099596816,30.10686,0.007263184
0,0,T,30.11760073,30.12935,0.01174927
0,0,T,30.203510664,30.20583,0.002319336
0,0,T,30.21763419,30.22859,0.01095581
0,0,T,30.23321899,30.24625,0.01303101
0,0,T,30.252170708,30.25832,0.006149292
0,0,T,30.27107073,30.28282,0.01174927
0,0,T,30.28859417,30.30869,0.02009583
0,0,T,30.323961475,30.33095,0.006988525
0,0,T,30.339100625,30.34496,0.005859375
0,0,T,30.35326763,30.3652,0.01193237
0,0,T,30.3709994,30.51962,0.1486206
0,0,R,31.75764,34.38589,2.62825
0,0,R,35.101451,39.69955,4.598099
0,0,T,40.471478,41.77792,1.306442
0,0,T,41.949231,43.69064,1.741409
0,0,T,44.3962534,45.32176,0.9255066
0,0,R,46.622251,48.26756,1.645309
0,0,R,48.8189284,49.77303,0.9541016
0,0,R,50.2445362,51.07878,0.8342438
0,0,R,51.934864,53.46703,1.532166
0,0,R,54.254255,56.14163,1.887375
0,0,R,57.035518,58.43922,1.403702
0,0,R,73.162093,76.78514,3.623047
0,0,T,78.42749054,78.52681,0.09931946
0,0,T,78.5479609,78.56029,0.0123291
0,0,T,78.620557788,78.6257,0.005142212
0,0,T,78.647005264,78.65436,0.007354736
0,0,T,78.66575229,78.67741,0.01165771
0,0,T,78.701447788,78.70659,0.005142212
0,0,T,78.80183479,78.81305,0.01121521
0,0,T,78.817975264,78.82533,0.007354736
0,0,T,78.83650583,78.84766,0.01115417
0,0,T,78.85386302,78.87727,0.02340698
0,0,T,78.883846753,78.88905,0.005203247
0,0,T,78.90165686,78.91275,0.01109314
0,0,T,78.91770945,78.92865,0.01094055
0,0,T,78.93124291,78.94876,0.01751709
0,0,T,78.95358191,78.96762,0.01403809
0,0,T,78.971317891,78.97498,0.003662109
0,0,T,78.99110705,79.00838,0.01727295
0,0,T,79.01346094,79.02962,0.01615906
0,0,T,79.0330626,79.04765,0.0145874
0,0,T,79.052841265,79.05542,0.002578735
0,0,T,79.102115635,79.10709,0.004974365
0,0,T,79.11946235,79.14055,0.02108765
0,0,T,79.15162615,79.18045,0.02882385
0,0,T,79.18652841,79.19753,0.01100159
0,0,T,79.20127719,79.21353,0.01225281
0,0,T,79.21712856,79.23785,0.02072144
0,0,T,79.268358081,79.2782,0.009841919
0,0,T,79.300610625,79.30647,0.005859375
0,0,R,80.579411,82.78278,2.203369
0,0,T,83.1685971,83.85686,0.6882629
0,0,T,84.017548,85.26027,1.242722
0,0,T,85.2786977,85.41209,0.1333923
0,0,T,85.499889,89.20808,3.708191
0,0,T,89.3500868,89.88123,0.5311432
0,0,T,102.8692728,103.4322,0.5629272
0,0,T,107.3488743,107.8952,0.5463257
0,0,T,108.349517,111.0036,2.654083
0,0,R,111.24037,113.3394,2.09903
0,0,T,114.0687971,114.8343,0.7655029
0,0,R,117.954407,120.6539,2.699493
0,1,R,121.9435993,122.7756,0.8320007
0,1,R,142.943807,144.5454,1.601593
0,1,R,148.152079,149.8715,1.719421
0,1,R,151.104324,152.4402,1.335876
0,1,R,156.804414,159.1839,2.379486
0,1,R,167.997786,171.3795,3.381714
0,1,R,173.941179,174.9648,1.023621
1,0,T,0.0056,0.4433289,0.4377289
1,0,CR,5.9614562,6.942047,0.9805908
1,0,CR,9.3310399,10.26088,0.9298401
1,0,CR,15.025556,16.12251,1.096954
1,0,CR,24.555604,26.00081,1.445206
1,0,CR,26.024535,27.82347,1.798935
1,0,R,56.788213,58.11588,1.327667
1,0,R,61.867978,63.19209,1.324112
1,0,CR,66.407562,68.04158,1.634018
1,0,CR,68.145584,69.28067,1.135086
1,0,CR,91.625354,97.38045,5.755096
1,0,CR,98.853043,101.3051,2.452057
1,0,CR,103.294861,104.6456,1.350739
1,0,CR,106.74561,109.3252,2.57959
1,0,T,110.9908958,111.5902,0.5993042
1,0,CR,114.900064,117.7436,2.843536
1,1,CR,129.466032,132.8645,3.398468
1,1,T,135.361139258,135.3659,0.004760742
1,1,T,135.37798667,135.3829,0.00491333
1,1,T,135.393618555,135.3996,0.005981445
1,1,T,135.409210107,135.4151,0.005889893
1,1,T,135.42587471,135.4368,0.01092529
1,1,T,135.44150659,135.4535,0.01199341
1,1,T,135.462049072,135.468,0.005950928
1,1,T,135.475347705,135.4802,0.004852295
1,1,T,135.4901061,135.5151,0.0249939
1,1,T,135.524913379,135.5312,0.006286621
1,1,T,135.54484316,135.5706,0.02575684
1,1,T,135.58172271,135.6022,0.02047729
1,1,T,135.61193198,135.6354,0.02346802
1,1,T,135.64774048,135.6825,0.03475952
1,1,T,135.696658594,135.6991,0.002441406
1,1,T,135.70809517,135.7243,0.01620483
1,1,T,135.729196484,135.7353,0.006103516
1,1,T,135.747823193,135.7553,0.007476807
1,1,T,135.760246338,135.764,0.003753662
1,1,T,135.773996484,135.7801,0.006103516
1,1,T,135.79745127,135.8074,0.00994873
1,1,T,135.813596484,135.8197,0.006103516
1,1,T,135.836091309,135.8425,0.006408691
1,1,T,135.8449502,135.8585,0.0135498
1,1,T,135.86470249,135.8734,0.00869751
1,1,T,135.879481787,135.8894,0.009918213
1,1,T,135.89548667,135.9004,0.00491333
1,1,T,135.91298667,135.9179,0.00491333
1,1,T,135.927856152,135.9328,0.004943848
1,1,T,135.94638208,135.961,0.01461792
1,1,T,135.978404932,135.9846,0.006195068
1,1,T,135.99439053,136.0091,0.01470947
1,1,T,136.012789111,136.0152,0.002410889
1,1,T,136.027556152,136.0325,0.004943848
1,1,T,136.04851367,136.0595,0.01098633
1,1,T,136.061925635,136.0669,0.004974365
1,1,T,136.07481724,136.0909,0.01608276
1,1,T,136.095746631,136.1042,0.008453369
1,1,T,136.11025752,136.1163,0.00604248
1,1,T,136.125152344,136.1315,0.006347656
1,1,T,136.39899087,136.4296,0.03060913
1,1,T,136.54507861,136.577,0.03192139
1,1,T,136.576978516,136.5865,0.009521484
1,1,T,136.597189111,136.5996,0.002410889
1,1,T,136.60791206,136.6243,0.01638794
1,1,T,136.62900166,136.6348,0.00579834
1,1,T,136.640749072,136.6467,0.005950928
1,1,T,136.6658104,136.6764,0.0105896
1,1,T,136.681368408,136.685,0.003631592
1,1,T,136.69610391,136.7171,0.02099609
1,1,T,136.72805752,136.7341,0.00604248
