User,Task,Action,Start,Finish,Duration
0,0,T,36.5179021,37.17226,0.6543579
0,0,T,37.276261,38.54918,1.272919
0,0,T,40.4409611,41.06236,0.6213989
0,0,T,43.804124,44.98552,1.181396
0,0,T,45.0162839,45.55379,0.5375061
0,0,T,45.7796462,46.16725,0.3876038
0,0,T,46.3860312,46.68608,0.3000488
0,0,T,46.8916512,47.22295,0.3312988
0,0,T,47.4334211,47.81602,0.3825989
0,0,T,47.9969044,48.33568,0.3387756
0,0,T,48.5906873,49.00594,0.4152527
0,0,T,49.7176958,50.05049,0.3327942
0,0,R,52.879716,55.62172,2.742004
0,0,R,59.22346,63.53712,4.31366
0,0,T,65.9714468,66.50819,0.5367432
0,0,T,66.6707876,67.02824,0.3574524
0,0,T,67.5348382,67.89992,0.3650818
0,0,T,68.6681623,69.11732,0.4491577
0,0,T,69.9481035,70.27278,0.3246765
0,0,T,70.6989636,71.04781,0.3488464
0,0,T,71.1655684,71.47993,0.3143616
0,0,T,72.3003701,72.59105,0.2906799
0,0,T,72.9131352,73.51955,0.6064148
0,0,T,74.2991452,74.57478,0.2756348
0,0,T,75.2314261,75.46043,0.2290039
0,0,T,76.0319707,76.28429,0.2523193
0,0,T,77.9125816,78.1902,0.2776184
0,0,T,79.3826796,79.6498,0.2671204
0,0,T,80.6991168,80.9381,0.2389832
0,0,T,81.7408906,82.05748,0.3165894
0,0,T,83.1673123,83.46022,0.2929077
0,0,T,83.7330475,84.05159,0.3185425
0,0,T,84.4072698,84.65669,0.2494202
0,0,T,84.9150548,85.12291,0.2078552
0,0,T,85.3813055,85.58971,0.2084045
0,0,T,86.4356527,86.69316,0.2575073
0,0,T,87.3570675,87.51936,0.1622925
0,0,T,87.7807435,88.00636,0.2256165
0,0,T,88.3590895,88.57256,0.2134705
0,1,T,88.9299751,89.19795,0.2679749
0,1,T,91.3940564,91.58177,0.1877136
0,1,T,92.1759198,92.44539,0.2694702
0,1,T,92.8446774,93.11311,0.2684326
0,1,T,93.8642126,94.14531,0.2810974
0,1,T,94.5046239,94.80864,0.3040161
0,1,T,95.7256881,96.25587,0.5301819
0,1,T,96.3294531,96.91182,0.5823669
0,1,T,99.5343288,100.0686,0.5342712
0,1,T,100.2716466,100.7689,0.4972534
0,1,T,100.9501925,101.4129,0.4627075
0,1,T,101.6653562,102.0052,0.3398438
0,1,T,102.1842377,102.5181,0.3338623
0,1,T,102.878838,105.7044,2.825562
0,1,T,105.8314833,106.2623,0.4308167
0,1,T,106.6945703,107.0725,0.3779297
0,1,T,107.7555377,108.0894,0.3338623
0,1,T,108.4801566,108.9609,0.4807434
0,1,T,111.00207661,111.0123,0.01022339
0,1,T,111.04149551,111.0736,0.03210449
0,1,T,111.139374951,111.1438,0.004425049
0,1,T,111.241475781,111.2488,0.007324219
0,1,T,111.299583398,111.3041,0.004516602
0,1,T,111.30407959,111.31,0.00592041
0,1,T,111.367263525,111.3759,0.008636475
0,1,T,111.41710166,111.4229,0.00579834
0,1,T,111.5176709,111.53,0.0123291
0,1,T,111.554809277,111.5578,0.002990723
0,1,T,111.588535156,111.59,0.001464844
0,1,T,111.621827002,111.6279,0.006072998
0,1,T,111.656817725,111.6599,0.003082275
0,1,T,111.672191846,111.6768,0.004608154
0,1,T,111.685965967,111.6921,0.006134033
0,1,T,111.718154,111.7303,0.012146
0,1,T,111.76386084,111.7815,0.01763916
0,1,T,112.4848953,112.6485,0.1636047
0,1,R,112.818809,115.8106,2.991791
0,1,R,116.460026,118.3382,1.878174
0,1,R,122.099293,123.5154,1.416107
0,1,T,129.7668125,130.1452,0.3783875
0,1,T,141.8619473,142.266,0.4040527
0,1,T,142.9415982,143.2884,0.3468018
0,1,T,143.7395057,144.2374,0.4978943
0,1,T,144.5874684,144.9036,0.3161316
0,1,T,145.3140279,145.5954,0.2813721
0,1,T,145.95384722,145.9717,0.01785278
0,1,T,145.99589375,145.9998,0.00390625
0,1,T,146.006406006,146.009,0.002593994
0,1,T,146.020412012,146.0256,0.005187988
0,1,T,146.035960791,146.0424,0.006439209
0,1,T,146.05391694,146.0653,0.01138306
0,1,T,146.069101123,146.0767,0.007598877
0,1,T,146.089401123,146.097,0.007598877
0,1,T,146.102142529,146.1073,0.005157471
0,1,T,146.120154785,146.124,0.003845215
0,1,T,146.13429487,146.1458,0.01150513
0,1,T,146.14834365,146.1611,0.01275635
0,1,T,146.167391309,146.1738,0.006408691
0,1,T,146.182791309,146.1892,0.006408691
0,1,T,146.20068345,146.2164,0.01571655
0,1,T,146.22649351,146.2369,0.01040649
0,1,T,146.23689106,146.2498,0.01290894
0,1,T,146.254903564,146.26,0.005096436
0,1,T,146.2703237,146.4523,0.1819763
