User,Task,Action,Start,Finish,Duration
0,0,CR,5.130829,8.005478,2.874649
0,0,CR,8.451981,9.463791,1.01181
0,0,T,10.9377312,11.64786,0.7101288
0,0,T,11.8241752,12.41585,0.5916748
0,0,T,12.5902875,13.13112,0.5408325
0,0,T,13.3636275,13.99467,0.6310425
0,0,R,16.492512,20.28748,3.794968
0,0,CR,21.04694,22.44112,1.39418
0,0,CR,22.9704589,23.91156,0.9411011
0,0,CR,24.447888,26.94299,2.495102
0,0,T,30.3582457,31.31369,0.9554443
0,0,CR,41.4440159,42.36171,0.9176941
0,0,R,42.836582,46.60477,3.768188
0,0,CR,48.79156,51.16096,2.3694
0,0,CR,58.241533,59.90555,1.664017
0,0,R,64.148345,66.2937,2.145355
0,0,R,68.599335,70.95932,2.359985
0,0,R,71.262023,72.16574,0.903717
0,0,R,75.564085,76.77284,1.208755
0,0,CR,77.4388,81.52132,4.08252
0,0,CR,95.698213,97.84311,2.144897
0,0,T,99.527226,100.7067,1.179474
0,0,T,101.686534,104.0796,2.393066
0,0,T,104.0854583,104.197,0.1115417
0,0,R,106.9414926,107.9266,0.9851074
0,0,T,112.6210845,113.0595,0.4384155
0,0,T,113.108972,115.0711,1.962128
0,0,T,115.0824005,115.3194,0.2369995
0,0,CR,116.765711,117.8641,1.098389
0,0,CR,118.986084,122.0672,3.081116
0,0,T,140.2010061,140.7148,0.5137939
0,0,T,140.7194356,141.4467,0.7272644
0,0,CR,142.0093255,142.9807,0.9713745
0,0,R,147.506936,150.6876,3.180664
0,0,T,153.2222188,154.1592,0.9369812
0,0,T,154.2065602,154.3286,0.1220398
0,0,T,154.469282,155.4727,1.003418
0,0,T,155.4958622,155.8271,0.3312378
0,0,T,155.8995279,156.0559,0.1563721
0,0,R,157.254001,160.3595,3.105499
0,0,T,161.5173218,161.8987,0.3813782
0,0,T,162.0449993,162.752,0.7070007
0,0,T,162.8324395,162.9445,0.1120605
0,0,T,162.9501198,163.1223,0.1721802
0,0,T,163.591884,163.9183,0.326416
0,0,T,164.2521433,164.3628,0.1106567
0,0,T,165.7729619,166.287,0.5140381
0,0,T,166.5204857,166.8751,0.3546143
0,0,T,166.887179,167.1337,0.246521
0,0,T,167.5908221,167.9144,0.3235779
0,0,T,168.0514009,168.1905,0.1390991
0,0,T,170.1097714,170.2341,0.1243286
0,1,T,177.705844,178.3595,0.653656
0,1,CR,179.8122579,180.7829,0.9706421
0,1,CR,181.167154,182.8043,1.637146
0,1,T,193.112764,194.7446,1.631836
0,1,R,197.336488,198.3537,1.017212
0,1,R,198.46515,200.2399,1.77475
0,1,R,200.722255,202.923,2.200745
0,1,T,203.9312427,204.72,0.7887573
0,1,T,204.8893317,205.5443,0.6549683
0,1,T,205.9342868,206.4103,0.4760132
0,1,T,207.9527713,208.9409,0.9881287
0,1,T,209.24394,210.2964,1.05246
0,1,CR,210.543255,212.5005,1.957245
0,1,T,213.008636,214.75,1.741364
0,1,T,216.0437441,216.981,0.9372559
0,1,T,217.903414,218.9751,1.071686
0,1,CR,220.682038,222.5271,1.845062
0,1,CR,224.534322,226.4894,1.955078
0,1,R,226.861997,235.634,8.772003
0,1,T,238.267487,239.3573,1.089813
0,1,T,239.4195957,239.684,0.2644043
0,1,CR,242.652311,243.7218,1.069489
0,1,CR,243.91342,245.3403,1.42688
0,1,T,247.388903,248.657,1.268097
0,1,T,248.7380255,249.1581,0.4200745
0,1,T,249.1968356,249.6741,0.4772644
0,1,T,251.5488249,251.8746,0.3257751
0,1,T,251.8903304,252.0442,0.1538696
0,1,T,255.0825212,255.4433,0.3607788
0,1,T,255.5818497,256.0972,0.5153503
0,1,R,256.438202,259.0112,2.572998
0,1,T,259.3122479,260.0382,0.7259521
0,1,T,260.0501416,260.2175,0.1673584
0,1,CR,260.733201,261.9507,1.217499
0,1,CR,263.7826465,264.6437,0.8610535
0,1,T,268.5339914,269.1141,0.5801086
1,0,T,0.0198059,0.3122101,0.2924042
1,0,T,3.8436282,4.188843,0.3452148
1,0,T,4.48880031,4.499985,0.01118469
1,0,T,4.512451047,4.517578,0.005126953
1,0,T,4.56188954,4.572235,0.01034546
1,0,T,5.281707325,5.285049,0.003341675
