User,Task,Action,Start,Finish,Duration
0,0,T,0.0049744,0.1389771,0.1340027
0,0,T,0.427536,0.548172,0.120636
0,0,T,6.2800908,6.643723,0.3636322
0,0,T,6.71849045,6.817108,0.09861755
0,0,T,21.03567396,21.05136,0.01568604
0,0,T,21.06656158,21.07944,0.01287842
0,0,T,21.079441826,21.08582,0.006378174
0,0,T,21.088989487,21.09639,0.007400513
0,0,T,21.106045801,21.1116,0.005554199
0,0,T,21.12823459,21.14978,0.02154541
0,0,T,21.15464625,21.18936,0.03471375
0,0,T,21.19369711,21.20566,0.01196289
0,0,T,21.212108784,21.22073,0.008621216
0,0,T,21.226138906,21.23151,0.005371094
0,0,T,21.242262095,21.24774,0.005477905
0,0,T,21.25857516,21.29866,0.04008484
0,0,T,21.312511372,21.32098,0.008468628
0,0,T,21.32421784,21.34793,0.02371216
0,0,T,21.358732095,21.36421,0.005477905
0,0,T,21.37055985,21.39209,0.02153015
0,0,T,21.394274619,21.39754,0.003265381
0,0,T,21.408385015,21.41487,0.006484985
0,0,T,21.424593979,21.43114,0.006546021
0,0,T,21.44425918,21.48735,0.04309082
0,0,T,21.49265751,21.51521,0.02255249
0,0,T,21.525968389,21.53137,0.005401611
0,0,T,21.544171,21.55502,0.010849
0,0,T,21.560374351,21.56454,0.004165649
0,0,T,21.57953377,21.58167,0.00213623
0,0,T,21.64040937,21.65106,0.01065063
0,0,T,21.656354683,21.66168,0.005325317
0,0,T,21.671374312,21.67908,0.007705688
0,0,T,21.69003048,21.70091,0.01087952
0,0,T,21.705322612,21.71077,0.005447388
0,0,T,21.72282519,21.74463,0.02180481
0,0,T,21.75970255,21.77046,0.01075745
0,0,T,21.77586731,21.81612,0.04025269
0,0,T,21.82797367,21.83896,0.01098633
0,0,T,21.844348389,21.84975,0.005401611
0,0,T,21.925448906,21.93082,0.005371094
0,0,T,21.945861763,21.95018,0.004318237
0,0,T,21.960955654,21.96416,0.003204346
0,0,T,21.974076836,21.97957,0.005493164
0,0,T,21.992488574,21.9967,0.004211426
0,0,T,22.77247174,22.80244,0.02996826
0,0,T,22.875019302,22.88361,0.008590698
0,0,T,22.89210551,22.93158,0.03947449
0,0,T,22.931576113,22.94006,0.008483887
0,0,T,22.95050436,22.96204,0.01153564
0,0,T,22.993480728,22.99786,0.004379272
0,0,T,23.00345296,23.03954,0.03608704
0,0,T,23.066434375,23.0762,0.009765625
0,0,T,23.078397476,23.08061,0.002212524
0,0,T,23.10251936,23.1058,0.00328064
0,0,T,23.10580581,23.11873,0.01292419
0,0,T,23.13191313,23.13733,0.00541687
0,0,T,23.143129878,23.14638,0.003250122
0,0,T,23.15415479,23.16537,0.01121521
0,0,T,23.17123262,23.18405,0.01281738
0,0,T,23.18866013,23.20015,0.01148987
0,0,T,23.20473961,23.21626,0.01152039
0,0,T,23.22095754,23.2326,0.01164246
0,0,T,23.23727166,23.24307,0.00579834
0,0,T,23.255506069,23.26016,0.004653931
0,0,T,23.27063166,23.27643,0.00579834
0,0,T,23.286731475,23.29372,0.006988525
0,0,T,23.305515737,23.30901,0.003494263
0,0,T,23.323031846,23.32764,0.004608154
0,0,T,23.336879507,23.34251,0.005630493
0,0,T,23.35784959,23.36377,0.00592041
0,0,T,23.374236401,23.38005,0.005813599
0,0,T,23.391894331,23.39783,0.005935669
0,0,T,23.413340625,23.4192,0.005859375
0,0,T,23.42528255,23.43604,0.01075745
0,0,T,23.438411704,23.44804,0.009628296
0,0,T,23.456498037,23.46251,0.006011963
0,0,T,23.475663667,23.47928,0.003616333
0,0,T,23.50944574,23.55156,0.04211426
0,0,T,23.551559072,23.55751,0.005950928
0,0,T,23.56341674,23.57776,0.01434326
0,0,T,23.593184849,23.59909,0.005905151
