User,Task,Action,Start,Finish,Duration
0,0,T,0.0061951,0.1617737,0.1555786
0,0,T,0.2536316,0.3682861,0.1146545
0,0,T,5.3801879,5.943222,0.5630341
0,0,T,6.080521,6.398148,0.317627
0,0,T,6.4800115,6.797318,0.3173065
0,0,T,6.9147645,7.297226,0.3824615
0,0,T,7.39624,7.863754,0.467514
0,0,T,7.9457395,8.394592,0.4488525
0,0,T,8.5511785,8.947083,0.3959045
0,0,T,9.5053249,9.731277,0.2259521
0,0,T,9.8570224,10.0603,0.2032776
0,0,T,10.0902725,10.36754,0.2772675
0,0,T,10.4009873,10.83098,0.4299927
0,0,T,10.9610099,11.36491,0.4039001
0,0,R,12.215435,15.86607,3.650635
0,0,T,30.8857135,31.52849,0.6427765
0,0,T,31.6793504,32.13127,0.4519196
0,0,T,44.72383166,44.72963,0.00579834
0,0,T,44.741559385,44.75044,0.008880615
0,0,T,44.756118804,44.76297,0.006851196
0,0,T,44.775329609,44.77948,0.004150391
0,0,T,44.790499609,44.79465,0.004150391
0,0,T,44.806972095,44.81245,0.005477905
0,0,T,44.820721992,44.82768,0.006958008
0,0,T,44.83585804,44.84924,0.01338196
0,0,T,44.854705801,44.86026,0.005554199
0,0,T,44.87236045,44.89415,0.02178955
0,0,CR,44.844387,47.34219,2.497803
0,0,R,75.657535,79.88689,4.229355
0,0,T,81.586354,82.7589,1.172546
0,0,T,82.939318,84.15523,1.215912
0,0,R,85.834245,87.41031,1.576065
0,0,T,95.510684,96.98984,1.479156
0,0,CR,114.629335,118.1037,3.474365
0,1,T,129.1069571,130.0859,0.9789429
0,1,T,136.16573828,136.259,0.09326172
0,1,T,137.669904,137.8896,0.219696
0,1,T,137.9279634,138.778,0.8500366
1,0,T,0.159256,0.3787537,0.2194977
1,0,T,1.8298031,2.037582,0.2077789
1,0,T,2.064682,2.471344,0.406662
1,0,T,2.47540292,2.565384,0.08998108
1,0,T,2.57699597,2.666031,0.08903503
1,0,T,2.8899995,2.992447,0.1024475
1,0,T,3.3884887,3.912918,0.5244293
1,0,T,4.6333316,4.917084,0.2837524
1,0,T,11.6964695,11.80853,0.1120605
1,0,T,12.1545389,12.26663,0.1120911
1,0,T,12.6357101,13.46678,0.8310699
1,0,T,14.4581867,15.07896,0.6207733
1,0,T,15.4976527,15.79024,0.2925873
1,0,T,16.9506271,17.06725,0.1166229
1,0,T,17.8534435,18.37299,0.5195465
1,0,T,18.701031,19.71838,1.017349
1,0,T,19.7698231,19.87813,0.1083069
1,0,T,20.020717,20.29684,0.276123
1,0,T,20.4167981,20.52953,0.1127319
1,0,T,20.592972,21.3517,0.758728
1,0,T,21.5849443,22.5502,0.9652557
1,0,T,22.61834649,22.63182,0.01347351
1,0,T,22.63922552,22.66219,0.02296448
1,0,T,22.670837705,22.67569,0.004852295
1,0,T,22.705123711,22.71257,0.007446289
1,0,T,22.71856307,22.72929,0.01072693
1,0,T,23.134883711,23.14233,0.007446289
1,0,T,23.1675846,23.17262,0.0050354
1,0,T,23.33618574,23.34705,0.01086426
1,0,T,23.365535596,23.37405,0.008514404
1,0,T,23.70081676,23.74464,0.04382324
1,0,T,24.451441973,24.46017,0.008728027
1,0,T,24.46925254,24.49652,0.02726746
1,0,T,24.51179674,24.52614,0.01434326
1,0,T,24.53251747,24.55861,0.02609253
1,0,T,24.603620708,24.60977,0.006149292
1,0,T,25.15292187,25.16313,0.01020813
1,0,T,25.252958408,25.25659,0.003631592
1,0,T,25.26649019,25.27267,0.00617981
1,0,T,25.30248972,25.31253,0.01004028
1,0,T,25.400161455,25.40892,0.008758545
1,0,T,25.807126069,25.81178,0.004653931
1,0,T,26.21596812,26.22227,0.00630188
1,0,T,26.502795596,26.51131,0.008514404
1,0,T,26.64304034,26.65894,0.01589966
1,0,T,26.664905967,26.67104,0.006134033
1,0,T,26.68187082,26.69391,0.01203918
1,0,T,26.69984626,26.71068,0.01083374
1,0,T,26.71434485,26.72762,0.01327515
1,0,T,28.115726484,28.12183,0.006103516
1,0,R,26.723851,29.04984,2.325989
1,0,T,29.4014919,29.79584,0.3943481
1,0,T,29.8380385,30.06248,0.2244415
1,0,T,30.5496789,30.66531,0.1156311
1,0,T,31.1008439,31.26895,0.1681061
1,0,T,31.6514852,31.94923,0.2977448
1,0,T,32.7485379,32.92142,0.1728821
1,0,T,33.3986028,33.59419,0.1955872
1,0,T,34.1746251,34.52869,0.3540649
1,0,T,34.5992145,34.7381,0.1388855
1,0,T,34.767959,34.89685,0.128891
1,0,T,34.92150514,34.93211,0.01060486
1,0,T,34.971481909,34.97815,0.006668091
1,0,T,35.00230522,35.0132,0.01089478
1,0,T,35.01878028,35.03262,0.01383972
1,0,T,35.0548352,35.06013,0.0052948
1,0,T,35.065541392,35.07224,0.006698608
1,0,T,35.081650586,35.09105,0.009399414
1,0,T,35.184712139,35.19402,0.009307861
1,0,T,35.89158564,35.90393,0.01234436
1,0,T,35.9520902,35.96564,0.0135498
1,0,T,37.839495283,37.84508,0.005584717
1,0,T,37.916974766,37.92259,0.005615234
1,0,R,35.956069,37.95053,1.994461
1,0,T,37.951890151,37.96161,0.009719849
1,0,T,38.11585823,38.12805,0.01219177
1,0,T,38.2854608,38.49797,0.2125092
1,0,T,39.1198417,39.24533,0.1254883
1,0,T,39.3962298,39.72083,0.3246002
1,0,T,39.7249327,40.10921,0.3842773
1,0,T,40.1526996,40.28362,0.1309204
1,0,T,43.3901018,43.56924,0.1791382
1,0,T,43.6885672,43.84616,0.1575928
1,0,T,43.8777789,44.28557,0.4077911
1,0,T,45.0022849,45.56892,0.5666351
1,0,T,45.9885392,46.13835,0.1498108
1,0,T,47.2694439,47.38419,0.1147461
1,0,T,48.2490739,48.48705,0.2379761
1,0,T,48.87984,49.02312,0.14328
1,0,T,49.2400049,49.4281,0.1880951
1,0,T,51.2663275,51.41565,0.1493225
1,0,T,51.4223807,51.55913,0.1367493
1,0,T,58.2753728,58.42851,0.1531372
1,0,T,58.5507985,58.698,0.1472015
1,0,T,58.784198,58.89487,0.110672
1,0,T,59.3511013,59.47514,0.1240387
1,0,T,59.566558657,59.57106,0.004501343
1,0,T,59.581738037,59.58775,0.006011963
1,0,R,59.560756,60.79539,1.234634
1,0,T,60.79539807,60.82175,0.02635193
1,0,T,60.97207349,60.98425,0.01217651
1,0,T,62.981900708,62.98805,0.006149292
1,0,T,63.118617891,63.12228,0.003662109
1,0,R,60.978285,63.13687,2.158585
1,0,T,63.137974561,63.14655,0.008575439
1,0,R,63.2413944,64.18129,0.9398956
1,0,T,66.286572964,66.29141,0.004837036
1,0,R,64.186202,66.31697,2.130768
1,0,T,66.31830163,66.34238,0.02407837
1,0,T,66.603742261,66.6098,0.006057739
1,0,T,67.844968638,67.85124,0.006271362
1,0,R,66.607173,68.8007,2.193527
1,0,T,68.7997597,68.81157,0.0118103
1,0,T,68.81768667,68.8226,0.00491333
1,0,T,68.83273697,68.85709,0.02435303
1,0,T,68.96404607,68.97607,0.01202393
1,0,T,69.00163626,69.01247,0.01083374
1,0,T,69.020978408,69.02461,0.003631592
1,0,T,69.1139501,69.33859,0.2246399
1,0,T,69.3574667,69.57759,0.2201233
1,0,T,69.613586919,69.61937,0.005783081
1,0,T,69.74994367,69.76093,0.01098633
1,0,T,69.98826358,70.01547,0.02720642
1,0,T,70.247425264,70.25478,0.007354736
1,0,T,70.28308034,70.29898,0.01589966
1,0,T,70.38209531,70.39328,0.01118469
1,0,T,70.7185511,71.07727,0.3587189
1,0,T,71.1141238,71.48389,0.3697662
1,0,T,71.512026733,71.519,0.006973267
1,0,T,71.545603896,71.55186,0.006256104
1,0,T,71.563813442,71.57216,0.008346558
1,0,R,71.536882,73.50435,1.967468
1,0,T,74.1528637,74.2632,0.1103363
1,0,T,75.6209856,75.82791,0.2069244
1,0,T,81.2210084,81.36969,0.1486816
1,0,T,83.8183875,84.31146,0.4930725
1,0,T,84.5646944,84.70889,0.1441956
1,0,T,85.1226644,85.23001,0.1073456
1,0,T,85.2672108,85.40425,0.1370392
1,0,T,86.8958171,87.01421,0.1183929
1,0,T,88.6984608,89.4549,0.7564392
1,0,T,102.703389,103.7105,1.007111
1,0,T,103.77062969,103.8302,0.05957031
1,0,T,104.5718994,104.7388,0.1669006
1,0,T,104.85297939,104.9391,0.08612061
1,0,T,105.4985699,105.6619,0.1633301
1,0,T,106.1987775,106.3481,0.1493225
1,0,T,106.5278719,106.6392,0.1113281
1,0,T,111.6398207,111.8886,0.2487793
1,0,T,118.5701362,118.7443,0.1741638
1,0,T,118.8072632,119.2487,0.4414368
1,0,T,119.6030812,120.4161,0.8130188
1,0,T,122.4300177,122.5469,0.1168823
1,0,T,122.5630693,123.217,0.6539307
1,0,T,123.2270034,123.4485,0.2214966
1,0,T,123.4676465,123.7662,0.2985535
1,0,T,127.1635401,127.3699,0.2063599
1,0,T,128.4996288,128.7839,0.2842712
1,0,T,129.4763399,129.6379,0.1615601
1,1,T,130.7165092,130.8333,0.1167908
1,1,T,131.0984767,131.6199,0.5214233
1,1,T,131.8966562,132.0891,0.1924438
