3,1,9-Task2
Time,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,IsInCollision,CollisionForce X,CollisionForce Y,CollisionForce Z,Checkpoint0,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W
122.5354,0,0,0,9.259428E-08,3.021445E-07,-9.604855E-08,1,1,0.0710528,0.7416701,-0.07957654,0.662227,0,0,0,0,213.9073,0,1,0,0,0,4.722189E-10,8.725124E-09,-1.10233E-09,1,1,0,0,0,1,1,1,0,0,0,-1.371733E-10,6.643359E-09,-8.576711E-09,1,1,0,0,0,1,2,1,0,0,0,4.722189E-10,8.725124E-09,-1.10233E-09,1,1,0,0,0,1
122.5854,0,0,0,9.019448E-08,3.333565E-07,-1.380596E-07,1,1,0.07105282,0.7416701,-0.07957657,0.662227,0,0,0,0,219.0004,0,1,0,0,0,-1.205969E-09,8.152754E-09,-1.668952E-08,1,1,0,0,0,1,1,1,0,0,0,-5.969527E-10,1.15296E-08,-1.266074E-08,1,1,0,0,0,1,2,1,0,0,0,-5.969527E-10,1.15296E-08,-1.266074E-08,1,1,0,0,0,1
122.6355,0,0,0,8.978871E-08,3.398158E-07,-1.51532E-07,1,1,0.0710528,0.7416701,-0.07957655,0.662227,0,0,0,0,219.0004,0,1,0,0,0,6.88029E-10,1.06882E-09,1.77021E-09,1,1,0,0,0,1,1,1,0,0,0,6.88029E-10,1.06882E-09,1.77021E-09,1,1,0,0,0,1,2,1,0,0,0,-1.78186E-09,4.321656E-09,-1.701271E-08,1,1,0,0,0,1
122.6861,0,0,0,8.001107E-08,3.477238E-07,-1.919948E-07,1,1,0.07105279,0.7416701,-0.07957653,0.662227,0,0,0,0,219.0004,0,1,0,0,0,-6.215298E-09,5.493063E-09,-2.889228E-08,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,-3.562399E-09,2.414995E-09,-1.157043E-08,1,1,0,0,0,1
122.7356,0,0,0,7.534472E-08,3.467135E-07,-1.454787E-07,1,1,0.07105279,0.7416701,-0.07957654,0.662227,0,0,0,0,219.0004,0,1,0,0,0,-5.794062E-10,5.953746E-10,7.712839E-09,1,1,0,0,0,1,1,1,0,0,0,-4.392272E-09,-4.194438E-09,3.506617E-08,1,1,0,0,0,1,2,1,0,0,0,3.052781E-10,2.588896E-09,3.736953E-09,1,1,0,0,0,1
122.786,0.008827437,0.003328335,0.007452888,6.651062E-08,3.219915E-07,-1.803219E-07,1,1,0.07102074,0.7416043,-0.07952356,0.6623105,0,0,0,0,203.6612,0,1,0.01245859,0.004698773,0.01052159,-3.180717E-09,-9.315675E-09,-1.164404E-08,1,1,0,0,0,1,1,1,0,0,0,-2.997705E-09,-9.140907E-09,-1.310513E-08,1,1,0,0,0,1,2,1,0,0,0,-2.655709E-09,-6.26542E-09,-1.009398E-08,1,1,0,0,0,1
122.8364,0.04233151,0.01190548,0.0525564,6.036558E-08,3.16238E-07,-2.012254E-07,1,1,0.07090144,0.7411708,-0.07928045,0.6628376,0,0,0,0,198.054,0,1,0.06120177,0.01408435,0.08873183,-2.17082E-09,-2.362207E-09,-6.66982E-09,1,1,0,0,0,1,1,1,0,0,0,-1.987109E-09,-1.695733E-09,-7.116827E-09,1,1,0,0,0,1,2,1,0,0,0,-1.987109E-09,-1.695733E-09,-7.116827E-09,1,1,0,0,0,1
122.8859,0.1176234,0.02625003,0.1750594,5.658087E-08,3.032691E-07,-2.551436E-07,1,1,0.07065372,0.7393848,-0.07856385,0.6649406,0,0,0,0,191.0787,0,1,0.09501518,0.01727527,0.1598142,-1.130923E-09,-5.897947E-09,-1.152347E-08,1,1,0,0,0,1,1,1,0,0,0,-1.326888E-09,-3.535453E-09,-2.119737E-08,1,1,0,0,0,1,2,1,0,0,0,-1.326888E-09,-3.535453E-09,-2.119737E-08,1,1,0,0,0,1
122.9358,0.2098517,0.04166629,0.3432195,5.560171E-08,2.899747E-07,-2.180882E-07,1,1,0.07028491,0.7356089,-0.07724732,0.6693075,0,0,0,0,191.9635,0,1,0.09528468,0.01371238,0.1905638,-5.108718E-10,-4.857191E-09,1.422421E-08,1,1,0,0,0,1,1,1,0,0,0,-1.548423E-10,-4.04092E-09,9.863458E-09,1,1,0,0,0,1,2,1,0,0,0,-3.134398E-10,-4.396445E-09,1.296794E-08,1,1,0,0,0,1
122.9853,0.3070679,0.05324804,0.5561713,6.17034E-08,3.237394E-07,-2.101047E-07,1,1,0.06989536,0.7295326,-0.07541107,0.6761731,0,0,0,0,186.5292,0,1,0.0876794,0.008095948,0.2101784,2.054903E-09,1.250368E-08,-2.247533E-09,0.9999999,1,0,0,0,1,1,1,0,0,0,2.135334E-09,1.044565E-08,5.061175E-09,0.9999999,1,0,0,0,1,2,1,0,0,0,1.911469E-09,1.081536E-08,5.169814E-09,0.9999999,1,0,0,0,1
123.0353,0.3646356,0.05712288,0.7045349,5.729422E-08,3.283749E-07,-3.156869E-07,1,1,0.06956746,0.7220078,-0.07338421,0.6844559,0,0,0,0,176.1781,0,1,0.0314296,-4.910809E-05,0.09619309,-1.503496E-09,3.627453E-09,-3.628154E-08,1,1,0,0,0,1,1,1,0,0,0,-1.894919E-09,-7.372949E-10,-3.869616E-08,1,1,0,0,0,1,2,1,0,0,0,-1.452866E-09,5.040275E-10,-3.465028E-08,1,1,0,0,0,1
123.0862,0.3936173,0.05656359,0.7994305,5.882148E-08,3.506876E-07,-3.666833E-07,1,1,0.06933907,0.7143629,-0.07151269,0.6926498,0,0,0,0,176.8581,0,1,0.01905055,-0.002128064,0.07652952,4.637877E-10,8.519018E-09,-1.988453E-08,0.9999999,1,0,0,0,1,1,1,0,0,0,3.99052E-10,6.627068E-09,-1.612836E-08,0.9999999,1,0,0,0,1,2,1,0,0,0,6.64385E-10,7.166681E-09,-1.498353E-08,0.9999999,1,0,0,0,1
123.1356,0.4018745,0.05440073,0.84052,5.873217E-08,3.511167E-07,-2.844134E-07,1,1,0.06919493,0.7075051,-0.06995429,0.699825,0,0,0,0,170.2569,0,1,0.001557763,-0.001889346,0.01783266,-7.154589E-11,8.615782E-10,2.539278E-08,1,1,0,0,0,1,1,1,0,0,0,-6.288729E-12,-1.221879E-09,3.395763E-08,1,1,0,0,0,1,2,1,0,0,0,-1.145335E-11,7.893193E-10,2.291956E-08,1,1,0,0,0,1
123.1856,0.4033745,0.05390112,0.8487104,5.870927E-08,3.502485E-07,-3.17048E-07,1,1,0.06908356,0.7018892,-0.06872129,0.7055894,0,0,0,0,169.359,0,1,0,0,0,-4.734424E-13,-4.371427E-10,-8.916792E-09,1,1,0,0,0,1,1,1,0,0,0,-1.840579E-11,-2.589916E-10,-8.216912E-09,1,1,0,0,0,1,2,1,0,0,0,-3.995981E-12,-1.720531E-10,-1.550087E-08,1,1,0,0,0,1
123.2362,0.4036265,0.05381715,0.850087,5.879008E-08,3.520017E-07,-3.62133E-07,1,1,0.06898041,0.6974753,-0.06775827,0.7100555,0,0,0,0,177.9722,0,1,0,0,0,3.626734E-11,4.269473E-10,-2.002905E-08,1,1,0,0,0,1,1,1,0,0,0,3.913784E-11,6.62882E-10,-1.511724E-08,1,1,0,0,0,1,2,1,0,0,0,5.382187E-12,6.634281E-10,-9.938583E-09,1,1,0,0,0,1
123.2854,0.4036689,0.05380304,0.8503184,5.859385E-08,3.520949E-07,-3.697784E-07,1,1,0.06888767,0.6940359,-0.06700868,0.7134974,0,0,0,0,182.3484,0,1,0,0,0,-1.950125E-11,3.621746E-10,-1.103926E-09,1,1,0,0,0,1,1,1,0,0,0,-1.490655E-10,-7.200989E-10,-4.595648E-10,1,1,0,0,0,1,2,1,0,0,0,-2.767596E-11,4.510425E-10,-6.081903E-09,1,1,0,0,0,1
123.3359,0.4069904,0.05537094,0.8542289,5.933042E-08,3.444457E-07,-3.763305E-07,1,1,0.06879731,0.6913418,-0.06641202,0.7161724,0,0,0,0,146.7486,0,1,0.007917176,0.003741979,0.009236628,2.871147E-10,-2.711361E-09,-2.474573E-09,1,1,0,0,0,1,1,1,0,0,0,2.2472E-10,-2.46895E-09,-2.038781E-09,1,1,0,0,0,1,2,1,0,0,0,2.2472E-10,-2.46895E-09,-2.038781E-09,1,1,0,0,0,1
123.3856,0.462946,0.08168693,0.9186062,6.006012E-08,3.429749E-07,-4.357499E-07,1,1,0.06849252,0.6888052,-0.06564242,0.7187122,0,0,0,0,155.2961,0,1,0.1134615,0.05351934,0.1295366,2.078014E-10,-1.272816E-10,-2.439152E-08,1,1,0,0,0,1,1,1,0,0,0,7.116196E-11,-1.762417E-09,-7.931487E-09,1,1,0,0,0,1,2,1,0,0,0,4.507014E-10,4.189576E-10,-2.709649E-08,1,1,0,0,0,1
123.4361,0.6577647,0.1788529,1.111502,6.266245E-08,3.598161E-07,-4.631584E-07,1,1,0.06692388,0.6846492,-0.06337205,0.7230219,0,0,0,0,165.1473,0,1,0.246742,0.1272261,0.2197209,-9.576068E-11,1.416148E-09,4.977457E-09,1,1,0,0,0,1,1,1,0,0,0,2.650022E-09,1.177538E-08,-3.652971E-08,1,1,0,0,0,1,2,1,0,0,0,4.801741E-11,3.649727E-09,4.144077E-09,1,1,0,0,0,1
123.4855,0.8706498,0.2975864,1.249745,6.197143E-08,3.568593E-07,-4.324605E-07,1,1,0.06348039,0.6791306,-0.05914826,0.7288713,0,0,0,0,152.4225,0,1,0.2130947,0.1261919,0.09877665,6.091435E-10,-1.221858E-09,6.288337E-09,1,1,0,0,0,1,1,1,0,0,0,-1.460455E-09,-6.894654E-10,1.281427E-08,1,1,0,0,0,1,2,1,0,0,0,1.60286E-10,-1.045483E-09,1.159522E-08,1,1,0,0,0,1
