4,3,19-Task0
Time,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,IsInCollision,CollisionForce X,CollisionForce Y,CollisionForce Z,Checkpoint0,Checkpoint1,Checkpoint2,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W
158.0297,0,0,0,1.278907E-07,3.470643E-07,-2.725825E-08,1,1,0.07105281,0.7416701,-0.07957657,0.662227,0,0,0,0,120.624,138.3461,337.965,0,1,0,0,0,3.196046E-09,5.104162E-09,7.799597E-09,1,1,0,0,0,1,1,1,0,0,0,3.196046E-09,5.104162E-09,7.799597E-09,1,1,0,0,0,1,2,1,0,0,0,3.196046E-09,5.104162E-09,7.799597E-09,1,1,0,0,0,1,3,1,0,0,0,3.82416E-09,5.540415E-09,8.704114E-09,1,1,0,0,0,1
158.0809,0,0,0,1.408932E-07,3.785583E-07,-1.174005E-08,1,1,0.07105281,0.7416701,-0.07957656,0.662227,0,0,0,0,120.624,138.3461,337.965,0,1,0,0,0,3.228005E-09,8.376119E-09,4.602567E-09,1,1,0,0,0,1,1,1,0,0,0,3.26475E-09,6.365512E-09,1.7166E-09,1,1,0,0,0,1,2,1,0,0,0,2.653564E-09,7.939867E-09,3.691956E-09,1,1,0,0,0,1,3,1,0,0,0,3.228005E-09,8.376119E-09,4.602567E-09,1,1,0,0,0,1
158.13,0,0,0,1.313393E-07,4.144217E-07,-7.7773E-08,1,1,0.07105281,0.7416701,-0.07957657,0.662227,0,0,0,0,115.598,132.5817,323.8831,0,1,0,0,0,-2.646962E-09,9.754613E-09,-1.689548E-08,1,1,0,0,0,1,1,1,0,0,0,-2.187559E-09,6.163455E-09,-1.625706E-08,1,1,0,0,0,1,2,1,0,0,0,-2.646962E-09,9.754613E-09,-1.689548E-08,1,1,0,0,0,1,3,1,0,0,0,-2.072521E-09,1.019087E-08,-1.598487E-08,1,1,0,0,0,1
158.1809,0,0,0,1.547782E-07,4.309996E-07,-4.335259E-08,1,1,0.07105281,0.7416701,-0.07957657,0.662227,0,0,0,0,120.624,138.3461,337.9651,0,1,0,0,0,6.173791E-09,4.362529E-09,9.057353E-09,1,1,0,0,0,1,1,1,0,0,0,5.545677E-09,3.926277E-09,8.152836E-09,1,1,0,0,0,1,2,1,0,0,0,5.545677E-09,3.926276E-09,8.152837E-09,1,1,0,0,0,1,3,1,0,0,0,6.173791E-09,4.362529E-09,9.057353E-09,1,1,0,0,0,1
158.2304,0,0,0,1.755442E-07,4.894911E-07,4.651859E-08,1,1,0.07105282,0.7416701,-0.07957657,0.662227,0,0,0,0,120.624,138.3461,337.9651,0,1,0,0,0,5.034042E-09,1.398884E-08,2.152712E-08,1,1,0,0,0,1,1,1,0,0,0,5.034042E-09,1.398884E-08,2.152712E-08,1,1,0,0,0,1,2,1,0,0,0,5.034042E-09,1.398884E-08,2.152712E-08,1,1,0,0,0,1,3,1,0,0,0,5.663982E-09,1.652486E-08,2.528983E-08,1,1,0,0,0,1
158.2797,0,0,0,1.857235E-07,5.159832E-07,1.099726E-07,1,1,0.07105282,0.7416701,-0.07957657,0.662227,0,0,0,0,120.624,138.3461,337.9651,0,1,0,0,0,2.610204E-09,6.733472E-09,1.683511E-08,1,1,0,0,0,1,1,1,0,0,0,2.610204E-09,6.733472E-09,1.683511E-08,1,1,0,0,0,1,2,1,0,0,0,2.348731E-09,6.291554E-09,1.29487E-08,1,1,0,0,0,1,3,1,0,0,0,2.610204E-09,6.733472E-09,1.683511E-08,1,1,0,0,0,1
158.3295,0,0,0,1.923716E-07,5.484283E-07,1.487439E-07,1,1,0.0710528,0.7416701,-0.07957655,0.662227,0,0,0,0,120.624,138.3461,337.965,0,1,0,0,0,1.489143E-09,8.958393E-09,1.042707E-08,1,1,0,0,0,1,1,1,0,0,0,1.373728E-09,6.226061E-09,6.709274E-09,1,1,0,0,0,1,2,1,0,0,0,2.296089E-09,8.302161E-09,1.120786E-08,1,1,0,0,0,1,3,1,0,0,0,1.489143E-09,8.958393E-09,1.042707E-08,1,1,0,0,0,1
158.3792,0,0,0,1.958655E-07,6.15198E-07,1.416179E-07,1,1,0.07105281,0.7416701,-0.07957657,0.662227,0,0,0,0,120.624,138.3461,337.965,0,1,0,0,0,7.559658E-10,1.920502E-08,-8.061845E-10,1,1,0,0,0,1,1,1,0,0,0,1.337035E-09,1.335432E-08,9.967209E-10,1,1,0,0,0,1,2,1,0,0,0,7.004664E-10,1.710526E-08,-3.658287E-09,1,1,0,0,0,1,3,1,0,0,0,7.004664E-10,1.710526E-08,-3.658287E-09,1,1,0,0,0,1
158.431,0,0,0,2.180482E-07,6.309036E-07,1.742292E-07,1,1,0.07105281,0.7416701,-0.07957657,0.662227,0,0,0,0,125.65,144.1105,352.0469,0,1,0,0,0,5.545677E-09,3.926276E-09,8.152837E-09,1,1,0,0,0,1,1,1,0,0,0,4.917564E-09,3.490023E-09,7.24832E-09,1,1,0,0,0,1,2,1,0,0,0,5.545677E-09,3.926276E-09,8.152837E-09,1,1,0,0,0,1,3,1,0,0,0,6.173791E-09,4.362529E-09,9.057353E-09,1,1,0,0,0,1
158.4797,0,0,0,2.215037E-07,6.726418E-07,1.687934E-07,1,1,0.07105281,0.7416701,-0.07957657,0.662227,0,0,0,0,135.702,155.6394,380.2107,0,1,0,0,0,2.139769E-09,1.261165E-08,5.701209E-09,1,1,0,0,0,1,1,1,0,0,0,-1.650599E-10,7.932242E-09,-6.540858E-09,1,1,0,0,0,1,2,1,0,0,0,4.630538E-10,8.368494E-09,-5.636341E-09,1,1,0,0,0,1,3,1,0,0,0,1.017677E-09,1.282596E-08,1.040108E-09,1,1,0,0,0,1
158.5295,0,0,0,2.398309E-07,7.065195E-07,2.239863E-07,1,1,0.07105281,0.7416701,-0.07957657,0.662227,0,0,0,0,160.832,184.4615,450.6201,0,1,0,0,0,4.981132E-09,8.322119E-09,1.383041E-08,1,1,0,0,0,1,1,1,0,0,0,4.466607E-09,8.518433E-09,1.378549E-08,1,1,0,0,0,1,2,1,0,0,0,4.412934E-09,8.518433E-09,1.379158E-08,1,1,0,0,0,1,3,1,0,0,0,4.466607E-09,8.518433E-09,1.378549E-08,1,1,0,0,0,1
158.5804,0,0,0,2.540915E-07,7.2698E-07,2.561996E-07,1,1,0.07105281,0.7416701,-0.07957656,0.662227,0,0,0,0,165.858,190.2259,464.702,0,1,0,0,0,3.249719E-09,5.104163E-09,7.793504E-09,1,1,0,0,0,1,1,1,0,0,0,3.877832E-09,5.540416E-09,8.698021E-09,1,1,0,0,0,1,2,1,0,0,0,3.255059E-09,4.275281E-09,7.023737E-09,1,1,0,0,0,1,3,1,0,0,0,3.877832E-09,5.540416E-09,8.698021E-09,1,1,0,0,0,1
158.6303,0,0,0,2.717973E-07,7.836642E-07,2.722783E-07,1,1,0.07105283,0.7416701,-0.07957657,0.662227,0,0,0,0,165.858,190.2259,464.702,0,1,0,0,0,4.855167E-09,1.556285E-08,3.744562E-09,1,1,0,0,0,1,1,1,0,0,0,3.6601E-09,1.200602E-08,7.667874E-09,1,1,0,0,0,1,2,1,0,0,0,4.335297E-09,1.355224E-08,9.217915E-10,1,1,0,0,0,1,3,1,0,0,0,4.855167E-09,1.556285E-08,3.744562E-09,1,1,0,0,0,1
158.679,0,0,0,2.856683E-07,7.998555E-07,1.727771E-07,1,1,0.07105282,0.7416701,-0.07957657,0.662227,0,0,0,0,160.832,184.4615,450.6201,0,1,0,0,0,3.467771E-09,4.047862E-09,-2.487532E-08,1,1,0,0,0,1,1,1,0,0,0,3.467771E-09,4.047862E-09,-2.487532E-08,1,1,0,0,0,1,2,1,0,0,0,3.467771E-09,4.047862E-09,-2.487532E-08,1,1,0,0,0,1,3,1,0,0,0,3.467771E-09,4.047862E-09,-2.487532E-08,1,1,0,0,0,1
158.7303,0,0,0,3.039812E-07,8.340463E-07,1.474355E-07,1,1,0.07105283,0.7416701,-0.07957657,0.662227,0,0,0,0,170.884,195.9903,478.7838,0,1,0,0,0,4.459292E-09,7.6519E-09,-3.653682E-09,1,1,0,0,0,1,1,1,0,0,0,4.521476E-09,8.672715E-09,-1.128261E-08,1,1,0,0,0,1,2,1,0,0,0,4.872711E-09,1.021433E-08,-6.751698E-09,1,1,0,0,0,1,3,1,0,0,0,4.459292E-09,7.6519E-09,-3.653682E-09,1,1,0,0,0,1
158.7803,0,0,0,0.006247515,0.001327846,0.02080394,0.9997632,1,0.07105282,0.7416701,-0.07957657,0.662227,0,0,0,0,155.789,178.6773,436.5091,0,1,0,0,0,5.252275E-09,8.755548E-09,-1.560946E-08,1,1,0,0,0,1,1,1,0,0,0,4.689416E-09,8.122981E-09,-1.641805E-08,1,1,0,0,0,1,2,1,0,0,0,0.006294468,0.001326726,0.0207891,0.9997634,1,0,0,0,1,3,1,0,0,0,5.877316E-09,1.040893E-08,-2.242979E-08,1,1,0,0,0,1
158.8298,0,0,0,0.00997077,-0.006465812,0.06491593,0.99782,1,0.0710528,0.7416701,-0.07957654,0.662227,0,0,0,0,145.3117,166.6544,407.7234,0,1,0,0,0,1.709726E-09,2.539842E-09,9.605468E-09,1,1,0,0,0,1,1,1,0,0,0,1.709726E-09,2.539842E-09,9.605468E-09,1,1,0,0,0,1,2,1,0,0,0,0.003916794,-0.008065859,0.04407721,0.9989955,1,0,0,0,1,3,1,0,0,0,1.431745E-09,1.750506E-09,1.014829E-08,1,1,0,0,0,1
158.8802,0,0,0,0.02835954,0.001834893,0.1920053,0.9809823,1,0.0710528,0.7416701,-0.07957654,0.662227,0,0,0,0,148.9919,171.125,422.8222,0,1,0,0,0,-2.445642E-09,-1.410913E-09,1.273148E-08,1,1,0,0,0,1,1,1,0,0,0,-2.445642E-09,-1.410913E-09,1.273148E-08,1,1,0,0,0,1,2,1,0,0,0,0.01620522,0.008144232,0.1282402,0.9915742,1,0,0,0,1,3,1,0,0,0,-2.445642E-09,-1.410913E-09,1.273148E-08,1,1,0,0,0,1
158.9293,0,0,0,0.05108697,0.007988946,0.3100081,0.9493268,1,0.0710528,0.7416701,-0.07957654,0.662227,0,0,0,0,144.4018,166.7472,411.5257,0,1,0,0,0,-2.445642E-09,-1.410913E-09,1.273148E-08,1,1,0,0,0,1,1,1,0,0,0,-2.173904E-09,-1.254145E-09,1.131687E-08,1,1,0,0,0,1,2,1,0,0,0,0.0213656,0.008503012,0.1220478,0.9922562,1,0,0,0,1,3,1,0,0,0,-2.71738E-09,-1.567682E-09,1.414609E-08,1,1,0,0,0,1
158.98,0,0,0,0.0576499,0.0108493,0.4577573,0.8871399,1,0.0710528,0.7416701,-0.07957654,0.662227,0,0,0,0,151.3906,174.4727,427.476,0,1,0,0,0,-2.445642E-09,-1.410913E-09,1.273148E-08,1,1,0,0,0,1,1,1,0,0,0,-2.173904E-09,-1.254145E-09,1.131687E-08,1,1,0,0,0,1,2,1,0,0,0,0.01201506,-0.005208428,0.1594099,0.9871367,1,0,0,0,1,3,1,0,0,0,-2.445642E-09,-1.410913E-09,1.273148E-08,1,1,0,0,0,1
159.0302,0,0,0,0.05653924,0.0147387,0.5125137,0.8566889,1,0.0710528,0.7416701,-0.07957654,0.662227,0,0,0,0,152.6934,175.6102,427.9259,0,1,0,0,0,-2.445642E-09,-1.410913E-09,1.273148E-08,1,1,0,0,0,1,1,1,0,0,0,-2.445642E-09,-1.410913E-09,1.273148E-08,1,1,0,0,0,1,2,1,0,0,0,-0.001171371,0.0002698433,0.06274664,0.9980235,1,0,0,0,1,3,1,0,0,0,-2.445642E-09,-1.410913E-09,1.273148E-08,1,1,0,0,0,1
159.0806,0,0,0,0.06280682,0.0307954,0.5514358,0.8312794,1,0.0710528,0.7416701,-0.07957654,0.662227,0,0,0,0,153.0232,175.8656,427.8859,0,1,0,0,0,-2.445642E-09,-1.410913E-09,1.273148E-08,1,1,0,0,0,1,1,1,0,0,0,-2.445642E-09,-1.410913E-09,1.273148E-08,1,1,0,0,0,1,2,1,0,0,0,0.0005333546,0.01505542,0.04724251,0.9987651,1,0,0,0,1,3,1,0,0,0,-2.71738E-09,-1.567682E-09,1.414609E-08,1,1,0,0,0,1
159.1303,0,0,0,0.05736035,0.03089381,0.5778712,0.8135234,1,0.0710528,0.7416701,-0.07957654,0.662227,0,0,0,0,147.9543,169.9624,413.3048,0,1,0,0,0,-2.173904E-09,-1.254145E-09,1.131687E-08,1,1,0,0,0,1,1,1,0,0,0,-2.445642E-09,-1.410913E-09,1.273148E-08,1,1,0,0,0,1,2,1,0,0,0,-0.003005065,-0.004117276,0.03188294,0.9994941,1,0,0,0,1,3,1,0,0,0,-2.445642E-09,-1.410913E-09,1.273148E-08,1,1,0,0,0,1
159.18,0,0,0,0.0602525,0.03450122,0.5822577,0.8100342,1,0.0710528,0.7416701,-0.07957654,0.662227,0,0,0,0,142.8154,164.0243,398.826,0,1,0,0,0,-2.445642E-09,-1.410913E-09,1.273148E-08,1,1,0,0,0,1,1,1,0,0,0,-2.71738E-09,-1.567682E-09,1.414609E-08,1,1,0,0,0,1,2,1,0,0,0,0.000661719,0.004465115,0.005689924,0.9999695,1,0,0,0,1,3,1,0,0,0,-2.445642E-09,-1.410913E-09,1.273148E-08,1,1,0,0,0,1
159.23,0,0,0,0.05369401,0.0370036,0.6000754,0.7972812,1,0.0710528,0.7416701,-0.07957654,0.662227,0,0,0,0,147.8729,169.8155,412.9145,0,1,0,0,0,-2.445642E-09,-1.410913E-09,1.273148E-08,1,1,0,0,0,1,1,1,0,0,0,-2.445642E-09,-1.410913E-09,1.273148E-08,1,1,0,0,0,1,2,1,0,0,0,-0.005519499,-0.002507012,0.0221955,0.9997305,1,0,0,0,1,3,1,0,0,0,-2.445642E-09,-1.410913E-09,1.273148E-08,1,1,0,0,0,1
159.2801,0,0,0,0.0547151,0.04042376,0.6071869,0.7916414,1,0.0710528,0.7416701,-0.07957654,0.662227,0,0,0,0,147.8098,169.7247,412.7228,0,1,0,0,0,-2.445642E-09,-1.410913E-09,1.273148E-08,1,1,0,0,0,1,1,1,0,0,0,-2.445642E-09,-1.410913E-09,1.273148E-08,1,1,0,0,0,1,2,1,0,0,0,-0.0005771049,0.003161586,0.009192873,0.9999575,1,0,0,0,1,3,1,0,0,0,-2.445642E-09,-1.410913E-09,1.273148E-08,1,1,0,0,0,1
159.3293,0,0,0,0.04305454,0.0494778,0.6459818,0.76053,1,0.0710528,0.7416701,-0.07957654,0.662227,0,0,0,0,132.3974,152.0048,369.719,0,1,0,0,0,-2.445642E-09,-1.410913E-09,1.273148E-08,1,1,0,0,0,1,1,1,0,0,0,-2.445642E-09,-1.410913E-09,1.273148E-08,1,1,0,0,0,1,2,1,0,0,0,-0.01184476,-0.0008829635,0.05046246,0.9986649,1,0,0,0,1,3,1,0,0,0,-2.71738E-09,-1.567682E-09,1.414609E-08,1,1,0,0,0,1
159.3794,0,0,0,0.04410492,0.06901518,0.6694096,0.7383647,1,0.0710528,0.7416701,-0.07957654,0.662227,0,0,0,0,147.3591,169.156,411.7343,0,1,0,0,0,-2.445642E-09,-1.410913E-09,1.273148E-08,1,1,0,0,0,1,1,1,0,0,0,-2.445642E-09,-1.410913E-09,1.273148E-08,1,1,0,0,0,1,2,1,0,0,0,-0.009406243,0.01568036,0.03299641,0.9992815,1,0,0,0,1,3,1,0,0,0,-2.445642E-09,-1.410913E-09,1.273148E-08,1,1,0,0,0,1
159.4304,0,0,0,0.03062811,0.07579996,0.6990793,0.7103552,1,0.0710528,0.7416701,-0.07957654,0.662227,0,0,0,0,152.0013,174.485,425.212,0,1,0,0,0,-2.445642E-09,-1.410913E-09,1.273148E-08,1,1,0,0,0,1,1,1,0,0,0,-2.71738E-09,-1.567682E-09,1.414609E-08,1,1,0,0,0,1,2,1,0,0,0,-0.01115149,-0.00342852,0.04189246,0.9990575,1,0,0,0,1,3,1,0,0,0,-2.445642E-09,-1.410913E-09,1.273148E-08,1,1,0,0,0,1
159.4792,0,0,0,0.02519202,0.0842018,0.7098928,0.6988045,1,0.0710528,0.7416701,-0.07957654,0.662227,0,0,0,0,136.3353,156.4991,381.9117,0,1,0,0,0,-2.445642E-09,-1.410913E-09,1.273148E-08,1,1,0,0,0,1,1,1,0,0,0,-2.173904E-09,-1.254145E-09,1.131687E-08,1,1,0,0,0,1,2,1,0,0,0,-0.008603047,0.002695353,0.01642658,0.9998143,1,0,0,0,1,3,1,0,0,0,-2.445642E-09,-1.410913E-09,1.273148E-08,1,1,0,0,0,1
159.53,0,0,0,-0.002636246,0.1063819,0.7484265,0.6546249,1,0.0710528,0.7416701,-0.07957654,0.662227,0,0,0,0,150.9888,173.3401,423.7446,0,1,0,0,0,-2.445642E-09,-1.410913E-09,1.273148E-08,1,1,0,0,0,1,1,1,0,0,0,-2.71738E-09,-1.567682E-09,1.414609E-08,1,1,0,0,0,1,2,1,0,0,0,-0.02903489,-0.0006716806,0.06200571,0.9976729,1,0,0,0,1,3,1,0,0,0,-2.71738E-09,-1.567682E-09,1.414609E-08,1,1,0,0,0,1
159.5797,0,0,0,-0.02253946,0.1087384,0.7564136,0.6445979,1,0.0710528,0.7416701,-0.07957654,0.662227,0,0,0,0,144.7892,166.2758,409.9965,0,1,0,0,0,-2.445642E-09,-1.410913E-09,1.273148E-08,1,1,0,0,0,1,1,1,0,0,0,-2.173904E-09,-1.254145E-09,1.131687E-08,1,1,0,0,0,1,2,1,0,0,0,-0.01385945,-0.01239154,0.01487649,0.9997063,1,0,0,0,1,3,1,0,0,0,-2.445642E-09,-1.410913E-09,1.273148E-08,1,1,0,0,0,1
159.6294,0,0,0,-0.08530837,0.09775757,0.786317,0.604046,1,0.0710528,0.7416701,-0.07957654,0.662227,0,0,0,0,144.0502,165.8275,410.1929,0,1,0,0,0,-2.445642E-09,-1.410913E-09,1.273148E-08,1,1,0,0,0,1,1,1,0,0,0,-2.445642E-09,-1.410913E-09,1.273148E-08,1,1,0,0,0,1,2,1,0,0,0,-0.02951813,-0.04970241,0.05696549,0.9967073,1,0,0,0,1,3,1,0,0,0,-2.445642E-09,-1.410913E-09,1.273148E-08,1,1,0,0,0,1
159.6795,0,0,0,-0.1274494,0.09195413,0.7933931,0.5880718,1,0.0710528,0.7416701,-0.07957654,0.662227,0,0,0,0,144.1842,166.2395,409.9218,0,1,0,0,0,-2.445642E-09,-1.410913E-09,1.273148E-08,1,1,0,0,0,1,1,1,0,0,0,-2.445642E-09,-1.410913E-09,1.273148E-08,1,1,0,0,0,1,2,1,0,0,0,-0.02143857,-0.03452966,0.02155949,0.9989025,1,0,0,0,1,3,1,0,0,0,-2.445642E-09,-1.410913E-09,1.273148E-08,1,1,0,0,0,1
159.7303,0,0,0,-0.2352276,0.08417843,0.8138483,0.5246265,1,0.0710528,0.7416701,-0.07957654,0.662227,0,0,0,0,144.311,166.1632,409.5399,0,1,0,0,0,-2.445642E-09,-1.410913E-09,1.273148E-08,1,1,0,0,0,1,1,1,0,0,0,-2.173904E-09,-1.254145E-09,1.131687E-08,1,1,0,0,0,1,2,1,0,0,0,-0.06363458,-0.08229388,0.07231957,0.9919609,1,0,0,0,1,3,1,0,0,0,-2.71738E-09,-1.567682E-09,1.414609E-08,1,1,0,0,0,1
159.779,0,0,0,-0.2763084,0.08810199,0.8147923,0.5020013,1,0.0710528,0.7416701,-0.07957654,0.662227,0,0,0,0,129.2137,148.5107,369.0809,0,1,0,0,0,-2.445642E-09,-1.410913E-09,1.273148E-08,1,1,0,0,0,1,1,1,0,0,0,-2.445642E-09,-1.410913E-09,1.273148E-08,1,1,0,0,0,1,2,1,0,0,0,-0.02990376,-0.02933313,0.02149041,0.9988781,1,0,0,0,1,3,1,0,0,0,-2.445642E-09,-1.410913E-09,1.273148E-08,1,1,0,0,0,1
159.8301,0,0,0,-0.3272089,0.09535968,0.8077495,0.4810215,1,0.0710528,0.7416701,-0.07957654,0.662227,0,0,0,0,143.6532,164.9969,412.8393,0,1,0,0,0,-2.445642E-09,-1.410913E-09,1.273148E-08,1,1,0,0,0,1,1,1,0,0,0,-2.445642E-09,-1.410913E-09,1.273148E-08,1,1,0,0,0,1,2,1,0,0,0,-0.03785602,-0.03798858,0.0159776,0.9984286,1,0,0,0,1,3,1,0,0,0,-2.445642E-09,-1.410913E-09,1.273148E-08,1,1,0,0,0,1
159.8805,0,0,0,-0.3695038,0.1061308,0.7967647,0.4662288,1,0.0710528,0.7416701,-0.07957654,0.662227,0,0,0,0,142.9778,165.5021,413.5039,0,1,0,0,0,-1.902166E-09,-1.097377E-09,9.902261E-09,1,1,0,0,0,1,1,1,0,0,0,-2.173904E-09,-1.254145E-09,1.131687E-08,1,1,0,0,0,1,2,1,0,0,0,-0.03468108,-0.03139686,0.007366548,0.9988829,1,0,0,0,1,3,1,0,0,0,-2.173904E-09,-1.254145E-09,1.131687E-08,1,1,0,0,0,1
