User,Task,Action,Start,Finish,Duration
0,0,R,2.8291166,3.74176,0.9126434
0,0,T,42.7301283,43.38235,0.6522217
0,0,T,43.50097437,43.54199,0.04101563
0,0,T,43.66464162,43.70523,0.04058838
0,0,T,43.82440052,43.86299,0.03858948
0,0,T,50.485794,50.99617,0.510376
0,0,T,51.102007,52.33124,1.229233
0,0,T,52.3370928,52.54536,0.2082672
0,0,R,53.516678,59.55072,6.034042
0,0,R,70.384705,72.09549,1.710785
0,0,T,73.468961,75.59863,2.129669
0,0,T,75.620438,75.90033,0.279892
0,0,T,76.0417334,76.59784,0.5561066
0,0,T,76.787959,77.12823,0.340271
0,0,T,77.2993882,77.42007,0.1206818
0,0,T,77.5006093,77.61946,0.1188507
0,0,T,77.64668,79.93324,2.28656
0,0,T,80.79330522,80.85933,0.06602478
0,0,T,80.865489673,80.8717,0.006210327
0,0,T,80.882801929,80.8877,0.004898071
0,0,T,80.90390216,80.91881,0.01490784
0,0,T,80.948927559,80.95143,0.002502441
0,0,T,80.965300376,80.97029,0.004989624
0,0,T,80.977862861,80.98418,0.006317139
0,0,T,81.002827231,81.01154,0.008712769
0,0,T,81.015217373,81.01891,0.003692627
0,0,T,81.030018594,81.03246,0.002441406
0,0,T,81.071688076,81.07416,0.002471924
0,0,T,81.09671202,81.11664,0.01992798
0,0,T,81.196531597,81.20027,0.003738403
0,0,T,81.213942114,81.21765,0.003707886
0,0,T,81.230220562,81.23402,0.003799438
0,0,T,81.264159673,81.27037,0.006210327
0,0,T,81.282991079,81.28676,0.003768921
0,0,T,81.297043896,81.3033,0.006256104
0,0,T,81.366029712,81.3687,0.002670288
0,0,T,81.382691782,81.38524,0.002548218
0,0,T,81.412348823,81.41743,0.005081177
0,0,T,81.5968515,81.85561,0.2587585
0,0,T,85.697342,88.56778,2.870438
0,0,R,95.796261,98.091,2.294739
0,1,T,98.8867302,99.48106,0.5943298
0,1,T,100.5449026,101.0816,0.5366974
0,1,T,104.732096,105.9201,1.188004
0,1,T,106.093142,107.8277,1.734558
0,1,T,108.0342994,108.6499,0.6156006
0,1,T,108.828516,110.6896,1.861084
0,1,R,111.599261,112.8763,1.277039
0,1,T,113.149496,114.4121,1.262604
0,1,T,114.5134679,114.7801,0.2666321
0,1,T,114.968486,115.2541,0.285614
0,1,T,115.3833324,115.6839,0.3005676
0,1,T,115.8293725,116.2626,0.4332275
0,1,T,116.2802598,116.7502,0.4699402
0,1,T,116.9387432,117.2882,0.3494568
0,1,T,119.4531193,120.2633,0.8101807
0,1,T,120.268173,120.7621,0.493927
0,1,T,121.6256041,122.4927,0.8670959
0,1,T,122.61055439,122.6498,0.03924561
0,1,T,122.80322158,122.8161,0.01287842
0,1,T,122.93405386,122.9751,0.04104614
0,1,T,122.9807298,123.1877,0.2069702
0,1,T,123.3271921,123.7003,0.3731079
0,1,T,124.398688,124.706,0.307312
