3,2,Time2-Task1
Time,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,IsInCollision,CollisionForce X,CollisionForce Y,CollisionForce Z,Checkpoint0,Checkpoint1,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W
422.4906,0,0,0,9.661878E-08,3.011771E-07,-1.011134E-07,1,1,0.07105282,0.7416701,-0.07957657,0.662227,0,0,0,0,160.832,184.4615,0,1,0,0,0,1.299302E-09,1.253769E-08,7.667505E-09,1,1,0,0,0,1,1,1,0,0,0,4.368569E-10,1.109416E-08,4.034615E-09,1,1,0,0,0,1,2,1,0,0,0,1.037828E-09,1.209577E-08,3.781098E-09,1,1,0,0,0,1
422.5409,0,0,0,9.855001E-08,3.271562E-07,-1.043755E-07,1,1,0.0710528,0.7416701,-0.07957654,0.662227,0,0,0,0,160.832,184.4615,0,1,0,0,0,1.04666E-09,9.161377E-09,-1.917195E-10,1,1,0,0,0,1,1,1,0,0,0,-8.1674E-11,8.743124E-09,-5.724608E-09,1,1,0,0,0,1,2,1,0,0,0,9.661967E-10,8.074556E-09,2.654255E-09,1,1,0,0,0,1
422.5914,0,0,0,9.314041E-08,3.641252E-07,-1.62962E-07,1,1,0.07105282,0.7416701,-0.07957657,0.662227,0,0,0,0,160.832,184.4615,0,1,0,0,0,-2.099434E-09,1.302705E-08,-2.021883E-08,1,1,0,0,0,1,1,1,0,0,0,-1.665371E-09,1.174392E-08,-1.732794E-08,1,1,0,0,0,1,2,1,0,0,0,-1.584908E-09,1.283074E-08,-2.017391E-08,1,1,0,0,0,1
422.6405,0,0,0,1.004807E-07,3.766845E-07,-1.395805E-07,1,1,0.0710528,0.7416701,-0.07957655,0.662227,0,0,0,0,160.832,184.4615,0,1,0,0,0,2.493993E-09,3.911982E-09,8.512179E-09,1,1,0,0,0,1,1,1,0,0,0,2.292435E-09,4.102632E-09,5.491464E-09,1,1,0,0,0,1,2,1,0,0,0,2.493993E-09,3.911982E-09,8.512179E-09,1,1,0,0,0,1
422.6903,0,0,0,9.185825E-08,3.81309E-07,-1.592191E-07,1,1,0.07105279,0.7416701,-0.07957653,0.662227,0,0,0,0,160.832,184.4615,0,1,0,0,0,-3.068421E-09,1.764428E-09,-7.813849E-09,1,1,0,0,0,1,1,1,0,0,0,-2.979694E-09,1.746428E-09,-7.767367E-09,1,1,0,0,0,1,2,1,0,0,0,-2.574443E-09,1.113861E-09,-4.057265E-09,1,1,0,0,0,1
422.7416,0,0,0,9.222509E-08,3.885514E-07,-1.436249E-07,1,1,0.07105279,0.7416701,-0.07957654,0.662227,0,0,0,0,165.858,190.2259,0,1,0,0,0,1.222667E-10,2.414128E-09,5.198044E-09,1,1,0,0,0,1,1,1,0,0,0,1.222667E-10,2.414128E-09,5.198044E-09,1,1,0,0,0,1,2,1,0,0,0,1.222667E-10,2.414128E-09,5.198044E-09,1,1,0,0,0,1
422.7914,0,0,0,8.828751E-08,4.048967E-07,-1.061129E-07,1,1,0.07105279,0.7416701,-0.07957654,0.662227,0,0,0,0,160.832,184.4615,0,1,0,0,0,-1.151177E-09,4.645126E-09,1.092645E-08,1,1,0,0,0,1,1,1,0,0,0,-1.301712E-09,5.937483E-09,1.256224E-08,1,1,0,0,0,1,2,1,0,0,0,-1.484724E-09,5.762715E-09,1.402333E-08,1,1,0,0,0,1
422.8411,0,0,0,9.59814E-08,4.043017E-07,-1.007707E-08,1,1,0.07105277,0.7416701,-0.07957652,0.662227,0,0,0,0,160.832,184.4615,0,1,0,0,0,2.869347E-09,-2.689357E-10,3.488651E-08,1,1,0,0,0,1,1,1,0,0,0,1.772208E-09,-2.319342E-10,2.77239E-08,1,1,0,0,0,1,2,1,0,0,0,3.052359E-09,-9.416738E-11,3.342542E-08,1,1,0,0,0,1
422.891,0,0,0,1.102329E-07,4.13459E-07,9.457309E-08,1,1,0.07105277,0.7416701,-0.07957651,0.662227,0,0,0,0,160.832,184.4615,0,1,0,0,0,5.553438E-09,3.70208E-09,4.093248E-08,1,1,0,0,0,1,1,1,0,0,0,3.761756E-09,1.752978E-09,2.733324E-08,1,1,0,0,0,1,2,1,0,0,0,4.93639E-09,3.702016E-09,3.638442E-08,1,1,0,0,0,1
422.9415,0,0,0,1.268396E-07,4.12087E-07,2.319543E-07,1,1,0.07105277,0.7416701,-0.07957651,0.662227,0,0,0,0,165.858,190.2259,0,1,0,0,0,4.986211E-09,-3.920581E-10,4.120356E-08,1,1,0,0,0,1,1,1,0,0,0,7.155534E-09,-7.844331E-10,5.963638E-08,1,1,0,0,0,1,2,1,0,0,0,4.464923E-09,-1.958071E-10,3.65413E-08,1,1,0,0,0,1
422.9908,0,0,0,1.438584E-07,4.191901E-07,3.791077E-07,1,1,0.07105277,0.7416701,-0.07957651,0.662227,0,0,0,0,160.832,184.4615,0,1,0,0,0,5.68506E-09,2.465727E-09,4.899809E-08,1,1,0,0,0,1,1,1,0,0,0,6.769722E-09,2.269539E-09,5.82145E-08,1,1,0,0,0,1,2,1,0,0,0,4.564099E-09,2.367443E-09,3.994081E-08,1,1,0,0,0,1
423.0417,0,0,0,1.595963E-07,4.202717E-07,5.014415E-07,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,165.858,190.2259,0,1,0,0,0,5.208236E-09,3.931993E-10,4.0765E-08,1,1,0,0,0,1,1,1,0,0,0,5.261909E-09,3.931994E-10,4.075891E-08,1,1,0,0,0,1,2,1,0,0,0,5.2677E-09,2.950422E-10,4.080992E-08,1,1,0,0,0,1
423.0904,0,0,0,1.735648E-07,4.222365E-07,6.142751E-07,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,180.9361,207.5191,0,1,0,0,0,4.472259E-09,5.8945E-10,3.612712E-08,1,1,0,0,0,1,1,1,0,0,0,4.472259E-09,5.8945E-10,3.612712E-08,1,1,0,0,0,1,2,1,0,0,0,5.024053E-09,7.858277E-10,4.057924E-08,1,1,0,0,0,1
423.1405,0,0,0,1.846106E-07,4.247698E-07,7.461806E-07,1,1,0.07105279,0.7416701,-0.07957652,0.662227,0,0,0,0,201.0401,230.5768,0,1,0,0,0,3.867804E-09,8.771486E-10,4.546953E-08,1,1,0,0,0,1,1,1,0,0,0,3.867804E-09,8.771486E-10,4.546953E-08,1,1,0,0,0,1,2,1,0,0,0,3.310219E-09,7.789281E-10,4.096639E-08,1,1,0,0,0,1
423.1913,0,0,0,1.982484E-07,4.282405E-07,8.771572E-07,1,1,0.07105277,0.7416701,-0.07957651,0.662227,0,0,0,0,206.0661,236.3412,0,1,0,0,0,4.671828E-09,9.933059E-10,4.527002E-08,1,1,0,0,0,1,1,1,0,0,0,4.761799E-09,1.287777E-09,4.510481E-08,1,1,0,0,0,1,2,1,0,0,0,4.204214E-09,1.189557E-09,4.060167E-08,1,1,0,0,0,1
423.2409,0,0,0,1.978172E-07,4.267617E-07,8.678027E-07,1,1,0.07105277,0.7416701,-0.0795765,0.662227,0,0,0,0,201.0401,230.5768,0,1,0,0,0,3.148266E-10,-4.842443E-11,-4.159655E-10,1,1,0,0,0,1,1,1,0,0,0,-4.150807E-10,-9.114827E-10,-4.361393E-09,1,1,0,0,0,1,2,1,0,0,0,-3.309019E-10,-5.188541E-10,-4.57762E-09,1,1,0,0,0,1
423.2903,0,0,0,2.103714E-07,4.347736E-07,9.52319E-07,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,196.0141,224.8124,0,1,0,0,0,3.981528E-09,3.809302E-09,2.414962E-08,1,1,0,0,0,1,1,1,0,0,0,3.983627E-09,2.00303E-09,2.796027E-08,1,1,0,0,0,1,2,1,0,0,0,4.589094E-09,2.199408E-09,3.240631E-08,1,1,0,0,0,1
423.3403,0,0,0,2.243111E-07,4.372292E-07,1.064897E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,196.0141,224.8124,0,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1,1,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1,2,1,0,0,0,4.460677E-09,7.857643E-10,3.60251E-08,1,1,0,0,0,1
