Time,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,IsInCollision,CollisionForce X,CollisionForce Y,CollisionForce Z,Checkpoint0,Checkpoint1,Checkpoint2,Checkpoint3,Checkpoint4,Checkpoint5,Checkpoint6,Checkpoint7,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W
777.7082,0,0,0,0,0,0,1,1,0.05732334,0.7368126,-0.06297264,0.6707128,0,0,0,0,7677.734,7330.709,6906.877,6827.844,7362.467,7303.893,7492.729,6258.848,0,1,1.609789,0.1597187,0.4673484,0.03020229,-0.01046329,-0.02069309,0.9992736,1,0,0,0,1,1,1,0,0,0,-1.914014E-09,2.343035E-08,3.000723E-07,1,1,0,0,0,1
777.7574,0,0,0,1.221167E-09,-0.000000018,1.466454E-10,1,1,0.05732334,0.7368127,-0.06297264,0.6707128,0,0,0,0,154.7374,185.7227,180.0777,172.4104,157.035,145.9772,137.3553,157.2339,0,1,0,0,0,5.634928E-10,-8.130512E-09,-1.55052E-10,1,1,0,0,0,1,1,1,0,0,0,6.576743E-10,-9.827263E-09,3.016942E-10,1,1,0,0,0,1
777.8074,0,0,0,0.000000004,-2.785788E-08,-1.993296E-08,1,1,0.05732334,0.7368126,-0.06297264,0.6707129,0,0,0,0,159.2885,191.1852,185.3741,177.4812,161.6537,150.2706,141.3951,161.8584,0,1,0,0,0,1.594041E-09,-6.203071E-09,-1.053979E-08,1,1,0,0,0,1,1,1,0,0,0,1.27627E-09,-2.450484E-09,-1.61539E-08,1,1,0,0,0,1
777.8574,0,0,0,6.558678E-09,-3.057244E-08,-6.625115E-08,1,1,0.05732333,0.7368127,-0.06297264,0.6707128,0,0,0,0,168.3907,202.11,195.9669,187.623,170.8911,158.8575,149.4749,171.1075,0,1,0,0,0,1.337318E-09,-2.226286E-09,-1.672729E-08,1,1,0,0,0,1,1,1,0,0,0,1.129874E-09,-1.734828E-09,-0.000000023,1,1,0,0,0,1
777.9082,0,0,0,8.537432E-09,-4.074274E-08,-0.000000085,1,1,0.05732332,0.7368126,-0.06297261,0.6707129,0,0,0,0,177.4929,213.0349,206.5597,197.7648,180.1284,167.4444,157.5546,180.3565,0,1,0,0,0,9.473546E-10,-4.266204E-09,-8.463422E-09,1,1,0,0,0,1,1,1,0,0,0,0.000000001,-5.904093E-09,-1.030074E-08,1,1,0,0,0,1
777.9577,0,0,0,7.693298E-09,-1.97957E-08,-1.405601E-07,1,1,0.0573233,0.7368126,-0.0629726,0.6707128,0,0,0,0,172.9418,207.5725,201.2633,192.6939,175.5098,163.151,153.5147,175.732,0,1,0,0,0,-4.220675E-10,1.047352E-08,-2.777239E-08,1,1,0,0,0,1,1,1,0,0,0,-4.220675E-10,1.047352E-08,-2.777239E-08,1,1,0,0,0,1
778.0073,0,0,0,8.870166E-09,1.746306E-08,-1.986454E-07,1,1,0.0573233,0.7368126,-0.06297259,0.6707128,0,0,0,0,172.9418,207.5725,201.2633,192.6939,175.5098,163.151,153.5147,175.732,0,1,0,0,0,6.009782E-10,1.891179E-08,-3.088077E-08,1,1,0,0,0,1,1,1,0,0,0,5.758884E-10,1.834697E-08,-2.720448E-08,1,1,0,0,0,1
778.0581,0,0,0,7.802141E-09,4.481717E-08,-2.311495E-07,1,1,0.05732327,0.7368125,-0.06297256,0.6707129,0,0,0,0,177.4929,213.0349,206.5597,197.7648,180.1284,167.4444,157.5546,180.3565,0,1,0,0,0,-5.833801E-10,1.352942E-08,-1.617445E-08,1,1,0,0,0,1,1,1,0,0,0,-4.846533E-10,1.382468E-08,-1.632956E-08,1,1,0,0,0,1
778.1078,0,0,0,2.845861E-09,5.710513E-08,-0.000000278,1,1,0.05732327,0.7368126,-0.06297256,0.6707129,0,0,0,0,182.044,218.4973,211.8561,202.8357,184.7471,171.7378,161.5944,184.9811,0,1,0,0,0,-2.809906E-09,7.648079E-09,-2.329162E-08,1,1,0,0,0,1,1,1,0,0,0,-2.146377E-09,4.639879E-09,-2.360526E-08,1,1,0,0,0,1
778.1575,0,0,0,6.057947E-10,4.965997E-08,-0.000000344,1,1,0.05732325,0.7368126,-0.06297253,0.6707129,0,0,0,0,213.9017,256.7344,248.9309,238.332,217.0779,201.7919,189.8734,217.3528,0,1,0,0,0,-1.144351E-09,-2.575212E-09,-0.000000036,1,1,0,0,0,1,1,1,0,0,0,-1.09572E-09,-4.869927E-09,-0.00000003,1,1,0,0,0,1
