Time,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,IsInCollision,CollisionForce X,CollisionForce Y,CollisionForce Z,Checkpoint0,Checkpoint1,Checkpoint2,Checkpoint3,Checkpoint4,Checkpoint5,Checkpoint6,Checkpoint7,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W
820.5992,0,0,0,0,0,0,1,0.5940022,0.05732334,0.7368126,-0.06297264,0.6707128,0,0,0,0,6709.39,6426.472,6034.385,5935.75,6395.441,6327.779,6479.044,5408.267,0,1,0.8503881,0.1336262,-0.03085237,-2.076975E-08,5.065061E-08,-2.367777E-07,1,1,0,0,0,1,1,1,0.07380672,0.02247709,-0.05087411,-2.106547E-08,5.136041E-08,-2.401542E-07,1,1,0,0,0,1,2,1,0,0,0,-1.943796E-08,4.856234E-08,-2.215215E-07,1,0.5940022,0,0,0,1
820.6495,0,0,0,1.769001E-09,-2.778351E-08,0.000000019,1,0.5940022,0.05732334,0.7368127,-0.06297264,0.6707128,0,0,0,0,144.677,175.0455,169.4408,162.1478,147.1379,136.0668,127.3136,148.2568,0,1,0,0,0,5.662896E-10,-9.097027E-09,8.270022E-09,1,1,0,0,0,1,1,1,0,0,0,5.824116E-10,-9.411715E-09,8.441294E-09,1,1,0,0,0,1,2,1,0,0,0,6.20299E-10,-9.274759E-09,2.330753E-09,1,1,0,0,0,1
820.6987,0,0,0,6.425187E-09,-4.544685E-08,-1.673873E-08,1,0.5940022,0.05732334,0.7368126,-0.06297264,0.6707129,0,0,0,0,139.4961,168.9102,163.4743,156.4327,141.9005,131.1542,122.6459,143.0766,0,1,0,0,0,1.659423E-09,-5.43398E-09,-8.623025E-09,1,1,0,0,0,1,1,1,0,0,0,1.402718E-09,-0.000000006,-1.661802E-08,1,1,0,0,0,1,2,1,0,0,0,1.594041E-09,-6.203071E-09,-1.053979E-08,1,1,0,0,0,1
820.7496,0,0,0,1.090083E-08,-5.853308E-08,-5.166555E-08,1,0.5940022,0.05732333,0.7368127,-0.06297264,0.6707128,0,0,0,0,152.1752,184.2632,178.3333,170.6514,154.7983,143.075,133.7932,156.0815,0,1,0,0,0,1.864425E-09,-5.133295E-09,-1.107565E-08,1,1,0,0,0,1,1,1,0,0,0,0.000000001,-4.065156E-09,-1.810819E-08,1,1,0,0,0,1,2,1,0,0,0,1.609656E-09,-3.887805E-09,-5.742946E-09,1,1,0,0,0,1
820.7997,0,0,0,1.341872E-08,-7.54919E-08,-8.093188E-08,1,0.5940022,0.05732332,0.7368126,-0.06297261,0.6707129,0,0,0,0,164.8564,199.6185,193.1944,184.8723,167.6982,154.9979,144.9426,169.0883,0,1,0,0,0,1.062088E-09,-6.712041E-09,-8.729544E-09,1,1,0,0,0,1,1,1,0,0,0,8.713203E-10,-5.665894E-09,-8.592773E-09,1,1,0,0,0,1,2,1,0,0,0,5.844798E-10,-4.580891E-09,-1.194397E-08,1,1,0,0,0,1
820.8493,0,0,0,0.000000012,-3.749058E-08,-1.66429E-07,1,0.5940022,0.0573233,0.7368126,-0.0629726,0.6707128,0,0,0,0,164.8564,199.6185,193.1944,184.8723,167.6982,154.9979,144.9426,169.0883,0,1,0,0,0,-4.220675E-10,1.047352E-08,-2.777239E-08,1,1,0,0,0,1,1,1,0,0,0,-5.606097E-10,0.000000013,-2.719226E-08,1,1,0,0,0,1,2,1,0,0,0,-4.056277E-10,1.456442E-08,-3.053247E-08,1,1,0,0,0,1
820.8989,0,0,0,1.390838E-08,0.000000022,-2.586301E-07,1,0.5940022,0.0573233,0.7368126,-0.06297259,0.6707128,0,0,0,0,164.8564,199.6185,193.1944,184.8723,167.6981,154.9979,144.9426,169.0883,0,1,0,0,0,7.01102E-10,2.224229E-08,-3.411589E-08,1,1,0,0,0,1,1,1,0,0,0,6.009782E-10,1.891179E-08,-3.088077E-08,1,1,0,0,0,1,2,1,0,0,0,5.758884E-10,1.834697E-08,-2.720448E-08,1,1,0,0,0,1
820.9489,0,0,0,1.221135E-08,0.000000063,-2.957387E-07,1,0.5940022,0.05732327,0.7368125,-0.06297256,0.6707129,0,0,0,0,164.8564,199.6185,193.1944,184.8723,167.6982,154.9979,144.9426,169.0883,0,1,0,0,0,-7.528303E-10,1.456437E-08,-0.000000013,1,1,0,0,0,1,1,1,0,0,0,-5.360268E-10,1.282669E-08,-1.015017E-08,1,1,0,0,0,1,2,1,0,0,0,-4.081795E-10,1.36081E-08,-1.393876E-08,1,1,0,0,0,1
820.9995,0,0,0,4.542836E-09,6.934614E-08,-0.00000037,1,0.5940022,0.05732327,0.7368126,-0.06297256,0.6707129,0,0,0,0,164.8564,199.6185,193.1944,184.8723,167.6982,154.9979,144.9426,169.0883,0,1,0,0,0,-2.083482E-09,1.572435E-09,-2.384614E-08,1,1,0,0,0,1,1,1,0,0,0,-2.684116E-09,1.513192E-09,-2.377337E-08,1,1,0,0,0,1,2,1,0,0,0,-2.90092E-09,3.250873E-09,-2.66428E-08,1,1,0,0,0,1
821.0495,0,0,0,-1.294619E-09,6.120467E-08,-4.942723E-07,1,0.5940022,0.05732325,0.7368126,-0.06297253,0.6707129,0,0,0,0,164.8564,199.6185,193.1944,184.8723,167.6982,154.9979,144.9426,169.0883,0,1,0,0,0,-2.755277E-09,-1.943896E-09,-4.554489E-08,1,1,0,0,0,1,1,1,0,0,0,-1.144351E-09,-2.575212E-09,-0.000000036,1,1,0,0,0,1,2,1,0,0,0,-1.937839E-09,-3.622334E-09,-4.274824E-08,1,1,0,0,0,1
