2,2,13-Task1
Time,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,IsInCollision,CollisionForce X,CollisionForce Y,CollisionForce Z,Checkpoint0,Checkpoint1,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W
393.9702,0,0,0,6.625719E-08,2.084068E-07,-4.989135E-08,1,1,0.07105282,0.7416701,-0.07957657,0.662227,0,0,0,0,281.4561,322.8077,0,1,0,0,0,1.560775E-09,1.297961E-08,1.155391E-08,1,1,0,0,0,1,1,1,0,0,0,1.560775E-09,1.297961E-08,1.155391E-08,1,1,0,0,0,1
394.02,0,0,0,6.716672E-08,2.242115E-07,-5.86598E-08,1,1,0.0710528,0.7416701,-0.07957654,0.662227,0,0,0,0,266.3781,305.5144,0,1,0,0,0,9.867447E-10,8.52881E-09,-1.057413E-09,1,1,0,0,0,1,1,1,0,0,0,-7.725803E-11,7.275926E-09,-7.711018E-09,1,1,0,0,0,1
394.0703,0,0,0,6.449093E-08,2.492225E-07,-9.52511E-08,1,1,0.07105282,0.7416701,-0.07957657,0.662227,0,0,0,0,276.4301,317.0433,0,1,0,0,0,-1.584908E-09,1.283074E-08,-2.017391E-08,1,1,0,0,0,1,1,1,0,0,0,-1.09093E-09,1.218017E-08,-1.641733E-08,1,1,0,0,0,1
394.1199,0,0,0,6.772125E-08,2.587347E-07,-8.879947E-08,1,1,0.0710528,0.7416701,-0.07957655,0.662227,0,0,0,0,276.4301,317.0433,0,1,0,0,0,1.431817E-09,4.758864E-09,4.716771E-09,1,1,0,0,0,1,1,1,0,0,0,1.798458E-09,4.753199E-09,1.734879E-09,1,1,0,0,0,1
394.1703,0,0,0,6.189541E-08,2.614383E-07,-9.920955E-08,1,1,0.07105279,0.7416701,-0.07957653,0.662227,0,0,0,0,281.4561,322.8077,0,1,0,0,0,-2.757454E-09,9.390924E-10,-2.596174E-09,1,1,0,0,0,1,1,1,0,0,0,-3.068421E-09,1.764428E-09,-7.813849E-09,1,1,0,0,0,1
394.2199,0,0,0,6.213999E-08,2.662667E-07,-8.881347E-08,1,1,0.07105279,0.7416701,-0.07957654,0.662227,0,0,0,0,276.4301,317.0433,0,1,0,0,0,-6.074457E-11,2.23936E-09,6.659135E-09,1,1,0,0,0,1,1,1,0,0,0,1.222667E-10,2.414128E-09,5.198044E-09,1,1,0,0,0,1
394.2703,0,0,0,5.902004E-08,2.790846E-07,-5.913102E-08,1,1,0.07105279,0.7416701,-0.07957654,0.662227,0,0,0,0,281.4561,322.8077,0,1,0,0,0,-1.452248E-09,7.229841E-09,1.419803E-08,1,1,0,0,0,1,1,1,0,0,0,-1.484724E-09,5.762715E-09,1.402333E-08,1,1,0,0,0,1
394.32,0,0,0,6.543986E-08,2.789179E-07,1.363913E-08,1,1,0.07105277,0.7416701,-0.07957652,0.662227,0,0,0,0,276.4301,317.0433,0,1,0,0,0,3.609943E-09,4.053173E-12,3.792856E-08,1,1,0,0,0,1,1,1,0,0,0,2.992895E-09,3.989717E-12,3.338051E-08,1,1,0,0,0,1
394.3698,0,0,0,7.648728E-08,2.845697E-07,9.545919E-08,1,1,0.07105277,0.7416701,-0.07957651,0.662227,0,0,0,0,276.4301,317.0433,0,1,0,0,0,5.553438E-09,3.70208E-09,4.093248E-08,1,1,0,0,0,1,1,1,0,0,0,5.493974E-09,1.949482E-09,4.088756E-08,1,1,0,0,0,1
394.4195,0,0,0,8.650181E-08,2.839822E-07,1.777582E-07,1,1,0.07105277,0.7416701,-0.07957651,0.662227,0,0,0,0,276.4301,317.0433,0,1,0,0,0,5.028299E-09,-1.957438E-10,4.109545E-08,1,1,0,0,0,1,1,1,0,0,0,4.986211E-09,-3.920581E-10,4.120356E-08,1,1,0,0,0,1
394.4699,0,0,0,9.67616E-08,2.878775E-07,2.648097E-07,1,1,0.07105277,0.7416701,-0.07957651,0.662227,0,0,0,0,281.4561,322.8077,0,1,0,0,0,5.132333E-09,1.527589E-09,4.255651E-08,1,1,0,0,0,1,1,1,0,0,0,5.127475E-09,2.367506E-09,4.449495E-08,1,1,0,0,0,1
394.5199,0,0,0,1.072375E-07,2.88566E-07,3.463847E-07,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,276.4301,317.0433,0,1,0,0,0,5.2677E-09,2.950422E-10,4.080992E-08,1,1,0,0,0,1,1,1,0,0,0,5.208236E-09,3.931993E-10,4.0765E-08,1,1,0,0,0,1
394.5703,0,0,0,1.184124E-07,2.901378E-07,4.366514E-07,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,281.4561,322.8077,0,1,0,0,0,5.587429E-09,7.858911E-10,4.513339E-08,1,1,0,0,0,1,1,1,0,0,0,5.587429E-09,7.858911E-10,4.513339E-08,1,1,0,0,0,1
394.62,0,0,0,1.25968E-07,2.913033E-07,5.279211E-07,1,1,0.07105279,0.7416701,-0.07957652,0.662227,0,0,0,0,271.4041,311.2788,0,1,0,0,0,3.777833E-09,5.826771E-10,4.563474E-08,1,1,0,0,0,1,1,1,0,0,0,3.777833E-09,5.826771E-10,4.563474E-08,1,1,0,0,0,1
394.6699,0,0,0,1.354017E-07,2.935845E-07,6.182961E-07,1,1,0.07105277,0.7416701,-0.07957651,0.662227,0,0,0,0,276.4301,317.0433,0,1,0,0,0,4.761799E-09,1.287777E-09,4.510481E-08,1,1,0,0,0,1,1,1,0,0,0,4.671828E-09,9.933059E-10,4.527002E-08,1,1,0,0,0,1
394.7202,0,0,0,1.350726E-07,2.934076E-07,6.092762E-07,1,1,0.07105277,0.7416701,-0.0795765,0.662227,0,0,0,0,276.4301,317.0433,0,1,0,0,0,-6.439734E-10,-1.285814E-10,-8.604496E-09,1,1,0,0,0,1,1,1,0,0,0,3.148267E-10,-4.842443E-11,-4.159657E-10,1,1,0,0,0,1
394.7697,0,0,0,1.436833E-07,3.014191E-07,6.619136E-07,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,276.4301,317.0433,0,1,0,0,0,4.023618E-09,4.005616E-09,2.404151E-08,1,1,0,0,0,1,1,1,0,0,0,4.586994E-09,4.00568E-09,2.859566E-08,1,1,0,0,0,1
394.8205,0,0,0,0.001080664,0.0001607434,-0.0004039775,0.9999993,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,281.4561,322.8077,0,1,0,0,0,0.001080503,0.0001599519,-0.0004049026,0.9999993,1,0,0,0,1,1,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1
394.8704,0,0,0,0.004101228,-2.833291E-05,0.001031996,0.9999911,1,0.07105279,0.7416701,-0.07957653,0.662227,0,0,0,0,256.3382,293.9976,0,1,0,0,0,0.003020551,-0.0001931985,0.001435437,0.9999944,1,0,0,0,1,1,1,0,0,0,8.861038E-10,-1.159671E-10,1.386195E-08,1,1,0,0,0,1
394.9197,0,0,0,0.02049937,-0.001187727,0.01140621,0.9997241,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,251.2642,288.1703,0,1,0,0,0,0.01640211,-0.001173996,0.01036806,0.999811,1,0,0,0,1,1,1,0,0,0,1.256034E-09,-1.398497E-10,5.316068E-08,1,1,0,0,0,1
394.9701,0,0,0,0.02688862,-0.001521856,0.01582469,0.999512,1,0.07105279,0.7416701,-0.07957653,0.662227,0,0,0,0,261.1461,299.482,0,1,0,0,0,0.006388663,-0.000358006,0.004422673,0.9999698,1,0,0,0,1,1,1,0,0,0,2.887012E-09,2.039199E-09,4.979983E-08,1,1,0,0,0,1
395.0199,0,0,0,0.03247575,-0.003815916,0.02273916,0.9992066,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,255.9934,293.5616,0,1,0,0,0,0.00562315,-0.002369029,0.006866913,0.9999578,1,0,0,0,1,1,1,0,0,0,2.58616E-09,3.447238E-11,3.011727E-08,1,1,0,0,0,1
395.0699,0,0,0,0.03956506,-0.005866713,0.02738916,0.9988244,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,265.8273,304.8256,0,1,0,0,0,0.007125399,-0.002043951,0.004613042,0.9999619,1,0,0,0,1,1,1,0,0,0,4.460677E-09,7.857643E-10,3.60251E-08,1,1,0,0,0,1
395.1195,0,0,0,0.03946998,-0.005259016,0.0270881,0.9988397,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,265.7017,304.6723,0,1,0,0,0,-0.0001106728,0.0006162364,-0.0002779129,0.9999998,1,0,0,0,1,1,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1
395.17,0,0,0,0.04429577,-0.005693824,0.02786547,0.9986135,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,270.7086,310.4114,0,1,0,0,0,0.004835796,-0.0003379277,0.0007957692,0.9999878,1,0,0,0,1,1,1,0,0,0,4.460677E-09,7.857643E-10,3.60251E-08,1,1,0,0,0,1
395.2203,0,0,0,0.04633012,-0.00533834,0.03031195,0.9984519,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,270.7022,310.3995,0,1,0,0,0,0.00201916,0.0002966214,0.002473356,0.9999949,1,0,0,0,1,1,1,0,0,0,4.460677E-09,7.857643E-10,3.60251E-08,1,1,0,0,0,1
395.2698,0,0,0,0.04603877,-0.00828782,0.03491706,0.9982948,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,265.6077,304.5552,0,1,0,0,0,-0.0002180365,-0.003166939,0.004465299,0.999985,1,0,0,0,1,1,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1
395.3195,0,0,0,0.04534973,-0.0115826,0.04056715,0.99808,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,260.4038,298.5849,0,1,0,0,0,-0.0006099809,-0.003583295,0.00548529,0.9999784,1,0,0,0,1,1,1,0,0,0,4.460677E-09,7.857643E-10,3.60251E-08,1,1,0,0,0,1
395.3696,0,0,0,0.04413546,-0.01384383,0.04377485,0.99797,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,260.1713,298.3162,0,1,0,0,0,-0.001154535,-0.002444562,0.00309498,0.9999916,1,0,0,0,1,1,1,0,0,0,5.575846E-09,9.822054E-10,4.503137E-08,1,1,0,0,0,1
395.4195,0,0,0,0.04676535,-0.01438602,0.04648231,0.9977201,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,265.0082,303.8604,0,1,0,0,0,0.002620819,-0.0005504851,0.002725729,0.9999927,1,0,0,0,1,1,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1
395.4696,0,0,0,0.04497245,-0.01590747,0.04632888,0.9977866,0.9771302,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,249.6734,286.3253,0,1,0,0,0,-0.001719551,-0.001592983,-0.0002507887,0.9999971,1,0,0,0,1,1,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,0.9771302,0,0,0,1
395.5196,0,0,0,0.04552774,-0.01950451,0.0460412,0.9977109,0.9471792,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,223.7329,256.7519,0,1,0,0,0,0.0007286339,-0.003551862,-0.0004348317,0.9999933,1,0,0,0,1,1,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,0.969348,0,0,0,1
395.5701,0,0,0,0.04584735,-0.02202375,0.0467971,0.9976087,0.9208413,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,237.5682,272.8197,0,1,0,0,0,0.0004234644,-0.002535282,0.0006506075,0.9999965,1,0,0,0,1,1,1,0,0,0,5.575846E-09,9.822054E-10,4.503137E-08,1,0.9721934,0,0,0,1
395.6203,0,0,0,0.04580341,-0.02437997,0.04832033,0.9974833,0.8927123,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,236.3998,271.6861,0,1,0,0,0,3.90547E-05,-0.002426209,0.001414726,0.9999959,1,0,0,0,1,1,1,0,0,0,4.460677E-09,7.857643E-10,3.60251E-08,1,0.9694529,0,0,0,1
395.6696,0,0,0,0.03882973,-0.02477144,0.04906036,0.9977333,0.86299,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,230.3643,264.9513,0,1,0,0,0,-0.006967175,-0.0007541886,0.0005333978,0.9999753,1,0,0,0,1,1,1,0,0,0,5.575846E-09,9.822054E-10,4.503137E-08,1,0.9667056,0,0,0,1
395.7204,0,0,0,0.01548442,-0.02226892,0.04917634,0.9984217,0.8306877,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,238.9529,275.0652,0,1,0,0,0,-0.0234461,0.001335203,-0.0004115009,0.9997241,1,0,0,0,1,1,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,0.9625694,0,0,0,1
395.7698,0,0,0,-0.006197002,-0.01848086,0.04904795,0.9986063,0.7939611,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,237.7096,273.8981,0,1,0,0,0,-0.02182871,0.002756679,-0.0005650811,0.9997578,1,0,0,0,1,1,1,0,0,0,4.460677E-09,7.857643E-10,3.60251E-08,1,0.9557877,0,0,0,1
395.8201,0,0,0,-0.01701589,-0.01825009,0.05420304,0.9982181,0.7550912,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,240.9965,278.0117,0,1,0,0,0,-0.01090835,-0.0002356791,0.004976529,0.999928,1,0,0,0,1,1,1,0,0,0,5.575846E-09,9.822054E-10,4.503137E-08,1,0.9510431,0,0,0,1
395.8695,0,0,0,-0.01821553,-0.02651255,0.05420202,0.9980118,0.7197548,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,234.7111,271.0408,0,1,0,0,0,-0.0007481942,-0.008319415,0.0001741116,0.9999652,1,0,0,0,1,1,1,0,0,0,4.460677E-09,7.857643E-10,3.60251E-08,1,0.9532025,0,0,0,1
395.9199,0,0,0,0.001615672,-0.06020422,0.05870948,0.9964567,0.6867036,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,237.9034,274.9911,0,1,0,0,0,0.02137291,-0.03255698,0.005817967,0.9992244,1,0,0,0,1,1,1,0,0,0,5.575846E-09,9.822054E-10,4.503137E-08,1,0.9540799,0,0,0,1
395.9711,0,0,0,0.03929754,-0.1174265,0.07200094,0.9896882,0.6607801,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,231.3641,267.6369,0,1,0,0,0,0.04016177,-0.05522868,0.01573426,0.9975417,1,0,0,0,1,1,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,0.9622494,0,0,0,1
396.0197,0,0,0,0.07191398,-0.1704142,0.08129102,0.9793769,0.6364977,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,210.2306,243.4056,0,1,0,0,0,0.03547792,-0.05160679,0.01175271,0.997968,1,0,0,0,1,1,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,0.9632519,0,0,0,1
396.0695,0,0,0,0.1120282,-0.2100735,0.08759955,0.9672875,0.6161512,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,226.6591,263.6845,0,1,0,0,0,0.04204932,-0.03825557,0.01159139,0.9983156,1,0,0,0,1,1,1,0,0,0,5.575846E-09,9.822054E-10,4.503137E-08,1,0.9680338,0,0,0,1
396.1195,0,0,0,0.1125629,-0.2137685,0.08988161,0.966206,0.5974809,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,226.2408,263.8139,0,1,0,0,0,0.000508272,-0.004027186,0.001966687,0.9999899,1,0,0,0,1,1,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,0.9696985,0,0,0,1
396.1697,0,0,0,0.1008577,-0.2165909,0.0798094,0.9677534,0.5830806,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,225.7978,263.3818,0,1,0,0,0,-0.009096671,-0.002365463,-0.01266912,0.9998755,1,0,0,0,1,1,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,0.9758983,0,0,0,1
396.2273,0,0,0,0.1107304,-0.2210497,0.08013625,0.9656366,0.5830806,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,184.2894,214.9849,0,1,0,0,0,0.01004239,-0.004035286,0.002191015,0.9999389,1,0,0,0,1,1,1,0,0,0,6.133431E-09,1.080426E-09,4.95345E-08,1,1,0,0,0,1
396.2767,0,0,0,0.1110936,-0.2171105,0.07980277,0.9665158,0.5830806,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,230.4406,268.7925,0,1,0,0,0,-4.367911E-06,0.004062888,0.0001448512,0.9999918,1,0,0,0,1,1,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1
396.3272,0,0,0,0.09758466,-0.2110874,0.07365771,0.9697906,0.5830806,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,244.2117,284.8834,0,1,0,0,0,-0.01255902,0.006163213,-0.008459526,0.9998662,1,0,0,0,1,1,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1
396.3773,0,0,0,0.0942492,-0.2026136,0.07571773,0.9717672,0.5830806,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,244.0553,284.7686,0,1,0,0,0,-0.00451406,0.008171021,0.001987595,0.9999543,1,0,0,0,1,1,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1
396.4273,0,0,0,0.08004935,-0.1916028,0.07024717,0.9756771,0.5830806,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,243.7884,284.5373,0,1,0,0,0,-0.01388372,0.01094693,-0.007447693,0.9998158,1,0,0,0,1,1,1,0,0,0,5.575846E-09,9.822054E-10,4.503137E-08,1,1,0,0,0,1
396.4774,0,0,0,0.04047505,-0.1621898,0.06226728,0.9839609,0.5830806,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,243.5785,284.1684,0,1,0,0,0,-0.0399208,0.02804499,-0.0134737,0.9987183,1,0,0,0,1,1,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1
396.5272,0,0,0,-0.01375418,-0.1259042,0.05211428,0.9905772,0.5830806,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,244.5254,283.8332,0,1,0,0,0,-0.05395481,0.03418037,-0.01789062,0.9977978,1,0,0,0,1,1,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1
396.5766,0,0,0,-0.07398799,-0.08027204,0.04813217,0.9928572,0.5830806,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,240.9189,279.5037,0,1,0,0,0,-0.06171324,0.04206166,-0.0120656,0.9971342,1,0,0,0,1,1,1,0,0,0,4.460677E-09,7.857643E-10,3.60251E-08,1,1,0,0,0,1
396.627,0,0,0,-0.1221249,-0.0484676,0.04799424,0.9901682,0.5830806,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,246.2664,285.7671,0,1,0,0,0,-0.04941954,0.02920167,-0.006167862,0.998332,1,0,0,0,1,1,1,0,0,0,5.575846E-09,9.822054E-10,4.503137E-08,1,1,0,0,0,1
396.6768,0,0,0,-0.1589667,-0.02947669,0.05117728,0.985516,0.5830806,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,241.7656,280.6534,0,1,0,0,0,-0.03811007,0.01720948,-0.0006684755,0.9991252,1,0,0,0,1,1,1,0,0,0,4.460677E-09,7.857643E-10,3.60251E-08,1,1,0,0,0,1
396.7272,0,0,0,-0.1609706,-0.02257184,0.05863508,0.9849574,0.5830806,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,241.6237,280.5856,0,1,0,0,0,-0.002612147,0.007919666,0.006169211,0.9999461,1,0,0,0,1,1,1,0,0,0,5.575846E-09,9.822054E-10,4.503137E-08,1,1,0,0,0,1
396.7767,0,0,0,-0.1642177,-0.02098779,0.06286536,0.9841951,0.5830806,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,236.8294,275.0832,0,1,0,0,0,-0.003503694,0.002026714,0.003893119,0.9999841,1,0,0,0,1,1,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1
396.8267,0,0,0,-0.1596893,-0.02467731,0.0650495,0.9847127,0.5830806,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,241.3608,280.5354,0,1,0,0,0,0.004733723,-0.002964992,0.002820719,0.9999803,1,0,0,0,1,1,1,0,0,0,4.460677E-09,7.857643E-10,3.60251E-08,1,1,0,0,0,1
396.8767,0,0,0,-0.1418747,-0.03319389,0.06561711,0.9871495,0.5830806,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,241.325,280.4332,0,1,0,0,0,0.01846574,-0.00708083,0.002237405,0.9998019,1,0,0,0,1,1,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1
396.9267,0,0,0,-0.1158874,-0.04264272,0.06698123,0.9900835,0.5830806,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,241.3757,280.2726,0,1,0,0,0,0.02667912,-0.007235264,0.003306753,0.9996122,1,0,0,0,1,1,1,0,0,0,5.575846E-09,9.822054E-10,4.503137E-08,1,1,0,0,0,1
396.9771,0,0,0,-0.1054597,-0.04286608,0.06196939,0.9915648,0.5830806,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,241.4726,280.3229,0,1,0,0,0,0.01073281,-3.83864E-05,-0.004571841,0.999932,1,0,0,0,1,1,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1
397.0275,0,0,0,-0.09472313,-0.03726241,0.05881594,0.9930659,0.5830806,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,241.705,280.5526,0,1,0,0,0,0.01061157,0.005937198,-0.003316181,0.9999206,1,0,0,0,1,1,1,0,0,0,5.575846E-09,9.822054E-10,4.503137E-08,1,1,0,0,0,1
397.0768,0,0,0,-0.09508462,-0.03102547,0.05875869,0.9932491,0.5830806,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,237.2531,275.3643,0,1,0,0,0,-0.0007009712,0.006175992,-0.0006644542,0.9999806,1,0,0,0,1,1,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1
397.1274,0,0,0,-0.09320296,-0.02940664,0.06244556,0.9932517,0.5830806,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,251.2784,291.6435,0,1,0,0,0,0.001667166,0.002069833,0.003561947,0.99999,1,0,0,0,1,1,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1
397.1771,0,0,0,-0.08979329,-0.03421456,0.07792387,0.9923177,0.5830806,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,246.499,286.1015,0,1,0,0,0,0.003173892,-0.003161859,0.01597207,0.9998621,1,0,0,0,1,1,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1
397.2275,0,0,0,-0.07925649,-0.05020231,0.1121147,0.9892566,0.5830806,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,250.6271,290.9733,0,1,0,0,0,0.01020992,-0.01202777,0.03599377,0.9992276,1,0,0,0,1,1,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1
