Time,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,IsInCollision,CollisionForce X,CollisionForce Y,CollisionForce Z,Checkpoint0,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W
567.1049,0,0,0,0,0,0,1,1,0.07105283,0.7416701,-0.07957658,0.662227,0,0,0,0,8842.276,0,1,1.711524,-0.06087244,0.171529,-2.833407E-08,-3.144114E-07,-1.301897E-07,1,1,0,0,0,1
567.1548,0,0,0,2.516726E-09,9.19473E-09,-0.000000035,1,1,0.07105283,0.7416701,-0.07957659,0.662227,0,0,0,0,280.1167,0,1,0,0,0,2.516727E-09,9.194731E-09,-0.000000035,1,1,0,0,0,1
567.2052,0,0,0,0.000000007,2.787045E-08,-6.542582E-08,1,1,0.07105282,0.7416701,-0.07957657,0.662227,0,0,0,0,285.2097,0,1,0,0,0,4.470562E-09,1.867572E-08,-3.03816E-08,1,1,0,0,0,1
567.2547,0,0,0,1.021674E-08,3.676156E-08,-0.00000005,1,1,0.07105283,0.7416701,-0.07957658,0.662227,0,0,0,0,280.1167,0,1,0,0,0,3.22945E-09,8.891105E-09,1.542049E-08,1,1,0,0,0,1
567.3051,0,0,0,1.273112E-08,4.017051E-08,-7.15908E-08,1,1,0.07105283,0.7416701,-0.07957657,0.662227,0,0,0,0,285.2097,0,1,0,0,0,2.514382E-09,3.408954E-09,-2.158546E-08,1,1,0,0,0,1
567.3546,0,0,0,1.474786E-08,4.52566E-08,-1.044933E-07,1,1,0.07105283,0.7416701,-0.07957657,0.662227,0,0,0,0,280.1167,0,1,0,0,0,0.000000002,5.086089E-09,-3.290249E-08,1,1,0,0,0,1
567.405,0,0,0,1.830475E-08,5.094971E-08,-0.000000097,1,1,0.07105283,0.7416701,-0.07957657,0.662227,0,0,0,0,285.2097,0,1,0,0,0,3.556895E-09,5.693106E-09,7.44862E-09,1,1,0,0,0,1
567.4545,0,0,0,2.18126E-08,6.229335E-08,-7.485787E-08,1,1,0.07105282,0.7416701,-0.07957657,0.662227,0,0,0,0,280.1167,0,1,0,0,0,3.507851E-09,1.134363E-08,2.218677E-08,1,1,0,0,0,1
567.5046,0,0,0,0.000000026,0.000000072,-5.310207E-08,1,1,0.07105281,0.7416701,-0.07957656,0.662227,0,0,0,0,269.9307,0,1,0,0,0,4.16981E-09,9.729489E-09,2.175579E-08,1,1,0,0,0,1
567.5546,0,0,0,3.08132E-08,8.172302E-08,-3.724529E-08,1,1,0.0710528,0.7416701,-0.07957655,0.662227,0,0,0,0,280.1167,0,1,0,0,0,4.830799E-09,9.700158E-09,1.585677E-08,1,1,0,0,0,1
567.605,0,0,0,3.125006E-08,9.281719E-08,-3.32107E-08,1,1,0.07105282,0.7416701,-0.07957657,0.662227,0,0,0,0,285.2097,0,1,0,0,0,4.368569E-10,1.109416E-08,0.000000004,1,1,0,0,0,1
567.6545,0,0,0,3.223681E-08,1.01346E-07,-3.426812E-08,1,1,0.0710528,0.7416701,-0.07957654,0.662227,0,0,0,0,280.1167,0,1,0,0,0,0.000000001,8.52881E-09,-1.057413E-09,1,1,0,0,0,1
567.7049,0,0,0,3.114588E-08,1.135262E-07,-5.068545E-08,1,1,0.07105282,0.7416701,-0.07957657,0.662227,0,0,0,0,285.2097,0,1,0,0,0,-1.09093E-09,1.218017E-08,-1.641733E-08,1,1,0,0,0,1
567.7544,0,0,0,3.257146E-08,1.176525E-07,-4.684047E-08,1,1,0.0710528,0.7416701,-0.07957655,0.662227,0,0,0,0,280.1167,0,1,0,0,0,1.425575E-09,4.126297E-09,3.844983E-09,1,1,0,0,0,1
567.8048,0,0,0,2.981401E-08,1.185915E-07,-4.943665E-08,1,1,0.07105279,0.7416701,-0.07957653,0.662227,0,0,0,0,285.2097,0,1,0,0,0,-2.757454E-09,9.390924E-10,-2.596174E-09,1,1,0,0,0,1
567.8552,0,0,0,2.923461E-08,1.191869E-07,-4.17238E-08,1,1,0.07105279,0.7416701,-0.07957654,0.662227,0,0,0,0,285.2097,0,1,0,0,0,-5.794062E-10,5.953746E-10,7.712839E-09,1,1,0,0,0,1
567.9047,0,0,0,2.778235E-08,1.264167E-07,-2.752576E-08,1,1,0.07105279,0.7416701,-0.07957654,0.662227,0,0,0,0,280.1167,0,1,0,0,0,-1.452248E-09,7.229841E-09,1.419803E-08,1,1,0,0,0,1
567.9551,0,0,0,0.000000031,1.26353E-07,7.184484E-09,1,1,0.07105277,0.7416701,-0.07957652,0.662227,0,0,0,0,285.2097,0,1,0,0,0,3.262673E-09,-6.362125E-11,3.471024E-08,1,1,0,0,0,1
568.0046,0.002306591,0.005253205,-0.0002319718,3.28457E-08,1.208452E-07,1.59122E-08,1,1,0.07101947,0.7416739,-0.07953917,0.6622307,0,0,0,0,280.1043,0,1,0.004809774,0.01098337,-0.0004801551,1.800683E-09,-5.507807E-09,8.727715E-09,1,1,0,0,0,1
568.0586,0.005379215,0.01230932,-0.000533058,3.188407E-08,1.180584E-07,1.362729E-08,1,1,0.07085785,0.7416924,-0.07935794,0.6622491,0,0,0,0,234.124,0,1,0.001190186,0.002751458,-0.0001137294,-0.000000001,-2.786805E-09,-2.284908E-09,1,1,0,0,0,1
568.1081,0.005895632,0.01349524,-0.0005836615,3.458977E-08,0.000000121,0.00000001,1,1,0.07069046,0.7417114,-0.07917022,0.6622683,0,0,0,0,279.7087,0,1,0,0,0,2.705693E-09,2.947163E-09,-3.657321E-09,1,1,0,0,0,1
568.1585,0.005982426,0.01369456,-0.0005921665,3.444697E-08,1.174321E-07,2.534112E-09,1,0.958851,0.07055384,0.7417269,-0.07901701,0.6622837,0,0,0,0,284.4777,0,1,0,0,0,-1.428011E-10,-3.573442E-09,-7.435859E-09,1,0.958851,0,0,0,1
568.2086,0.005997013,0.01372806,-0.0005935959,3.210813E-08,1.155413E-07,-0.000000002,1,0.9380758,0.07044695,0.741739,-0.07889713,0.6622959,0,0,0,0,277.5187,0,1,0,0,0,-2.338842E-09,-1.890778E-09,-4.580704E-09,1,0.9783334,0,0,0,1
568.2581,0.005999465,0.01373369,-0.0005938361,0.000000032,1.143122E-07,-2.681277E-08,1,0.9112338,0.07036403,0.7417483,-0.07880414,0.6623052,0,0,0,0,276.4692,0,1,0,0,0,-1.379005E-10,-1.229143E-09,-2.476618E-08,1,0.9713861,0,0,0,1
568.308,0.005999877,0.01373463,-0.0005938765,3.129486E-08,1.081562E-07,-3.668903E-08,1,0.8815656,0.07029983,0.7417555,-0.07873217,0.6623125,0,0,0,0,275.3625,0,1,0,0,0,-6.75367E-10,-6.155967E-09,-9.876261E-09,1,0.9674416,0,0,0,1
568.3585,0.005999946,0.01373479,-0.0005938833,3.073607E-08,1.193349E-07,-3.378073E-08,1,0.8510382,0.07025015,0.7417612,-0.07867645,0.6623181,0,0,0,0,279.0819,0,1,0,0,0,-5.587939E-10,1.11787E-08,2.908295E-09,1,0.9653714,0,0,0,1
568.4098,0.005999957,0.01373482,-0.0005938844,2.958361E-08,0.000000131,-5.51556E-08,1,0.8225349,0.07021172,0.7417656,-0.07863335,0.6623224,0,0,0,0,262.8451,0,1,0,0,0,-1.152454E-09,1.167455E-08,-2.137486E-08,1,0.9665075,0,0,0,1
568.4585,0.00599996,0.01373482,-0.0005938846,2.733699E-08,1.313177E-07,-6.465482E-08,1,0.7902987,0.07018198,0.7417689,-0.0786,0.6623259,0,0,0,0,266.572,0,1,0,0,0,-2.246622E-09,3.082048E-10,-9.499208E-09,1,0.9608088,0,0,0,1
568.5101,0.00599996,0.01373482,-0.0005938846,2.864881E-08,1.391636E-07,-6.881645E-08,1,0.7595415,0.07015897,0.7417715,-0.07857421,0.6623284,0,0,0,0,221.1391,0,1,0,0,0,1.311812E-09,7.845902E-09,-4.161635E-09,1,0.9610816,0,0,0,1
568.5605,0.00599996,0.01373482,-0.0005938846,2.676784E-08,1.342926E-07,-8.755048E-08,1,0.7492138,0.07014117,0.7417735,-0.07855424,0.6623304,0,0,0,0,274.2267,0,1,0,0,0,-1.880974E-09,-4.870997E-09,-1.873404E-08,1,0.9864026,0,0,0,1
568.61,0.00599996,0.01373482,-0.0005938846,2.636155E-08,1.318455E-07,-9.318648E-08,1,0.7460841,0.07012738,0.741775,-0.07853877,0.6623319,0,0,0,0,268.9332,0,1,0,0,0,-4.062959E-10,-2.447117E-09,-5.635985E-09,1,0.9958227,0,0,0,1
568.6604,0.00599996,0.01373482,-0.0005938846,2.857007E-08,1.415256E-07,-7.310309E-08,1,0.7460841,0.07011672,0.7417763,-0.07852682,0.6623331,0,0,0,0,273.7452,0,1,0,0,0,2.208524E-09,9.68014E-09,2.008338E-08,1,1,0,0,0,1
568.7099,0.00599996,0.01373482,-0.0005938846,3.088017E-08,1.357461E-07,-3.856416E-08,1,0.7460841,0.07010846,0.7417772,-0.07851756,0.6623341,0,0,0,0,268.8566,0,1,0,0,0,2.310104E-09,-5.779524E-09,3.453891E-08,1,1,0,0,0,1
568.7603,0.00599996,0.01373482,-0.0005938846,2.951236E-08,1.406504E-07,-5.034943E-08,1,0.7460841,0.07010209,0.7417779,-0.0785104,0.6623349,0,0,0,0,273.7449,0,1,0,0,0,-1.36782E-09,4.904323E-09,-1.178526E-08,1,1,0,0,0,1
568.8098,0.00599996,0.01373482,-0.0005938846,3.032683E-08,1.55646E-07,-6.44629E-08,1,0.7460841,0.07009713,0.7417784,-0.07850485,0.6623353,0,0,0,0,268.8566,0,1,0,0,0,8.144711E-10,0.000000015,-1.411349E-08,1,1,0,0,0,1
568.8602,0.00599996,0.01373482,-0.0005938846,2.912314E-08,1.575021E-07,-6.949256E-08,1,0.7460841,0.07009331,0.7417789,-0.07850056,0.6623359,0,0,0,0,273.7449,0,1,0,0,0,-1.203702E-09,1.856066E-09,-0.000000005,1,1,0,0,0,1
568.9106,0.00599996,0.01373482,-0.0005938846,2.859064E-08,1.606475E-07,-7.410642E-08,1,0.7460841,0.07009035,0.7417792,-0.07849724,0.6623361,0,0,0,0,273.7449,0,1,0,0,0,-5.324888E-10,3.145322E-09,-4.613871E-09,1,1,0,0,0,1
568.9601,0.00599996,0.01373482,-0.0005938846,2.71911E-08,1.513737E-07,-5.707523E-08,1,0.7460841,0.07008805,0.7417795,-0.07849467,0.6623363,0,0,0,0,268.8566,0,1,0,0,0,-1.399542E-09,-9.273786E-09,0.000000017,1,1,0,0,0,1
569.0098,0.00599996,0.01373482,-0.0005938846,2.389604E-08,1.412531E-07,-4.556087E-08,1,0.7460841,0.0700863,0.7417797,-0.0784927,0.6623366,0,0,0,0,224.8619,0,1,0,0,0,-3.295068E-09,-1.01206E-08,1.151435E-08,1,1,0,0,0,1
569.0598,0.00599996,0.01373482,-0.0005938846,2.29122E-08,1.546358E-07,-4.377243E-08,1,0.7252089,0.0700849,0.7417798,-0.07849114,0.6623368,0,0,0,0,244.2378,0,1,0,0,0,-0.000000001,1.338276E-08,1.788452E-09,1,0.9720204,0,0,0,1
569.1102,0.00599996,0.01373482,-0.0005938846,2.126547E-08,1.566761E-07,-3.118802E-08,1,0.7045242,0.07008385,0.7417799,-0.07848995,0.6623369,0,0,0,0,272.5207,0,1,0,0,0,-1.646735E-09,0.000000002,1.258441E-08,1,0.9714776,0,0,0,1
569.1606,0.00599996,0.01373482,-0.0005938846,1.851872E-08,1.464226E-07,-3.349776E-08,1,0.6721271,0.07008303,0.74178,-0.07848904,0.6623369,0,0,0,0,271.5855,0,1,0,0,0,-2.746746E-09,-1.025352E-08,-2.309722E-09,1,0.9540157,0,0,0,1
569.2101,0.00599996,0.01373482,-0.0005938846,1.854651E-08,1.874347E-07,-3.649376E-08,1,0.6317782,0.07008239,0.7417801,-0.07848831,0.662337,0,0,0,0,265.2356,0,1,0,0,0,2.778616E-11,0.000000041,-0.000000003,1,0.9399683,0,0,0,1
569.2605,0.00599996,0.01373482,-0.0005938846,2.092598E-08,2.016253E-07,-2.356847E-08,1,0.607731,0.0700819,0.7417802,-0.07848778,0.6623371,0,0,0,0,268.7349,0,1,0,0,0,2.379468E-09,1.419065E-08,1.292529E-08,1,0.9619374,0,0,0,1
569.31,0.00599996,0.01373482,-0.0005938846,1.991455E-08,2.127993E-07,-1.252757E-08,1,0.59407,0.07008152,0.7417802,-0.07848734,0.6623371,0,0,0,0,262.9984,0,1,0,0,0,-0.000000001,1.117391E-08,0.000000011,1,0.9775212,0,0,0,1
569.3604,0.00599996,0.01373482,-0.0005938846,1.980617E-08,2.176892E-07,-4.192713E-08,1,0.5830427,0.07008122,0.7417802,-0.078487,0.6623372,0,0,0,0,267.1589,0,1,0,0,0,6.740907E-10,5.202879E-09,-3.011612E-08,1,0.9814379,0,0,0,1
569.4099,0.00599996,0.01373482,-0.0005938846,2.114962E-08,2.045796E-07,-1.95523E-08,1,0.5772265,0.07008098,0.7417802,-0.07848674,0.6623372,0,0,0,0,261.9645,0,1,0,0,0,1.343454E-09,-1.31096E-08,2.237484E-08,1,0.9900244,0,0,0,1
569.4603,0.09463144,0.2236135,0.01499748,2.058936E-08,2.080864E-07,-4.903583E-09,1,0.5772265,0.06806401,0.7417887,-0.07617459,0.6628078,0,0,0,0,265.213,0,1,0.1167633,0.2761737,0.02131983,-5.602629E-10,3.506672E-09,1.464872E-08,1,1,0,0,0,1
569.5098,0.1180352,0.2787663,0.01976317,1.988059E-08,2.135357E-07,-3.132313E-08,1,0.5772265,0.06457674,0.7417638,-0.07217968,0.6636313,0,0,0,0,255.2131,0,1,0,0,0,-7.087803E-10,5.449278E-09,-2.641954E-08,1,1,0,0,0,1
569.5602,0.1219686,0.2880358,0.02056414,0.000000022,2.159155E-07,-3.721212E-08,1,0.5772265,0.06155816,0.7417231,-0.06872962,0.6643294,0,0,0,0,257.3292,0,1,0,0,0,2.102031E-09,2.379817E-09,-5.888994E-09,1,1,0,0,0,1
569.6107,0.1226297,0.2895938,0.02069875,2.281648E-08,2.242327E-07,-0.000000024,1,0.5772265,0.05916928,0.74168,-0.06600481,0.6648709,0,0,0,0,256.621,0,1,0,0,0,8.338616E-10,8.317136E-09,1.319676E-08,1,1,0,0,0,1
569.6601,0.1227408,0.2898556,0.02072138,2.405641E-08,2.397674E-07,-2.29106E-08,1,0.5772265,0.05731145,0.7416399,-0.06388912,0.6652848,0,0,0,0,251.8804,0,1,0,0,0,1.239929E-09,1.553461E-08,1.104776E-09,1,1,0,0,0,1
569.7106,0.1227595,0.2898996,0.02072518,0.000000026,0.000000257,-3.176591E-08,1,0.5772265,0.05587162,0.741605,-0.06225147,0.6656014,0,0,0,0,256.425,0,1,0,0,0,1.930038E-09,1.724219E-08,-8.855308E-09,1,1,0,0,0,1
569.7601,0.1227626,0.289907,0.02072582,2.258679E-08,2.588911E-07,-4.519318E-08,1,0.5772265,0.05475651,0.7415756,-0.06098439,0.665844,0,0,0,0,251.8389,0,1,0,0,0,-3.399669E-09,1.88149E-09,-1.342727E-08,1,1,0,0,0,1
569.8104,0.1227632,0.2899083,0.02072593,2.346369E-08,2.552483E-07,-5.108592E-08,1,0.5772265,0.05389303,0.7415515,-0.06000394,0.6660304,0,0,0,0,256.4163,0,1,0,0,0,8.768998E-10,-3.642902E-09,-5.892739E-09,0.9999999,1,0,0,0,1
569.8599,0.1227632,0.2899085,0.02072595,2.144614E-08,2.474947E-07,-0.000000064,1,0.5724638,0.05322451,0.741532,-0.05924531,0.6661738,0,0,0,0,251.8372,0,1,0,0,0,-0.000000002,-7.753565E-09,-1.292433E-08,1,0.991749,0,0,0,1
569.9103,0.1227633,0.2899085,0.02072595,2.084254E-08,2.327153E-07,-6.269943E-08,1,0.5528008,0.05270699,0.7415163,-0.05865828,0.6662843,0,0,0,0,256.0264,0,1,0,0,0,-6.036071E-10,-1.477929E-08,1.310845E-09,1,0.9656519,0,0,0,1
569.9598,0.1227633,0.2899085,0.02072595,1.920154E-08,0.000000225,-7.872654E-08,1,0.5302896,0.05230641,0.741504,-0.05820406,0.6663694,0,0,0,0,250.6044,0,1,0,0,0,-1.641006E-09,-7.687859E-09,-0.000000016,0.9999999,0.959278,0,0,0,1
570.0102,0.1227633,0.2899085,0.02072595,1.81163E-08,2.294272E-07,-9.52065E-08,1,0.5119517,0.05199639,0.7414941,-0.05785262,0.6664352,0,0,0,0,254.2727,0,1,0,0,0,-1.085243E-09,4.399741E-09,-1.647998E-08,1,0.9654191,0,0,0,1
