Time;Translation X;Translation Y;Translation Z;Rotation X;Rotation Y;Rotation Z;Rotation W;Scalling;Camera X;Camera Y;Camera Z;Camera W;IsInCollision;CollisionForce X;CollisionForce Y;CollisionForce Z;Checkpoint0;Checkpoint1;Checkpoint2;Checkpoint3;Checkpoint4;Checkpoint5;Checkpoint6;Checkpoint7;User;Connected;Translation X;Translation Y;Translation Z;Rotation X;Rotation Y;Rotation Z;Rotation W;Scalling;Camera X;Camera Y;Camera Z;Camera W;User;Connected;Translation X;Translation Y;Translation Z;Rotation X;Rotation Y;Rotation Z;Rotation W;Scalling;Camera X;Camera Y;Camera Z;Camera W;User;Connected;Translation X;Translation Y;Translation Z;Rotation X;Rotation Y;Rotation Z;Rotation W;Scalling;Camera X;Camera Y;Camera Z;Camera W;User;Connected;Translation X;Translation Y;Translation Z;Rotation X;Rotation Y;Rotation Z;Rotation W;Scalling;Camera X;Camera Y;Camera Z;Camera W
420,7888;0,6574433;-0,07316667;2,745965;-3,60168E-07;3,44751E-07;-1,88062E-06;1;0,6664302;0,07986338;0,6924843;-0,07758842;0,7127886;0;0;0;0;73,60081;105,2817;117,9174;131,0232;129,981;120,669;109,0952;121,6122;0;1;0;0;0;1,49819E-10;-1,44012E-10;0,000000004;1;1;0;0;0;1;1;1;0;0;0;2,48793E-11;1,68084E-09;1,53092E-08;1;1;0;0;0;1;2;1;0;0;0;-8,81821E-12;4,53186E-10;9,45613E-09;1;1;0;0;0;1;3;1;-0,03890933;0,008479139;-0,00398043;-8,81821E-12;4,53186E-10;9,45613E-09;1;1;0;0;0;1
420,8387;0,6376159;-0,06862275;2,742089;-3,6025E-07;3,41226E-07;-1,81656E-06;1;0,6664302;0,07984804;0,6926582;-0,07761148;0,7126187;0;0;0;0;74,72052;106,1704;118,6147;131,67;130,4973;121,248;109,7553;122,5355;0;1;0;0;0;-2,68652E-11;-7,97658E-10;1,75014E-08;1;1;0;0;0;1;1;1;0;0;0;-2,68652E-11;-7,97658E-10;1,75014E-08;1;1;0;0;0;1;2;1;0;0;0;-2,68652E-11;-7,97658E-10;1,75014E-08;1;1;0;0;0;1;3;1;-0,006139275;0,001526052;-0,002231694;-1,50041E-12;-1,13135E-09;1,15521E-08;1;1;0;0;0;1
420,8881;0,6338413;-0,06774913;2,741277;-3,65168E-07;3,41854E-07;-1,74511E-06;1;0,6664302;0,07983293;0,6928167;-0,07763139;0,7124642;0;0;0;0;75,27561;106,6172;118,9537;131,9798;130,7394;121,5205;110,0669;122,9784;0;1;0;0;0;-1,2075E-09;1,59375E-10;1,70975E-08;0,9999999;1;0;0;0;1;1;1;0;0;0;-1,32745E-09;6,2098E-10;1,82999E-08;0,9999999;1;0;0;0;1;2;1;0;0;0;-1,17537E-09;-3,11573E-10;0,000000019;0,9999999;1;0;0;0;1;3;1;0;0;0;-1,2075E-09;1,59375E-10;1,70975E-08;0,9999999;1;0;0;0;1
420,9393;0,6332069;-0,06760229;2,74114;-3,67239E-07;3,47935E-07;-1,76268E-06;1;0,6664302;0,07982093;0,6929399;-0,07764662;0,7123441;0;0;0;0;78,05127;110,4388;123,1642;136,6293;135,3237;125,7967;113,9606;127,3601;0;1;0;0;0;-5,69472E-10;1,67443E-09;-3,87896E-09;1;1;0;0;0;1;1;1;0;0;0;-5,35436E-10;1,24372E-09;-7,45293E-09;1;1;0;0;0;1;2;1;0;0;0;-3,96283E-10;1,48754E-09;-2,35465E-09;1;1;0;0;0;1;3;1;0;0;0;-5,69472E-10;1,67443E-09;-3,87896E-09;1;1;0;0;0;1
420,9892;0,6435744;-0,06959241;2,739916;-3,66553E-07;3,48052E-07;-1,70359E-06;1;0,6664302;0,07980721;0,6930451;-0,07765616;0,7122422;0;0;0;0;72,84677;103,0756;114,9477;127,5131;126,2926;117,4004;106,3528;118,8605;0;1;0;0;0;-7,15279E-11;-3,10168E-10;2,26652E-08;1;1;0;0;0;1;1;1;0;0;0;3,88056E-10;7,84532E-11;9,44386E-09;1;1;0;0;0;1;2;1;0;0;0;1,53966E-10;5,72598E-12;1,33525E-08;1;1;0;0;0;1;3;1;0,01756671;-0,003373694;-0,002007011;2,15724E-10;3,43197E-10;1,36309E-08;1;1;0;0;0;1
421,0396;0,6596775;-0,07264371;2,738092;-3,66931E-07;3,58898E-07;-1,74279E-06;1;0,6664302;0,07978436;0,6931595;-0,07765864;0,712133;0;0;0;0;75,21681;106,5715;118,8857;131,901;130,6547;121,4309;109,9697;122,8789;0;1;0;0;0;-7,63826E-11;2,5695E-09;-1,36468E-08;1;1;0;0;0;1;1;1;0;0;0;-6,01325E-11;3,22134E-09;-8,82575E-09;1;1;0;0;0;1;2;1;0;0;0;-1,41916E-10;2,10028E-09;-1,03909E-08;1;1;0;0;0;1;3;1;0,01465226;-0,002756735;-0,001646635;-9,95057E-11;0,000000003;-6,33571E-09;1;1;0;0;0;1
421,0882;0,6643531;-0,073525;2,737566;-0,000000368;3,69705E-07;-1,70242E-06;1;0,6664302;0,07975918;0,6932662;-0,07765708;0,7120323;0;0;0;0;72,32085;102,6547;114,5692;127,1379;125,9583;117,0342;105,9436;118,3481;0;1;0;0;0;-2,00153E-10;0,000000002;8,61824E-09;1;1;0;0;0;1;1;1;0;0;0;-3,48647E-10;2,73912E-09;1,22772E-08;1;1;0;0;0;1;2;1;0;0;0;-3,89576E-10;2,94105E-09;0,000000013;1;1;0;0;0;1;3;1;0;0;0;-8,65738E-11;3,0927E-09;6,51201E-09;1;1;0;0;0;1
421,1384;0,665139;-0,07367311;2,737477;-3,67445E-07;3,79192E-07;-1,69119E-06;1;0,6664302;0,07973852;0,6933495;-0,07765486;0,7119536;0;0;0;0;69,60567;98,88252;110,3827;122,5034;121,3764;112,763;102,0577;113,9929;0;1;0;0;0;9,79355E-11;2,29853E-09;-1,50581E-10;1;1;0;0;0;1;1;1;0;0;0;1,49442E-10;2,06282E-09;4,64866E-09;1;1;0;0;0;1;2;1;0;0;0;1,09745E-10;2,54604E-09;3,54307E-09;1;1;0;0;0;1;3;1;0;0;0;1,53551E-10;2,57895E-09;3,18717E-09;1;1;0;0;0;1
421,188;0,665271;-0,073698;2,737462;-3,66936E-07;3,79824E-07;-1,71749E-06;1;0,6664302;0,07972242;0,6934136;-0,07765296;0,7118932;0;0;0;0;69,56587;98,85072;110,3541;122,4752;121,3513;112,7355;102,027;113,9543;0;1;0;0;0;1,50958E-10;2,45412E-10;-7,21418E-09;0,9999999;1;0;0;0;1;1;1;0;0;0;5,55309E-11;-1,03721E-10;-4,65881E-09;0,9999999;1;0;0;0;1;2;1;0;0;0;1,50958E-10;2,45412E-10;-7,21418E-09;0,9999999;1;0;0;0;1;3;1;0;0;0;1,50958E-10;2,45412E-10;-7,21418E-09;0,9999999;1;0;0;0;1
421,2388;0,6652932;-0,07370219;2,737459;-3,6788E-07;3,78621E-07;-1,61941E-06;1;0,6664302;0,07971012;0,6934608;-0,07765112;0,7118487;0;0;0;0;77,28561;109,8262;122,6087;136,0766;134,8286;125,2549;113,3557;126,6064;0;1;0;0;0;-2,20665E-10;-1,50955E-10;2,56944E-08;1;1;0;0;0;1;1;1;0;0;0;-3,33385E-10;-2,40221E-10;2,2486E-08;1;1;0;0;0;1;2;1;0;0;0;-2,20665E-10;-1,50955E-10;2,56944E-08;1;1;0;0;0;1;3;1;0;0;0;-1,6919E-10;-6,61627E-10;2,42067E-08;1;1;0;0;0;1
