Time;Translation X;Translation Y;Translation Z;Rotation X;Rotation Y;Rotation Z;Rotation W;Scalling;Camera X;Camera Y;Camera Z;Camera W;IsInCollision;CollisionForce X;CollisionForce Y;CollisionForce Z;Checkpoint0;Checkpoint1;Checkpoint2;Checkpoint3;Checkpoint4;Checkpoint5;Checkpoint6;Checkpoint7;User;Connected;Translation X;Translation Y;Translation Z;Rotation X;Rotation Y;Rotation Z;Rotation W;Scalling;Camera X;Camera Y;Camera Z;Camera W;User;Connected;Translation X;Translation Y;Translation Z;Rotation X;Rotation Y;Rotation Z;Rotation W;Scalling;Camera X;Camera Y;Camera Z;Camera W
661,2849;3,404412;1,348858;2,762239;-0,0136859;0,7287343;0,00534292;0,684639;0,3729213;-0,01609269;0,6956808;0,01559241;0,7180015;1;-0,000111342;0;0;27,00676;27,01595;59,88542;89,26157;108,4214;96,2523;88,84525;89,27512;0;1;0;0;0;2,50319E-10;1,9238E-09;-4,86675E-09;1;1;0;0;0;1;1;1;0,000332681;0,0029783;0,00013802;2,53694E-10;2,44317E-09;-5,17592E-09;1;1;0;0;0;1
661,3345;3,404619;1,352397;2,765267;-0,0136859;0,7287344;0,005342937;0,6846389;0,3729213;-0,01635957;0,6954638;0,01584167;0,7182001;1;-0,000151396;0;0;26,41881;26,35494;58,49389;87,2393;105,9773;94,11411;86,8932;87,33828;0;1;0;0;0;1,03972E-10;-3,69659E-09;-9,11841E-10;1;1;0;0;0;1;1;1;0,001061686;0,005621259;0,006266919;1,0716E-10;-2,34382E-09;7,53622E-09;1;1;0;0;0;1
661,3847;3,404632;1,358233;2,772087;-0,0136859;0,7287344;0,005342935;0,6846389;0,3729213;-0,01665121;0,6951998;0,0161125;0,7184431;1;-0,000324965;0;0;27,14567;26,89064;59,83961;89,34412;108,5645;96,45761;89,08972;89,59027;0;1;0;0;0;0;0;0;1;1;0;0;0;1;1;1;0,001054597;0,005621503;0,006266022;9,12657E-11;6,19859E-11;-4,702E-10;1;1;0;0;0;1
661,4351;3,40442;1,363006;2,774907;-0,0136859;0,7287341;0,005342931;0,6846392;0,3729213;-0,01697081;0,6949116;0,01640892;0,7187076;1;-0,000138998;0;0;27,28965;26,76114;59,7792;89,39828;108,6739;96,62503;89,29436;89,86397;0;1;0;0;0;-8,21073E-11;8,17563E-09;-4,23424E-09;0,9999993;1;0;0;0;1;1;1;0,000323829;0,002978898;0,000145965;-3,74078E-11;2,33953E-09;-7,17489E-10;0,9999996;1;0;0;0;1
661,4852;3,404708;1,374988;2,775911;-0,01368589;0,7287346;0,005342911;0,6846386;0,3729213;-0,01735997;0,6946628;0,01677398;0,7189304;1;-0,000239134;0;0;26,84167;25,94379;58,24686;87,26849;106,1446;94,4323;87,31166;87,94991;0;1;0;0;0;-7,18297E-11;4,85486E-09;-8,94203E-09;1;1;0;0;0;1;1;1;0,001951097;0,01787418;0,000840703;-6,28975E-11;5,5493E-09;-8,02477E-09;1;1;0;0;0;1
661,5347;3,404605;1,392074;2,77301;-0,01368591;0,7287346;0,005342905;0,6846387;0,3729213;-0,01791662;0,6944711;0,01730324;0,7190894;1;-0,000266075;0;0;27,23082;25,50471;57,87042;87,01066;105,9595;94,34183;87,29242;88,08441;0;1;0;0;0;3,587E-11;-4,64004E-09;2,52045E-09;1;1;0;0;0;1;1;1;0,001337446;0,01835863;-0,008138609;1,16432E-11;-4,44221E-09;1,32248E-09;1;1;0;0;0;1
661,5844;3,405011;1,426868;2,758322;-0,01368591;0,7287345;0,005342923;0,6846389;0,3729213;-0,01877356;0,6944925;0,01813299;0,7190263;1;-0,000705004;0;0;28,53206;25,32495;58,51827;88,4702;107,9604;96,19867;89,08959;90,15128;0;1;0;0;0;2,60585E-11;3,08277E-09;3,53404E-09;1;1;0;0;0;1;1;1;0,003205753;0,04268686;-0,01598457;-2,22942E-11;3,20219E-09;5,67698E-09;1;1;0;0;0;1
661,6346;3,405209;1,464549;2,754376;-0,01452913;0,7285993;0,003442744;0,6847774;0,3729213;-0,02005474;0,6946366;0,01938004;0,71882;1;-0,000782728;0;0;29,71991;23,89245;57,16448;87,29114;106,9285;95,39677;88,47863;89,98013;0;1;0;0;0;-0,001959489;-0,000224744;-0,000685104;0,9999978;1;0;0;0;1;1;1;0,00374664;0,03576449;0,001692326;-8,41568E-11;-4,25046E-09;4,49367E-09;1;1;0;0;0;1
661,6847;3,405661;1,500641;2,755139;-0,01585193;0,7283573;0,00269777;0,6850088;0,3729213;-0,02163655;0,6947367;0,02091704;0,7186344;1;-0,000932694;0;0;29,65397;21,39207;53,16214;82,17973;101,1032;90,40738;84,03398;85,89701;0;1;0;0;0;-0,001445593;-0,000346957;0,000456721;0,9999989;1;0;0;0;1;1;1;0,003649166;0,03577342;0,001716214;-2,65012E-10;-2,09179E-10;3,5957E-09;1;1;0;0;0;1
661,7343;3,403316;1,545727;2,76145;-0,02597442;0,7300442;0,006433193;0,6828759;0,3729213;-0,02352068;0,6947352;0,02274205;0,7185212;1;-0,000991583;9,53674E-06;0,000365257;30,22218;19,53395;50,7095;79,36092;98,03334;87,865;81,88142;84,13434;0;1;0;0;0;-0,004247569;0,002736058;0,009914067;0,9999381;1;0;0;0;1;1;1;0,005379435;0,05037607;0,008394289;5,23449E-11;-3,04601E-10;4,66755E-09;1;1;0;0;0;1
