Time,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,IsInCollision,CollisionForce X,CollisionForce Y,CollisionForce Z,Checkpoint0,Checkpoint1,Checkpoint2,Checkpoint3,Checkpoint4,Checkpoint5,Checkpoint6,Checkpoint7,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W
607.3241,0,0,0,0,0,0,1,1,0.05732334,0.7368126,-0.06297264,0.6707128,0,0,0,0,5156.586,6205.653,165.684,50.70893,46.18677,42.93446,40.3986,46.24526,0,1,0,0,0,-4.550143E-08,4.497325E-07,2.459932E-08,1,1,0,0,0,1,1,1,0.9153331,0.2641947,0.04807696,-4.331962E-08,0.000000428,1.993018E-08,1,1,0,0,0,1,2,1,0.8460379,0.4136702,-0.00182968,-4.413909E-08,4.362699E-07,2.172717E-08,1,1,0,0,0,1
607.3738,0,0,0,1.860385E-09,-2.851374E-08,1.107375E-08,1,1,0.05732334,0.7368127,-0.06297264,0.6707128,0,0,0,0,118.3286,142.0233,137.7064,131.8432,120.0856,111.6296,105.0364,120.2377,0,1,0,0,0,6.576743E-10,-9.827263E-09,3.016942E-10,1,1,0,0,0,1,1,1,0,0,0,6.20299E-10,-9.274759E-09,2.330753E-09,1,1,0,0,0,1,2,1,0,0,0,5.824116E-10,-9.411715E-09,8.441294E-09,1,1,0,0,0,1
607.4237,0,0,0,6.50045E-09,-4.586238E-08,-2.487834E-08,1,1,0.05732334,0.7368126,-0.06297264,0.6707129,0,0,0,0,113.7775,136.5608,132.41,126.7723,115.4669,107.3362,100.9965,115.6132,0,1,0,0,0,1.754117E-09,-6.44127E-09,-1.224776E-08,1,1,0,0,0,1,1,1,0,0,0,1.594041E-09,-6.203071E-09,-1.053979E-08,1,1,0,0,0,1,2,1,0,0,0,1.291903E-09,-4.704323E-09,-1.316455E-08,1,1,0,0,0,1
607.4744,0,0,0,1.048116E-08,-5.260264E-08,-8.284643E-08,1,1,0.05732333,0.7368127,-0.06297264,0.6707128,0,0,0,0,118.3286,142.0233,137.7064,131.8432,120.0856,111.6296,105.0364,120.2377,0,1,0,0,0,1.497394E-09,-2.464485E-09,-1.843526E-08,1,1,0,0,0,1,1,1,0,0,0,1.497394E-09,-2.464485E-09,-1.843526E-08,1,1,0,0,0,1,2,1,0,0,0,0.000000001,-1.811316E-09,-2.109754E-08,1,1,0,0,0,1
607.5245,0,0,0,1.387285E-08,-7.076932E-08,-1.12185E-07,1,1,0.05732332,0.7368126,-0.06297261,0.6707129,0,0,0,0,122.8797,147.4857,143.0028,136.9141,124.7042,115.9231,109.0763,124.8622,0,1,0,0,0,0.000000001,-6.673185E-09,-1.221751E-08,1,1,0,0,0,1,1,1,0,0,0,0.000000001,-6.673185E-09,-1.221751E-08,1,1,0,0,0,1,2,1,0,0,0,1.459652E-09,-4.820314E-09,-4.903428E-09,1,1,0,0,0,1
607.5737,0,0,0,1.412911E-08,-2.746252E-08,-2.045772E-07,1,1,0.0573233,0.7368126,-0.0629726,0.6707128,0,0,0,0,127.4308,152.9481,148.2992,141.985,129.3229,120.2165,113.1161,129.4867,0,1,0,0,0,1.210999E-10,1.470234E-08,-3.064148E-08,1,1,0,0,0,1,1,1,0,0,0,1.405453E-11,1.390212E-08,-3.110931E-08,1,1,0,0,0,1,2,1,0,0,0,1.210999E-10,1.470234E-08,-3.064148E-08,1,1,0,0,0,1
607.6245,0,0,0,1.613229E-08,3.593386E-08,-3.036898E-07,1,1,0.0573233,0.7368126,-0.06297259,0.6707128,0,0,0,0,131.9819,158.4106,153.5957,147.0559,133.9416,124.51,117.156,134.1113,0,1,0,0,0,7.01102E-10,2.224229E-08,-3.411589E-08,1,1,0,0,0,1,1,1,0,0,0,6.009782E-10,1.891179E-08,-3.088077E-08,1,1,0,0,0,1,2,1,0,0,0,7.01102E-10,2.224229E-08,-3.411589E-08,1,1,0,0,0,1
607.6753,0,0,0,1.467834E-08,7.740792E-08,-3.526785E-07,1,1,0.05732327,0.7368125,-0.06297256,0.6707129,0,0,0,0,131.9819,158.4106,153.5957,147.0559,133.9416,124.51,117.156,134.1113,0,1,0,0,0,-4.846533E-10,1.382468E-08,-1.632956E-08,1,1,0,0,0,1,1,1,0,0,0,-4.846533E-10,1.382468E-08,-1.632956E-08,1,1,0,0,0,1,2,1,0,0,0,-4.846533E-10,1.382468E-08,-1.632956E-08,1,1,0,0,0,1
607.7249,0,0,0,8.518908E-09,8.652241E-08,-4.208659E-07,1,1,0.05732327,0.7368126,-0.06297256,0.6707129,0,0,0,0,127.4308,152.9481,148.2992,141.985,129.3229,120.2165,113.1161,129.4867,0,1,0,0,0,-2.083482E-09,1.572435E-09,-2.384614E-08,1,1,0,0,0,1,1,1,0,0,0,-0.000000002,0.000000006,-2.049496E-08,1,1,0,0,0,1,2,1,0,0,0,-2.083482E-09,1.572435E-09,-2.384614E-08,1,1,0,0,0,1
607.7747,0,0,0,5.401937E-09,6.390614E-08,-0.000000553,1,1,0.05732325,0.7368126,-0.06297253,0.6707129,0,0,0,0,127.4308,152.9481,148.2992,141.985,129.3229,120.2165,113.1161,129.4867,0,1,0,0,0,-1.115301E-09,-9.434305E-09,-4.645812E-08,1,1,0,0,0,1,1,1,0,0,0,-2.448676E-09,-5.411031E-09,-4.278385E-08,1,1,0,0,0,1,2,1,0,0,0,4.46993E-10,-7.770906E-09,-4.288776E-08,1,1,0,0,0,1
