Time,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,IsInCollision,CollisionForce X,CollisionForce Y,CollisionForce Z,Checkpoint0,Checkpoint1,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W
424.3369,0.03827009,0.9683403,0.8555988,5.320983E-08,1.485503E-07,1.949424E-07,1,1,0.008715813,0.7120141,-0.008839447,0.7020555,0,0,0,0,245.5961,290.1187,0,1,0,0,0,8.428398E-11,4.666401E-10,1.135481E-09,1,1,0,0,0,1
424.3858,0.03711312,0.9676062,0.8646531,5.319844E-08,1.487393E-07,1.961563E-07,1,1,0.008366421,0.7059602,-0.008340516,0.7081529,0,0,0,0,213.6899,252.7147,0,1,0,0,0,-1.13855E-11,1.890645E-10,1.213926E-09,1,1,0,0,0,1
424.4362,0.03691867,0.9674829,0.8661749,5.319106E-08,1.496361E-07,0.000000197,1,1,0.008093987,0.701183,-0.007961057,0.712891,0,0,0,0,249.1334,294.7091,0,1,0,0,0,-7.386312E-12,8.967119E-10,8.05855E-10,1,1,0,0,0,1
424.4866,0.03688598,0.9674622,0.8664306,5.32371E-08,1.507311E-07,1.961445E-07,1,1,0.007879847,0.697457,-0.007669964,0.7165423,0,0,0,0,249.0907,294.6782,0,1,0,0,0,4.604378E-11,1.095009E-09,-8.177104E-10,1,1,0,0,0,1
424.5367,0.03671634,0.9674585,0.8673585,5.332488E-08,1.513153E-07,1.916736E-07,1,1,0.007711917,0.6945581,-0.007446062,0.7193568,0,0,0,0,240.1862,284.148,0,1,-0.0005471575,-7.348602E-07,0.002949681,8.777263E-11,5.841794E-10,-4.470926E-09,1,1,0,0,0,1
424.5861,0.02244227,0.9810259,0.9408917,5.337324E-08,1.514023E-07,1.87861E-07,1,1,0.007499239,0.6917883,-0.007185181,0.7220257,0,0,0,0,244.5867,289.3813,0,1,-0.0293225,0.02996421,0.1501698,4.835128E-11,8.697953E-11,-3.81267E-09,1,1,0,0,0,1
424.6365,-0.01866146,1.02176,1.145136,5.340927E-08,1.516533E-07,1.868391E-07,1,1,0.006834852,0.6869247,-0.006461038,0.7266678,0,0,0,0,248.4877,294.3275,0,1,-0.04634677,0.04490888,0.2263206,3.602577E-11,2.509767E-10,-0.000000001,1,1,0,0,0,1
424.6859,-0.04765985,1.050164,1.283328,5.349411E-08,1.483152E-07,1.851792E-07,1,1,0.005728615,0.6801179,-0.005314881,0.7330611,0,0,0,0,229.9664,272.9459,0,1,-0.01795981,0.0147738,0.08209281,8.483591E-11,-3.338062E-09,-1.659875E-09,1,1,0,0,0,1
424.7366,-0.05829625,1.055876,1.331888,5.349056E-08,1.459007E-07,1.836942E-07,1,1,0.004656376,0.6735052,-0.004242807,0.7391556,0,0,0,0,234.0695,278.1671,0,1,-0.004038458,-9.683366E-05,0.01754084,-3.554619E-12,-2.414498E-09,-1.484995E-09,1,1,0,0,0,1
424.7861,-0.06082454,1.056817,1.343259,5.357898E-08,0.000000144,0.000000184,1,1,0.003778477,0.6679479,-0.003391369,0.7441908,0,0,0,0,242.8732,288.7526,0,1,0,0,0,8.842888E-11,-1.904058E-09,3.514045E-10,0.9999999,1,0,0,0,1
424.8365,-0.06124947,1.056975,1.34517,5.365596E-08,1.456738E-07,1.844293E-07,1,1,0.003084278,0.663547,-0.002735596,0.7481233,0,0,0,0,247.2981,294.0486,0,1,0,0,0,7.698148E-11,1.677164E-09,3.835323E-10,1,1,0,0,0,1
424.886,-0.06132089,1.057002,1.345491,5.364375E-08,1.36794E-07,1.848205E-07,1,1,0.002540862,0.6601143,-0.002232899,0.7511576,0,0,0,0,242.8862,288.8105,0,1,0,0,0,-1.220476E-11,-8.879844E-09,3.912341E-10,1,1,0,0,0,1
424.9364,-0.06133289,1.057006,1.345545,5.363464E-08,1.351624E-07,1.853086E-07,1,1,0.002117187,0.6574478,-0.001847311,0.753495,0,0,0,0,247.3035,294.0647,0,1,0,0,0,-9.124135E-12,-1.631622E-09,4.881023E-10,1,1,0,0,0,1
424.986,-0.06133491,1.057007,1.345554,5.357667E-08,1.195488E-07,1.848079E-07,1,1,0.001787549,0.6553792,-0.001551076,0.7552963,0,0,0,0,242.8875,288.8139,0,1,0,0,0,-5.797176E-11,-1.561356E-08,-5.006336E-10,1,1,0,0,0,1
425.0364,-0.06133525,1.057007,1.345556,5.35254E-08,0.000000126,1.851506E-07,1,1,0.001531416,0.6537756,-0.001323141,0.7566858,0,0,0,0,247.3037,294.0655,0,1,0,0,0,-5.127802E-11,6.491888E-09,3.426287E-10,1,1,0,0,0,1
425.0859,-0.06133531,1.057007,1.345556,5.352129E-08,1.123325E-07,1.844938E-07,1,1,0.001332575,0.6525327,-0.001147528,0.7577585,0,0,0,0,242.8876,288.8143,0,1,0,0,0,-4.097593E-12,-1.370819E-08,-6.567381E-10,1,1,0,0,0,1
425.1363,-0.06133531,1.057007,1.345556,5.347278E-08,8.864931E-08,1.844297E-07,1,1,0.001178304,0.6515699,-0.001012075,0.7585871,0,0,0,0,247.3037,294.0655,0,1,0,0,0,-4.849224E-11,-2.368318E-08,-6.410247E-11,1,1,0,0,0,1
425.1861,-0.06133531,1.057007,1.345556,5.347697E-08,1.063712E-07,1.847178E-07,1,1,0.001058688,0.650824,-0.0009075272,0.7592274,0,0,0,0,242.8876,288.8143,0,1,0,0,0,4.174206E-12,1.772193E-08,2.880543E-10,1,1,0,0,0,1
425.2365,-0.06133531,1.057007,1.345556,5.350729E-08,9.55605E-08,1.84651E-07,1,1,0.000965979,0.6502463,-0.0008267812,0.7597224,0,0,0,0,247.3037,294.0655,0,1,0,0,0,3.032479E-11,-1.081073E-08,-6.684728E-11,1,1,0,0,0,1
425.286,-0.06133531,1.057007,1.345556,5.351743E-08,1.155759E-07,1.845628E-07,1,1,0.0008941149,0.649799,-0.0007643612,0.7601052,0,0,0,0,242.8876,288.8143,0,1,0,0,0,1.013565E-11,0.00000002,-8.815874E-11,1,1,0,0,0,1
425.3364,-0.06133531,1.057007,1.345556,5.353895E-08,1.254836E-07,1.845683E-07,1,1,0.000838466,0.6494526,-0.0007161269,0.7604013,0,0,0,0,247.3037,294.0655,0,1,0,0,0,2.15245E-11,9.907741E-09,5.532505E-12,1,1,0,0,0,1
425.3859,-0.06133531,1.057007,1.345556,5.355589E-08,1.403332E-07,1.846237E-07,1,1,0.00079536,0.6491844,-0.0006788255,0.7606304,0,0,0,0,242.8876,288.8143,0,1,0,0,0,1.694493E-11,1.484962E-08,5.542921E-11,1,1,0,0,0,1
425.4363,-0.06133531,1.057007,1.345556,5.357278E-08,1.294775E-07,1.846901E-07,1,1,0.0007619819,0.6489768,-0.0006499785,0.7608075,0,0,0,0,247.3037,294.0655,0,1,0,0,0,1.688319E-11,-1.085576E-08,6.642276E-11,1,1,0,0,0,1
425.4858,-0.06133531,1.057007,1.345556,5.357723E-08,0.000000134,1.847816E-07,1,1,0.0007361154,0.6488161,-0.0006276456,0.7609447,0,0,0,0,242.8876,288.8143,0,1,0,0,0,4.455158E-12,4.560014E-09,9.142079E-11,1,1,0,0,0,1
425.5362,-0.06133531,1.057007,1.345556,5.357774E-08,1.13131E-07,1.847773E-07,1,1,0.0007161112,0.6486918,-0.0006103869,0.7610507,0,0,0,0,247.3037,294.0655,0,1,0,0,0,5.146284E-13,-2.090659E-08,-4.254475E-12,1,1,0,0,0,1
425.5866,-0.06133531,1.057007,1.345556,5.358763E-08,1.394222E-07,0.000000185,1,0.9531536,0.0007005886,0.6485955,-0.000597003,0.7611328,0,0,0,0,246.771,293.55,0,1,0,0,0,9.890588E-12,2.629127E-08,2.423593E-10,1,0.9531536,0,0,0,1
425.6361,-0.06133531,1.057007,1.345556,5.360691E-08,1.475425E-07,1.849287E-07,1,0.8901126,0.0006885725,0.6485209,-0.0005866472,0.7611963,0,0,0,0,240.5704,286.5719,0,1,0,0,0,1.930073E-11,8.120248E-09,-9.100066E-11,1,0.9338607,0,0,0,1
425.6865,-0.06133531,1.057007,1.345556,5.360797E-08,1.542459E-07,1.848599E-07,1,0.8409746,0.0006792771,0.6484632,-0.0005786389,0.7612455,0,0,0,0,242.751,289.6584,0,1,0,0,0,1.062105E-12,6.703399E-09,-6.882728E-11,1,0.9447957,0,0,0,1
425.736,-0.06133531,1.057007,1.345556,5.36342E-08,1.567841E-07,0.000000185,1,0.8071223,0.0006720794,0.6484187,-0.0005724396,0.7612835,0,0,0,0,236.8394,282.9585,0,1,0,0,0,2.623011E-11,2.538241E-09,1.304335E-10,1,0.9597464,0,0,0,1
425.7864,-0.06133531,1.057007,1.345556,5.364337E-08,0.000000143,1.847506E-07,1,0.8071223,0.000666509,0.6483841,-0.0005676429,0.7613129,0,0,0,0,240.4616,287.4401,0,1,0,0,0,9.161924E-12,-1.374401E-08,-2.397451E-10,1,1,0,0,0,1
425.8359,-0.06133531,1.057007,1.345556,5.361546E-08,1.091083E-07,1.847822E-07,1,0.8071223,0.0006622046,0.6483573,-0.0005639368,0.7613357,0,0,0,0,236.158,282.2982,0,1,0,0,0,-2.791135E-11,-3.393183E-08,3.15628E-11,1,1,0,0,0,1
425.8863,-0.06133531,1.057007,1.345556,5.361066E-08,8.45384E-08,1.847561E-07,1,0.8071223,0.0006588768,0.6483366,-0.000561072,0.7613533,0,0,0,0,240.4518,287.4308,0,1,0,0,0,-4.799959E-12,-2.456994E-08,-2.598854E-11,1,1,0,0,0,1
425.9358,-0.06133531,1.057007,1.345556,5.356375E-08,9.114618E-08,1.850627E-07,1,0.8071223,0.0006562995,0.6483206,-0.0005588534,0.761367,0,0,0,0,236.158,282.2982,0,1,0,0,0,-4.598448E-11,3.161492E-09,2.518515E-10,0.9999999,1,0,0,0,1
425.9862,-0.06133531,1.057007,1.345556,5.357599E-08,8.870482E-08,1.847006E-07,1,0.8071223,0.0006543008,0.6483082,-0.0005571332,0.7613776,0,0,0,0,240.4518,287.4308,0,1,0,0,0,1.132358E-11,0.000000001,-3.073885E-10,1,1,0,0,0,1
426.0366,-0.06133531,1.057007,1.345556,5.357122E-08,8.073836E-08,1.846244E-07,1,0.7907294,0.0006527544,0.6482986,-0.0005558022,0.7613857,0,0,0,0,240.4518,287.4308,0,1,0,0,0,-4.770151E-12,-0.000000008,-7.625468E-11,1,0.9796897,0,0,0,1
426.0861,-0.06133531,1.057007,1.345556,5.357814E-08,9.551733E-08,1.845054E-07,1,0.6686068,0.0006515606,0.6482912,-0.0005547747,0.761392,0,0,0,0,234.3192,280.5154,0,1,0,0,0,6.929692E-12,1.477896E-08,-1.18993E-10,1,0.845557,0,0,0,1
426.1365,-0.06133531,1.057007,1.345556,5.357268E-08,1.141961E-07,1.845619E-07,1,0.6215656,0.0006506475,0.6482855,-0.0005539887,0.7613969,0,0,0,0,234.9856,282.1282,0,1,0,0,0,-5.477212E-12,1.867874E-08,5.649834E-11,1,0.929643,0,0,0,1
426.186,-0.06133531,1.057007,1.345556,5.356863E-08,1.242749E-07,1.844621E-07,1,0.6017882,0.0006499238,0.648281,-0.0005533661,0.7614007,0,0,0,0,229.5258,275.8629,0,1,0,0,0,-4.049525E-12,1.007885E-08,-9.977204E-11,1,0.9681812,0,0,0,1
426.2364,-0.06133531,1.057007,1.345556,5.357931E-08,1.245601E-07,1.842078E-07,1,0.6017882,0.0006493631,0.6482776,-0.0005528835,0.7614036,0,0,0,0,233.3519,280.5415,0,1,0,0,0,1.066797E-11,2.852265E-10,-2.543231E-10,1,1,0,0,0,1
426.2859,-0.06133531,1.057007,1.345556,5.360022E-08,1.389294E-07,1.840546E-07,1,0.6017882,0.0006489382,0.648275,-0.0005525179,0.7614059,0,0,0,0,229.182,275.5288,0,1,0,0,0,2.090496E-11,1.436922E-08,-1.531843E-10,1,1,0,0,0,1
426.3363,-0.06158268,1.048105,1.333083,5.35838E-08,1.288544E-07,1.838835E-07,1,0.6017882,0.0006824755,0.6483195,-0.0005811412,0.7613679,0,0,0,0,233.3489,280.5384,0,1,-0.0008245647,-0.02967572,-0.04157729,-1.642202E-11,-1.0075E-08,-1.711245E-10,0.9999999,1,0,0,0,1
426.3903,-0.07221268,0.8864025,1.166677,5.363626E-08,0.000000128,0.000000184,1,0.6017882,0.002568122,0.6503254,-0.002198537,0.7596483,0,0,0,0,187.9606,225.8183,0,1,-0.01417449,-0.1971105,-0.1912793,5.246346E-11,-8.952761E-10,1.324349E-10,1,1,0,0,0,1
426.4407,-0.07564164,0.8396634,1.121771,5.35683E-08,1.390968E-07,1.848662E-07,1,0.6017882,0.005661943,0.6534222,-0.004887517,0.7569568,0,0,0,0,236.1626,282.9722,0,1,0,0,0,-6.794984E-11,1.113764E-08,8.502181E-10,0.9999999,1,0,0,0,1
426.4902,-0.07621794,0.831808,1.114224,5.345519E-08,1.535919E-07,1.868591E-07,1,0.5978625,0.008344427,0.6560887,-0.007255055,0.7546028,0,0,0,0,233.0969,278.9135,0,1,0,0,0,-1.131077E-10,1.449512E-08,0.000000002,0.9999999,0.9934766,0,0,0,1
426.5406,-0.07631481,0.8304877,1.112956,5.33451E-08,1.532475E-07,1.855984E-07,1,0.5721189,0.01046071,0.6581903,-0.009146967,0.7527234,0,0,0,0,237.3002,283.9161,0,1,0,0,0,-1.100862E-10,-3.444482E-10,-1.2607E-09,0.9999999,0.9569406,0,0,0,1
426.591,-0.07633109,0.8302659,1.112742,5.332798E-08,1.325006E-07,1.852295E-07,1,0.5114272,0.01209969,0.6598181,-0.01062705,0.7512528,0,0,0,0,235.7551,282.4165,0,1,0,0,0,-1.712868E-11,-2.074696E-08,-3.689695E-10,1,0.8939177,0,0,0,1
426.6405,-0.07633382,0.8302286,1.112707,5.392107E-08,0.000000134,1.832965E-07,1,0.4578739,0.01336465,0.6610748,-0.01177834,0.7501085,0,0,0,0,229.3981,275.2989,0,1,0,0,0,5.930954E-10,1.458288E-09,-1.933004E-09,0.9999999,0.8952865,0,0,0,1
426.6903,-0.07633428,0.8302222,1.112701,0.000000054,1.355376E-07,0.000000188,1,0.4348318,0.01434065,0.6620448,-0.01267205,0.74922,0,0,0,0,228.1348,274.0786,0,1,0,0,0,4.06739E-11,1.57871E-09,4.660791E-09,1,0.9496759,0,0,0,1
426.7407,-0.07633436,0.8302212,1.1127,5.394564E-08,1.367118E-07,1.855488E-07,1,0.4348318,0.01509404,0.6627936,-0.01336516,0.7485307,0,0,0,0,231.8106,278.6056,0,1,0,0,0,-1.608875E-11,1.174309E-09,-2.408405E-09,1,1,0,0,0,1
