Time,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,IsInCollision,CollisionForce X,CollisionForce Y,CollisionForce Z,Checkpoint0,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W
2286.042,0,0,0,1.244572E-07,4.123437E-07,-0.000000108,1,1,0.07105282,0.7416701,-0.07957657,0.662227,0,0,0,0,127.3258,0,1,0,0,0,4.368569E-10,1.109416E-08,0.000000004,1,1,0,0,0,1,1,1,0,0,0,1.066797E-09,1.363017E-08,7.797328E-09,1,1,0,0,0,1,2,1,0,0,0,4.368569E-10,1.109416E-08,0.000000004,1,1,0,0,0,1,3,1,0,0,0,4.368569E-10,1.109416E-08,0.000000004,1,1,0,0,0,1
2286.092,0,0,0,1.274556E-07,4.479382E-07,-1.151846E-07,1,1,0.0710528,0.7416701,-0.07957654,0.662227,0,0,0,0,127.3258,0,1,0,0,0,0.000000001,9.161377E-09,-1.917195E-10,1,1,0,0,0,1,1,1,0,0,0,4.927669E-10,9.179377E-09,-4.813998E-09,1,1,0,0,0,1,2,1,0,0,0,4.722189E-10,8.725124E-09,-1.10233E-09,1,1,0,0,0,1,3,1,0,0,0,0.000000001,8.52881E-09,-1.057413E-09,1,1,0,0,0,1
2286.143,0,0,0,1.224829E-07,4.932817E-07,-1.848828E-07,1,1,0.07105282,0.7416701,-0.07957657,0.662227,0,0,0,0,132.4188,0,1,0,0,0,-1.584908E-09,1.283074E-08,-2.017391E-08,1,1,0,0,0,1,1,1,0,0,0,-1.09093E-09,1.218017E-08,-1.641733E-08,1,1,0,0,0,1,2,1,0,0,0,-1.205969E-09,8.152754E-09,-1.668952E-08,1,1,0,0,0,1,3,1,0,0,0,-1.09093E-09,1.218017E-08,-1.641733E-08,1,1,0,0,0,1
2286.192,0,0,0,1.296169E-07,5.116621E-07,-1.788089E-07,1,1,0.0710528,0.7416701,-0.07957655,0.662227,0,0,0,0,127.3258,0,1,0,0,0,1.798458E-09,4.753199E-09,1.734879E-09,1,1,0,0,0,1,1,1,0,0,0,1.798458E-09,4.753199E-09,1.734879E-09,1,1,0,0,0,1,2,1,0,0,0,1.798458E-09,4.753199E-09,1.734879E-09,1,1,0,0,0,1,3,1,0,0,0,1.738542E-09,4.120631E-09,8.691856E-10,1,1,0,0,0,1
2286.242,0,0,0,1.179259E-07,5.18051E-07,-2.062613E-07,1,1,0.07105279,0.7416701,-0.07957653,0.662227,0,0,0,0,127.3258,0,1,0,0,0,-3.068421E-09,1.764428E-09,-7.813849E-09,1,1,0,0,0,1,1,1,0,0,0,-3.068421E-09,1.764428E-09,-7.813849E-09,1,1,0,0,0,1,2,1,0,0,0,-0.000000003,1.746428E-09,-7.767367E-09,1,1,0,0,0,1,3,1,0,0,0,-2.574443E-09,1.113861E-09,-4.057265E-09,1,1,0,0,0,1
2286.292,0,0,0,1.185981E-07,5.278823E-07,-1.869302E-07,1,1,0.07105279,0.7416701,-0.07957654,0.662227,0,0,0,0,142.6049,0,1,0,0,0,-6.074457E-11,2.23936E-09,6.659135E-09,1,1,0,0,0,1,1,1,0,0,0,1.222667E-10,2.414128E-09,5.198044E-09,1,1,0,0,0,1,2,1,0,0,0,3.052781E-10,2.588896E-09,3.736953E-09,1,1,0,0,0,1,3,1,0,0,0,3.052781E-10,2.588896E-09,3.736953E-09,1,1,0,0,0,1
2286.342,0,0,0,1.132082E-07,5.514574E-07,-1.352201E-07,1,1,0.07105279,0.7416701,-0.07957654,0.662227,0,0,0,0,173.1631,0,1,0,0,0,-1.301712E-09,5.937483E-09,1.256224E-08,1,1,0,0,0,1,1,1,0,0,0,-1.334188E-09,4.470357E-09,1.238754E-08,1,1,0,0,0,1,2,1,0,0,0,-1.452248E-09,7.229841E-09,1.419803E-08,1,1,0,0,0,1,3,1,0,0,0,-1.301712E-09,5.937483E-09,1.256224E-08,1,1,0,0,0,1
2286.391,0,0,0,1.233465E-07,5.506695E-07,-5.553604E-09,1,1,0.07105277,0.7416701,-0.07957652,0.662227,0,0,0,0,168.07,0,1,0,0,0,0.000000003,-1.402324E-10,3.612642E-08,1,1,0,0,0,1,1,1,0,0,0,2.462613E-09,-2.38453E-10,3.162328E-08,1,1,0,0,0,1,2,1,0,0,0,2.645624E-09,-6.368471E-11,3.016219E-08,1,1,0,0,0,1,3,1,0,0,0,0.000000002,-3.456103E-10,3.175463E-08,1,1,0,0,0,1
2286.442,0,0,0,1.464745E-07,5.668383E-07,1.629489E-07,1,1,0.07105277,0.7416701,-0.07957651,0.662227,0,0,0,0,168.07,0,1,0,0,0,5.612902E-09,3.603923E-09,0.000000041,1,1,0,0,0,1,1,1,0,0,0,6.229951E-09,3.603986E-09,4.552545E-08,1,1,0,0,0,1,2,1,0,0,0,5.612902E-09,3.603923E-09,0.000000041,1,1,0,0,0,1,3,1,0,0,0,5.672367E-09,5.35652E-09,0.000000041,1,1,0,0,0,1
2286.492,0,0,0,1.681514E-07,5.654671E-07,3.413174E-07,1,1,0.07105277,0.7416701,-0.07957651,0.662227,0,0,0,0,173.1631,0,1,0,0,0,5.591675E-09,-1.956804E-10,4.56496E-08,1,1,0,0,0,1,1,1,0,0,0,4.94412E-09,-5.883724E-10,4.131168E-08,1,1,0,0,0,1,2,1,0,0,0,5.549587E-09,-3.919947E-10,4.575771E-08,1,1,0,0,0,1,3,1,0,0,0,5.591675E-09,-1.956804E-10,4.56496E-08,1,1,0,0,0,1
2286.542,0,0,0,1.886018E-07,0.000000575,5.192523E-07,1,1,0.07105277,0.7416701,-0.07957651,0.662227,0,0,0,0,173.1631,0,1,0,0,0,5.68506E-09,2.465727E-09,0.000000049,1,1,0,0,0,1,1,1,0,0,0,5.079594E-09,2.269349E-09,4.455205E-08,1,1,0,0,0,1,2,1,0,0,0,5.121684E-09,2.465663E-09,4.444394E-08,1,1,0,0,0,1,3,1,0,0,0,4.564099E-09,2.367443E-09,3.994081E-08,1,1,0,0,0,1
2286.591,0,0,0,2.096609E-07,5.764129E-07,6.823899E-07,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,168.07,0,1,0,0,0,5.261909E-09,3.931994E-10,4.075891E-08,1,1,0,0,0,1,1,1,0,0,0,5.2677E-09,2.950422E-10,4.080992E-08,1,1,0,0,0,1,2,1,0,0,0,5.261909E-09,3.931994E-10,4.075891E-08,1,1,0,0,0,1,3,1,0,0,0,5.2677E-09,2.950422E-10,4.080992E-08,1,1,0,0,0,1
2286.641,0,0,0,2.292226E-07,5.790655E-07,8.404077E-07,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,178.2561,0,1,0,0,0,0.000000005,6.876706E-10,4.063025E-08,1,1,0,0,0,1,1,1,0,0,0,0.000000005,6.876706E-10,4.063025E-08,1,1,0,0,0,1,2,1,0,0,0,4.472259E-09,5.8945E-10,3.612712E-08,1,1,0,0,0,1,3,1,0,0,0,0.000000005,6.876706E-10,4.063025E-08,1,1,0,0,0,1
2286.692,0,0,0,2.444395E-07,5.823869E-07,1.017772E-06,1,1,0.07105279,0.7416701,-0.07957652,0.662227,0,0,0,0,178.256,0,1,0,0,0,4.171158E-09,7.879915E-10,4.545848E-08,1,1,0,0,0,1,1,1,0,0,0,3.867804E-09,8.771486E-10,4.546953E-08,1,1,0,0,0,1,2,1,0,0,0,3.867804E-09,8.771486E-10,4.546953E-08,1,1,0,0,0,1,3,1,0,0,0,3.310219E-09,7.789281E-10,0.000000041,1,1,0,0,0,1
2286.741,0,0,0,2.626457E-07,5.852692E-07,1.190103E-06,1,1,0.07105277,0.7416701,-0.07957651,0.662227,0,0,0,0,152.7908,0,1,0,0,0,4.665103E-09,3.497023E-10,4.322956E-08,1,1,0,0,0,1,1,1,0,0,0,4.671828E-09,0.000000001,4.527002E-08,1,1,0,0,0,1,2,1,0,0,0,4.671828E-09,0.000000001,4.527002E-08,1,1,0,0,0,1,3,1,0,0,0,4.197489E-09,5.459533E-10,3.856121E-08,1,1,0,0,0,1
2286.792,0,0,0,2.61382E-07,5.847188E-07,1.167617E-06,1,1,0.07105277,0.7416701,-0.0795765,0.662227,0,0,0,0,157.8839,0,1,0,0,0,3.148267E-10,-4.842443E-11,-4.159657E-10,1,1,0,0,0,1,1,1,0,0,0,3.148266E-10,-4.842443E-11,-4.159655E-10,1,1,0,0,0,1,2,1,0,0,0,-6.439734E-10,-1.285814E-10,-8.604496E-09,1,1,0,0,0,1,3,1,0,0,0,-1.24944E-09,-3.249591E-10,-1.305053E-08,1,1,0,0,0,1
2286.841,0,0,0,0.000000278,6.007417E-07,1.268337E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,162.9769,0,1,0,0,0,4.586994E-09,0.000000004,2.859566E-08,1,1,0,0,0,1,1,1,0,0,0,0.000000004,0.000000004,0.000000024,1,1,0,0,0,1,2,1,0,0,0,4.065707E-09,4.201931E-09,2.39334E-08,1,1,0,0,0,1,3,1,0,0,0,0.000000004,3.809302E-09,2.414962E-08,1,1,0,0,0,1
2286.892,0,0,0,2.981129E-07,6.042777E-07,1.43045E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,168.0699,0,1,0,0,0,0.000000005,8.839849E-10,4.052823E-08,1,1,0,0,0,1,1,1,0,0,0,0.000000005,8.839849E-10,4.052823E-08,1,1,0,0,0,1,2,1,0,0,0,0.000000005,8.839849E-10,4.052823E-08,1,1,0,0,0,1,3,1,0,0,0,0.000000005,8.839849E-10,4.052823E-08,1,1,0,0,0,1
2286.942,0,0,0,3.126794E-07,6.049394E-07,0.000001595,1,1,0.07105279,0.7416701,-0.07957653,0.662227,0,0,0,0,168.0699,0,1,0,0,0,3.444962E-09,6.272736E-11,4.12333E-08,1,1,0,0,0,1,1,1,0,0,0,3.838287E-09,2.680418E-10,4.105704E-08,1,1,0,0,0,1,2,1,0,0,0,3.280702E-09,1.698212E-10,3.65539E-08,1,1,0,0,0,1,3,1,0,0,0,0.000000004,1.609479E-10,4.573644E-08,1,1,0,0,0,1
2286.991,0,0,0,3.154807E-07,6.054444E-07,1.720296E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,162.9769,0,1,0,0,0,4.356301E-10,-3.856241E-10,3.111168E-08,1,1,0,0,0,1,1,1,0,0,0,1.129278E-09,5.309683E-10,3.620028E-08,1,1,0,0,0,1,2,1,0,0,0,0.000000001,6.38062E-10,3.152087E-08,1,1,0,0,0,1,3,1,0,0,0,2.713704E-10,-2.785303E-10,2.643227E-08,1,1,0,0,0,1
2287.042,0,0,0,3.322874E-07,6.238984E-07,1.955754E-06,1,1,0.07105279,0.7416701,-0.07957653,0.662227,0,0,0,0,168.0699,0,1,0,0,0,4.459945E-09,4.935148E-09,6.216442E-08,1,1,0,0,0,1,1,1,0,0,0,3.949308E-09,4.193324E-09,5.561473E-08,1,1,0,0,0,1,2,1,0,0,0,3.937726E-09,4.389638E-09,5.551271E-08,1,1,0,0,0,1,3,1,0,0,0,4.459945E-09,4.935148E-09,6.216442E-08,1,1,0,0,0,1
2287.092,0,0,0,3.448164E-07,6.242915E-07,2.09763E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,162.9769,0,1,0,0,0,3.143745E-09,1.326929E-10,3.462041E-08,1,1,0,0,0,1,1,1,0,0,0,2.750419E-09,-7.262144E-11,3.479668E-08,1,1,0,0,0,1,2,1,0,0,0,3.491015E-09,2.003674E-10,3.783872E-08,1,1,0,0,0,1,3,1,0,0,0,3.143745E-09,1.326929E-10,3.462041E-08,1,1,0,0,0,1
2287.142,0,0,0,3.648894E-07,6.278276E-07,2.259743E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,168.0699,0,1,0,0,0,0.000000005,8.839849E-10,4.052823E-08,1,1,0,0,0,1,1,1,0,0,0,0.000000005,8.839849E-10,4.052823E-08,1,1,0,0,0,1,2,1,0,0,0,0.000000005,8.839849E-10,4.052823E-08,1,1,0,0,0,1,3,1,0,0,0,0.000000005,8.839849E-10,4.052823E-08,1,1,0,0,0,1
2287.192,0,0,0,0.000000385,6.313637E-07,2.421856E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,162.9769,0,1,0,0,0,0.000000005,8.839849E-10,4.052823E-08,1,1,0,0,0,1,1,1,0,0,0,0.000000005,8.839849E-10,4.052823E-08,1,1,0,0,0,1,2,1,0,0,0,0.000000005,8.839849E-10,4.052823E-08,1,1,0,0,0,1,3,1,0,0,0,0.000000005,8.839849E-10,4.052823E-08,1,1,0,0,0,1
2287.242,0,0,0,4.061508E-07,6.350962E-07,0.000002593,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,168.0699,0,1,0,0,0,5.575846E-09,0.000000001,0.000000045,1,1,0,0,0,1,1,1,0,0,0,0.000000005,8.839849E-10,4.052823E-08,1,1,0,0,0,1,2,1,0,0,0,0.000000005,8.839849E-10,4.052823E-08,1,1,0,0,0,1,3,1,0,0,0,5.575846E-09,0.000000001,0.000000045,1,1,0,0,0,1
2287.292,0,0,0,4.262238E-07,6.386323E-07,2.755089E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,162.9769,0,1,0,0,0,0.000000005,8.839849E-10,4.052823E-08,1,1,0,0,0,1,1,1,0,0,0,0.000000005,8.839849E-10,4.052823E-08,1,1,0,0,0,1,2,1,0,0,0,0.000000005,8.839849E-10,4.052823E-08,1,1,0,0,0,1,3,1,0,0,0,0.000000005,8.839849E-10,4.052823E-08,1,1,0,0,0,1
2287.343,0,0,0,4.457393E-07,6.420702E-07,2.912699E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,162.9769,0,1,0,0,0,0.000000005,8.839849E-10,4.052823E-08,1,1,0,0,0,1,1,1,0,0,0,0.000000005,8.839849E-10,4.052823E-08,1,1,0,0,0,1,2,1,0,0,0,4.460677E-09,7.857643E-10,0.000000036,1,1,0,0,0,1,3,1,0,0,0,0.000000005,8.839849E-10,4.052823E-08,1,1,0,0,0,1
2287.391,0,0,0,4.652548E-07,6.455081E-07,3.070309E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,157.8839,0,1,0,0,0,0.000000005,8.839849E-10,4.052823E-08,1,1,0,0,0,1,1,1,0,0,0,0.000000005,8.839849E-10,4.052823E-08,1,1,0,0,0,1,2,1,0,0,0,4.460677E-09,7.857643E-10,0.000000036,1,1,0,0,0,1,3,1,0,0,0,0.000000005,8.839849E-10,4.052823E-08,1,1,0,0,0,1
2287.442,0,0,0,4.85328E-07,0.000000649,3.232422E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,162.9769,0,1,0,0,0,0.000000005,8.839849E-10,4.052823E-08,1,1,0,0,0,1,1,1,0,0,0,0.000000005,8.839849E-10,4.052823E-08,1,1,0,0,0,1,2,1,0,0,0,0.000000005,8.839849E-10,4.052823E-08,1,1,0,0,0,1,3,1,0,0,0,0.000000005,8.839849E-10,4.052823E-08,1,1,0,0,0,1
2287.492,0,0,0,0.000000506,6.526785E-07,0.000003399,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,162.9769,0,1,0,0,0,5.575846E-09,0.000000001,0.000000045,1,1,0,0,0,1,1,1,0,0,0,0.000000005,8.839849E-10,4.052823E-08,1,1,0,0,0,1,2,1,0,0,0,0.000000005,8.839849E-10,4.052823E-08,1,1,0,0,0,1,3,1,0,0,0,0.000000005,8.839849E-10,4.052823E-08,1,1,0,0,0,1
2287.541,0,0,0,5.254743E-07,6.561164E-07,3.556649E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,162.9769,0,1,0,0,0,0.000000005,8.839849E-10,4.052823E-08,1,1,0,0,0,1,1,1,0,0,0,0.000000005,8.839849E-10,4.052823E-08,1,1,0,0,0,1,2,1,0,0,0,4.460677E-09,7.857643E-10,0.000000036,1,1,0,0,0,1,3,1,0,0,0,0.000000005,8.839849E-10,4.052823E-08,1,1,0,0,0,1
2287.592,0,0,0,5.455476E-07,6.596525E-07,3.718761E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,168.0699,0,1,0,0,0,0.000000005,8.839849E-10,4.052823E-08,1,1,0,0,0,1,1,1,0,0,0,0.000000005,8.839849E-10,4.052823E-08,1,1,0,0,0,1,2,1,0,0,0,0.000000005,8.839849E-10,4.052823E-08,1,1,0,0,0,1,3,1,0,0,0,0.000000005,8.839849E-10,4.052823E-08,1,1,0,0,0,1
2287.642,0,0,0,5.661783E-07,6.632869E-07,3.885378E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,168.0699,0,1,0,0,0,5.575846E-09,0.000000001,0.000000045,1,1,0,0,0,1,1,1,0,0,0,0.000000005,8.839849E-10,4.052823E-08,1,1,0,0,0,1,2,1,0,0,0,0.000000005,8.839849E-10,4.052823E-08,1,1,0,0,0,1,3,1,0,0,0,0.000000005,8.839849E-10,4.052823E-08,1,1,0,0,0,1
2287.693,0,0,0,-0.000006739,0.0004965682,0.0025343,0.9999967,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,157.8819,0,1,0,0,0,0.000000005,8.839849E-10,4.052823E-08,1,1,0,0,0,1,1,1,0,0,0,0.000000005,8.839849E-10,4.052823E-08,1,1,0,0,0,1,2,1,0,0,0,-6.581202E-06,0.0004965125,0.002530196,0.9999965,1,0,0,0,1,3,1,0,0,0,5.575846E-09,0.000000001,0.000000045,1,1,0,0,0,1
2287.742,0,0,0,0.004920174,0.001746384,0.007930451,0.9999549,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,152.746,0,1,0,0,0,0.000000005,8.839849E-10,4.052823E-08,1,1,0,0,0,1,1,1,0,0,0,0.000000005,8.839849E-10,4.052823E-08,1,1,0,0,0,1,2,1,0,0,0,0.004929627,0.001271665,0.005387926,0.9999722,1,0,0,0,1,3,1,0,0,0,0.000000005,8.839849E-10,4.052823E-08,1,1,0,0,0,1
2287.792,0,0,0,0.01079802,-0.003219836,0.01398732,0.9998387,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,152.6595,0,1,0,0,0,5.575846E-09,0.000000001,0.000000045,1,1,0,0,0,1,1,1,0,0,0,0.000000005,8.839849E-10,4.052823E-08,1,1,0,0,0,1,2,1,0,0,0,0.005945497,-0.004931045,0.00602104,0.999952,1,0,0,0,1,3,1,0,0,0,0.000000005,8.839849E-10,4.052823E-08,1,1,0,0,0,1
2287.842,0,0,0,0.01805753,-0.01216952,0.02247066,0.9995103,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,157.5758,0,1,0,0,0,0.000000005,8.839849E-10,4.052823E-08,1,1,0,0,0,1,1,1,0,0,0,1.115169E-09,1.964411E-10,0.000000009,1,1,0,0,0,1,2,1,0,0,0,0.007331802,-0.008969245,0.008407134,0.9998973,1,0,0,0,1,3,1,0,0,0,0.000000005,8.839849E-10,4.052823E-08,1,1,0,0,0,1
2287.891,0,0,0,0.02662191,-0.0224275,0.02601284,0.9990554,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,152.231,0,1,0,0,0,0.000000005,8.839849E-10,4.052823E-08,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,0.00876593,-0.01011907,0.00347693,0.9999042,1,0,0,0,1,3,1,0,0,0,4.460677E-09,7.857643E-10,0.000000036,1,1,0,0,0,1
2287.941,0,0,0,0.04136052,-0.03157672,0.02869657,0.9982329,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,151.9902,0,1,0,0,0,0.000000005,8.839849E-10,4.052823E-08,1,1,0,0,0,1,1,1,0,0,0,1.393961E-08,2.455514E-09,1.125784E-07,1,1,0,0,0,1,2,1,0,0,0,0.0149152,-0.008844572,0.002841872,0.9998456,1,0,0,0,1,3,1,0,0,0,0.000000005,8.839849E-10,4.052823E-08,1,1,0,0,0,1
2287.992,0,0,0,0.05719249,-0.03497286,0.03750765,0.9970452,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,156.8571,0,1,0,0,0,5.575846E-09,0.000000001,0.000000045,1,1,0,0,0,1,1,1,0,0,0,5.575846E-09,0.000000001,0.000000045,1,1,0,0,0,1,2,1,0,0,0,0.01564687,-0.003431146,0.009198786,0.9998295,1,0,0,0,1,3,1,0,0,0,0.000000005,8.839849E-10,4.052823E-08,1,1,0,0,0,1
2288.042,0,0,0,0.06967328,-0.04132643,0.04386647,0.9957477,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,151.5694,0,1,0,0,0,0.000000005,8.839849E-10,4.052823E-08,1,1,0,0,0,1,1,1,0,0,0,4.460677E-09,7.857643E-10,0.000000036,1,1,0,0,0,1,2,1,0,0,0,0.01253143,-0.006264329,0.006477914,0.9998808,1,0,0,0,1,3,1,0,0,0,4.460677E-09,7.857643E-10,0.000000036,1,1,0,0,0,1
