Time,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,IsInCollision,CollisionForce X,CollisionForce Y,CollisionForce Z,Checkpoint0,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W
480.9312,2.498915,0.4396512,1.733183,1.946134E-07,8.988425E-08,1.18658E-06,1,1,0.02448172,0.6136208,-0.01904013,0.7889915,0,0,0,0,121.35,0,1,0,0,0,1.883623E-09,7.429289E-09,0.000000005,1,1,0,0,0,1
480.9807,2.514302,0.4518341,1.740618,1.953891E-07,9.332706E-08,0.000001188,1,1,0.02318478,0.6141971,-0.01805723,0.7886053,0,0,0,0,119.0844,0,1,0.03346693,0.02690886,0.01803071,7.756976E-10,3.442803E-09,1.468345E-09,1,1,0,0,0,1
481.0311,2.57006,0.5057383,1.815507,1.965015E-07,1.037339E-07,1.190617E-06,1,1,0.02150237,0.61412,-0.0167419,0.7887421,0,0,0,0,119.8566,0,1,0.06809685,0.0723837,0.1242564,1.1124E-09,1.04069E-08,2.568524E-09,1,1,0,0,0,1
481.0806,2.609583,0.560178,1.951881,1.966447E-07,1.132673E-07,1.194146E-06,1,1,0.01910134,0.6121718,-0.01479499,0.7903556,0,0,0,0,115.1302,0,1,0.019241,0.0396116,0.1339847,1.431777E-10,9.533315E-09,3.529063E-09,1,1,0,0,0,1
481.131,2.618026,0.5754709,1.999776,1.976741E-07,1.391181E-07,1.19514E-06,1,1,0.01673644,0.6093358,-0.01286615,0.7926312,0,0,0,0,116.399,0,1,0,0,0,0.000000001,2.585084E-08,0.000000001,1,1,0,0,0,1
481.1809,2.619445,0.5780412,2.007826,1.97448E-07,1.635078E-07,1.194564E-06,1,1,0.01480215,0.6068503,-0.0113047,0.7945979,0,0,0,0,112.2978,0,1,0,0,0,-2.261749E-10,2.43897E-08,-5.76114E-10,1,1,0,0,0,1
481.2312,2.619683,0.5784732,2.009179,1.967325E-07,1.673079E-07,1.194121E-06,1,1,0.01328341,0.6048721,-0.01009205,0.7961479,0,0,0,0,116.5175,0,1,0,0,0,-7.155508E-10,3.800118E-09,-4.434611E-10,1,1,0,0,0,1
481.2807,2.619724,0.5785457,2.009406,1.961478E-07,2.061222E-07,1.198807E-06,1,1,0.01210004,0.6033253,-0.009155643,0.7973508,0,0,0,0,114.4547,0,1,0,0,0,-5.846217E-10,3.881426E-08,4.685881E-09,1,1,0,0,0,1
481.3311,2.643868,0.5965719,2.004695,0.000000197,2.4333E-07,0.0000012,1,1,0.01105287,0.6021804,-0.008338124,0.79824,0,0,0,0,116.442,0,1,0.06066515,0.0444908,-0.01593783,8.888695E-10,3.720785E-08,1.152037E-09,1,1,0,0,0,1
481.3806,2.808177,0.716952,1.960167,1.963472E-07,0.000000229,1.199352E-06,1,1,0.008698677,0.6024005,-0.006565541,0.7981196,0,0,0,0,111.4113,0,1,0.2170682,0.1596761,-0.05625326,-6.894152E-10,-1.434582E-08,-6.071582E-10,1,1,0,0,0,1
