Time,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,IsInCollision,CollisionForce X,CollisionForce Y,CollisionForce Z,Checkpoint0,Checkpoint1,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W
399.9998,3.662874,1.208309,1.754574,0.004734836,0.1297804,-0.0266399,0.9911735,0.191605,0.001279529,0.7206625,-0.00133006,0.6932836,1,-2.026558E-05,-1.728535E-05,0.000005126,6.773944,34.86949,0,1,0,0,0,3.821867E-12,-1.107838E-09,4.119311E-11,1,1,1.920074E-12,-1.109394E-09,-1.881997E-10,1,1,1,0,0,0,0,0,0,1,1,0.00195487,-0.002125275,0.0003190936,0.9999956,2,1,0,0,0,3.821867E-12,-1.107838E-09,4.119311E-11,1,1,1.920074E-12,-1.109394E-09,-1.881997E-10,1
400.0501,3.662859,1.208279,1.754584,0.004734835,0.1297804,-0.0266399,0.9911735,0.191605,0.0007860305,0.7236665,-0.0008242046,0.6901489,1,-3.33786E-06,-3.218651E-06,8.34465E-07,7.187428,36.98578,0,1,0,0,0,2.710694E-13,1.713562E-09,-1.03991E-10,1,1,-3.537338E-12,2.708563E-09,-9.709837E-11,1,1,1,0,0,0,0,0,0,1,1,-0.0001060703,-0.0002473036,0.001502995,0.9999988,2,1,0,0,0,-3.577491E-13,4.231843E-09,-1.616647E-10,1,1,1.024607E-12,1.421974E-09,-2.264753E-11,1
400.1001,3.662857,1.208274,1.754586,0.004734835,0.1297804,-0.0266399,0.9911735,0.191605,6.256075E-05,0.7254152,-6.593311E-05,0.6883116,1,-4.768372E-07,-7.152557E-07,1.192093E-07,7.188324,36.9867,0,1,0,0,0,-1.266246E-12,-8.446195E-11,-2.634035E-11,1,1,6.889396E-12,-2.160827E-09,-1.275136E-10,1,1,1,0,0,0,0,0,0,1,1,0.0006276793,-0.001833443,0.0008939205,0.9999976,2,1,0,0,0,3.858069E-12,0.000000001,4.605345E-11,1,1,6.518204E-12,-1.933433E-09,-1.437062E-10,1
400.1499,3.662857,1.208273,1.754586,0.004734835,0.1297804,-0.0266399,0.9911735,0.191605,-0.0007330768,0.7253185,0.0007723771,0.6884126,1,0,-1.192093E-07,0,7.18853,36.98692,0,1,0,0,0,2.361507E-12,0.000000001,3.698343E-11,1,1,7.11371E-13,4.224898E-09,1.319794E-11,1,1,1,0,0,0,1.912441E-12,-8.549195E-10,1.828215E-11,1,1,-0.002026745,-0.003129246,0.001333785,0.9999921,2,1,0,0,0,3.730483E-12,1.63637E-09,7.530664E-11,1,1,7.11371E-13,4.224898E-09,1.319794E-11,1
400.1991,3.662857,1.208273,1.754586,0.004734836,0.1297805,-0.02663992,0.9911736,0.191605,-0.001286571,0.725101,0.00135469,0.6886401,1,0,0,0,6.777803,34.87342,0,1,0,0,0,8.850106E-12,-2.561795E-09,-3.165868E-10,1,1,0,0,0,1,1,1,0,0,0,8.850106E-12,-2.561795E-09,-3.165868E-10,1,1,0,0,0,1,2,1,0,0,0,8.850106E-12,-2.561795E-09,-3.165868E-10,1,1,0,0,0,1
400.2501,3.662857,1.208273,1.754586,0.004734836,0.1297805,-0.02663993,0.9911735,0.191605,-0.001618037,0.7249655,0.001703039,0.6887812,1,0,0,0,7.393967,38.04374,0,1,0,0,0,-7.695091E-12,-1.727789E-09,-5.936899E-10,1,1,0,0,0,1,1,1,0,0,0,-7.695091E-12,-1.727789E-09,-5.936899E-10,1,1,0,0,0,1,2,1,0,0,0,-2.435038E-12,-5.291756E-09,-4.653386E-10,1,1,0,0,0,1
400.2995,3.662857,1.208273,1.754586,0.004734836,0.1297805,-0.02663993,0.9911735,0.191605,-0.001817375,0.7248803,0.001912378,0.6888698,1,0,0,0,7.599355,39.10051,0,1,0,0,0,1.64226E-11,-2.29483E-09,3.583891E-10,1,1,0,0,0,1,1,1,0,0,0,2.242739E-11,-3.648724E-09,5.2157E-10,1,1,0,0,0,1,2,1,0,0,0,1.793261E-11,-3.054325E-09,2.773557E-10,1,1,0,0,0,1
400.3494,3.662857,1.208273,1.754586,0.004734836,0.1297805,-0.02663993,0.9911735,0.191605,-0.001937868,0.7248262,0.002038851,0.6889261,1,0,0,0,7.804743,40.15728,0,1,0,0,0,-3.724578E-11,-3.376732E-09,-4.989688E-10,0.9999999,1,0,0,0,1,1,1,0,0,0,-2.967777E-11,-3.70824E-09,-6.711222E-10,0.9999999,1,0,0,0,1,2,1,0,0,0,-3.606063E-11,-2.341176E-09,-5.655367E-10,0.9999999,1,0,0,0,1
400.4004,3.667287,1.210379,1.760964,0.004734837,0.1297805,-0.02663993,0.9911735,0.191605,-0.002024588,0.7247496,0.002129617,0.6890062,1,-0.002363205,7.295609E-05,0.0006220341,7.583599,39.08273,0,1,0,0,0,-1.316158E-11,7.085525E-09,1.12422E-10,1,1,0,0,0,1,1,1,0,0,0,-1.049461E-11,8.5976E-09,3.99501E-10,1,1,0,0,0,1,2,1,0.01377641,0.003403634,0.009307287,-1.316158E-11,7.085525E-09,1.12422E-10,1,1,0,0,0,1
400.4501,3.674387,1.214776,1.77673,0.004734835,0.1297806,-0.02663994,0.9911735,0.191605,-0.002140179,0.7244821,0.002249458,0.6892866,1,-0.004814148,-8.535385E-05,0.001277328,7.06952,36.83073,0,1,0,0,0,-5.89978E-11,0.000000003,-8.079739E-10,1,1,0,0,0,1,1,1,0,0,0,-5.349467E-11,2.63104E-09,-7.17797E-10,1,1,0,0,0,1,2,1,0.02643838,0.006054983,0.01282331,-5.330596E-11,4.097233E-09,-6.862027E-10,1,1,0,0,0,1
