Time,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,IsInCollision,CollisionForce X,CollisionForce Y,CollisionForce Z,Checkpoint0,Checkpoint1,Checkpoint2,Checkpoint3,Checkpoint4,Checkpoint5,Checkpoint6,Checkpoint7,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W
1049.713,1.806996,2.236449,0.9935682,0.2092706,0.9245557,-0.2376177,0.2119916,0.3647164,0.01302386,0.9313743,-0.03348206,0.3622862,0,0,0,0,65.65161,67.11189,54.2374,51.23762,41.45642,41.03247,42.52338,68.23499,0,1,0,0,0,2.089767E-08,2.252435E-07,-7.643049E-09,0.9999997,1,0,0,0,1,1,1,0,0,0,2.256451E-08,1.969206E-07,-4.275226E-09,0.9999996,1,0,0,0,1,2,1,0,0,0,2.442234E-08,1.859443E-07,-2.417391E-09,0.9999996,1,0,0,0,1,3,1,0,0,0,2.175841E-08,0.000000153,-1.81182E-09,0.9999997,1,0,0,0,1
1049.763,1.806996,2.236449,0.9935682,0.2092702,0.924556,-0.2376182,0.21199,0.3647164,0.01302386,0.9313743,-0.03348206,0.3622864,0,0,0,0,63.22007,64.62627,52.22861,49.3399,39.92097,39.51274,40.94844,65.70777,0,1,0,0,0,-2.383959E-09,-5.384145E-09,4.442981E-09,1,1,0,0,0,1,1,1,0,0,0,-0.000000001,3.117501E-08,7.517175E-10,1,1,0,0,0,1,2,1,0,0,0,2.735499E-09,4.310457E-08,2.557529E-09,1,1,0,0,0,1,3,1,0,0,0,-2.383959E-09,-5.384145E-09,4.442981E-09,1,1,0,0,0,1
1049.812,1.806996,2.236449,0.9935682,0.2092696,0.9245569,-0.23762,0.2119851,0.3647164,0.01302387,0.9313742,-0.03348204,0.3622864,0,0,0,0,63.22008,64.62628,52.22862,49.33987,39.92097,39.51274,40.94844,65.70777,0,1,0,0,0,2.508152E-09,0.000000052,-2.67776E-09,1,1,0,0,0,1,1,1,0,0,0,3.484788E-09,7.193446E-08,-5.188518E-09,1,1,0,0,0,1,2,1,0,0,0,6.677471E-09,9.827155E-08,-3.807379E-09,1,1,0,0,0,1,3,1,0,0,0,4.456367E-09,9.115244E-08,-0.000000002,1,1,0,0,0,1
1049.862,1.806996,2.236449,0.9935682,0.2092699,0.9245571,-0.2376203,0.2119829,0.3647164,0.01302387,0.9313741,-0.03348204,0.3622866,0,0,0,0,65.65163,67.11197,54.23743,51.23753,41.45639,41.03246,42.52338,68.23499,0,1,0,0,0,1.275763E-08,2.045362E-08,1.524815E-08,1,1,0,0,0,1,1,1,0,0,0,0.000000015,0.000000025,1.51719E-08,1,1,0,0,0,1,2,1,0,0,0,0.000000015,0.000000025,1.51719E-08,1,1,0,0,0,1,3,1,0,0,0,0.000000014,3.318964E-08,1.333457E-08,1,1,0,0,0,1
1049.912,1.806996,2.236449,0.9935682,0.2092715,0.9245566,-0.2376194,0.2119853,0.3647164,0.01302387,0.9313741,-0.03348204,0.3622867,0,0,0,0,65.65164,67.11195,54.23746,51.23753,41.45639,41.03245,42.52338,68.23499,0,1,0,0,0,0.000000027,1.434316E-07,5.265458E-09,1,1,0,0,0,1,1,1,0,0,0,2.779022E-08,0.000000148,7.854004E-09,1,1,0,0,0,1,2,1,0,0,0,2.607351E-08,1.132756E-07,8.496204E-09,1,1,0,0,0,1,3,1,0,0,0,2.115277E-08,0.000000074,8.563275E-09,1,1,0,0,0,1
1049.962,1.806996,2.236449,0.9935682,0.2092735,0.924556,-0.2376191,0.2119862,0.3647164,0.01302387,0.9313741,-0.03348203,0.3622867,0,0,0,0,60.78854,62.14068,50.21989,47.44216,38.38554,37.99301,39.37349,63.18054,0,1,0,0,0,2.24725E-08,2.62347E-07,2.687474E-09,1,1,0,0,0,1,1,1,0,0,0,1.993362E-08,2.31145E-07,2.169775E-09,1,1,0,0,0,1,2,1,0,0,0,1.993362E-08,2.31145E-07,2.169775E-09,1,1,0,0,0,1,3,1,0,0,0,2.012234E-08,2.403803E-07,3.155684E-09,1,1,0,0,0,1
1050.013,1.807359,2.236619,0.9968812,0.2092741,0.924556,-0.2376189,0.2119856,0.3647164,0.01302449,0.931367,-0.03348168,0.362305,0,0,0,0,65.64937,67.10945,54.23579,51.23732,41.45677,41.03279,42.52341,68.23492,0,1,0,0,0,1.316529E-08,1.355927E-07,-3.521329E-09,1,1,0,0,0,1,1,1,0.0007111997,0.0003328178,0.006495988,0.000000015,1.558541E-07,-4.278415E-09,1,1,0,0,0,1,2,1,0,0,0,1.169044E-08,0.000000133,-4.18995E-09,1,1,0,0,0,1,3,1,0,0,0,1.177747E-08,1.145224E-07,-2.673375E-09,1,1,0,0,0,1
1050.063,1.801068,2.173656,1.048968,0.2092741,0.924556,-0.2376192,0.2119853,0.3647164,0.01330907,0.9312025,-0.03417441,0.3626527,0,0,0,0,62.94737,64.42721,52.16647,49.37531,40.00835,39.52944,40.85825,65.64634,0,1,0,0,0,-0.000000002,-2.570189E-08,-0.000000003,1,1,0,0,0,1,1,1,-0.01149203,-0.1159656,0.09710958,-0.000000001,-4.309748E-08,7.544964E-10,1,1,0,0,0,1,2,1,0,0,0,2.188845E-10,-0.00000001,-7.148142E-10,1,1,0,0,0,1,3,1,0,0,0,-0.000000004,-3.490385E-08,-2.377544E-09,1,1,0,0,0,1
1050.112,1.797971,2.070357,1.195775,0.2092747,0.924556,-0.2376198,0.2119838,0.3647164,0.01442092,0.9304116,-0.03682286,0.3643767,0,0,0,0,58.76826,60.72026,49.8515,47.77644,39.10562,38.17265,38.97598,62.74267,0,1,0,0,0,-1.932213E-09,5.617158E-08,5.5672E-09,1,1,0,0,0,1,1,1,0.002107357,-0.09200281,0.1704279,2.877225E-09,7.271529E-08,7.091129E-09,1,1,0,0,0,1,2,1,0,0,0,4.199044E-09,6.353576E-08,7.104613E-09,1,1,0,0,0,1,3,1,0,0,0,-0.000000003,2.155061E-08,5.205774E-09,1,1,0,0,0,1
1050.168,1.805594,1.999573,1.373118,0.209274,0.9245566,-0.23762,0.211982,0.3647164,0.01623926,0.92865,-0.0409428,0.3683332,0,0,0,0,52.9613,55.90673,46.9884,46.39142,38.89139,37.29196,37.34828,59.79148,0,1,0,0,0,0.000000002,-4.13952E-08,-2.10228E-09,1,1,0,0,0,1,1,1,0.01282363,-0.05322892,0.1888894,-1.799835E-10,-8.410947E-08,0.000000001,1,1,0,0,0,1,2,1,0,0,0,5.517405E-10,-7.386213E-08,-0.000000001,1,1,0,0,0,1,3,1,0,0,0,-3.434537E-09,-1.024974E-07,2.610864E-09,1,1,0,0,0,1
