Time;Translation X;Translation Y;Translation Z;Rotation X;Rotation Y;Rotation Z;Rotation W;Scalling;Camera X;Camera Y;Camera Z;Camera W;IsInCollision;CollisionForce X;CollisionForce Y;CollisionForce Z;Checkpoint0;Checkpoint1;Checkpoint2;Checkpoint3;Checkpoint4;Checkpoint5;Checkpoint6;Checkpoint7;User;Connected;Translation X;Translation Y;Translation Z;Rotation X;Rotation Y;Rotation Z;Rotation W;Scalling;Camera X;Camera Y;Camera Z;Camera W;User;Connected;Translation X;Translation Y;Translation Z;Rotation X;Rotation Y;Rotation Z;Rotation W;Scalling;Camera X;Camera Y;Camera Z;Camera W;User;Connected;Translation X;Translation Y;Translation Z;Rotation X;Rotation Y;Rotation Z;Rotation W;Scalling;Camera X;Camera Y;Camera Z;Camera W
548,2758;-1,868618;0,8474471;2,736768;0,6182721;0,0713715;0,3212579;0,71375;0,2344864;0,02230101;0,9415224;-0,06359977;0,3301412;0;0;0;0;172,4934;194,4766;198,7105;211,3038;203,56;197,9892;191,6519;220,963;0;1;0;0;0;0,002428101;0,000102363;-0,00074512;0,9999965;1;0;0;0;1;1;1;0;0;0;-7,39794E-09;7,64479E-08;-8,61061E-09;1;1;0;0;0;1;2;1;0;0;0;-1,37571E-08;6,93696E-08;-1,44852E-08;1;1;0;0;0;1
548,3305;-1,868618;0,8474471;2,736768;0,6164833;0,07240558;0,3200067;0,7157525;0,2344864;0,02230613;0,9415348;-0,06362297;0,330101;0;0;0;0;148,5375;167,4684;171,1149;181,9592;175,2907;170,4933;165,0355;190,2749;0;1;0;0;0;-0,00293551;0,00078543;-0,000778768;0,999995;1;0;0;0;1;1;1;0;0;0;-6,12117E-09;-2,60512E-08;-4,49942E-09;1;1;0;0;0;1;2;1;0;0;0;-6,12117E-09;-2,60512E-08;-4,49942E-09;1;1;0;0;0;1
548,379;-1,868618;0,8474471;2,736768;0,6187314;0,07475205;0,3152423;0,7156856;0,2344864;0,02231012;0,9415445;-0,06364095;0,3300699;0;0;0;0;158,1074;178,2548;182,1386;193,6871;186,5932;181,4879;175,6811;202,5481;0;1;0;0;0;0,000554514;0,005340287;-0,002106901;0,9999833;1;0;0;0;1;1;1;0;0;0;-1,54197E-08;-1,93444E-08;6,81381E-09;1;1;0;0;0;1;2;1;0;0;0;-1,54197E-08;-1,93444E-08;6,81381E-09;1;1;0;0;0;1
548,4287;-1,868618;0,8474471;2,736768;0,6187314;0,07475209;0,3152424;0,7156855;0,2344864;0,02231319;0,9415519;-0,06365487;0,3300458;0;0;0;0;158,096;178,2399;182,1267;193,68;186,5908;181,4864;175,6815;202,547;0;1;0;0;0;-2,40993E-10;-7,823E-10;-9,49463E-11;1;1;0;0;0;1;1;1;0;0;0;4,90292E-10;-1,71298E-08;-2,81395E-09;1;1;0;0;0;1;2;1;0;0;0;8,47043E-09;-1,49774E-09;2,63175E-10;1;1;0;0;0;1
548,4791;-1,863146;0,8469219;2,737229;0,6187314;0,0747524;0,3152422;0,7156856;0,2344864;0,02231812;0,9415457;-0,06366562;0,330061;0;0;0;0;172,4605;194,4354;198,6763;211,2805;203,5475;197,9792;191,6465;220,9539;0;1;0;0;0;1,32515E-08;7,05569E-08;-8,91092E-10;1;1;0;0;0;1;1;1;0;0;0;7,49758E-09;6,81516E-08;-2,49048E-10;1;1;0;0;0;1;2;1;0,01072962;-0,001029786;0,000902607;1,32515E-08;7,05569E-08;-8,91092E-10;1;1;0;0;0;1
548,5295;-1,80802;0,8423641;2,732387;0,6187315;0,07475232;0,3152421;0,7156855;0,2344864;0,02235961;0,9413409;-0,06365775;0,3306434;0;0;0;0;162,4497;183,2135;187,235;199,1503;191,8628;186,5927;180,6015;208,2649;0;1;0;0;0;8,80195E-10;-2,20399E-08;1,21557E-08;1;1;0;0;0;1;1;1;0;0;0;1,21707E-08;3,80278E-09;1,47161E-08;1;1;0;0;0;1;2;1;0,09015194;-0,00710839;-0,01220193;1,50885E-09;-5,91265E-09;8,34918E-09;1;1;0;0;0;1
548,5783;-1,668545;0,8327546;2,696742;0,6187317;0,0747522;0,3152418;0,7156855;0,2344864;0,02246342;0,9406685;-0,06353787;0,3325675;0;0;0;0;151,0251;170,6188;174,4419;185,6735;178,854;173,8473;168,1643;194,1529;0;1;0;0;0;-1,03026E-08;6,99363E-08;-1,19697E-08;1;1;0;0;0;1;1;1;0;0;0;-1,35018E-08;5,55628E-08;-1,22043E-08;1;1;0;0;0;1;2;1;0,1752701;-0,01123674;-0,05457521;-1,31821E-08;6,98465E-08;-1,4119E-08;1;1;0;0;0;1
548,6285;-1,52124;0,826756;2,613441;0,6187318;0,07475223;0,3152419;0,7156854;0,2344864;0,02256069;0,9395809;-0,06314532;0,3356954;0;0;0;0;156,1088;177,0744;181,1349;193,0185;185,7843;180,3584;174,2169;201,7758;0;1;0;0;0;-3,16001E-09;2,57254E-08;3,7693E-09;1;1;0;0;0;1;1;1;0;0;0;-1,21102E-08;-7,97429E-09;1,38289E-09;1;1;0;0;0;1;2;1;0,1134182;-0,00266275;-0,08527139;-4,62951E-09;4,17494E-08;-1,0135E-09;1;1;0;0;0;1
548,679;-1,486139;0,8256359;2,590298;0,6187319;0,07475215;0,3152419;0,7156854;0,2344864;0,02260432;0,9385574;-0,06264979;0,3386357;0;0;0;0;151,8118;172,9568;176,8962;188,6129;181,2852;175,7573;169,5136;197,0938;0;1;0;0;0;-7,68607E-09;-3,60918E-08;-8,15063E-10;1;1;0;0;0;1;1;1;0;0;0;-1,14128E-08;-5,92645E-09;-7,26606E-09;1;1;0;0;0;1;2;1;0;0;0;-1,08478E-08;-7,11068E-08;2,80148E-10;1;1;0;0;0;1
548,7291;-1,48024;0,8254476;2,586408;0,618732;0,07475213;0,3152424;0,7156851;0,2344864;0,02262945;0,9377381;-0,06223531;0,340972;0;0;0;0;154,5;176,3478;180,3309;192,3006;184,7;178,9669;172,4964;200,9097;0;1;0;0;0;-4,75151E-09;-7,52268E-08;1,59225E-08;0,9999999;1;0;0;0;1;1;1;0;0;0;-1,14973E-09;-4,95393E-08;1,38683E-08;0,9999999;1;0;0;0;1;2;1;0;0;0;-3,24151E-09;-6,52029E-08;1,61901E-08;0,9999999;1;0;0;0;1
548,7794;-1,479248;0,825416;2,585755;0,6187323;0,07475192;0,3152426;0,7156848;0,2344864;0,02264608;0,9370999;-0,0619104;0,3427798;0;0;0;0;158,4303;180,9248;185,0002;197,2851;189,4501;183,5414;176,8741;206,1063;0;1;0;0;0;-2,70637E-08;-7,92249E-08;-6,67106E-09;0,9999999;1;0;0;0;1;1;1;0;0;0;-2,70637E-08;-7,92249E-08;-6,67106E-09;0,9999999;1;0;0;0;1;2;1;0;0;0;-2,70637E-08;-7,92249E-08;-6,67106E-09;0,9999999;1;0;0;0;1
548,8287;-1,479081;0,8254106;2,585645;0,6187325;0,07475216;0,3152423;0,7156848;0,2344864;0,02265769;0,9366044;-0,06165825;0,344176;0;0;0;0;162,7189;185,8435;190,0269;202,6467;194,5899;188,5143;181,6591;211,705;0;1;0;0;0;1,76999E-08;1,15876E-07;-9,29882E-10;1;1;0;0;0;1;1;1;0;0;0;1,97066E-08;1,2703E-07;-2,82371E-10;1;1;0;0;0;1;2;1;0;0;0;1,76999E-08;1,15876E-07;-9,29882E-10;1;1;0;0;0;1
548,8787;-1,476901;0,825227;2,585494;0,6187328;0,074752;0,3152422;0,7156845;0,2344864;0,02266671;0,9362155;-0,06146238;0,3452669;0;0;0;0;167,0893;190,8402;195,1356;208,095;199,8197;193,5792;186,5379;217,3962;0;1;0;0;0;-2,04198E-08;3,11193E-08;-3,05803E-09;0,9999999;1;0;0;0;1;1;1;0;0;0;-1,70099E-08;1,25656E-09;-1,46765E-10;0,9999999;1;0;0;0;1;2;1;0,004219479;-0,000358197;-0,000260159;-2,04198E-08;3,11193E-08;-3,05803E-09;0,9999999;1;0;0;0;1
548,9294;-1,42641;0,8218737;2,571006;0,618733;0,07475207;0,3152422;0,7156843;0,2344864;0,02268514;0,9358;-0,06127997;0,3464224;0;0;0;0;158,0549;180,564;184,6354;196,9118;189,0746;183,1561;176,4791;205,7083;0;1;0;0;0;-1,01798E-08;-7,02306E-09;5,03551E-09;1;1;0;0;0;1;1;1;0;0;0;-1,54779E-08;-2,4738E-08;4,40464E-09;1;1;0;0;0;1;2;1;0,08122903;-0,00533356;-0,02413228;-1,01798E-08;-7,02306E-09;5,03551E-09;1;1;0;0;0;1
548,9784;-1,271439;0,8141164;2,498524;0,6187332;0,07475195;0,3152424;0,7156841;0,2344864;0,02271396;0,9350395;-0,06093756;0,348528;0;0;0;0;147,2986;168,6336;172,4649;184,0204;176,6139;170,9706;164,6119;192,1976;0;1;0;0;0;-2,99354E-09;-4,7135E-08;8,83833E-10;0,9999999;1;0;0;0;1;1;1;0;0;0;-3,75357E-09;-3,58909E-08;-2,94565E-09;0,9999999;1;0;0;0;1;2;1;0,1915057;-0,00872327;-0,09866604;-4,47536E-09;-3,44348E-08;-5,31237E-09;0,9999999;1;0;0;0;1
549,0283;-1,119038;0,8110276;2,38442;0,6187333;0,07475217;0,3152422;0,715684;0,2344864;0,02266567;0,9340433;-0,06026246;0,3513086;0;0;0;0;142,6328;164,1772;167,8652;179,219;171,7056;165,9371;159,4521;187,0586;0;1;0;0;0;3,94661E-09;8,02882E-08;-6,62597E-09;1;1;0;0;0;1;1;1;0;0;0;7,49411E-09;6,98434E-08;-8,91765E-09;1;1;0;0;0;1;2;1;0,1314848;-0,000343299;-0,1198785;3,66384E-09;9,489E-08;-6,22932E-09;1;1;0;0;0;1
549,0795;-1,078748;0,8107145;2,3497;0,6187332;0,07475215;0,3152421;0,7156841;0,2344864;0,02254958;0,9331732;-0,0594841;0,3537527;0;0;0;0;138,1755;159,9521;163,3615;174,3804;166,644;160,7561;154,1478;181,859;0;1;0;0;0;1,06073E-08;2,28278E-08;-4,87165E-09;1;1;0;0;0;1;1;1;0;0;0;1,06073E-08;2,28278E-08;-4,87165E-09;1;1;0;0;0;1;2;1;0;0;0;3,65447E-09;-6,36115E-09;-5,45847E-09;1;1;0;0;0;1
549,1292;-1,071977;0,8106619;2,343865;0,6187333;0,0747522;0,3152422;0,715684;0,2344864;0,02244294;0,9324881;-0,05884068;0,3556685;0;0;0;0;132,3179;153,5538;156,7187;167,2458;159,6202;153,8564;147,3912;174,3474;0;1;0;0;0;4,35267E-09;2,16281E-08;6,74552E-09;1;1;0;0;0;1;1;1;0;0;0;-3,80057E-10;-2,34969E-08;8,28919E-09;1;1;0;0;0;1;2;1;0;0;0;4,25519E-09;-1,50437E-08;8,90047E-09;1;1;0;0;0;1
549,1783;-1,070838;0,8106531;2,342884;0,6187337;0,07475232;0,3152423;0,7156836;0,2344864;0,02235649;0,9319568;-0,05833822;0,3571463;0;0;0;0;135,8483;157,7549;160,9743;171,7724;163,8822;157,9305;151,2553;179,0459;0;1;0;0;0;-3,74165E-10;4,58983E-08;-1,79119E-09;1;1;0;0;0;1;1;1;0;0;0;3,6117E-09;5,94793E-08;-2,60783E-09;1;1;0;0;0;1;2;1;0;0;0;3,846E-10;5,71531E-08;-1,97565E-09;1;1;0;0;0;1
549,2293;-1,070647;0,8106517;2,342719;0,6187339;0,07475208;0,3152424;0,7156835;0,2344864;0,0222881;0,9315449;-0,05794903;0,3582867;0;0;0;0;147,713;171,5596;175,0522;186,7906;178,1954;171,7151;164,4475;194,6947;0;1;0;0;0;-1,4202E-08;-1,01345E-07;6,15337E-09;1;1;0;0;0;1;1;1;0;0;0;-1,2596E-08;-6,50493E-08;4,85534E-09;1;1;0;0;0;1;2;1;0;0;0;-1,49493E-08;-1,02288E-07;6,05725E-09;1;1;0;0;0;1
549,2796;-1,068459;0,8104936;2,342604;0,6187342;0,07475199;0,3152422;0,7156832;0,2344864;0,02223496;0,931221;-0,05764711;0,3591795;0;0;0;0;147,6838;171,532;175,0224;186,7579;178,161;171,6799;164,4113;194,6595;0;1;0;0;0;-8,72697E-10;5,56192E-08;-2,52658E-09;1;1;0;0;0;1;1;1;0;0;0;-3,71045E-09;3,67634E-08;1,76575E-10;1;1;0;0;0;1;2;1;0,004227894;-0,00030921;-0,000171162;-8,72697E-10;5,56192E-08;-2,52658E-09;1;1;0;0;0;1
549,3304;-1,006926;0,8032547;2,366806;0,6187345;0,07475167;0,3152422;0,7156829;0,2344864;0,022249;0,9307224;-0,05744119;0,3605016;0;0;0;0;131,4452;152,7214;155,8579;166,3441;158,699;152,9089;146,4172;173,3762;0;1;0;0;0;-1,13879E-09;-2,45718E-08;-1,31466E-09;1;1;0;0;0;1;1;1;0;0;0;-4,01676E-09;-2,39579E-08;-1,52579E-09;1;1;0;0;0;1;2;1;0,1177701;-0,01362666;0,04404877;-8,679E-09;-6,59735E-08;-1,18343E-10;1;1;0;0;0;1
549,3787;-0,8257826;0,7853281;2,405929;0,6187348;0,07475175;0,3152422;0,7156828;0,2344864;0,02247939;0,9292616;-0,05734847;0,364251;0;0;0;0;121,1445;141,1854;144,3385;154,3595;147,3756;141,8532;135,6777;160,8322;0;1;0;0;0;-1,87668E-09;2,40271E-08;-1,00599E-08;1;1;0;0;0;1;1;1;0;0;0;-6,24008E-09;2,37661E-08;-1,05319E-08;1;1;0;0;0;1;2;1;0,1955023;-0,01818777;0,03163905;-9,46704E-10;2,98069E-08;-1,07511E-08;1;1;0;0;0;1
549,429;-0,6855113;0,773855;2,416332;0,6187348;0,07475194;0,3152422;0,7156827;0,2344864;0,02284626;0,9270253;-0,05725661;0,3698972;0;0;0;0;127,772;149,8924;153,7236;165,0031;157,7087;151,4703;144,5273;171,7845;0;1;0;0;0;6,21062E-09;3,77432E-08;-1,7058E-09;1;1;0;0;0;1;1;1;0;0;0;5,41202E-09;4,79481E-08;-6,27769E-09;1;1;0;0;0;1;2;1;0,1079403;-0,00777445;-0,000475389;4,5865E-09;2,40914E-08;-6,21653E-09;1;1;0;0;0;1
549,4784;-0,6519483;0,7712744;2,417493;0,6187348;0,07475194;0,3152424;0,7156827;0,2344864;0,02318978;0,924846;-0,0571449;0,3753087;0;0;0;0;119,8676;141,4684;145,4412;156,5706;149,748;143,5435;136,6638;162,8728;0;1;0;0;0;-6,222E-09;-5,18456E-08;-9,34416E-09;1;1;0;0;0;1;1;1;0;0;0;-1,07079E-08;-6,09695E-08;-9,23548E-09;1;1;0;0;0;1;2;1;0;0;0;-5,78639E-09;-4,81664E-08;-8,27705E-09;1;1;0;0;0;1
549,5297;-0,6463074;0,7708406;2,417688;0,618735;0,0747521;0,3152424;0,7156824;0,2344864;0,02346268;0,9230699;-0,05704586;0,3796541;0;0;0;0;111,0647;131,4085;135,2283;145,7431;139,4242;133,5394;127,0233;151,5546;0;1;0;0;0;1,73934E-08;1,4935E-08;7,35872E-09;1;1;0;0;0;1;1;1;0;0;0;2,09415E-08;4,78813E-08;6,00799E-09;1;1;0;0;0;1;2;1;0;0;0;1,77372E-08;1,69175E-08;9,43313E-09;1;1;0;0;0;1
549,5789;-0,6453593;0,7707677;2,417721;0,618735;0,07475242;0,3152425;0,7156824;0,2344864;0,02367344;0,9216724;-0,05696411;0,3830334;0;0;0;0;124,9718;147,9554;152,2918;164,1792;157,0695;150,4097;143,038;170,7101;0;1;0;0;0;-5,69287E-09;5,3118E-08;-8,74544E-10;1;1;0;0;0;1;1;1;0;0;0;-4,7381E-10;5,27668E-08;-1,45802E-10;1;1;0;0;0;1;2;1;0;0;0;-1,63256E-09;5,28467E-08;-8,07076E-10;1;1;0;0;0;1
549,6286;-0,6452;0,7707555;2,417726;0,618735;0,07475263;0,3152425;0,7156824;0,2344864;0,0238357;0,9205813;-0,05689822;0,3856482;0;0;0;0;128,44;152,0837;156,5499;168,7805;161,4737;154,6198;147,0339;175,4908;0;1;0;0;0;2,6034E-09;3,22955E-08;9,67451E-09;1;1;0;0;0;1;1;1;0;0;0;3,98052E-09;3,23193E-08;1,00249E-08;1;1;0;0;0;1;2;1;0;0;0;4,75117E-09;6,33805E-08;9,80064E-09;1;1;0;0;0;1
549,6793;-0,6441206;0,7705579;2,41882;0,6187349;0,07475273;0,3152425;0,7156824;0,2344864;0,02396191;0,9197269;-0,05684674;0,3876813;0;0;0;0;128,416;152,0606;156,5282;168,7601;161,4547;154,5998;147,0131;175,4685;0;1;0;0;0;8,43814E-09;-3,0602E-09;4,43735E-09;1;1;0;0;0;1;1;1;0;0;0;4,85934E-09;-1,37575E-08;5,10125E-09;1;1;0;0;0;1;2;1;0,002063927;-0,000383378;0,00214318;7,06886E-09;-1,22214E-08;1,18469E-09;1;1;0;0;0;1
549,7295;-0,5816038;0,7619443;2,454256;0,618735;0,07475289;0,3152424;0,7156824;0,2344864;0,0241312;0,9187569;-0,05685337;0,389963;0;0;0;0;121,0259;143,3609;147,622;159,2099;152,3486;145,8641;138,6892;165,5306;0;1;0;0;0;-7,40591E-10;6,87923E-08;-3,59075E-09;1;1;0;0;0;1;1;1;0;0;0;-2,59091E-11;7,89839E-08;-2,7677E-09;1;1;0;0;0;1;2;1;0,1021721;-0,0137339;0,05468038;1,07308E-09;7,65969E-08;-5,8847E-09;1;1;0;0;0;1
549,7795;-0,3818506;0,741155;2,503819;0,618735;0,07475306;0,3152424;0,7156824;0,2344864;0,02451001;0,9167525;-0,05694044;0,3946161;0;0;0;0;118,4721;140,8785;145,4584;157,3047;150,7411;144,1545;136,8852;163,4583;0;1;0;0;0;1,08669E-09;5,41831E-08;-1,7706E-09;0,9999999;1;0;0;0;1;1;1;0;0;0;1,11465E-09;6,02642E-08;-2,41163E-09;0,9999999;1;0;0;0;1;2;1;0,2482507;-0,0239841;0,04402692;2,14773E-09;6,3079E-08;-1,99526E-09;0,9999998;1;0;0;0;1
549,8284;-0,1595466;0,7239737;2,507878;0,6187351;0,07475302;0,3152423;0,7156823;0,2344864;0,02502545;0,9136957;-0,05693465;0,4016122;0;0;0;0;109,1319;131,1482;136,1283;148,0221;142,2865;135,544;128,271;153,563;0;1;0;0;0;1,57483E-10;1,23062E-08;-4,60914E-09;1;1;0;0;0;1;1;1;0;0;0;4,16105E-09;2,43394E-08;-1,37807E-08;1;1;0;0;0;1;2;1;0,2490698;-0,01540104;-0,02670157;2,01008E-09;1,29288E-08;-4,61449E-09;1;1;0;0;0;1
549,8785;-0,0630965;0,7183805;2,494566;0,6187355;0,07475285;0,315242;0,7156821;0,2344864;0,02548289;0,9104847;-0,05675072;0,4088368;0;0;0;0;105,7965;128,8412;134,4002;146,9195;141,6656;134,2343;126,4846;152,0743;0;1;0;0;0;3,28609E-09;7,8157E-08;-9,97893E-09;1;1;0;0;0;1;1;1;0;0;0;2,59559E-09;8,39876E-08;-9,36163E-09;1;1;0;0;0;1;2;1;0;0;0;7,58232E-10;8,29069E-08;-9,35146E-09;1;1;0;0;0;1
549,929;-0,04688613;0,7174404;2,492328;0,6187357;0,07475282;0,3152422;0,7156818;0,2344864;0,02583584;0,907818;-0,05655307;0,4147297;0;0;0;0;99,17225;121,751;127,3165;139,549;134,7515;127,2785;119,6147;144,233;0;1;0;0;0;-6,49688E-09;-5,00032E-08;-2,45527E-09;1;1;0;0;0;1;1;1;0;0;0;-5,3402E-09;-8,70628E-09;-3,67519E-09;1;1;0;0;0;1;2;1;0;0;0;-4,83644E-09;-4,89572E-08;-4,7567E-09;1;1;0;0;0;1
549,9788;-0,04416166;0,7172824;2,491952;0,6187358;0,07475286;0,3152423;0,7156817;0,2344864;0,02610381;0,9057182;-0,05638593;0,4193015;0;0;0;0;101,0911;124,4226;130,2053;142,8288;137,9771;130,1955;122,2543;147,5521;0;1;0;0;0;1,21753E-08;2,16658E-08;-1,04602E-08;0,9999999;1;0;0;0;1;1;1;0;0;0;1,03811E-08;2,91616E-08;-5,93443E-09;0,9999999;1;0;0;0;1;2;1;0;0;0;9,44882E-09;1,50892E-08;-8,99898E-09;0,9999999;1;0;0;0;1
550,0287;-0,04370376;0,7172558;2,491889;0,6187363;0,07475277;0,3152421;0,7156815;0,2344864;0,02630795;0,9040799;-0,05625103;0,4228276;0;0;0;0;100,8385;124,1863;129,9798;142,6075;137,7767;129,976;122,0242;147,3068;0;1;0;0;0;-4,39601E-09;4,72526E-08;-5,84099E-09;1;1;0;0;0;1;1;1;0;0;0;-3,98574E-09;5,56104E-08;-1,25557E-09;1;1;0;0;0;1;2;1;0;0;0;-3,98574E-09;5,56104E-08;-1,25557E-09;1;1;0;0;0;1
550,0786;-0,0436268;0,7172514;2,491878;0,6187364;0,07475284;0,3152421;0,7156813;0,2344864;0,02646419;0,9028037;-0,05614371;0,4255503;0;0;0;0;106,7104;131,4353;137,5722;150,9437;145,8335;137,5694;129,1474;155,9136;0;1;0;0;0;-8,37007E-09;1,43032E-08;-6,65209E-09;1;1;0;0;0;1;1;1;0;0;0;-6,8709E-09;-8,71732E-09;-8,54584E-09;1;1;0;0;0;1;2;1;0;0;0;-5,85309E-09;2,34258E-08;-1,17727E-08;1;1;0;0;0;1
550,1294;0,01237436;0,7152358;2,470232;0,6187367;0,0747529;0,3152421;0,7156811;0,2344864;0,02657568;0,901729;-0,05601267;0,427833;0;0;0;0;103,551;127,6026;133,571;146,5684;141,6105;133,5616;125,3651;151,3803;0;1;0;0;0;-1,25953E-09;9,1961E-08;-6,81456E-09;1;1;0;0;0;1;1;1;0;0;0;-2,6512E-09;9,39356E-08;-6,64575E-09;1;1;0;0;0;1;2;1;0,1183533;-0,003989191;-0,04903059;-1,47285E-09;8,97952E-08;-3,36935E-09;1;1;0;0;0;1
