Time,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,IsInCollision,CollisionForce X,CollisionForce Y,CollisionForce Z,Checkpoint0,Checkpoint1,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W
345.5003,0,0,0,3.26706E-08,1.056248E-07,-3.243214E-08,1,1,0.07105282,0.7416701,-0.07957657,0.662227,0,0,0,0,281.4561,322.8077,0,1,0,0,0,1.753835E-10,1.065224E-08,1.482072E-10,1,1,0,0,0,1
345.5499,0,0,0,3.322329E-08,1.154367E-07,-3.638046E-08,1,1,0.0710528,0.7416701,-0.07957654,0.662227,0,0,0,0,276.4301,317.0433,0,1,0,0,0,5.526822E-10,9.811944E-09,-3.948304E-09,1,1,0,0,0,1
345.6003,0,0,0,3.213236E-08,1.276169E-07,-5.279779E-08,1,1,0.07105282,0.7416701,-0.07957657,0.662227,0,0,0,0,281.4561,322.8077,0,1,0,0,0,-1.09093E-09,1.218017E-08,-1.641733E-08,1,1,0,0,0,1
345.6497,0,0,0,3.468627E-08,1.321614E-07,-4.341992E-08,1,1,0.0710528,0.7416701,-0.07957655,0.662227,0,0,0,0,276.4301,317.0433,0,1,0,0,0,2.553909E-09,4.54455E-09,9.377872E-09,1,1,0,0,0,1
345.7005,0,0,0,3.143484E-08,1.337511E-07,-4.977269E-08,1,1,0.07105279,0.7416701,-0.07957653,0.662227,0,0,0,0,281.4561,322.8077,0,1,0,0,0,-3.251432E-09,1.58966E-09,-6.352758E-09,1,1,0,0,0,1
345.75,0,0,0,3.155711E-08,1.361652E-07,-4.457463E-08,1,1,0.07105279,0.7416701,-0.07957654,0.662227,0,0,0,0,276.4301,317.0433,0,1,0,0,0,1.222667E-10,2.414128E-09,5.198044E-09,1,1,0,0,0,1
345.8004,0,0,0,3.010486E-08,1.43395E-07,-3.037659E-08,1,1,0.07105279,0.7416701,-0.07957654,0.662227,0,0,0,0,281.4561,322.8077,0,1,0,0,0,-1.452248E-09,7.229841E-09,1.419803E-08,1,1,0,0,0,1
345.8499,0,0,0,0.000000033,1.43126E-07,4.50992E-09,1,1,0.07105277,0.7416701,-0.07957652,0.662227,0,0,0,0,276.4301,317.0433,0,1,0,0,0,2.869347E-09,-2.689357E-10,3.488651E-08,1,1,0,0,0,1
345.9003,0,0,0,3.914467E-08,1.468281E-07,0.00000005,1,1,0.07105277,0.7416701,-0.07957651,0.662227,0,0,0,0,281.4561,322.8077,0,1,0,0,0,6.170487E-09,3.702143E-09,4.548053E-08,1,1,0,0,0,1
345.9498,0,0,0,4.413086E-08,1.464361E-07,9.1194E-08,1,1,0.07105277,0.7416701,-0.07957651,0.662227,0,0,0,0,276.4301,317.0433,0,1,0,0,0,0.000000005,-3.920581E-10,4.120357E-08,1,1,0,0,0,1
346.0002,0,0,0,4.921045E-08,1.487054E-07,1.35746E-07,1,1,0.07105277,0.7416701,-0.07957651,0.662227,0,0,0,0,281.4561,322.8077,0,1,0,0,0,5.079594E-09,2.269349E-09,4.455205E-08,1,1,0,0,0,1
346.0499,0,0,0,5.441868E-08,1.490986E-07,1.76511E-07,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,276.4301,317.0433,0,1,0,0,0,5.208236E-09,3.931993E-10,4.0765E-08,1,1,0,0,0,1
346.1003,0,0,0,0.00000006,1.497864E-07,2.216954E-07,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,281.4561,322.8077,0,1,0,0,0,5.59322E-09,6.87734E-10,4.51844E-08,1,1,0,0,0,1
346.1505,0,0,0,6.38797E-08,1.506636E-07,2.671649E-07,1,1,0.07105279,0.7416701,-0.07957652,0.662227,0,0,0,0,266.3781,305.5144,0,1,0,0,0,3.867804E-09,8.771486E-10,4.546953E-08,1,1,0,0,0,1
346.2,0,0,0,6.910911E-08,1.517552E-07,3.169382E-07,1,1,0.07105277,0.7416701,-0.07957651,0.662227,0,0,0,0,276.4301,317.0433,0,1,0,0,0,5.229413E-09,1.091526E-09,4.977316E-08,1,1,0,0,0,1
346.2504,0,0,0,6.846516E-08,1.516266E-07,3.083338E-07,1,1,0.07105277,0.7416701,-0.0795765,0.662227,0,0,0,0,281.4561,322.8077,0,1,0,0,0,-6.439734E-10,-1.285814E-10,-8.604496E-09,1,1,0,0,0,1
346.2999,0,0,0,7.305422E-08,1.53826E-07,3.407401E-07,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,276.4301,317.0433,0,1,0,0,0,4.589094E-09,2.199408E-09,3.240631E-08,1,1,0,0,0,1
346.3503,0,0,0,7.807248E-08,1.547101E-07,3.812683E-07,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,281.4561,322.8077,0,1,0,0,0,0.000000005,8.839849E-10,4.052823E-08,1,1,0,0,0,1
346.3998,0,0,0,8.191076E-08,0.000000155,4.223253E-07,1,1,0.07105279,0.7416701,-0.07957653,0.662227,0,0,0,0,276.4301,317.0433,0,1,0,0,0,3.838287E-09,2.680418E-10,4.105704E-08,1,1,0,0,0,1
346.4497,0,0,0,8.269276E-08,1.554414E-07,4.553073E-07,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,276.4301,317.0433,0,1,0,0,0,7.820072E-10,4.632938E-10,0.000000033,1,1,0,0,0,1
346.5001,0,0,0,8.611985E-08,1.590893E-07,5.042706E-07,1,1,0.07105279,0.7416701,-0.07957653,0.662227,0,0,0,0,281.4561,322.8077,0,1,0,0,0,3.427089E-09,3.647814E-09,0.000000049,1,1,0,0,0,1
346.5505,0,0,0,8.887027E-08,0.000000159,5.390672E-07,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,281.4561,322.8077,0,1,0,0,0,2.750419E-09,-7.262144E-11,3.479668E-08,1,1,0,0,0,1
346.6,0,0,0,9.333095E-08,1.598024E-07,5.750923E-07,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,276.4301,317.0433,0,1,0,0,0,4.460677E-09,7.857643E-10,0.000000036,1,1,0,0,0,1
346.6504,0,0,0,9.83492E-08,1.606864E-07,6.156205E-07,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,281.4561,322.8077,0,1,0,0,0,0.000000005,8.839849E-10,4.052823E-08,1,1,0,0,0,1
346.6999,0,0,0,1.028099E-07,1.614721E-07,6.516456E-07,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,276.4301,317.0433,0,1,0,0,0,4.460677E-09,7.857643E-10,0.000000036,1,1,0,0,0,1
346.7496,0,0,0,1.072706E-07,1.622579E-07,6.876707E-07,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,231.1961,265.1634,0,1,0,0,0,4.460677E-09,7.857643E-10,0.000000036,1,1,0,0,0,1
346.8,0,0,0,1.122888E-07,1.631419E-07,7.281989E-07,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,281.4561,322.8077,0,1,0,0,0,0.000000005,8.839849E-10,4.052823E-08,1,1,0,0,0,1
346.8504,0,0,0,1.167495E-07,1.639277E-07,7.64224E-07,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,281.4561,322.8077,0,1,0,0,0,4.460677E-09,7.857643E-10,0.000000036,1,1,0,0,0,1
346.8999,0,0,0,1.212102E-07,1.647134E-07,8.002491E-07,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,276.4301,317.0433,0,1,0,0,0,4.460677E-09,7.857643E-10,0.000000036,1,1,0,0,0,1
346.9503,0,0,0,1.262284E-07,1.655974E-07,8.407773E-07,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,281.4561,322.8077,0,1,0,0,0,0.000000005,8.839849E-10,4.052823E-08,1,1,0,0,0,1
346.9998,0,0,0,1.306891E-07,1.663832E-07,8.768024E-07,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,276.4301,317.0433,0,1,0,0,0,4.460677E-09,7.857643E-10,0.000000036,1,1,0,0,0,1
347.0502,0,0,0,1.357074E-07,1.672671E-07,9.173306E-07,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,281.4561,322.8077,0,1,0,0,0,0.000000005,8.839849E-10,4.052823E-08,1,1,0,0,0,1
347.0997,0,0,0,1.407257E-07,1.681511E-07,9.578588E-07,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,276.4301,317.0433,0,1,0,0,0,0.000000005,8.839849E-10,4.052823E-08,1,1,0,0,0,1
347.1501,0,0,0,1.457439E-07,0.000000169,9.98387E-07,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,281.4561,322.8077,0,1,0,0,0,0.000000005,8.839849E-10,4.052823E-08,1,1,0,0,0,1
347.1996,0,0,0,1.502046E-07,1.698209E-07,1.034412E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,276.4301,317.0433,0,1,0,0,0,4.460677E-09,7.857643E-10,0.000000036,1,1,0,0,0,1
347.25,0,0,0,1.552229E-07,1.707048E-07,1.07494E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,281.4561,322.8077,0,1,0,0,0,0.000000005,8.839849E-10,4.052823E-08,1,1,0,0,0,1
347.3003,0,0,0,1.602412E-07,1.715888E-07,1.115469E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,276.4301,317.0433,0,1,0,0,0,0.000000005,8.839849E-10,4.052823E-08,1,1,0,0,0,1
347.3498,0,0,0,1.647019E-07,1.723746E-07,1.151494E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,276.4301,317.0433,0,1,0,0,0,4.460677E-09,7.857643E-10,0.000000036,1,1,0,0,0,1
347.4001,0,0,0,1.697201E-07,1.732586E-07,0.000001192,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,281.4561,322.8077,0,1,0,0,0,0.000000005,8.839849E-10,4.052823E-08,1,1,0,0,0,1
347.4496,0,0,0,1.736233E-07,1.739461E-07,1.223544E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,276.4301,317.0433,0,1,0,0,0,3.903092E-09,6.875438E-10,3.152196E-08,1,1,0,0,0,1
347.5001,0,0,0,1.791991E-07,1.749283E-07,1.268575E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,281.4561,322.8077,0,1,0,0,0,5.575846E-09,0.000000001,0.000000045,1,1,0,0,0,1
347.5505,0,0,0,1.842174E-07,1.758123E-07,1.309103E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,281.4561,322.8077,0,1,0,0,0,0.000000005,8.839849E-10,4.052823E-08,1,1,0,0,0,1
347.5999,0,0,0,1.892356E-07,1.766963E-07,1.349632E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,276.4301,317.0433,0,1,0,0,0,0.000000005,8.839849E-10,4.052823E-08,1,1,0,0,0,1
347.6497,0,0,0,1.936963E-07,1.77482E-07,1.385657E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,276.4301,317.0433,0,1,0,0,0,4.460677E-09,7.857643E-10,0.000000036,1,1,0,0,0,1
347.7,0,0,0,1.98157E-07,1.782678E-07,1.421682E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,281.4561,322.8077,0,1,0,0,0,4.460677E-09,7.857643E-10,0.000000036,1,1,0,0,0,1
347.7505,0,0,0,2.031753E-07,1.791518E-07,1.46221E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,281.4561,322.8077,0,1,0,0,0,0.000000005,8.839849E-10,4.052823E-08,1,1,0,0,0,1
347.7997,0,0,0,2.081936E-07,0.00000018,1.502738E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,271.4041,311.2788,0,1,0,0,0,0.000000005,8.839849E-10,4.052823E-08,1,1,0,0,0,1
347.8501,0,0,0,2.126542E-07,1.808215E-07,1.538763E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,281.4561,322.8077,0,1,0,0,0,4.460677E-09,7.857643E-10,0.000000036,1,1,0,0,0,1
347.9005,0,0,0,2.176725E-07,1.817055E-07,1.579292E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,281.4561,322.8077,0,1,0,0,0,0.000000005,8.839849E-10,4.052823E-08,1,1,0,0,0,1
347.95,0,0,0,2.226908E-07,1.825894E-07,1.61982E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,276.4301,317.0433,0,1,0,0,0,0.000000005,8.839849E-10,4.052823E-08,1,1,0,0,0,1
348.0004,0,0,0,2.271515E-07,1.833752E-07,1.655845E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,281.4561,322.8077,0,1,0,0,0,4.460677E-09,7.857643E-10,0.000000036,1,1,0,0,0,1
348.0499,0,0,0,2.299394E-07,1.838663E-07,1.67836E-06,1,1,0.07005516,0.7419494,-0.07849801,0.6621491,0,0,0,0,276.4301,317.0433,0,1,0,0,0,2.787923E-09,4.911027E-10,2.251569E-08,1,1,0.00359275,0.0001790422,0.008855159,0.9999542
348.1003,0,0,0,2.299394E-07,1.838663E-07,1.67836E-06,1,1,0.06596018,0.7428791,-0.07401391,0.6620437,0,0,0,0,281.4561,322.8077,0,1,0,0,0,0,0,0,1,1,0.009004819,0.001752993,0.008748668,0.9999196
348.1498,0,0,0,2.299394E-07,1.838663E-07,1.67836E-06,1,1,0.05986757,0.7453964,-0.06756451,0.6604809,0,0,0,0,276.4301,317.0433,0,1,0,0,0,0,0,0,1,1,0.009596805,0.003561632,0.01653915,0.9998108
348.1998,0,0,0,2.299394E-07,1.838663E-07,1.67836E-06,1,1,0.05148813,0.7461854,-0.05810638,0.6611958,0,0,0,0,276.4301,317.0433,0,1,0,0,0,0,0,0,1,1,-0.00486062,-0.007878241,0.01717782,0.9998095
348.2502,0,0,0,2.299394E-07,1.838663E-07,1.67836E-06,1,1,0.04244913,0.7453869,-0.04768315,0.6635682,0,0,0,0,281.4561,322.8077,0,1,0,0,0,0,0,0,1,1,0.001794135,-0.001554705,0.01470535,0.9998891
348.2997,0,0,0,2.299394E-07,1.838663E-07,1.67836E-06,1,1,0.03357578,0.7450737,-0.03761452,0.6650738,0,0,0,0,276.4301,317.0433,0,1,0,0,0,0,0,0,1,1,0.0009566836,-0.001064402,0.01165815,0.9999309
348.3644,0,0,0,2.299394E-07,1.838663E-07,1.67836E-06,1,1,0.02549015,0.7445478,-0.02847618,0.6664742,0,0,0,0,281.4561,322.8077,0,1,0,0,0,0,0,0,1,1,-0.002726489,-0.0001498718,0.009676314,0.9999493
348.405,0,0,0,2.299394E-07,1.838663E-07,1.67836E-06,1,1,0.01937459,0.7441514,-0.02160331,0.6673805,0,0,0,0,226.17,259.3989,0,1,0,0,0,0,0,0,1,1,-0.001494238,-0.0007227417,0.004446624,0.9999886
348.4554,0,0,0,2.299394E-07,1.838663E-07,1.67836E-06,1,1,0.01364709,0.7446177,-0.01523112,0.6671779,0,0,0,0,281.4561,322.8077,0,1,0,0,0,0,0,0,1,1,0.002414754,0.004201197,0.008543688,0.9999515
348.5049,0,0,0,2.299394E-07,1.838663E-07,1.67836E-06,1,1,0.008353335,0.7449762,-0.009330258,0.6669735,0,0,0,0,276.4301,317.0433,0,1,0,0,0,0,0,0,1,1,-0.0003077606,-0.002721952,0.006736421,0.9999735
348.5553,0,0,0,2.299394E-07,1.838663E-07,1.67836E-06,1,1,0.002239206,0.7447896,-0.002499266,0.6672909,0,0,0,0,281.4561,322.8077,0,1,0,0,0,0,0,0,1,1,0.001333686,0.0004969694,0.012749,0.9999179
348.6057,0,0,0,2.299394E-07,1.838663E-07,1.67836E-06,1,1,-0.003438192,0.7444386,0.003833509,0.667671,0,0,0,0,281.4561,322.8077,0,1,0,0,0,0,0,0,1,1,-0.003445555,-0.00312461,0.004514105,0.9999788
348.6552,0,0,0,2.299394E-07,1.838663E-07,1.67836E-06,1,1,-0.008487975,0.7434855,0.009438213,0.6686316,0,0,0,0,276.4301,317.0433,0,1,0,0,0,0,0,0,1,1,-0.000577448,-0.000943451,0.009811678,0.999951
348.7056,0,0,0,2.299394E-07,1.838663E-07,1.67836E-06,1,1,-0.01315781,0.7426555,0.01459805,0.6693853,0,0,0,0,281.4561,322.8077,0,1,0,0,0,0,0,0,1,1,-0.002056938,-0.001627757,0.002013738,0.9999944
348.7551,0,0,0,2.299394E-07,1.838663E-07,1.67836E-06,1,1,-0.01653996,0.741976,0.01831756,0.6699721,0,0,0,0,276.4301,317.0433,0,1,0,0,0,0,0,0,1,1,-0.0001604084,3.294094E-05,0.004942413,0.9999878
348.8055,0,0,0,2.299394E-07,1.838663E-07,1.67836E-06,1,1,-0.02008146,0.7413889,0.02220765,0.6704074,0,0,0,0,281.4561,322.8077,0,1,0,0,0,0,0,0,1,1,-0.001994542,-0.001261265,0.003164081,0.9999923
348.855,0,0,0,2.299394E-07,1.838663E-07,1.67836E-06,1,1,-0.02188026,0.7404538,0.02413363,0.6713173,0,0,0,0,276.4301,317.0433,0,1,0,0,0,0,0,0,1,1,-0.001349704,-0.002509152,-0.001844927,0.999994
348.9055,0,0,0,2.299394E-07,1.838663E-07,1.67836E-06,1,1,-0.02290288,0.7396971,0.02520721,0.6720776,0,0,0,0,281.4561,322.8077,0,1,0,0,0,0,0,0,1,1,0.0003862664,0.0007200772,0.0006587316,0.9999995
348.955,0,0,0,2.299394E-07,1.838663E-07,1.67836E-06,1,1,-0.02330261,0.7392935,0.02561734,0.6724924,0,0,0,0,276.4301,317.0433,0,1,0,0,0,0,0,0,1,1,-0.0003369154,-0.001257156,-0.001598352,0.9999978
349.0054,0,0,0,2.299394E-07,1.838663E-07,1.67836E-06,1,1,-0.0239015,0.7388134,0.02623983,0.6729747,0,0,0,0,281.4561,322.8077,0,1,0,0,0,0,0,0,1,1,0.0002236762,0.0004544397,0.002806663,0.9999959
349.0549,0,0,0,2.299394E-07,1.838663E-07,1.67836E-06,1,1,-0.02431802,0.7384933,0.02667288,0.6732941,0,0,0,0,276.4301,317.0433,0,1,0,0,0,0,0,0,1,1,-0.0003475568,-0.001643781,-0.001632404,0.9999973
349.1054,0,0,0,2.299394E-07,1.838663E-07,1.67836E-06,1,1,-0.02437816,0.7379366,0.02669463,0.6739011,0,0,0,0,281.4561,322.8077,0,1,0,0,0,0,0,0,1,1,0.0007879046,5.393408E-06,0.0002033228,0.9999995
349.1557,0,0,0,2.299394E-07,1.838663E-07,1.67836E-06,1,1,-0.02458144,0.7377394,0.02690203,0.6741014,0,0,0,0,281.4561,322.8077,0,1,0,0,0,0,0,0,1,1,-0.0006508315,0.0004061532,0.0004460872,0.9999996
349.2052,0,0,0,2.299394E-07,1.838663E-07,1.67836E-06,1,1,-0.02448948,0.7375247,0.02678394,0.6743443,0,0,0,0,276.4301,317.0433,0,1,0,0,0,0,0,0,1,1,-3.147141E-05,-0.0005585314,-0.0004551826,0.9999994
349.2556,0,0,0,2.299394E-07,1.838663E-07,1.67836E-06,1,1,-0.02512151,0.7374851,0.02747402,0.6743366,0,0,0,0,281.4561,322.8077,0,1,0,0,0,0,0,0,1,1,-0.000325925,0.000116069,0.003036053,0.9999955
349.3054,0,0,0,2.299394E-07,1.838663E-07,1.67836E-06,1,1,-0.02568874,0.7372829,0.02807939,0.6745113,0,0,0,0,231.196,265.1634,0,1,0,0,0,0,0,0,1,1,1.248564E-06,-0.0002157155,-0.0001055028,0.9999997
349.3549,0,0,0,2.299394E-07,1.838663E-07,1.67836E-06,1,1,-0.02579737,0.7370319,0.02817741,0.6747775,0,0,0,0,276.4301,317.0433,0,1,0,0,0,0,0,0,1,1,-0.0001176924,-0.0009052455,-0.0007609033,0.9999993
349.4053,0,0,0,2.299394E-07,1.838663E-07,1.67836E-06,1,1,-0.02625354,0.7367328,0.02865176,0.6750664,0,0,0,0,281.4561,322.8077,0,1,0,0,0,0,0,0,1,1,-0.0003634297,-8.893638E-05,0.001655528,0.9999986
349.4557,0,0,0,2.299394E-07,1.838663E-07,1.67836E-06,1,1,-0.02664763,0.7365147,0.02906443,0.6752713,0,0,0,0,281.4561,322.8077,0,1,0,0,0,0,0,0,1,1,-0.0006047554,-0.0005059328,7.006352E-05,0.9999996
349.5052,0,0,0,2.299394E-07,1.838663E-07,1.67836E-06,1,1,-0.026537,0.7364374,0.0289367,0.6753654,0,0,0,0,276.4301,317.0433,0,1,0,0,0,0,0,0,1,1,-0.0001075914,-0.000290732,-0.001314186,0.999999
349.5557,0,0,0,0.00000023,1.841238E-07,1.674079E-06,1,1,-0.02602072,0.7360331,0.02833775,0.6758515,0,0,0,0,281.4561,322.8077,0,1,0,0,0,1.027043E-10,2.574999E-10,-4.281771E-09,1,1,-0.0007940234,-0.001387671,-0.002232593,0.999996
349.6052,0,0,0,2.295877E-07,1.84791E-07,0.000001667,1,1,-0.02548906,0.7356467,0.02772505,0.6763177,0,0,0,0,276.4301,317.0433,0,1,0,0,0,-4.543791E-10,6.671985E-10,-7.112173E-09,1,1,0,0,0,1
349.6556,0,0,0,2.284359E-07,1.834954E-07,1.6634E-06,1,1,-0.0251746,0.7354181,0.02736337,0.6765927,0,0,0,0,281.4561,322.8077,0,1,0,0,0,-1.151812E-09,-1.295632E-09,-3.566784E-09,1,1,0,0,0,1
349.7051,0,0,0,2.283361E-07,1.876786E-07,1.654894E-06,1,1,-0.02498879,0.7352831,0.0271499,0.676755,0,0,0,0,276.4301,317.0433,0,1,0,0,0,-9.988144E-11,4.183179E-09,-8.505689E-09,1,1,0,0,0,1
349.7555,0,0,0,2.287397E-07,1.964714E-07,1.663699E-06,1,1,-0.02487903,0.7352033,0.02702389,0.6768508,0,0,0,0,281.4561,322.8077,0,1,0,0,0,4.036555E-10,8.79287E-09,8.804371E-09,1,1,0,0,0,1
349.805,0,0,0,2.29296E-07,2.007561E-07,1.682622E-06,1,1,-0.0248142,0.7351561,0.02694949,0.6769074,0,0,0,0,276.4301,317.0433,0,1,0,0,0,5.56214E-10,4.284639E-09,1.892368E-08,1,1,0,0,0,1
349.8554,0,0,0,2.294815E-07,2.015533E-07,1.674813E-06,1,1,-0.02477591,0.7351283,0.02690556,0.6769407,0,0,0,0,281.4561,322.8077,0,1,0,0,0,1.855023E-10,7.972395E-10,-7.809677E-09,1,1,0,0,0,1
349.9049,0,0,0,2.286947E-07,2.121077E-07,1.677446E-06,1,1,-0.02475329,0.7351118,0.02687962,0.6769605,0,0,0,0,276.4301,317.0433,0,1,0,0,0,-7.868783E-10,1.055439E-08,2.634073E-09,0.9999999,1,0,0,0,1
349.9553,0,0,0,2.285997E-07,2.12184E-07,0.000001672,1,1,-0.02473995,0.7351022,0.02686431,0.676972,0,0,0,0,281.4561,322.8077,0,1,0,0,0,-9.48898E-11,7.636292E-11,-5.494301E-09,1,1,0,0,0,1
350.0057,0,0,0,2.278083E-07,2.183442E-07,1.672523E-06,1,1,-0.02473206,0.7350964,0.02685527,0.6769789,0,0,0,0,281.4561,322.8077,0,1,0,0,0,-7.914987E-10,6.160057E-09,5.712621E-10,1,1,0,0,0,1
350.0551,0,0,0,2.276092E-07,2.194813E-07,1.670409E-06,1,1,-0.02472741,0.7350931,0.02684993,0.676983,0,0,0,0,276.4301,317.0433,0,1,0,0,0,-1.990504E-10,1.137127E-09,-2.11332E-09,1,1,0,0,0,1
350.1056,0,0,0,0.000000227,2.084519E-07,1.662162E-06,1,1,-0.02472466,0.735091,0.02684678,0.6769853,0,0,0,0,281.4561,322.8077,0,1,0,0,0,-6.467425E-10,-0.000000011,-8.247827E-09,1,1,0,0,0,1
350.1551,0,0,0,2.277558E-07,2.051684E-07,1.662478E-06,1,1,-0.02472303,0.7350898,0.02684492,0.6769868,0,0,0,0,276.4301,317.0433,0,1,0,0,0,7.934067E-10,-3.283461E-09,3.156855E-10,0.9999999,1,0,0,0,1
350.2055,0,0,0,2.282138E-07,2.027503E-07,1.655055E-06,1,1,-0.02472207,0.7350891,0.02684381,0.6769876,0,0,0,0,281.4561,322.8077,0,1,0,0,0,4.579979E-10,-2.418121E-09,-7.422286E-09,1,1,0,0,0,1
350.255,0,0,0,0.000000229,1.969113E-07,1.666846E-06,1,1,-0.02472151,0.7350888,0.02684317,0.6769881,0,0,0,0,276.4301,317.0433,0,1,0,0,0,8.191781E-10,-5.839007E-09,1.179123E-08,0.9999999,1,0,0,0,1
