2,1,13-Task2
Time,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,IsInCollision,CollisionForce X,CollisionForce Y,CollisionForce Z,Checkpoint0,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W
488.4894,0,0,0,6.124828E-08,2.858266E-07,-5.399211E-08,1,1,0.07105279,0.7416701,-0.07957654,0.662227,0,0,0,0,224.0934,0,1,0,0,0,-1.452248E-09,7.229841E-09,1.419803E-08,1,1,0,0,0,1,1,1,0,0,0,-1.484724E-09,5.762715E-09,1.402333E-08,1,1,0,0,0,1
488.5395,0,0,0,6.732084E-08,2.855923E-07,1.555973E-08,1,1,0.07105277,0.7416701,-0.07957652,0.662227,0,0,0,0,239.3725,0,1,0,0,0,3.262673E-09,-6.362125E-11,3.471024E-08,1,1,0,0,0,1,1,1,0,0,0,2.809883E-09,-1.707785E-10,3.484159E-08,1,1,0,0,0,1
488.5896,0,0,0,7.836826E-08,2.912441E-07,9.73798E-08,1,1,0.07105277,0.7416701,-0.07957651,0.662227,0,0,0,0,239.3725,0,1,0,0,0,4.876925E-09,1.949419E-09,3.633951E-08,1,1,0,0,0,1,1,1,0,0,0,6.170487E-09,3.702143E-09,4.548053E-08,1,1,0,0,0,1
488.6395,0,0,0,8.838278E-08,2.906565E-07,1.796788E-07,1,1,0.07105277,0.7416701,-0.07957651,0.662227,0,0,0,0,239.3725,0,1,0,0,0,5.028299E-09,-1.957438E-10,4.109545E-08,1,1,0,0,0,1,1,1,0,0,0,4.986211E-09,-3.920581E-10,4.120357E-08,1,1,0,0,0,1
488.69,0,0,0,9.863678E-08,2.946501E-07,2.666793E-07,1,1,0.07105277,0.7416701,-0.07957651,0.662227,0,0,0,0,244.4655,0,1,0,0,0,5.132333E-09,1.527589E-09,4.255651E-08,1,1,0,0,0,1,1,1,0,0,0,5.121684E-09,2.465663E-09,4.444394E-08,1,1,0,0,0,1
488.7397,0,0,0,1.091722E-07,2.952404E-07,3.482992E-07,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,239.3725,0,1,0,0,0,5.2677E-09,2.950422E-10,4.080992E-08,1,1,0,0,0,1,1,1,0,0,0,5.2677E-09,2.950422E-10,4.080992E-08,1,1,0,0,0,1
488.7892,0,0,0,1.192203E-07,2.96812E-07,4.294577E-07,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,239.3725,0,1,0,0,0,5.024053E-09,7.858277E-10,4.057924E-08,1,1,0,0,0,1,1,1,0,0,0,5.024053E-09,7.858277E-10,4.057924E-08,1,1,0,0,0,1
488.8397,0,0,0,1.274235E-07,2.983702E-07,5.250652E-07,1,1,0.07105279,0.7416701,-0.07957652,0.662227,0,0,0,0,244.4655,0,1,0,0,0,3.867804E-09,8.771486E-10,4.546953E-08,1,1,0,0,0,1,1,1,0,0,0,4.335418E-09,6.808977E-10,5.013788E-08,1,1,0,0,0,1
488.8892,0,0,0,1.368571E-07,3.006514E-07,6.154402E-07,1,1,0.07105277,0.7416701,-0.07957651,0.662227,0,0,0,0,239.3725,0,1,0,0,0,4.671828E-09,9.933059E-10,4.527002E-08,1,1,0,0,0,1,1,1,0,0,0,4.761799E-09,1.287777E-09,4.510481E-08,1,1,0,0,0,1
488.9401,0,0,0,1.374868E-07,3.005546E-07,6.146088E-07,1,1,0.07105277,0.7416701,-0.0795765,0.662227,0,0,0,0,244.4654,0,1,0,0,0,3.148267E-10,-4.842443E-11,-4.159657E-10,1,1,0,0,0,1,1,1,0,0,0,3.148266E-10,-4.842443E-11,-4.159655E-10,1,1,0,0,0,1
488.9899,0,0,0,1.454499E-07,3.081734E-07,6.629082E-07,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,239.3724,0,1,0,0,0,3.981528E-09,3.809302E-09,2.414962E-08,1,1,0,0,0,1,1,1,0,0,0,3.981528E-09,3.809302E-09,2.414962E-08,1,1,0,0,0,1
489.0395,0,0,0,1.554864E-07,3.099414E-07,7.439646E-07,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,239.3724,0,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1,1,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1
489.0898,0,0,0,1.633273E-07,3.103703E-07,8.307581E-07,1,1,0.07105279,0.7416701,-0.07957653,0.662227,0,0,0,0,249.5585,0,1,0,0,0,3.838287E-09,2.680418E-10,4.105704E-08,1,1,0,0,0,1,1,1,0,0,0,4.002546E-09,1.609479E-10,4.573644E-08,1,1,0,0,0,1
489.1393,0,0,0,1.645449E-07,3.104481E-07,8.948519E-07,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,280.1166,0,1,0,0,0,4.356301E-10,-3.856241E-10,3.111168E-08,1,1,0,0,0,1,1,1,0,0,0,7.820072E-10,4.632938E-10,3.298196E-08,1,1,0,0,0,1
489.1902,0,0,0,1.729426E-07,3.197732E-07,1.01253E-06,1,1,0.07105279,0.7416701,-0.07957653,0.662227,0,0,0,0,244.4654,0,1,0,0,0,4.459945E-09,4.935148E-09,6.216442E-08,1,1,0,0,0,1,1,1,0,0,0,3.937726E-09,4.389638E-09,5.551271E-08,1,1,0,0,0,1
489.2403,0.001200841,0.005049503,0.004505506,1.761049E-07,3.495091E-07,1.029114E-06,1,1,0.07103258,0.7416517,-0.07954879,0.6622531,0,0,0,0,224.089,0,1,0,0,0,1.498972E-09,1.492152E-08,5.952407E-09,1,1,0,0,0,1,1,1,0.002962409,0.0124639,0.0111299,1.663232E-09,1.481442E-08,1.063181E-08,1,1,0,0,0,1
489.2891,0.005191359,0.02195032,0.02050515,1.800323E-07,3.563772E-07,9.783862E-07,1,1,0.07083754,0.7414703,-0.07928029,0.6625093,0,0,0,0,208.6024,0,1,0,0,0,1.81938E-09,6.453494E-09,-2.852651E-08,1,1,0,0,0,1,1,1,0.004486894,0.01883074,0.01975341,2.108046E-09,4.145742E-10,-2.220152E-08,1,1,0,0,0,1
489.3395,0.01046992,0.04277667,0.04979854,1.808304E-07,3.460878E-07,1.00664E-06,1,1,0.07044826,0.7409991,-0.07871901,0.6631446,0,0,0,0,213.1313,0,1,0,0,0,7.087437E-10,-7.089795E-09,1.906029E-08,0.9999999,1,0,0,0,1,1,1,0.006502063,0.02570331,0.03733269,8.934851E-11,-3.199594E-09,9.193853E-09,0.9999999,1,0,0,0,1
489.3896,0.02085759,0.08627352,0.1070178,1.823709E-07,3.57563E-07,9.788671E-07,1,1,0.06973349,0.7399955,-0.07766026,0.6644643,0,0,0,0,212.188,0,1,0,0,0,8.449285E-10,6.439913E-09,-1.778971E-08,1,1,0,0,0,1,1,1,0.01348271,0.05779796,0.07400507,6.954812E-10,5.035123E-09,-9.984245E-09,1,1,0,0,0,1
489.4397,0.03412829,0.1491742,0.1685408,1.847848E-07,3.57636E-07,9.874738E-07,1,1,0.06846688,0.7383432,-0.07583091,0.6666418,0,0,0,0,275.6817,0,1,0,0,0,8.114576E-10,1.170196E-09,4.122172E-09,1,1,0,0,0,1,1,1,0.01710544,0.0872781,0.06907687,1.602402E-09,-1.097021E-09,4.484165E-09,1,1,0,0,0,1
489.4899,0.04818312,0.2230558,0.2250628,1.859297E-07,3.450577E-07,9.876633E-07,1,1,0.06642459,0.736208,-0.07304137,0.6695152,0,0,0,0,263.0008,0,1,0,0,0,4.746554E-10,-6.34992E-09,-3.313199E-10,0.9999999,1,0,0,0,1,1,1,0.008377404,0.04646578,0.03303969,6.702702E-10,-6.22847E-09,5.208231E-10,0.9999999,1,0,0,0,1
489.5393,0.05820949,0.2804509,0.270562,1.881037E-07,3.455825E-07,9.611092E-07,1,1,0.06404951,0.7339582,-0.06989812,0.6725454,0,0,0,0,265.3659,0,1,0,0,0,6.484014E-10,-3.318383E-09,-1.078259E-08,1,1,0,0,0,1,1,1,0.01100704,0.06554678,0.05291739,1.525521E-09,3.84318E-09,-1.577119E-08,1,1,0,0,0,1
489.5894,0.07049749,0.3579831,0.337079,1.922599E-07,3.234846E-07,8.910284E-07,1,1,0.0611821,0.7313758,-0.06619477,0.6759915,0,0,0,0,267.9156,0,1,0,0,0,3.076764E-09,6.247149E-10,-3.344174E-08,1,1,0,0,0,1,1,1,0.01146722,0.07541813,0.06744327,1.079457E-09,-2.272253E-08,-3.663933E-08,1,1,0,0,0,1
489.6397,0.08323315,0.4488456,0.4323637,-0.003851027,-0.002437507,-0.0002618782,0.9999896,1,0.05768019,0.7281246,-0.06174257,0.6802173,0,0,0,0,255.3011,0,1,0,0,0,-0.003851162,-0.002437976,-0.0002623253,0.9999894,1,0,0,0,1,1,1,0.01339289,0.1016392,0.1176051,-2.036887E-09,-6.376742E-09,-1.765606E-08,1,1,0,0,0,1
489.6903,0.09133688,0.5179561,0.5340142,-0.00381247,-0.007084575,-2.934576E-05,0.9999676,1,0.053871,0.7241365,-0.05693318,0.6851883,0,0,0,0,233.0726,0,1,0,0,0,3.422958E-05,-0.004645978,0.0002679781,0.9999892,1,0,0,0,1,1,1,0.005947309,0.05928219,0.1050242,3.020683E-10,7.142965E-09,-1.769126E-08,1,1,0,0,0,1
489.7397,0.09684885,0.5800151,0.6311427,-0.001931448,-0.008164034,0.0019508,0.9999629,1,0.04999989,0.7194889,-0.05208081,0.6907412,0,0,0,0,234.8964,0,1,0,0,0,0.001865483,-0.001074897,0.001997106,0.9999957,1,0,0,0,1,1,1,0.004351939,0.05854588,0.08700272,-6.820892E-10,6.538952E-09,-1.044959E-08,1,1,0,0,0,1
489.7896,0.1002219,0.6388757,0.7165077,-0.0015677,-0.007628344,0.002148708,0.9999674,1,0.04608188,0.7144765,-0.04726866,0.6965382,0,0,0,0,237.1661,0,1,0,0,0,0.0003611616,0.0005369612,0.0001991434,0.9999997,1,0,0,0,1,1,1,0.002254944,0.0583659,0.08409808,2.31698E-10,-8.781029E-10,2.391022E-09,1,1,0,0,0,1
489.8391,0.1004319,0.685099,0.8018253,-0.0002025892,-0.007980813,0.00227187,0.9999655,1,0.04227243,0.709295,-0.0426906,0.702347,0,0,0,0,230.6367,0,1,0,0,0,0.001364909,-0.0003488895,0.0001343112,0.9999989,1,0,0,0,1,1,1,-0.001575555,0.03744734,0.08822505,5.369657E-10,-1.077305E-10,1.815849E-08,0.9999999,1,0,0,0,1
489.8892,0.09756432,0.7162081,0.8889694,-0.0002328959,-0.008583717,0.001698005,0.9999617,1,0.03877808,0.7038743,-0.03854028,0.7082174,0,0,0,0,233.6934,0,1,0,0,0,-2.420265E-05,-0.0006033818,-0.0005736975,0.9999994,1,0,0,0,1,1,1,-0.003883718,0.02852376,0.08553278,-2.010543E-11,4.875801E-10,2.743267E-09,1,1,0,0,0,1
489.9401,0.09447441,0.746317,0.957507,0.001373564,-0.00726729,0.001013456,0.9999722,1,0.03557851,0.6983465,-0.03479715,0.7140277,0,0,0,0,237.0088,0,1,0,0,0,0.001610448,0.001318951,-0.0006701796,0.9999977,1,0,0,0,1,1,1,-0.002517726,0.02665223,0.04960981,1.632104E-10,4.562857E-10,5.315842E-09,1,1,0,0,0,1
489.9899,0.09277274,0.7792386,0.9972101,0.0009876933,-0.004057425,-0.0009319969,0.9999909,1,0.03258676,0.693273,-0.03140972,0.7192525,0,0,0,0,231.6488,0,1,0,0,0,-0.0003773237,0.003213818,-0.001940557,0.9999927,1,0,0,0,1,1,1,-0.001330253,0.03461298,0.03127465,-3.566684E-10,-4.436914E-09,-2.995324E-09,0.9999999,1,0,0,0,1
490.0397,0.09150067,0.8028033,1.020153,0.0005467073,-0.005433424,-0.0003808033,0.999985,1,0.02981485,0.688876,-0.0283798,0.7237096,0,0,0,0,231.1717,0,1,0,0,0,-0.000445831,-0.001375083,0.0005496635,0.9999989,1,0,0,0,1,1,1,-0.0011753,0.01887461,0.01703992,2.10146E-10,3.456043E-09,7.299008E-09,1,1,0,0,0,1
490.0895,0.09832537,0.8203301,1.050848,0.003187917,-0.004672617,0.00251588,0.9999809,1,0.02733061,0.6850511,-0.02573493,0.7275272,0,0,0,0,235.1709,0,1,0.01460172,-0.003714983,0.02051797,0.002540276,0.0009586115,0.002718665,0.9999927,1,0,0,0,1,1,1,-0.001967489,0.01893179,0.02006445,-2.10899E-10,-9.758786E-09,-1.849266E-09,1,1,0,0,0,1
490.14,0.1011493,0.8333662,1.093602,0.006151941,-0.0004963055,-0.0003213455,0.999981,1,0.02514643,0.6814488,-0.02344,0.7310581,0,0,0,0,234.4535,0,1,0.0008578696,-0.001792673,0.01221148,0.002959274,0.004196016,-0.002812266,0.999983,1,0,0,0,1,1,1,-0.004229133,0.01046704,0.03228959,2.637738E-10,-1.185763E-08,-2.135708E-09,1,1,0,0,0,1
490.1894,0.09666184,0.8377626,1.13669,0.01005556,-0.002126592,-0.004740347,0.999936,1,0.02333857,0.6779079,-0.02154153,0.7344605,0,0,0,0,229.591,0,1,0,0,0,0.00389442,-0.001608039,-0.004435292,0.9999812,1,0,0,0,1,1,1,-0.006043118,0.001784367,0.04152442,-1.463431E-11,-4.797274E-09,4.953512E-09,1,1,0,0,0,1
490.2394,0.09083995,0.8399125,1.177011,0.01174027,-0.003445076,-0.005589369,0.9999095,1,0.02190221,0.6744507,-0.02002372,0.7377233,0,0,0,0,233.905,0,1,0,0,0,0.001680964,-0.001319299,-0.0008559719,0.9999973,1,0,0,0,1,1,1,-0.006003041,0.001666418,0.03849907,-5.852199E-11,-1.772872E-09,5.734123E-09,1,1,0,0,0,1
490.2893,0.08644112,0.8412051,1.205208,0.01496773,-0.001989085,-0.005258893,0.9998722,1,0.02076957,0.6712036,-0.01881977,0.740743,0,0,0,0,229.3043,0,1,0,0,0,0.003233355,0.001436015,0.0003604423,0.9999936,1,0,0,0,1,1,1,-0.003347005,0.0008864582,0.02071252,-4.789079E-11,-1.142771E-08,1.052597E-09,1,1,0,0,0,1
490.3398,0.08322474,0.8439954,1.224624,0.01873036,0.000741008,-0.007063997,0.9997994,1,0.01986342,0.6683147,-0.01785719,0.743399,0,0,0,0,233.8657,0,1,0,0,0,0.00377522,0.002740219,-0.001764311,0.9999875,1,0,0,0,1,1,1,-0.003016079,0.003703702,0.01761072,1.087525E-09,-7.995408E-09,-1.522721E-09,1,1,0,0,0,1
490.3895,0.08010469,0.8455411,1.242606,0.02164272,0.0003593181,-0.00862035,0.9997286,1,0.01912407,0.6657598,-0.01707336,0.7457256,0,0,0,0,229.485,0,1,0,0,0,0.00290898,-0.0003739967,-0.001565966,0.9999944,1,0,0,0,1,1,1,-0.003129025,0.0006634606,0.0177135,5.511625E-10,-1.138334E-09,-1.737425E-09,1,1,0,0,0,1
490.4399,0.076181,0.8464921,1.264609,0.02668763,0.0008454326,-0.008948345,0.9996035,1,0.01853827,0.6634431,-0.01644667,0.7478162,0,0,0,0,234.0417,0,1,0,0,0,0.00505047,0.0004471081,-0.0003207369,0.999987,1,0,0,0,1,1,1,-0.004236366,0.0008437928,0.02360806,-3.485656E-10,-2.797476E-10,3.30051E-09,1,1,0,0,0,1
490.49,0.07077042,0.8504336,1.294137,0.03015224,0.001900081,-0.01037937,0.9994897,1,0.01805654,0.6611783,-0.01592146,0.7498425,0,0,0,0,225.0944,0,1,0,0,0,0.003474936,0.001061524,-0.001404879,0.9999925,1,0,0,0,1,1,1,-0.006541371,0.007247204,0.03516465,-2.762932E-11,6.197709E-10,6.178965E-10,1,1,0,0,0,1
490.5398,0.06379729,0.8611243,1.330639,0.03403549,0.002814788,-0.01002753,0.9993663,1.006289,0.01754086,0.6588232,-0.01536876,0.7519363,0,0,0,0,225.2704,0,1,0,0,0,0.003895511,0.0008628299,0.0003671236,0.999992,1.006289,0,0,0,1,1,1,-0.007371002,0.01332594,0.03785547,-9.628648E-10,-1.452221E-08,5.238126E-09,1,1,0,0,0,1
490.5893,0.05676582,0.8715576,1.365871,0.03653492,0.003144648,-0.0109612,0.9992673,1.028661,0.01696683,0.6563825,-0.01476838,0.7540929,0,0,0,0,221.1454,0,1,0,0,0,0.002680195,0.0002220923,-0.001126247,0.9999956,1.022233,0,0,0,1,1,1,-0.007120964,0.007158538,0.03507024,3.151764E-10,1.594007E-08,3.234562E-09,1,1,0,0,0,1
490.6397,0.05146979,0.8779831,1.391711,0.03766379,0.0008126356,-0.0106002,0.9992339,1.034473,0.01641342,0.653969,-0.0141943,0.75621,0,0,0,0,226.2761,0,1,0,0,0,0.0009231278,-0.002239465,0.0004662783,0.9999968,1.00565,0,0,0,1,1,1,-0.003637572,0.00656333,0.01742853,-3.275404E-11,-4.077372E-09,-2.009563E-09,1,1,0,0,0,1
490.6972,0.04761752,0.8843643,1.409923,0.03916578,-0.0002667301,-0.008125642,0.9991997,1.032889,0.01586782,0.6517341,-0.01364042,0.7581588,0,0,0,0,144.8396,0,1,0,0,0,0.001488502,-0.001184106,0.002434544,0.9999951,0.9984684,0,0,0,1,1,1,-0.00375328,0.006503981,0.01742474,4.014439E-10,1.226327E-08,2.274263E-09,1,1,0,0,0,1
490.7468,0.04313961,0.8915105,1.430455,0.04362737,-0.001389382,-0.008425901,0.9990114,1.031323,0.01533292,0.6496731,-0.01310802,0.759946,0,0,0,0,189.9819,0,1,0,0,0,0.004458196,-0.001138589,-0.0003448031,0.9999894,0.9984838,0,0,0,1,1,1,-0.005110981,0.006586564,0.02328953,1.38524E-10,-9.877947E-09,-1.029576E-08,1,1,0,0,0,1
490.7964,0.03953782,0.8977948,1.44665,0.04350952,-0.003234989,-0.008011473,0.9990157,1.027719,0.01481594,0.6477551,-0.01260123,0.7616003,0,0,0,0,221.5682,0,1,0,0,0,-0.0001359389,-0.001861192,0.0003305542,0.9999981,0.9965059,0,0,0,1,1,1,-0.00262006,0.00627664,0.01156456,-1.603623E-10,-1.083697E-09,1.795429E-09,1,1,0,0,0,1
490.8466,0.03737723,0.900203,1.45631,0.04230039,-0.002590604,-0.005968899,0.9990838,1.025152,0.01434294,0.6460431,-0.01214327,0.7630695,0,0,0,0,225.9151,0,1,0,0,0,-0.001212568,0.0005681362,0.00206385,0.999997,0.9975017,0,0,0,1,1,1,-0.001305029,0.0001456033,0.005854534,-1.589125E-10,-9.403529E-09,-3.386661E-09,1,1,0,0,0,1
490.8965,0.03696673,0.9006132,1.458144,0.04220682,-0.000968796,-0.005375329,0.999094,1.025152,0.01396079,0.6446439,-0.01177568,0.7642648,0,0,0,0,225.882,0,1,0,0,0,-8.69136E-05,0.001595265,0.0006626178,0.9999985,1,0,0,0,1,1,1,0,0,0,4.563495E-10,-4.039888E-10,-2.916052E-09,1,1,0,0,0,1
490.9464,0.03689774,0.9006821,1.458453,0.04056928,-0.001094463,-0.007213304,0.9991501,1.025152,0.0136616,0.6435473,-0.01148969,0.7651982,0,0,0,0,239.4932,0,1,0,0,0,-0.001638784,-3.891606E-05,-0.001841767,0.9999967,1,0,0,0,1,1,1,0,0,0,5.443959E-10,7.978048E-09,-1.208374E-09,1,1,0,0,0,1
490.9968,0.03688615,0.9006937,1.458505,0.03996943,-0.0008205136,-0.004068253,0.9991924,1.025152,0.01342907,0.6426958,-0.01126854,0.7659209,0,0,0,0,244.0684,0,1,0,0,0,-0.0006026949,0.0001519869,0.003152986,0.9999949,1,0,0,0,1,1,1,0,0,0,-4.828219E-10,-1.351155E-09,2.977623E-09,1,1,0,0,0,1
491.0466,0.0368842,0.9006956,1.458513,0.03694729,0.002094089,0.001212789,0.9993143,1.025152,0.0132487,0.6420361,-0.01109768,0.7664796,0,0,0,0,239.4399,0,1,0,0,0,-0.003024551,0.002704163,0.005391776,0.9999773,1,0,0,0,1,1,1,0,0,0,4.677184E-10,2.401984E-08,2.167665E-09,1,1,0,0,0,1
491.0969,0.03688387,0.9006959,1.458515,0.03385924,0.003051425,-0.001368208,0.9994211,1.025152,0.01310892,0.6415253,-0.01096567,0.7669115,0,0,0,0,243.9259,0,1,0,0,0,-0.003102152,0.001040867,-0.002532841,0.9999915,1,0,0,0,1,1,1,0,0,0,-5.382729E-10,8.989062E-09,6.403389E-09,1,1,0,0,0,1
491.147,0.03688381,0.9006959,1.458515,0.03827089,0.001308692,-0.00442603,0.9992568,1.025152,0.0130006,0.6411297,-0.01086363,0.7672455,0,0,0,0,244.0532,0,1,0,0,0,0.004398018,-0.001657574,-0.003128417,0.9999841,1,0,0,0,1,1,1,0,0,0,-1.028583E-09,-2.560515E-08,3.793246E-09,1,1,0,0,0,1
491.1971,0.0368838,0.9006959,1.458515,0.04428751,-0.01113541,-0.01353805,0.9988651,1.025152,0.01291674,0.6408236,-0.01078477,0.7675038,0,0,0,0,244.0631,0,1,0,0,0,0.0059484,-0.01208485,-0.009631315,0.9998628,1,0,0,0,1,1,1,0,0,0,6.319555E-10,1.621255E-09,-1.127101E-09,1,1,0,0,0,1
491.2471,0.0368838,0.9006959,1.458515,0.06003287,-0.04672235,-0.02080276,0.9968853,1.025152,0.01285176,0.6405866,-0.01072376,0.7677035,0,0,0,0,243.6794,0,1,0,0,0,0.01512078,-0.03562891,-0.008499282,0.9992146,1,0,0,0,1,1,1,0,0,0,2.775563E-10,1.692839E-08,4.249484E-10,1,1,0,0,0,1
491.2965,0.0368838,0.9006959,1.458515,0.09271504,-0.08982578,-0.006721371,0.9916099,1.025152,0.01280147,0.6404032,-0.01067658,0.767858,0,0,0,0,239.7687,0,1,0,0,0,0.0311761,-0.04486458,0.01284908,0.9984236,1,0,0,0,1,1,1,0,0,0,4.505283E-10,2.984721E-09,3.770729E-09,1,1,0,0,0,1
