Time,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,IsInCollision,CollisionForce X,CollisionForce Y,CollisionForce Z,Checkpoint0,Checkpoint1,Checkpoint2,Checkpoint3,Checkpoint4,Checkpoint5,Checkpoint6,Checkpoint7,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W
1304.301,0,0,0,0,0,0,1,1,0.05732334,0.7368126,-0.06297264,0.6707128,0,0,0,0,4694.646,4528.828,4168.818,3958.428,4162.246,4129.644,4265.688,3588.33,0,1,1.375792,0.08326405,-0.1217352,1.654316E-07,-2.612214E-06,1.407492E-07,1,1,0,0,0,1,1,1,0.9222065,0.5656495,-0.1453792,1.568452E-07,-2.476632E-06,1.334439E-07,1,1,0,0,0,1,2,1,0.1738798,0.2037169,-0.2787797,1.562728E-07,-2.467593E-06,0.000000133,1,1,0,0,0,1,3,1,0,0,0,1.482588E-07,-2.34105E-06,1.261386E-07,1,1,0,0,0,1
1304.35,0,0,0,2.113659E-09,-3.423658E-08,3.421903E-08,1,1,0.05732334,0.7368127,-0.06297264,0.6707128,0,0,0,0,104.6753,125.636,121.8172,116.6305,106.2295,98.74928,92.91681,106.3641,0,1,0,0,0,5.662896E-10,-9.097027E-09,8.270022E-09,1,1,0,0,0,1,1,1,0,0,0,5.094833E-10,-0.000000008,5.784216E-09,1,1,0,0,0,1,2,1,0,0,0,4.71596E-10,-8.089738E-09,1.189476E-08,1,1,0,0,0,1,3,1,0,0,0,5.662896E-10,-9.097027E-09,8.270022E-09,1,1,0,0,0,1
1304.4,0,0,0,8.57516E-09,-5.541958E-08,1.263682E-09,1,1,0.05732334,0.7368126,-0.06297264,0.6707129,0,0,0,0,109.2264,131.0984,127.1136,121.7014,110.8482,103.0427,96.95667,110.9886,0,1,0,0,0,1.659423E-09,-5.43398E-09,-8.623025E-09,1,1,0,0,0,1,1,1,0,0,0,1.659423E-09,-5.43398E-09,-8.623025E-09,1,1,0,0,0,1,2,1,0,0,0,1.548607E-09,-4.112003E-09,-5.169563E-09,1,1,0,0,0,1,3,1,0,0,0,1.594041E-09,-6.203071E-09,-1.053979E-08,1,1,0,0,0,1
1304.45,0,0,0,1.472238E-08,-6.472354E-08,-8.288747E-08,1,1,0.05732333,0.7368127,-0.06297264,0.6707128,0,0,0,0,109.2264,131.0984,127.1136,121.7014,110.8482,103.0427,96.95667,110.9886,0,1,0,0,0,1.592087E-09,-3.471776E-09,-2.205999E-08,1,1,0,0,0,1,1,1,0,0,0,1.481272E-09,-2.149799E-09,-1.860653E-08,1,1,0,0,0,1,2,1,0,0,0,1.576455E-09,-1.217936E-09,-0.000000025,1,1,0,0,0,1,3,1,0,0,0,1.497394E-09,-2.464485E-09,-1.843526E-08,1,1,0,0,0,1
1304.501,0,0,0,1.875838E-08,-8.926554E-08,-1.197989E-07,1,1,0.05732332,0.7368126,-0.06297261,0.6707129,0,0,0,0,109.2264,131.0984,127.1136,121.7014,110.8482,103.0427,96.95667,110.9886,0,1,0,0,0,0.000000001,-6.397354E-09,-8.900817E-09,1,1,0,0,0,1,1,1,0,0,0,0.000000001,-6.673185E-09,-1.221751E-08,1,1,0,0,0,1,2,1,0,0,0,8.059387E-10,-6.434986E-09,-1.050954E-08,1,1,0,0,0,1,3,1,0,0,0,1.218073E-09,-0.000000005,-5.283501E-09,1,1,0,0,0,1
1304.55,0,0,0,1.912346E-08,-3.753357E-08,-2.331111E-07,1,1,0.0573233,0.7368126,-0.0629726,0.6707128,0,0,0,0,113.7775,136.5608,132.41,126.7723,115.4669,107.3362,100.9965,115.6132,0,1,0,0,0,1.210999E-10,1.470234E-08,-3.064148E-08,1,1,0,0,0,1,1,1,0,0,0,-1.409275E-10,1.230107E-08,-2.77691E-08,1,1,0,0,0,1,2,1,0,0,0,2.638066E-10,0.00000001,-2.426015E-08,1,1,0,0,0,1,3,1,0,0,0,1.210999E-10,1.470234E-08,-3.064148E-08,1,1,0,0,0,1
1304.601,0,0,0,2.185259E-08,4.974115E-08,-3.585457E-07,1,1,0.0573233,0.7368126,-0.06297259,0.6707128,0,0,0,0,118.3286,142.0233,137.7065,131.8432,120.0856,111.6296,105.0364,120.2377,0,1,0,0,0,7.01102E-10,2.224229E-08,-3.411589E-08,1,1,0,0,0,1,1,1,0,0,0,6.76012E-10,2.167747E-08,-3.04396E-08,1,1,0,0,0,1,2,1,0,0,0,6.760121E-10,2.167747E-08,-3.04396E-08,1,1,0,0,0,1,3,1,0,0,0,6.760121E-10,2.167747E-08,-3.04396E-08,1,1,0,0,0,1
1304.65,0,0,0,2.035717E-08,9.6422E-08,-4.081324E-07,1,1,0.05732327,0.7368125,-0.06297256,0.6707129,0,0,0,0,113.7775,136.5608,132.41,126.7723,115.4669,107.3362,100.9965,115.6132,0,1,0,0,0,-3.665767E-10,1.179174E-08,-1.330502E-08,1,1,0,0,0,1,1,1,0,0,0,-5.360268E-10,1.282669E-08,-1.015017E-08,1,1,0,0,0,1,2,1,0,0,0,-2.26247E-10,1.027065E-08,-1.282641E-08,1,1,0,0,0,1,3,1,0,0,0,-3.665767E-10,1.179174E-08,-1.330502E-08,1,1,0,0,0,1
1304.7,0,0,0,1.69231E-08,1.136928E-07,-4.578764E-07,1,1,0.05732327,0.7368126,-0.06297256,0.6707129,0,0,0,0,118.3286,142.0233,137.7064,131.8432,120.0856,111.6296,105.0364,120.2377,0,1,0,0,0,-8.672138E-10,0.000000007,-1.14777E-08,1,1,0,0,0,1,1,1,0,0,0,-8.672138E-10,0.000000007,-1.14777E-08,1,1,0,0,0,1,2,1,0,0,0,-7.414238E-10,8.158394E-10,-0.000000012,1,1,0,0,0,1,3,1,0,0,0,-0.000000001,2.553521E-09,-1.482888E-08,1,1,0,0,0,1
1304.75,0,0,0,1.334498E-08,9.175274E-08,-6.263028E-07,1,1,0.05732325,0.7368126,-0.06297253,0.6707129,0,0,0,0,118.3286,142.0233,137.7064,131.8432,120.0856,111.6296,105.0364,120.2377,0,1,0,0,0,1.505927E-10,-1.257084E-08,-5.866189E-08,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,1.220899E-09,-1.128816E-08,-5.259416E-08,1,1,0,0,0,1,3,1,0,0,0,-4.949621E-09,1.918999E-09,-5.717034E-08,1,1,0,0,0,1
1304.801,0,0,0,-2.813304E-08,6.867187E-08,-9.604341E-07,1,1,0.05732324,0.7368126,-0.06297252,0.6707129,0,0,0,0,122.8797,147.4857,143.0029,136.9141,124.7042,115.9231,109.0763,124.8622,0,1,0,0,0,-7.281468E-09,-1.779951E-09,-6.810969E-08,1,1,0,0,0,1,1,1,0,0,0,-2.290387E-08,-1.954918E-08,-0.000000157,1,1,0,0,0,1,2,1,0,0,0,-0.000000005,-8.215955E-10,-4.772139E-08,1,1,0,0,0,1,3,1,0,0,0,-6.285648E-09,-9.299865E-10,-6.128285E-08,1,1,0,0,0,1
1304.851,0,0,0,-0.000000049,4.875947E-08,-1.123813E-06,1,0.9676852,0.05732323,0.7368126,-0.06297251,0.6707129,0,0,0,0,113.6145,136.3886,132.2385,126.6064,115.3064,107.1754,100.8337,115.4667,0,1,0,0,0,-5.606297E-09,-5.319861E-09,-4.362163E-08,1,0.9676852,0,0,0,1,1,1,0,0,0,-5.606297E-09,-5.319861E-09,-4.362163E-08,1,1,0,0,0,1,2,1,0,0,0,-4.610476E-09,-4.469896E-09,-3.679479E-08,1,1,0,0,0,1,3,1,0,0,0,-5.089917E-09,-4.802728E-09,-3.934049E-08,1,1,0,0,0,1
1304.901,0,0,0,-6.252519E-08,2.988265E-08,-0.000001273,1,0.9232225,0.05732323,0.7368126,-0.06297251,0.6707129,0,0,0,0,103.7438,124.6513,120.836,115.6819,105.3124,97.83053,91.98637,105.5272,0,1,0,0,0,-3.498923E-09,-4.84848E-09,-3.836865E-08,1,0.9540524,0,0,0,1,1,1,0,0,0,-3.212242E-09,-4.292491E-09,-3.411983E-08,1,1,0,0,0,1,2,1,0,0,0,-3.269225E-09,-4.887337E-09,-3.833633E-08,1,1,0,0,0,1,3,1,0,0,0,-3.498923E-09,-4.84848E-09,-3.836865E-08,1,1,0,0,0,1
1304.951,0,0,0,-7.567255E-08,-2.871954E-08,-1.428308E-06,1,0.8487996,0.05732322,0.7368126,-0.0629725,0.6707129,0,0,0,0,107.2492,129.0069,125.0296,119.6873,108.9016,101.0929,94.98181,109.214,0,1,0,0,0,-3.604275E-09,-1.562595E-08,-4.309897E-08,1,0.919388,0,0,0,1,1,1,0,0,0,-3.317594E-09,-1.506996E-08,-3.885015E-08,1,1,0,0,0,1,2,1,0,0,0,-2.908002E-09,-1.28363E-08,-3.449953E-08,1,1,0,0,0,1,3,1,0,0,0,-3.317594E-09,-1.506996E-08,-3.885015E-08,1,1,0,0,0,1
