Time,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,IsInCollision,CollisionForce X,CollisionForce Y,CollisionForce Z,Checkpoint0,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W
141.469,4.192882,1.039384,1.747588,0.3738377,0.03757688,-0.01226416,0.9266515,0.4025177,0.0006499554,0.7065679,-0.0006489665,0.7076447,1,0,-0.001496077,0.001496077,6.546482,0,1,0,0,0,3.417385E-13,4.052672E-11,-4.470068E-10,1,1,0,0,0,1,1,1,0.06716161,0.01485114,-0.002072345,4.502525E-13,4.383934E-11,-5.280693E-10,1,1,0,0,0,1,2,1,0,0,0,3.417385E-13,4.052672E-11,-4.470068E-10,1,1,0,0,0,1
141.5186,4.253228,1.044559,1.753803,0.3738377,0.0375769,-0.01226418,0.9266515,0.4025177,0.0003217676,0.7064482,-0.0003211691,0.7077646,1,0,-0.001246929,0.00124681,4.774364,0,1,0,0,0,-1.321984E-13,-8.044017E-13,3.649673E-11,1,1,0,0,0,1,1,1,0.05258583,0.01149513,-0.001503117,-9.863398E-14,-5.063116E-11,5.078032E-11,1,1,0,0,0,1,2,1,0,0,0,-1.657966E-13,-5.920626E-11,1.161925E-11,1,1,0,0,0,1
141.5685,4.288237,1.046926,1.758069,0.3738377,0.03757691,-0.01226419,0.9266515,0.4025177,1.836673E-05,0.7062835,-0.000018324,0.7079293,1,0,-0.0006707907,0.0006707907,4.309965,0,1,0,0,0,5.21831E-14,-1.254428E-10,-6.47195E-11,1,1,0,0,0,1,1,1,0.02000623,0.004307457,-0.0005156728,5.308672E-14,-3.562437E-11,-5.762045E-11,1,1,0,0,0,1,2,1,0,0,0,6.612584E-14,-6.44986E-11,-7.924741E-11,1,1,0,0,0,1
141.6183,4.295295,1.047013,1.759323,0.3738376,0.03757693,-0.01226421,0.9266516,0.4025177,-0.000223209,0.706123,0.0002225893,0.7080891,1,0,-0.0001195669,0.0001195669,5.443357,0,1,0,0,0,2.654939E-14,1.633127E-10,6.366792E-12,1,1,0,0,0,1,1,1,-0.001465911,-0.0003147299,4.008759E-05,3.748527E-14,1.737178E-10,-7.755099E-13,1,1,0,0,0,1,2,1,0,0,0,2.654939E-14,1.633127E-10,6.366792E-12,1,1,0,0,0,1
141.6695,4.296482,1.047039,1.759523,0.3738376,0.03757695,-0.01226423,0.9266515,0.4025177,-0.0004116869,0.7059901,0.0004103899,0.7082214,1,0,-2.014637E-05,2.014637E-05,5.614749,0,1,0,0,0,1.125031E-14,-4.594852E-11,-9.290776E-12,1,1,0,0,0,1,1,1,0,0,0,-4.082962E-14,-7.063614E-12,-3.678028E-11,1,1,0,0,0,1,2,1,0,0,0,7.681123E-14,-5.434376E-11,-1.526892E-11,1,1,0,0,0,1
141.7196,4.296681,1.047043,1.759557,0.3738375,0.03757697,-0.01226424,0.9266515,0.4025177,-0.0005609001,0.7058805,0.00055896,0.7083305,1,0,-3.457069E-06,3.457069E-06,5.863681,0,1,0,0,0,3.831005E-13,2.153163E-10,6.445504E-11,1,1,0,0,0,1,1,1,0,0,0,4.37692E-13,1.829918E-10,2.750345E-11,1,1,0,0,0,1,2,1,0,0,0,4.199303E-13,2.827652E-10,6.249619E-12,1,1,0,0,0,1
141.7689,4.296715,1.047044,1.759562,0.3738374,0.03757701,-0.01226427,0.9266516,0.4025177,-0.0006805059,0.7057886,0.0006779763,0.708422,1,0,-7.152557E-07,0.000000596,6.045786,0,1,0,0,0,9.49982E-13,3.980029E-11,-2.293679E-10,1,1,0,0,0,1,1,1,0,0,0,9.49982E-13,3.980029E-11,-2.293679E-10,1,1,0,0,0,1,2,1,0,0,0,8.544161E-13,1.662453E-10,-2.30694E-10,1,1,0,0,0,1
141.8184,4.29672,1.047044,1.759563,0.3738374,0.03757702,-0.01226427,0.9266517,0.4025177,-0.0007769269,0.7057108,0.0007738693,0.7084991,1,0,-1.192093E-07,1.192093E-07,6.049871,0,1,0,0,0,9.436633E-14,3.874887E-11,3.041327E-10,1,1,0,0,0,1,1,1,0,0,0,1.323958E-13,1.27816E-10,2.504244E-10,1,1,0,0,0,1,2,1,0,0,0,9.436633E-14,3.874887E-11,3.041327E-10,1,1,0,0,0,1
141.8687,4.32444,1.052097,1.751716,0.3738374,0.03757704,-0.01226429,0.9266517,0.4025177,-0.0008717561,0.7056736,0.0008682341,0.708536,1,0,0,0,6.050688,0,1,0,0,0,8.916093E-13,7.004065E-11,1.249786E-10,1,1,0,0,0,1,1,1,0.09239665,0.01684396,-0.02615866,1.027297E-12,-1.118007E-10,2.469331E-11,1,1,0,0,0,1,2,1,0,0,0,9.792032E-13,1.210178E-10,1.666516E-10,1,1,0,0,0,1
141.9191,4.492131,1.053149,1.749736,0.3738374,0.03757707,-0.0122643,0.9266517,0.4025177,-0.001008187,0.705793,0.001004453,0.7084168,1,0,-0.006399512,0.006399512,7.384465,0,1,0,0,0,8.545278E-13,2.074176E-10,3.548351E-11,1,1,0,0,0,1,1,1,0.1924179,0.03788978,-0.02673965,1.020896E-12,1.363385E-10,4.514019E-11,1,1,0,0,0,1,2,1,0,0,0,6.47723E-13,3.490247E-11,9.370021E-11,1,1,0,0,0,1
