Time,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,IsInCollision,CollisionForce X,CollisionForce Y,CollisionForce Z,Checkpoint0,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W
321.1992,0.001559532,-0.00182716,0.01139978,1.138889E-07,2.851372E-07,3.954396E-07,1,1,0.07112163,0.7414076,-0.07959124,0.6625116,0,0,0,0,286.3593,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,2.186758E-09,-0.000000011,1.619024E-08,1,1,0,0,0,1
321.2498,0.001598494,-0.001872788,0.01168459,1.188429E-07,3.085428E-07,0.000000398,1,1,0.07115403,0.7412841,-0.07959814,0.6626455,0,0,0,0,253.8885,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,2.892089E-09,1.348794E-08,9.535218E-11,1,1,0,0,0,1
321.2998,0.005070611,-0.008634481,0.1245212,1.146114E-07,2.734011E-07,4.044863E-07,1,1,0.07131524,0.7404612,-0.07958134,0.6635496,0,0,0,0,286.0675,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,-1.819134E-09,-1.723357E-08,5.30627E-09,1,1,0,0,0,1
321.3496,0.01232714,-0.02200859,0.3665548,1.11233E-07,2.821957E-07,3.758052E-07,1,1,0.07205276,0.7366276,-0.07948669,0.667735,0,0,0,0,289.1069,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,-1.203735E-09,2.271787E-09,-1.640592E-08,0.9999998,1,0,0,0,1
321.3997,0.03362064,-0.02917193,0.5680822,1.113656E-07,2.748998E-07,4.008072E-07,1,1,0.07320498,0.7299902,-0.07918088,0.6748968,0,0,0,0,284.6848,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,8.498126E-11,-2.470347E-09,9.442335E-09,1,1,0,0,0,1
321.4498,0.05191537,-0.0357611,0.7595933,1.124148E-07,2.605807E-07,4.103196E-07,1,1,0.07449029,0.7217628,-0.0786475,0.6836113,0,0,0,0,285.4522,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,5.036231E-10,-6.802859E-09,3.072531E-09,1,1,0,0,0,1
321.4996,0.06159452,-0.04055505,0.9023991,1.109286E-07,2.469374E-07,0.000000409,1,1,0.07580973,0.7127549,-0.0779786,0.6929305,0,0,0,0,271.5317,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,-6.946695E-10,-6.330913E-09,-7.818327E-10,1,1,0,0,0,1
321.5493,0.0693176,-0.04312307,1.00958,1.109467E-07,0.000000243,4.193567E-07,1,0.9929945,0.07703002,0.7037614,-0.0772218,0.7020136,0,0,0,0,243.587,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,7.666266E-11,-1.760982E-09,7.396629E-09,1,0.9929945,0,0,0,1
321.5994,0.07849979,-0.04320987,1.082685,1.107537E-07,2.437295E-07,4.197701E-07,1,0.9849131,0.07807544,0.6952952,-0.07641833,0.7103724,0,0,0,0,226.5034,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,-6.74066E-11,1.425274E-10,6.330136E-10,1,0.9918616,0,0,0,1
321.6493,0.09376583,-0.04070136,1.133428,1.112348E-07,2.458986E-07,4.405941E-07,1,0.9758773,0.07886082,0.687736,-0.07556865,0.7176974,0,0,0,0,250.0623,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,3.154999E-10,1.401964E-09,1.140731E-08,1,0.9908258,0,0,0,1
321.699,0.1023224,-0.03899221,1.154001,1.12576E-07,2.574568E-07,4.262957E-07,1,0.9631928,0.07941081,0.6813517,-0.07475514,0.7237856,0,0,0,0,248.4753,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,8.329984E-10,4.861351E-09,-6.494381E-09,1,0.9870019,0,0,0,1
321.7497,0.09952805,-0.03980018,1.157447,1.13314E-07,2.768451E-07,0.000000429,1,0.9521592,0.07981104,0.6762603,-0.07408077,0.72857,0,0,0,0,252.3882,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,3.533142E-10,9.565747E-09,2.609863E-10,1,0.9885448,0,0,0,1
321.7991,0.09625623,-0.04065793,1.15788,1.112098E-07,2.699302E-07,4.446139E-07,1,0.9356471,0.0801466,0.6722772,-0.07358135,0.7322607,0,0,0,0,246.9183,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,-1.05209E-09,-3.457495E-09,7.782367E-09,1,0.9826582,0,0,0,1
321.8493,0.09570634,-0.04080209,1.157952,1.124232E-07,2.848739E-07,4.221322E-07,1,0.9196526,0.08040759,0.6691784,-0.0731965,0.7351036,0,0,0,0,256.3116,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,5.273932E-10,1.005584E-08,-9.705155E-09,1,0.9829053,0,0,0,1
321.8993,0.09561393,-0.04082632,1.157965,1.113339E-07,3.114881E-07,4.465775E-07,1,0.9098181,0.08060612,0.6667718,-0.07289602,0.7372952,0,0,0,0,260.7665,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,-5.446454E-10,1.330702E-08,1.222259E-08,1,0.9893063,0,0,0,1
321.9498,0.09559839,-0.04083039,1.157967,1.054764E-07,0.000000321,0.000000444,1,0.9031578,0.08075701,0.6649046,-0.07266131,0.7389861,0,0,0,0,260.4315,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,-2.07579E-09,8.800734E-09,4.432255E-09,0.9999999,0.9917271,0,0,0,1
321.9996,0.09559579,-0.04083107,1.157967,1.091075E-07,3.048307E-07,4.693791E-07,1,0.8990595,0.08087198,0.6634569,-0.07247828,0.7402916,0,0,0,0,255.351,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1.456631E-09,-1.086658E-08,1.021282E-08,1,0.9964184,0,0,0,1
322.0496,0.09559536,-0.04083119,1.157967,0.00000011,3.29888E-07,5.052548E-07,1,0.8977641,0.08095986,0.6623347,-0.07233579,0.7413001,0,0,0,0,255.2263,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,3.46286E-10,1.28454E-08,1.926782E-08,1,0.9985591,0,0,0,1
322.0998,0.09559529,-0.0408312,1.157967,1.102834E-07,3.312066E-07,5.073125E-07,1,0.8977641,0.08102719,0.6614655,-0.07222503,0.7420793,0,0,0,0,255.1967,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,5.789977E-10,6.858527E-10,-8.002286E-10,1,1,0,0,0,1
322.1491,0.09559528,-0.0408312,1.157967,0.000000117,3.29694E-07,4.692559E-07,1,0.8977641,0.08107891,0.6607924,-0.07213905,0.7426814,0,0,0,0,265.0118,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,3.253344E-09,7.755949E-10,-1.858868E-08,1,1,0,0,0,1
322.1996,0.09559528,-0.0408312,1.157967,1.221359E-07,0.000000366,4.545115E-07,1,0.8977641,0.08111869,0.6602713,-0.07207235,0.7431469,0,0,0,0,274.8271,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,2.844343E-09,1.853353E-08,-5.108454E-09,1,1,0,0,0,1
322.2492,0.09559528,-0.0408312,1.157967,1.222962E-07,0.000000369,0.000000472,1,0.8977641,0.08114932,0.6598679,-0.07202064,0.7435067,0,0,0,0,255.1966,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,-2.342148E-10,2.090589E-09,9.745306E-09,1,1,0,0,0,1
322.2996,0.09559528,-0.0408312,1.157967,1.183791E-07,3.457601E-07,4.776157E-07,1,0.8977641,0.08117293,0.6595557,-0.07198058,0.743785,0,0,0,0,274.8271,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,-2.217683E-09,-0.00000001,4.248381E-09,1,1,0,0,0,1
322.3493,0.09559528,-0.0408312,1.157967,1.132012E-07,3.223875E-07,0.00000049,1,0.8977641,0.08119114,0.6593141,-0.07194954,0.7440001,0,0,0,0,269.9194,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,-2.531776E-09,-1.244852E-08,3.670501E-09,1,1,0,0,0,1
322.3998,0.08698574,0.008455029,1.186312,1.172209E-07,3.316938E-07,4.670683E-07,1,0.8745779,0.08082542,0.6588944,-0.07153644,0.7444514,0,0,0,0,245.133,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,2.268337E-09,6.297285E-09,-1.175798E-08,1,0.9741734,0,0,0,1
322.4645,0.07176689,0.1839802,1.235745,1.202716E-07,3.028026E-07,4.178622E-07,1,0.8485099,0.07865335,0.6579587,-0.06939755,0.7457131,0,0,0,0,243.5248,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1.849097E-09,-1.248295E-08,-2.219388E-08,1,0.9701936,0,0,0,1
322.5092,0.06421287,0.4503265,1.255135,1.258792E-07,3.118119E-07,0.000000423,1,0.8388964,0.07287538,0.6570138,-0.06404427,0.7476098,0,0,0,0,124.75,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,2.487399E-09,4.095098E-09,2.797518E-09,1,0.9886702,0,0,0,1
322.5595,0.05999746,0.6062731,1.259419,0.000000129,3.260871E-07,4.082246E-07,1,0.8260713,0.06501484,0.6563759,-0.05693932,0.7494676,0,0,0,0,223.0414,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1.943707E-09,4.445252E-09,-1.168769E-08,1,0.9847119,0,0,0,1
322.6093,0.05488406,0.6849357,1.265842,1.246516E-07,3.282295E-07,4.123144E-07,1,0.8180997,0.05715568,0.6558436,-0.04990881,0.7510736,0,0,0,0,207.0421,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,-0.000000003,-7.448352E-11,6.72908E-09,1,0.9903499,0,0,0,1
322.6594,0.04935953,0.7396299,1.272004,1.216149E-07,3.451353E-07,4.408142E-07,1,0.809647,0.05001147,0.655321,-0.04355677,0.7524334,0,0,0,0,229.6989,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,-1.772854E-09,0.00000001,1.184962E-08,1,0.9896679,0,0,0,1
322.7098,0.04172365,0.8194147,1.276414,1.229136E-07,3.901292E-07,4.5913E-07,1,0.799274,0.04325765,0.6548294,-0.03758804,0.753601,0,0,0,0,229.0539,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,5.887628E-10,2.041452E-08,9.232837E-09,1,0.9871883,0,0,0,1
322.7592,0.03613476,0.8789351,1.278849,1.208716E-07,3.949456E-07,0.000000479,1,0.7907346,0.03685746,0.6544003,-0.03196449,0.7545727,0,0,0,0,223.8038,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,-1.187251E-09,-1.056355E-09,9.215505E-09,1,0.9893162,0,0,0,1
