Time,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,IsInCollision,CollisionForce X,CollisionForce Y,CollisionForce Z,Checkpoint0,Checkpoint1,Checkpoint2,Checkpoint3,Checkpoint4,Checkpoint5,Checkpoint6,Checkpoint7,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W
218.2984,0,0,0,0,0,0,1,1,0.05732334,0.7368126,-0.06297264,0.6707128,0,0,0,0,5446.3,5029.852,31.77841,30.42536,27.71206,25.76068,24.23916,27.74715,0,1,0,0,0,-8.75565E-09,2.969056E-07,5.978244E-07,1,1,0,0,0,1,1,1,0.6279877,0.2499886,-0.1696465,-8.564171E-09,2.904132E-07,5.847632E-07,1,1,0,0,0,1,2,1,0.157276,0.1389878,0.1921828,-9.330086E-09,3.163828E-07,0.000000637,1,1,0,0,0,1
218.3479,0,0,0,1.769001E-09,-2.778351E-08,0.000000019,1,1,0.05732334,0.7368127,-0.06297264,0.6707128,0,0,0,0,127.4308,152.9481,148.2992,141.985,129.3229,120.2165,113.1161,129.4867,0,1,0,0,0,6.771052E-10,-1.0419E-08,4.81656E-09,1,1,0,0,0,1,1,1,0,0,0,4.71596E-10,-8.089738E-09,1.189476E-08,1,1,0,0,0,1,2,1,0,0,0,6.20299E-10,-9.274759E-09,2.330753E-09,1,1,0,0,0,1
218.3983,0,0,0,6.154297E-09,-4.388668E-08,-1.15773E-08,1,1,0.05732334,0.7368126,-0.06297264,0.6707129,0,0,0,0,154.7374,185.7227,180.0777,172.4104,157.035,145.9772,137.3553,157.2339,0,1,0,0,0,1.242643E-09,-5.788101E-09,-1.491005E-08,1,1,0,0,0,1,1,1,0,0,0,1.499347E-09,-5.195781E-09,-6.915056E-09,1,1,0,0,0,1,2,1,0,0,0,1.643301E-09,-5.119293E-09,-8.794298E-09,1,1,0,0,0,1
218.4487,0,0,0,9.654299E-09,-5.185152E-08,-6.160341E-08,1,1,0.05732333,0.7368127,-0.06297264,0.6707128,0,0,0,0,163.8396,196.6476,190.6705,182.5521,166.2724,154.5641,145.435,166.483,0,1,0,0,0,1.258257E-09,-3.472835E-09,-1.01132E-08,1,1,0,0,0,1,1,1,0,0,0,0.000000001,-1.496629E-09,-2.126881E-08,1,1,0,0,0,1,2,1,0,0,0,1.271936E-09,-0.000000003,-1.864405E-08,1,1,0,0,0,1
218.4984,0,0,0,1.456926E-08,-7.246373E-08,-6.29104E-08,1,1,0.05732332,0.7368126,-0.06297261,0.6707129,0,0,0,0,172.9418,207.5725,201.2633,192.6939,175.5098,163.151,153.5147,175.732,0,1,0,0,0,1.627762E-09,-5.84447E-09,-6.048606E-11,1,1,0,0,0,1,1,1,0,0,0,1.642332E-09,-6.337731E-09,1.339439E-09,1,1,0,0,0,1,2,1,0,0,0,1.644869E-09,-8.430025E-09,-2.585921E-09,1,1,0,0,0,1
218.549,0,0,0,0.000000017,-4.136999E-08,-1.265431E-07,1,1,0.0573233,0.7368126,-0.0629726,0.6707128,0,0,0,0,177.4929,213.0349,206.5597,197.7648,180.1284,167.4444,157.5546,180.3565,0,1,0,0,0,1.394838E-09,1.440946E-08,-3.006186E-08,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,0.000000001,1.66843E-08,-3.35708E-08,1,1,0,0,0,1
218.5984,0,0,0,1.883312E-08,1.384614E-08,-2.646244E-07,1,1,0.0573233,0.7368126,-0.06297259,0.6707128,0,0,0,0,177.4929,213.0349,206.5597,197.7648,180.1284,167.4444,157.5546,180.3565,0,1,0,0,0,7.01102E-10,2.224229E-08,-3.411589E-08,1,1,0,0,0,1,1,1,0,0,0,4.767076E-10,1.073155E-08,-6.984953E-08,1,1,0,0,0,1,2,1,0,0,0,7.01102E-10,2.224229E-08,-3.411589E-08,1,1,0,0,0,1
218.6489,0,0,0,0.000000017,5.625077E-08,-3.137815E-07,1,1,0.05732327,0.7368125,-0.06297256,0.6707129,0,0,0,0,182.044,218.4973,211.8561,202.8357,184.7471,171.7378,161.5944,184.9811,0,1,0,0,0,-6.24983E-10,1.534578E-08,-1.680818E-08,1,1,0,0,0,1,1,1,0,0,0,-5.833801E-10,1.352942E-08,-1.617445E-08,1,1,0,0,0,1,2,1,0,0,0,-5.833801E-10,1.352942E-08,-1.617445E-08,1,1,0,0,0,1
218.6989,0,0,0,8.429645E-09,7.040058E-08,-3.903589E-07,1,1,0.05732327,0.7368126,-0.06297256,0.6707129,0,0,0,0,177.4929,213.0349,206.5597,197.7648,180.1285,167.4444,157.5546,180.3565,0,1,0,0,0,-2.90092E-09,3.250873E-09,-2.66428E-08,1,1,0,0,0,1,1,1,0,0,0,-2.809906E-09,7.648079E-09,-2.329162E-08,1,1,0,0,0,1,2,1,0,0,0,-2.90092E-09,3.250873E-09,-2.66428E-08,1,1,0,0,0,1
218.7481,0,0,0,3.127708E-09,6.447865E-08,-5.046244E-07,1,1,0.05732325,0.7368126,-0.06297253,0.6707129,0,0,0,0,131.9819,158.4106,153.5956,147.0559,133.9416,124.51,117.156,134.1113,0,1,0,0,0,-1.937839E-09,-3.622334E-09,-4.274824E-08,1,1,0,0,0,1,1,1,0,0,0,-1.40232E-09,-1.402793E-09,-3.274254E-08,1,1,0,0,0,1,2,1,0,0,0,-0.000000002,-8.967737E-10,-3.877467E-08,1,1,0,0,0,1
