1,1,21-Task2
Time,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,IsInCollision,CollisionForce X,CollisionForce Y,CollisionForce Z,Checkpoint0,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W
432.4892,0,0,0,5.998626E-08,1.532164E-07,2.072748E-07,1,1,-0.02886566,0.7223543,0.03020781,0.6902598,0,0,0,0,285.2097,0,1,0,0,0,-2.776391E-10,6.899363E-09,4.924923E-10,1,1,0,0,0,1
432.5396,0,0,0,6.007297E-08,1.486761E-07,2.197648E-07,1,1,-0.0289145,0.7219645,0.03022486,0.6906646,0,0,0,0,285.2097,0,1,0,0,0,8.66941E-11,-4.540275E-09,1.248998E-08,1,1,0,0,0,1
432.5891,0,0,0,6.022501E-08,1.516658E-07,2.209189E-07,1,1,-0.02894334,0.7217342,0.03023489,0.6909036,0,0,0,0,280.1167,0,1,0,0,0,1.520143E-10,2.989642E-09,1.154014E-09,1,1,0,0,0,1
432.6395,0,0,0,6.031058E-08,1.582189E-07,2.19801E-07,1,1,-0.02896036,0.7215983,0.0302408,0.6910447,0,0,0,0,285.2097,0,1,0,0,0,8.556261E-11,6.553067E-09,-1.117829E-09,1,1,0,0,0,1
432.689,0,0,0,6.044478E-08,1.59404E-07,2.227426E-07,1,1,-0.02897042,0.7215179,0.03024429,0.691128,0,0,0,0,280.1167,0,1,0,0,0,1.341965E-10,1.185137E-09,2.941577E-09,1,1,0,0,0,1
432.7394,0,0,0,6.049659E-08,1.612693E-07,2.23352E-07,1,1,-0.02897636,0.7214705,0.03024635,0.6911772,0,0,0,0,285.2097,0,1,0,0,0,5.180611E-11,1.865283E-09,6.093419E-10,0.9999999,1,0,0,0,1
432.7889,0,0,0,6.021621E-08,1.613456E-07,2.055403E-07,1,1,-0.02897985,0.7214425,0.03024755,0.6912062,0,0,0,0,280.1167,0,1,0,0,0,-2.803748E-10,7.628966E-11,-1.781157E-08,1,1,0,0,0,1
432.8393,0,0,0,6.008459E-08,1.604568E-07,2.072833E-07,1,1,-0.02898193,0.721426,0.03024828,0.6912234,0,0,0,0,285.2097,0,1,0,0,0,-1.316188E-10,-8.887689E-10,1.742946E-09,1,1,0,0,0,1
432.8888,0,0,0,6.040161E-08,1.559876E-07,2.054581E-07,1,1,-0.02898315,0.7214161,0.03024869,0.6912335,0,0,0,0,280.1167,0,1,0,0,0,3.170184E-10,-4.469272E-09,-1.825192E-09,1,1,0,0,0,1
432.9392,0,0,0,6.037442E-08,1.575822E-07,1.921957E-07,1,1,-0.02898387,0.7214104,0.03024895,0.6912395,0,0,0,0,285.2097,0,1,0,0,0,-2.717212E-11,1.594589E-09,-1.326236E-08,1,1,0,0,0,1
432.9896,0,0,0,6.040641E-08,1.619856E-07,1.928907E-07,1,1,-0.0289843,0.721407,0.03024909,0.6912431,0,0,0,0,285.2097,0,1,0,0,0,3.197595E-11,4.403452E-09,6.950293E-10,1,1,0,0,0,1
433.0391,0,0,0,6.007609E-08,1.65365E-07,1.918564E-07,1,1,-0.02898455,0.721405,0.03024918,0.6912451,0,0,0,0,280.1167,0,1,0,0,0,-3.303105E-10,3.379361E-09,-1.034277E-09,0.9999999,1,0,0,0,1
433.0895,0,0,0,5.954813E-08,1.64766E-07,1.625428E-07,1,1,-0.0289847,0.7214038,0.03024924,0.6912463,0,0,0,0,285.2097,0,1,0,0,0,-5.27982E-10,-5.990605E-10,-2.931361E-08,0.9999999,1,0,0,0,1
433.139,0,0,0,5.957508E-08,1.592023E-07,1.398E-07,1,1,-0.02898479,0.7214031,0.03024927,0.6912471,0,0,0,0,280.1167,0,1,0,0,0,2.69719E-11,-5.563635E-09,-2.274289E-08,1,1,0,0,0,1
433.1894,0,0,0,5.971735E-08,1.61661E-07,1.29159E-07,1,1,-0.02898485,0.7214027,0.03024929,0.6912475,0,0,0,0,285.2097,0,1,0,0,0,1.422417E-10,2.458704E-09,-1.064096E-08,1,1,0,0,0,1
433.2389,0,0,0,5.948297E-08,1.623093E-07,1.074677E-07,1,1,-0.02898488,0.7214025,0.03024931,0.6912477,0,0,0,0,280.1167,0,1,0,0,0,-2.34384E-10,6.482597E-10,-2.169126E-08,1,1,0,0,0,1
433.2893,0.005422747,0.007513061,0.02844006,5.927243E-08,1.636527E-07,9.41003E-08,1,1,-0.02902027,0.7212559,0.0302735,0.6913981,0,0,0,0,285.1789,0,1,0.0158659,0.02283879,0.07584196,-2.105484E-10,1.34341E-09,-1.336745E-08,1,1,0,0,0,1
433.3388,0.06499357,0.1009387,0.2587685,5.939582E-08,1.631321E-07,8.851568E-08,1,1,-0.03003068,0.7186908,0.03109979,0.6939845,0,0,0,0,278.0946,0,1,0.07224254,0.114556,0.2714447,1.233891E-10,-5.205663E-10,-5.584614E-09,1,1,0,0,0,1
433.3892,0.1389271,0.221105,0.5727782,5.906395E-08,1.653504E-07,7.629814E-08,1,1,-0.03288542,0.7116406,0.03338559,0.7009791,0,0,0,0,274.5932,0,1,0.07403987,0.1230741,0.3355267,-3.318788E-10,2.218302E-09,-1.221752E-08,0.9999998,1,0,0,0,1
433.4396,0.1675237,0.274003,0.7265477,5.905792E-08,1.66397E-07,8.766455E-08,1,1,-0.03631922,0.7029366,0.03598768,0.7094124,0,0,0,0,265.3614,0,1,0.01441062,0.03151237,0.09471055,-6.029129E-12,1.046564E-09,1.136639E-08,1,1,0,0,0,1
433.4891,0.1750404,0.2889597,0.7689563,5.903739E-08,1.652762E-07,8.873906E-08,1,1,-0.03948842,0.6948104,0.03826165,0.717088,0,0,0,0,255.7628,0,1,0,0,0,-2.053519E-11,-1.1207E-09,1.074518E-09,1,1,0,0,0,1
433.5395,0.1763037,0.2914734,0.7760839,5.933835E-08,1.683215E-07,1.026821E-07,1,1,-0.04204604,0.6882313,0.0400149,0.7231657,0,0,0,0,258.6236,0,1,0,0,0,3.009547E-10,3.045236E-09,1.394298E-08,1,1,0,0,0,1
433.589,0.1765161,0.2918959,0.7772819,5.957365E-08,1.709656E-07,8.632048E-08,1,1,-0.04404837,0.6830694,0.04133826,0.727851,0,0,0,0,253.5531,0,1,0,0,0,2.352953E-10,2.644101E-09,-1.636157E-08,1,1,0,0,0,1
433.6394,0.1765517,0.2919669,0.7774832,6.005147E-08,1.705598E-07,8.501554E-08,1,1,-0.04560604,0.6790468,0.04233854,0.7314527,0,0,0,0,258.0574,0,1,0,0,0,4.778104E-10,-4.058038E-10,-1.304947E-09,1,1,0,0,0,1
433.6889,0.1841647,0.312652,0.8042687,6.002251E-08,1.645604E-07,9.616894E-08,1,1,-0.04694521,0.6757496,0.04319812,0.7343655,0,0,0,0,253.3572,0,1,0.01780879,0.04897755,0.06428548,-2.896564E-11,-5.999338E-09,1.11534E-08,1,1,0,0,0,1
433.7393,0.2351481,0.4479625,0.953686,6.018234E-08,1.602469E-07,1.060209E-07,1,1,-0.04951693,0.6713548,0.04503875,0.7381073,0,0,0,0,256.1052,0,1,0.07078753,0.1848752,0.1882311,1.598442E-10,-4.313627E-09,9.851903E-09,1,1,0,0,0,1
433.7888,0.2887601,0.5841898,1.072745,5.868027E-08,1.544236E-07,1.087594E-07,1,1,-0.05387184,0.6656086,0.04827435,0.7427871,0,0,0,0,246.1198,0,1,0.04413332,0.1104706,0.085729,-1.502067E-09,-5.823286E-09,2.738592E-09,1,1,0,0,0,1
433.8392,0.3187385,0.6616987,1.135056,5.578781E-08,1.561321E-07,1.056811E-07,1,1,-0.0588075,0.6597888,0.05191782,0.7473453,0,0,0,0,245.2199,0,1,0.01974922,0.05284533,0.04138178,-2.892482E-09,1.708479E-09,-3.078355E-09,0.9999999,1,0,0,0,1
433.8909,0.3332674,0.7034171,1.171875,5.431343E-08,1.833788E-07,8.784536E-08,1,1,-0.0634551,0.6545456,0.05528143,0.7513239,0,0,0,0,207.4291,0,1,0.00950582,0.031606,0.03325456,-1.47437E-09,2.724665E-08,-1.783574E-08,0.9999999,1,0,0,0,1
433.9396,0.3437271,0.7528617,1.24628,5.433992E-08,1.824676E-07,9.527679E-08,1,1,-0.06777484,0.649539,0.05830366,0.7550539,0,0,0,0,231.3351,0,1,0.008725514,0.05425142,0.09511213,2.64846E-11,-9.112084E-10,7.431425E-09,1,1,0,0,0,1
433.9891,0.3466739,0.7712854,1.278923,5.352389E-08,1.989466E-07,8.511127E-08,1,1,-0.07170508,0.644648,0.06092865,0.7586666,0,0,0,0,234.0845,0,1,0,0,0,-8.160399E-10,1.647895E-08,-1.016553E-08,1,1,0,0,0,1
434.0395,0.3471691,0.7743819,1.284409,5.56239E-08,2.025368E-07,6.995533E-08,1,1,-0.07487344,0.6406289,0.06298137,0.7615918,0,0,0,0,237.5832,0,1,0,0,0,2.100011E-09,3.590159E-09,-1.515593E-08,0.9999999,1,0,0,0,1
434.089,0.3472524,0.7749023,1.285331,6.030952E-08,1.766097E-07,9.154059E-08,1,1,-0.07735245,0.6374643,0.06455259,0.7638645,0,0,0,0,233.1357,0,1,0,0,0,4.685614E-09,-2.59271E-08,2.158525E-08,1,1,0,0,0,1
434.1393,0.3472663,0.7749898,1.285487,6.305247E-08,1.812164E-07,7.28896E-08,1,1,-0.07927981,0.6349959,0.06575385,0.7656183,0,0,0,0,237.3251,0,1,0,0,0,2.742951E-09,4.606759E-09,-1.865101E-08,1,1,0,0,0,1
434.1888,0.3470992,0.7749647,1.286396,6.383817E-08,1.844851E-07,3.804672E-08,1,1,-0.08077583,0.6330724,0.06667364,0.766974,0,0,0,0,233.0766,0,1,-0.0005649549,-0.0001328521,0.002943328,7.857197E-10,3.268657E-09,-3.484287E-08,1,1,0,0,0,1
434.2393,0.3433412,0.7773141,1.312589,6.276829E-08,1.883494E-07,5.805776E-08,1,1,-0.08196613,0.6313334,0.06736083,0.7682202,0,0,0,0,237.318,0,1,-0.006164042,0.006236698,0.04804746,-1.069882E-09,3.864348E-09,2.001104E-08,1,1,0,0,0,1
434.301,0.3321915,0.8026305,1.426888,6.034111E-08,1.674816E-07,6.478395E-08,1,1,-0.08321796,0.6286683,0.06792419,0.770219,0,0,0,0,232.9967,0,1,-0.01773786,0.04472188,0.1884949,-2.427203E-09,-2.086777E-08,6.726188E-09,1,1,0,0,0,1
434.3425,0.3200387,0.8294568,1.54613,6.077968E-08,1.635638E-07,7.13252E-08,1,1,-0.0848671,0.6241735,0.06847097,0.7736387,0,0,0,0,194.535,0,1,-0.006692455,0.01137548,0.05744328,4.385706E-10,-3.917823E-09,6.541248E-09,1,1,0,0,0,1
434.392,0.313232,0.8411664,1.60382,5.96651E-08,1.53224E-07,7.389842E-08,1,1,-0.08651565,0.6192514,0.06891884,0.7773628,0,0,0,0,232.4009,0,1,-0.00472737,0.006771688,0.03617717,-1.1146E-09,-1.033985E-08,2.573192E-09,1,1,0,0,0,1
434.4424,0.3116933,0.8435075,1.616136,6.130254E-08,1.555757E-07,7.408953E-08,1,1,-0.08790396,0.6149457,0.06925048,0.7805889,0,0,0,0,236.5886,0,1,0,0,0,1.637449E-09,2.351646E-09,1.910951E-10,1,1,0,0,0,1
434.4928,0.3114348,0.843901,1.618206,6.409662E-08,1.422843E-07,7.353197E-08,1,1,-0.08899515,0.6115158,0.06949249,0.7831342,0,0,0,0,236.5402,0,1,0,0,0,2.794081E-09,-1.329146E-08,-5.575527E-10,1,1,0,0,0,1
434.5423,0.3113913,0.8439671,1.618554,6.901733E-08,1.149417E-07,8.90503E-08,1,1,-0.08984073,0.6088387,0.0696703,0.7851051,0,0,0,0,232.3027,0,1,0,0,0,4.920701E-09,-2.734258E-08,1.551833E-08,1,1,0,0,0,1
434.5927,0.3113841,0.8439782,1.618612,6.184862E-08,1.000662E-07,1.120225E-07,1,1,-0.09049427,0.6067594,0.06980218,0.7866266,0,0,0,0,236.5234,0,1,0,0,0,-7.168703E-09,-1.487546E-08,2.297216E-08,1,1,0,0,0,1
434.6422,0.3113828,0.8439801,1.618622,6.596179E-08,6.39019E-08,9.758838E-08,1,1,-0.09099928,0.6051468,0.0699008,0.787801,0,0,0,0,232.2991,0,1,0,0,0,4.113141E-09,-3.616433E-08,-1.443411E-08,0.9999999,1,0,0,0,1
434.6926,0.3113826,0.8439804,1.618624,6.770436E-08,6.353827E-08,8.553593E-08,1,1,-0.09138953,0.603897,0.06997506,0.7887077,0,0,0,0,236.5226,0,1,0,0,0,1.742555E-09,-3.636291E-10,-1.205245E-08,1,1,0,0,0,1
434.7425,0.3113826,0.8439804,1.618624,7.383704E-08,5.683043E-08,1.006172E-07,1,1,-0.09169117,0.6029289,0.07003128,0.789408,0,0,0,0,211.1809,0,1,0,0,0,6.132674E-09,-6.707848E-09,1.508127E-08,1,1,0,0,0,1
434.792,0.3113826,0.8439804,1.618624,7.751235E-08,3.921967E-08,1.076888E-07,1,1,-0.09192432,0.6021793,0.07007403,0.7899491,0,0,0,0,232.299,0,1,0,0,0,3.675296E-09,-1.761076E-08,7.071617E-09,0.9999999,1,0,0,0,1
434.8425,0.3113826,0.8439804,1.618624,7.94159E-08,4.6144E-08,1.143896E-07,1,1,-0.09210457,0.601599,0.07010666,0.7903672,0,0,0,0,198.51,0,1,0,0,0,1.903547E-09,6.924342E-09,6.700748E-09,1,1,0,0,0,1
434.8922,0.3113826,0.8439804,1.618624,8.094257E-08,5.51803E-08,8.071053E-08,1,1,-0.09224392,0.6011499,0.07013165,0.7906904,0,0,0,0,232.299,0,1,0,0,0,1.526694E-09,9.036313E-09,-3.367902E-08,1,1,0,0,0,1
434.9426,0.3113826,0.8439804,1.618624,7.872461E-08,6.826696E-08,9.128703E-08,1,1,-0.09225522,0.6008945,0.07009306,0.7908866,0,0,0,0,236.5226,0,1,0,0,0,-2.217956E-09,1.308665E-08,1.05765E-08,1,1,0.001833013,0.0009146589,-0.0003189085,0.9999979
434.9921,0.3113826,0.8439804,1.618624,7.872461E-08,6.826696E-08,9.128703E-08,1,1,-0.09178174,0.5999963,0.06956016,0.7916703,0,0,0,0,232.299,0,1,0,0,0,0,0,0,1,1,0.002555753,-0.004231619,-0.001749728,0.9999861
435.0425,0.3113826,0.8439804,1.618624,7.872461E-08,6.826696E-08,9.128703E-08,1,1,-0.09039082,0.597662,0.06806295,0.7937235,0,0,0,0,236.5226,0,1,0,0,0,0,0,0,1,1,0.001865833,-0.004919248,-0.004276583,0.9999768
435.092,0.3113826,0.8439804,1.618624,7.872461E-08,6.826696E-08,9.128703E-08,1,1,-0.08905877,0.5959696,0.06674106,0.7952574,0,0,0,0,232.299,0,1,0,0,0,0,0,0,1,1,0.002648459,0.001983985,0.000291177,0.9999945
435.1424,0.3113826,0.8439804,1.618624,7.872461E-08,6.826696E-08,9.128703E-08,1,1,-0.08565573,0.5956124,0.06408307,0.796117,0,0,0,0,236.5226,0,1,0,0,0,0,0,0,1,1,0.003686964,0.001189037,-0.01086795,0.9999333
435.1928,0.3113826,0.8439804,1.618624,7.872461E-08,6.826696E-08,9.128703E-08,1,1,-0.079746,0.5968584,0.05978537,0.7961322,0,0,0,0,236.5226,0,1,0,0,0,0,0,0,1,1,0.005187208,0.004929783,-0.01063442,0.9999177
435.2458,0.3113826,0.8439804,1.618624,7.872461E-08,6.826696E-08,9.128703E-08,1,1,-0.06908034,0.5992411,0.05201228,0.7958849,0,0,0,0,190.0628,0,1,0,0,0,0,0,0,1,1,0.007875714,0.003997909,-0.02786749,0.9995726
435.2989,0.3113826,0.8439804,1.618624,7.872461E-08,6.826696E-08,9.128703E-08,1,1,-0.05453409,0.604842,0.04157427,0.7933875,0,0,0,0,185.8392,0,1,0,0,0,0,0,0,1,1,0.01192349,0.01298393,-0.01690808,0.9997016
435.3493,0.3113826,0.8439804,1.618624,7.872461E-08,6.826696E-08,9.128703E-08,1,1,-0.03958532,0.6089348,0.03044904,0.7916466,0,0,0,0,236.5226,0,1,0,0,0,0,0,0,1,1,0.001776926,-0.001899613,-0.02521348,0.9996787
435.3988,0.3113826,0.8439804,1.618624,7.872461E-08,6.826696E-08,9.128703E-08,1,1,-0.02335925,0.6127205,0.01812315,0.7897465,0,0,0,0,232.299,0,1,0,0,0,0,0,0,1,1,0.006825218,0.007048777,-0.01590285,0.9998254
435.4492,0.3113826,0.8439804,1.618624,7.872461E-08,6.826696E-08,9.128703E-08,1,1,-0.008870518,0.6152633,0.0069239,0.7882413,0,0,0,0,236.5226,0,1,0,0,0,0,0,0,1,1,-0.001424057,-0.001313683,-0.02063473,0.9997849
435.4996,0.3113826,0.8439804,1.618624,7.872461E-08,6.826696E-08,9.128703E-08,1,1,0.005539005,0.6177606,-0.004351555,0.7863347,0,0,0,0,236.5226,0,1,0,0,0,0,0,0,1,1,0.006889929,0.006437873,-0.01073334,0.999898
435.5491,0.3113826,0.8439804,1.618624,7.872461E-08,6.826696E-08,9.128703E-08,1,1,0.01774546,0.620711,-0.01405465,0.7837126,0,0,0,0,232.299,0,1,0,0,0,0,0,0,1,1,0.001966271,0.003630398,-0.015907,0.9998651
435.5995,0.3113826,0.8439804,1.618624,7.872461E-08,6.826696E-08,9.128703E-08,1,1,0.03015726,0.6234015,-0.02407337,0.7809492,0,0,0,0,236.5226,0,1,0,0,0,0,0,0,1,1,0.006680867,0.003919967,-0.01233946,0.9998936
