0.0996947938,0.0444866559,0.0186770729
0.0403420668,0.0802389923,0.0401157787
0.0007606268,0.0488130438,0.045763993
0.0207526228,0.0313847382,0.0292667207
0.0910534825,0.0162967757,0.0143783575
0.0929139892,0.0037319941,0.0440263091
0.2133519771,0.0116199327,0.045639628
0.1475265417,0.0387184709,0.0358846565
,0.0050118441,0.0300849466
,0.0062989952,0.0151264688
,0.0393919378,
,0.0718768553,
