2,2,6-Task1
Time,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,IsInCollision,CollisionForce X,CollisionForce Y,CollisionForce Z,Checkpoint0,Checkpoint1,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W
427.8907,2.675147,1.34107,1.706867,5.950803E-08,4.703115E-07,-2.215415E-08,1,0.2656704,-0.0173654,0.6525967,0.01496332,0.7573587,1,0,0,0,54.13054,92.06699,0,1,0,0,0,2.865783E-10,-1.025874E-08,-2.511069E-09,1,1,0,0,0,1,1,1,-0.02303505,-0.05136897,0.008402201,4.411061E-10,-8.760512E-09,-4.911763E-09,1,1,0,0,0,1
427.9409,2.654988,1.294688,1.711342,5.910761E-08,4.250211E-07,-1.09814E-08,1,0.2656704,-0.01607739,0.6516035,0.01381588,0.7582635,1,0,0,0,62.01464,105.1973,0,1,0,0,0,-2.196966E-10,-2.336107E-08,5.349253E-09,1,1,0,0,0,1,1,1,-0.01775677,-0.04229816,0.001289256,-1.807444E-10,-2.192935E-08,5.823489E-09,1,1,0,0,0,1
427.991,2.657024,1.270898,1.710579,5.931859E-08,4.337992E-07,-8.207519E-09,1,0.2656704,-0.01453658,0.6508098,0.0124645,0.7589993,1,0,0,0,60.11869,101.7234,0,1,0.02094137,0.0002863263,0.001501378,9.811382E-11,2.841895E-09,1.612642E-09,1,1,0,0,0,1,1,1,-0.006241792,-0.01662648,-0.002932424,1.128421E-10,5.936095E-09,1.161241E-09,1,1,0,0,0,1
428.0406,2.75464,1.253642,1.692588,5.838418E-08,4.114143E-07,-1.234737E-08,1,0.2656704,-0.01297486,0.650474,0.01111472,0.7593364,1,0,0,0,57.12934,97.08118,0,1,0.1520628,-0.007610893,-0.0288609,-4.825799E-10,-9.349296E-09,-2.602126E-09,1,1,0,0,0,1,1,1,-0.00317262,-0.008292877,-0.001470457,-4.518609E-10,-1.303576E-08,-1.537731E-09,1,1,0,0,0,1
428.091,2.895169,1.238138,1.652823,5.938313E-08,4.088852E-07,-1.868488E-08,1,0.2656704,-0.01141661,0.6511714,0.009797513,0.7587816,1,0,0,0,53.97295,94.7524,0,1,0.1434016,-0.01151817,-0.03857087,5.147336E-10,-3.173382E-09,-2.503773E-09,1,1,0,0,0,1,1,1,-0.0004723779,-0.005164925,-0.006715684,4.841976E-10,6.440066E-10,-3.833727E-09,1,1,0,0,0,1
428.1404,2.960087,1.218167,1.62289,5.911756E-08,3.532122E-07,-1.83693E-08,1,0.2656704,-0.00986331,0.6525317,0.008494853,0.7576497,1,0,0,0,47.49485,87.33312,0,1,0.02402776,-0.002358433,-0.001479091,-1.618495E-10,-2.634349E-08,-1.447522E-10,1,1,0,0,0,1,1,1,-0.002723177,-0.01824039,-0.02060691,-1.037214E-10,-2.932958E-08,4.603302E-10,1,1,0,0,0,1
428.1903,2.964184,1.175564,1.588019,5.959067E-08,3.778518E-07,-1.712684E-08,1,0.2656704,-0.008134121,0.6541646,0.007035865,0.7562758,1,0,0,0,42.67152,80.70506,0,1,0,0,0,2.365586E-10,1.231982E-08,6.212304E-10,1,1,0,0,0,1,1,1,-0.01562162,-0.05595447,-0.03862472,2.365586E-10,1.231982E-08,6.212304E-10,1,1,0,0,0,1
428.2412,2.929561,1.077432,1.554665,5.882129E-08,3.66796E-07,-1.561996E-08,1,0.2656704,-0.005529784,0.6559509,0.004805804,0.754768,1,0,0,0,45.39826,85.76999,0,1,0,0,0,-4.337967E-10,-2.801222E-09,4.769124E-10,1,1,0,0,0,1,1,1,-0.04767741,-0.1195182,-0.03176948,-3.355811E-10,-8.254741E-09,1.02997E-09,1,1,0,0,0,1
428.2909,2.912857,1.034611,1.543203,5.867759E-08,3.523986E-07,-1.632672E-08,1,0.2656704,-0.002309617,0.6576095,0.002016089,0.7533527,1,0,0,0,49.20886,90.92458,0,1,0,0,0,-9.200469E-11,-7.384522E-09,-4.160586E-10,0.9999999,1,0,0,0,1,1,1,-0.00352888,-0.008167868,-0.001353865,-5.17034E-11,-7.012865E-09,-2.906897E-10,0.9999999,1,0,0,0,1
428.3406,2.912913,1.027223,1.544516,5.864234E-08,3.653717E-07,-1.670191E-08,1,0.2656704,0.0004496423,0.6589251,-0.0003938811,0.7522083,1,0,0,0,49.53601,90.19556,0,1,0.005613354,-0.0003755275,0.006352105,-1.763225E-11,7.596062E-09,-1.878421E-10,0.9999999,1,0,0,0,1,1,1,0,0,0,-1.762423E-11,5.376938E-09,-1.873527E-10,0.9999999,1,0,0,0,1
