3,3,18-Task0
Time,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,IsInCollision,CollisionForce X,CollisionForce Y,CollisionForce Z,Checkpoint0,Checkpoint1,Checkpoint2,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W
522.7675,0,0,0,0,0,0,1,1,0.07105283,0.7416701,-0.07957658,0.662227,0,0,0,0,225.2776,212.5661,78.71589,0,1,0,0,0,2.265215E-08,4.210143E-07,-3.088137E-07,1,1,0,0,0,1,1,1,0,0,0,2.378207E-08,4.420153E-07,-3.242174E-07,1,1,0,0,0,1,2,1,0,0,0,2.192577E-08,4.075137E-07,-2.989114E-07,1,1,0,0,0,1
522.8174,0,0,0,4.610719E-09,3.854051E-08,-8.975293E-08,1,1,0.07105283,0.7416701,-0.07957659,0.662227,0,0,0,0,199.6871,229.2721,562.2334,0,1,0,0,0,1.25448E-09,1.311854E-08,-2.913596E-08,1,1,0,0,0,1,1,1,0,0,0,8.395131E-10,1.622724E-08,-2.557276E-08,1,1,0,0,0,1,2,1,0,0,0,2.516727E-09,9.194731E-09,-3.504421E-08,1,1,0,0,0,1
522.8669,0,0,0,1.747574E-08,8.824354E-08,-1.676358E-07,1,1,0.07105282,0.7416701,-0.07957657,0.662227,0,0,0,0,206.0628,236.3381,577.3542,0,1,0,0,0,4.046005E-09,1.096916E-08,-2.743052E-08,1,1,0,0,0,1,1,1,0,0,0,4.348466E-09,2.005814E-08,-2.007075E-08,1,1,0,0,0,1,2,1,0,0,0,4.470562E-09,1.867572E-08,-3.03816E-08,1,1,0,0,0,1
522.9165,0,0,0,2.855128E-08,1.166239E-07,-1.158707E-07,1,1,0.07105283,0.7416701,-0.07957658,0.662227,0,0,0,0,206.0661,236.3412,577.3568,0,1,0,0,0,3.490923E-09,9.333023E-09,1.93069E-08,1,1,0,0,0,1,1,1,0,0,0,3.792308E-09,9.523673E-09,1.622908E-08,1,1,0,0,0,1,2,1,0,0,0,3.792308E-09,9.523673E-09,1.622908E-08,1,1,0,0,0,1
522.9673,0,0,0,3.883124E-08,1.447013E-07,-1.780956E-07,1,1,0.07105283,0.7416701,-0.07957657,0.662227,0,0,0,0,211.0921,242.1057,591.4387,0,1,0,0,0,3.250707E-09,1.05134E-08,-6.763901E-09,1,1,0,0,0,1,1,1,0,0,0,3.34122E-09,8.533816E-09,-2.778149E-08,1,1,0,0,0,1,2,1,0,0,0,3.688044E-09,9.03018E-09,-2.767947E-08,1,1,0,0,0,1
523.0166,0,0,0,3.971448E-08,1.607436E-07,-2.275837E-07,1,1,0.07105283,0.7416701,-0.07957657,0.662227,0,0,0,0,206.0661,236.3412,577.3568,0,1,0,0,0,4.871972E-10,4.695726E-09,-1.7299E-08,1,1,0,0,0,1,1,1,0,0,0,1.9801E-10,5.673286E-09,-1.609452E-08,1,1,0,0,0,1,2,1,0,0,0,1.9801E-10,5.673286E-09,-1.609452E-08,1,1,0,0,0,1
523.0666,0,0,0,5.319946E-08,1.809858E-07,-2.011948E-07,1,1,0.07105283,0.7416701,-0.07957657,0.662227,0,0,0,0,206.0661,236.3412,577.3568,0,1,0,0,0,4.682611E-09,6.958241E-09,9.0658E-09,1,1,0,0,0,1,1,1,0,0,0,4.682611E-09,6.958241E-09,9.0658E-09,1,1,0,0,0,1,2,1,0,0,0,4.119753E-09,6.325674E-09,8.25721E-09,1,1,0,0,0,1
523.1173,0,0,0,6.362009E-08,2.157622E-07,-1.334861E-07,1,1,0.07105282,0.7416701,-0.07957657,0.662227,0,0,0,0,206.0661,236.3412,577.3568,0,1,0,0,0,4.027721E-09,1.335424E-08,2.500954E-08,1,1,0,0,0,1,1,1,0,0,0,2.885077E-09,1.007849E-08,2.051249E-08,1,1,0,0,0,1,2,1,0,0,0,3.507851E-09,1.134363E-08,2.218677E-08,1,1,0,0,0,1
523.1675,0,0,0,7.728906E-08,2.502371E-07,-6.084176E-08,1,1,0.07105281,0.7416701,-0.07957656,0.662227,0,0,0,0,201.0401,230.5768,563.275,0,1,0,0,0,4.749596E-09,1.237266E-08,2.544425E-08,1,1,0,0,0,1,1,1,0,0,0,4.16981E-09,9.729489E-09,2.175579E-08,1,1,0,0,0,1,2,1,0,0,0,4.16981E-09,9.729489E-09,2.175579E-08,1,1,0,0,0,1
523.2172,0,0,0,9.228057E-08,2.816955E-07,-9.447096E-09,1,1,0.0710528,0.7416701,-0.07957655,0.662227,0,0,0,0,196.0141,224.8124,549.1931,0,1,0,0,0,5.422168E-09,1.214702E-08,1.964725E-08,1,1,0,0,0,1,1,1,0,0,0,4.830799E-09,9.700158E-09,1.585677E-08,1,1,0,0,0,1,2,1,0,0,0,4.738555E-09,9.611002E-09,1.589064E-08,1,1,0,0,0,1
