1,3,14-Task0
Time,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,IsInCollision,CollisionForce X,CollisionForce Y,CollisionForce Z,Checkpoint0,Checkpoint1,Checkpoint2,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W
392.6823,0,0,0,2.851732E-08,1.246872E-07,-1.475506E-08,1,1,0.07105277,0.7416701,-0.07957652,0.662227,0,0,0,0,266.3781,305.5144,746.339,0,1,0,0,0,2.705088E-09,-1.618418E-10,3.020711E-08,1,1,0,0,0,1
392.7318,0,0,0,3.351316E-08,1.282911E-07,2.167428E-08,1,1,0.07105277,0.7416701,-0.07957651,0.662227,0,0,0,0,276.4301,317.0433,774.5027,0,1,0,0,0,4.995854E-09,3.603859E-09,3.642934E-08,1,1,0,0,0,1
392.7822,0,0,0,3.845727E-08,1.277027E-07,6.298595E-08,1,1,0.07105277,0.7416701,-0.07957651,0.662227,0,0,0,0,281.4561,322.8077,788.5845,0,1,0,0,0,4.94412E-09,-5.883724E-10,4.131168E-08,1,1,0,0,0,1
392.8319,0,0,0,4.302621E-08,1.292303E-07,1.009883E-07,1,1,0.07105277,0.7416701,-0.07957651,0.662227,0,0,0,0,276.4301,317.0433,774.5027,0,1,0,0,0,4.568957E-09,1.527525E-09,3.800237E-08,1,1,0,0,0,1
392.8824,0,0,0,4.82939E-08,1.295253E-07,1.417982E-07,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,281.4561,322.8077,788.5845,0,1,0,0,0,5.2677E-09,2.950422E-10,4.080992E-08,1,1,0,0,0,1
392.9316,0,0,0,5.276615E-08,1.301148E-07,1.779253E-07,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,266.3781,305.5144,746.339,0,1,0,0,0,4.472259E-09,5.8945E-10,3.612712E-08,1,1,0,0,0,1
392.982,0,0,0,5.663395E-08,1.30992E-07,2.233948E-07,1,1,0.07105279,0.7416701,-0.07957652,0.662227,0,0,0,0,281.4561,322.8077,788.5845,0,1,0,0,0,3.867804E-09,8.771486E-10,4.546953E-08,1,1,0,0,0,1
393.0317,0,0,0,6.083817E-08,1.321816E-07,2.639965E-07,1,1,0.07105277,0.7416701,-0.07957651,0.662227,0,0,0,0,276.4301,317.0433,774.5027,0,1,0,0,0,4.204214E-09,1.189557E-09,4.060167E-08,1,1,0,0,0,1
393.0822,0,0,0,6.1153E-08,1.321332E-07,2.635807E-07,1,1,0.07105277,0.7416701,-0.0795765,0.662227,0,0,0,0,266.3781,305.5144,746.339,0,1,0,0,0,3.148266E-10,-4.842443E-11,-4.159655E-10,1,1,0,0,0,1
393.1324,0,0,0,6.461323E-08,1.361387E-07,2.83068E-07,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,276.4301,317.0433,774.5027,0,1,0,0,0,3.460241E-09,4.005553E-09,1.948736E-08,1,1,0,0,0,1
393.1824,0,0,0,6.907391E-08,1.369245E-07,3.190931E-07,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,276.4301,317.0433,774.5027,0,1,0,0,0,4.460677E-09,7.857643E-10,3.60251E-08,1,1,0,0,0,1
393.2319,0,0,0,7.196128E-08,1.368891E-07,3.558233E-07,1,1,0.07105279,0.7416701,-0.07957653,0.662227,0,0,0,0,276.4301,317.0433,774.5027,0,1,0,0,0,2.887377E-09,-3.549318E-11,3.673017E-08,1,1,0,0,0,1
393.2817,0,0,0,7.274331E-08,1.373524E-07,3.888053E-07,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,271.4041,311.2788,760.4208,0,1,0,0,0,7.820072E-10,4.632938E-10,3.298196E-08,1,1,0,0,0,1
393.3322,0,0,0,7.586505E-08,1.408218E-07,4.286137E-07,1,1,0.07105279,0.7416701,-0.07957653,0.662227,0,0,0,0,246.2741,282.4567,690.0116,0,1,0,0,0,3.121735E-09,3.469373E-09,3.980825E-08,1,1,0,0,0,1
393.3817,0,0,0,7.968458E-08,1.40808E-07,4.758112E-07,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,276.4301,317.0433,774.5027,0,1,0,0,0,3.819534E-09,-1.38203E-11,4.719753E-08,1,1,0,0,0,1
393.4323,0,0,0,8.358767E-08,1.414955E-07,5.073332E-07,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,281.4561,322.8077,788.5845,0,1,0,0,0,3.903092E-09,6.875438E-10,3.152196E-08,1,1,0,0,0,1
393.4818,0,0,0,8.916352E-08,1.424777E-07,5.523646E-07,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,276.4301,317.0433,774.5027,0,1,0,0,0,5.575846E-09,9.822054E-10,4.503137E-08,1,1,0,0,0,1
393.5317,0,0,0,9.418178E-08,1.433617E-07,5.928928E-07,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,256.3261,293.9855,718.1753,0,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1
393.5823,0,0,0,9.975762E-08,1.443439E-07,6.379241E-07,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,281.4561,322.8077,788.5845,0,1,0,0,0,5.575846E-09,9.822054E-10,4.503137E-08,1,1,0,0,0,1
393.6318,0,0,0,1.042183E-07,1.451297E-07,6.739492E-07,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,276.4301,317.0433,774.5027,0,1,0,0,0,4.460677E-09,7.857643E-10,3.60251E-08,1,1,0,0,0,1
393.6823,0,0,0,1.081214E-07,1.458172E-07,7.054712E-07,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,281.4561,322.8077,788.5845,0,1,0,0,0,3.903092E-09,6.875438E-10,3.152196E-08,1,1,0,0,0,1
393.7318,0,0,0,1.131396E-07,1.467012E-07,7.459994E-07,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,276.4301,317.0433,774.5027,0,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1
393.7816,0,0,0,1.181579E-07,1.475852E-07,7.865276E-07,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,276.4301,317.0433,774.5027,0,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1
393.8323,0,0,0,1.231762E-07,1.484691E-07,8.270558E-07,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,281.4561,322.8077,788.5845,0,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1
393.8846,0,0,0,1.281944E-07,1.493531E-07,8.67584E-07,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,226.1701,259.3989,633.6842,0,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1
393.9341,0,0,0,1.332127E-07,1.502371E-07,9.081123E-07,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,276.4301,317.0433,774.5027,0,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1
393.9847,0,0,0,1.376734E-07,1.510229E-07,9.441374E-07,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,281.4561,322.8077,788.5845,0,1,0,0,0,4.460677E-09,7.857643E-10,3.60251E-08,1,1,0,0,0,1
394.0342,0,0,0,1.415765E-07,1.517104E-07,9.756593E-07,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,276.4301,317.0433,774.5027,0,1,0,0,0,3.903092E-09,6.875438E-10,3.152196E-08,1,1,0,0,0,1
394.0872,0,0,0,1.471523E-07,1.526926E-07,1.020691E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,231.1961,265.1634,647.7661,0,1,0,0,0,5.575846E-09,9.822054E-10,4.503137E-08,1,1,0,0,0,1
394.1367,0,0,0,1.521706E-07,1.535766E-07,1.061219E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,276.4301,317.0433,774.5027,0,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1
394.1872,0,0,0,1.566313E-07,1.543623E-07,1.097244E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,236.2221,270.9278,661.8479,0,1,0,0,0,4.460677E-09,7.857643E-10,3.60251E-08,1,1,0,0,0,1
394.2367,0,0,0,1.61092E-07,1.551481E-07,1.133269E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,276.4301,317.0433,774.5027,0,1,0,0,0,4.460677E-09,7.857643E-10,3.60251E-08,1,1,0,0,0,1
394.2871,0,0,0,1.655527E-07,1.559339E-07,1.169294E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,281.4561,322.8077,788.5845,0,1,0,0,0,4.460677E-09,7.857643E-10,3.60251E-08,1,1,0,0,0,1
394.3366,0,0,0,1.705709E-07,1.568178E-07,1.209822E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,276.4301,317.0433,774.5027,0,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1
394.3872,0,0,0,1.750316E-07,1.576036E-07,1.245847E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,281.4561,322.8077,788.5845,0,1,0,0,0,4.460677E-09,7.857643E-10,3.60251E-08,1,1,0,0,0,1
394.4367,0,0,0,1.800499E-07,1.584876E-07,1.286376E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,276.4301,317.0433,774.5027,0,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1
394.4871,0,0,0,1.850682E-07,1.593715E-07,1.326904E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,281.4561,322.8077,788.5845,0,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1
394.5377,0,0,0,1.895288E-07,1.601573E-07,1.362929E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,266.3781,305.5144,746.339,0,1,0,0,0,4.460677E-09,7.857643E-10,3.60251E-08,1,1,0,0,0,1
394.5873,0,0,0,1.945471E-07,1.610413E-07,1.403457E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,276.4301,317.0433,774.5027,0,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1
394.6369,0,0,0,1.990078E-07,1.61827E-07,1.439482E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,276.4301,317.0433,774.5027,0,1,0,0,0,4.460677E-09,7.857643E-10,3.60251E-08,1,1,0,0,0,1
394.6872,0,0,0,2.040261E-07,1.62711E-07,1.48001E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,281.4561,322.8077,788.5845,0,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1
394.7369,0,0,0,2.084868E-07,1.634968E-07,1.516036E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,276.4301,317.0433,774.5027,0,1,0,0,0,4.460677E-09,7.857643E-10,3.60251E-08,1,1,0,0,0,1
394.7873,0,0,0,2.13505E-07,1.643807E-07,1.556564E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,281.4561,322.8077,788.5845,0,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1
394.8368,0,0,0,2.179657E-07,1.651665E-07,1.592589E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,276.4301,317.0433,774.5027,0,1,0,0,0,4.460677E-09,7.857643E-10,3.60251E-08,1,1,0,0,0,1
394.8872,0,0,0,2.22984E-07,1.660505E-07,1.633117E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,281.4561,322.8077,788.5845,0,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1
394.937,0,0,0,2.280022E-07,1.669344E-07,1.673645E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,276.4301,317.0433,774.5027,0,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1
394.9869,0,0,0,2.324629E-07,1.677202E-07,1.70967E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,276.4301,317.0433,774.5027,0,1,0,0,0,4.460677E-09,7.857643E-10,3.60251E-08,1,1,0,0,0,1
395.0374,0,0,0,2.369236E-07,1.68506E-07,1.745695E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,281.4561,322.8077,788.5845,0,1,0,0,0,4.460677E-09,7.857643E-10,3.60251E-08,1,1,0,0,0,1
395.087,0,0,0,2.419419E-07,1.693899E-07,1.786224E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,276.4301,317.0433,774.5027,0,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1
395.1368,0,0,0,2.464026E-07,1.701757E-07,1.822249E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,261.3521,299.75,732.2571,0,1,0,0,0,4.460677E-09,7.857643E-10,3.60251E-08,1,1,0,0,0,1
395.1868,0,0,0,2.508634E-07,1.709615E-07,1.858274E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,276.4301,317.0433,774.5027,0,1,0,0,0,4.460677E-09,7.857643E-10,3.60251E-08,1,1,0,0,0,1
395.2372,0,0,0,2.553241E-07,1.717473E-07,1.894299E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,281.4561,322.8077,788.5845,0,1,0,0,0,4.460677E-09,7.857643E-10,3.60251E-08,1,1,0,0,0,1
395.2873,0,0,0,2.603424E-07,1.726313E-07,1.934827E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,276.4301,317.0432,774.5027,0,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1
395.3368,0,0,0,2.642456E-07,1.733189E-07,1.966349E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,276.4301,317.0432,774.5027,0,1,0,0,0,3.903092E-09,6.875438E-10,3.152196E-08,1,1,0,0,0,1
395.3873,0,0,0,2.692638E-07,1.742029E-07,2.006877E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,281.4561,322.8077,788.5845,0,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1
395.4368,0,0,0,2.742821E-07,1.750869E-07,2.047406E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,276.4301,317.0432,774.5027,0,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1
395.4869,0,0,0,2.798579E-07,1.760691E-07,2.092437E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,276.4301,317.0432,774.5027,0,1,0,0,0,5.575846E-09,9.822054E-10,4.503137E-08,1,1,0,0,0,1
395.5373,0,0,0,2.843186E-07,1.768549E-07,2.128462E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,281.4561,322.8077,788.5845,0,1,0,0,0,4.460677E-09,7.857643E-10,3.60251E-08,1,1,0,0,0,1
395.5867,0,0,0,2.89337E-07,1.777389E-07,2.16899E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,271.404,311.2788,760.4208,0,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1
395.6373,0,0,0,2.937977E-07,1.785247E-07,2.205015E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,281.456,322.8077,788.5845,0,1,0,0,0,4.460677E-09,7.857643E-10,3.60251E-08,1,1,0,0,0,1
395.6868,0,0,0,2.982584E-07,1.793105E-07,2.24104E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,276.43,317.0432,774.5027,0,1,0,0,0,4.460677E-09,7.857643E-10,3.60251E-08,1,1,0,0,0,1
395.7372,0,0,0,3.032768E-07,1.801946E-07,2.281569E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,281.456,322.8077,788.5845,0,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1
395.7867,0,0,0,3.082951E-07,1.810786E-07,2.322097E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,276.43,317.0432,774.5027,0,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1
395.8371,0,0,0,3.133134E-07,1.819626E-07,2.362625E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,261.352,299.7499,732.2571,0,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1
395.8866,0,0,0,3.166589E-07,1.82552E-07,2.389644E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,276.4301,317.0432,774.5027,0,1,0,0,0,3.345508E-09,5.893233E-10,2.701882E-08,1,1,0,0,0,1
395.937,0,0,0,3.227924E-07,1.836324E-07,2.439178E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,281.4561,322.8077,788.5845,0,1,0,0,0,6.133431E-09,1.080426E-09,4.95345E-08,1,1,0,0,0,1
395.9872,0,0,0,3.272531E-07,1.844182E-07,2.475203E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,231.196,265.1633,647.7661,0,1,0,0,0,4.460677E-09,7.857643E-10,3.60251E-08,1,1,0,0,0,1
396.037,0,0,0,3.32829E-07,1.854004E-07,2.520235E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,276.4301,317.0432,774.5027,0,1,0,0,0,5.575846E-09,9.822054E-10,4.503137E-08,1,1,0,0,0,1
396.0872,0.001370492,0.002647341,0.003136964,3.367946E-07,1.858364E-07,2.549761E-06,1,1,0.07104041,0.7416546,-0.07955849,0.662248,0,0,0,0,276.4236,317.0369,774.4987,0,1,0.002687239,0.005190864,0.00615091,3.965583E-09,4.359837E-10,2.952617E-08,1,1,0,0,0,1
396.1367,0.01309269,0.02506578,0.01892995,3.347004E-07,1.886787E-07,2.522137E-06,1,1,0.07082711,0.7414758,-0.07926966,0.6625054,0,0,0,0,276.0918,316.7263,774.2878,0,1,0.01646271,0.03140953,0.01904448,-2.094248E-09,2.842353E-09,-2.762315E-08,1,1,0,0,0,1
396.187,0.03328315,0.06297455,0.04004157,3.357869E-07,1.830115E-07,2.545048E-06,1,1,0.07013936,0.7410704,-0.07838225,0.6631374,0,0,0,0,279.8076,321.2514,787.4761,0,1,0.02100653,0.03919357,0.02210102,1.086506E-09,-5.667198E-09,2.291088E-08,1,1,0,0,0,1
396.2368,0.05050764,0.09507523,0.0611727,3.301305E-07,1.81826E-07,2.528025E-06,1,1,0.06910902,0.740482,-0.07706264,0.664057,0,0,0,0,272.9496,313.7483,772.1152,0,1,0.018048,0.03378586,0.02508895,-5.656409E-09,-1.185541E-09,-1.702407E-08,1,1,0,0,0,1
396.2872,0.06025949,0.1137272,0.07834511,3.290531E-07,1.841362E-07,2.527529E-06,1,1,0.0679578,0.7397565,-0.07557985,0.6651539,0,0,0,0,276.1474,317.7838,784.9456,0,1,0.005271961,0.01037204,0.01235423,-1.077336E-09,2.310241E-09,-4.962401E-10,0.9999999,1,0,0,0,1
396.3367,0.06871867,0.1306512,0.09845883,3.274623E-07,1.793705E-07,2.511958E-06,1,1,0.0668282,0.7389291,-0.07410683,0.6663529,0,0,0,0,269.9168,310.8892,770.0826,0,1,0.008871891,0.01827548,0.02458595,-1.590843E-09,-4.765746E-09,-1.557075E-08,1,1,0,0,0,1
396.3874,0.07130977,0.1369215,0.1156472,3.273543E-07,1.695478E-07,2.524996E-06,1,1,0.06581051,0.7380186,-0.072751,0.6676112,0,0,0,0,273.7247,315.5194,783.4174,0,1,-0.0009427416,-8.184055E-05,0.0179751,-1.079449E-10,-9.822737E-09,1.30373E-08,1,1,0,0,0,1
396.4367,0.07104995,0.1378983,0.1316922,3.270027E-07,1.792284E-07,2.508311E-06,1,1,0.06501813,0.7370507,-0.07164498,0.6688768,0,0,0,0,263.2713,303.6364,755.0997,0,1,-0.0006458523,-7.537047E-05,0.01198236,-3.517219E-10,9.680558E-09,-1.668517E-08,1,1,0,0,0,1
396.4871,0.07166646,0.1408933,0.1517445,3.231276E-07,1.675477E-07,2.487067E-06,1,1,0.06441931,0.7360336,-0.07075266,0.6701483,0,0,0,0,272.5744,314.4918,782.9164,0,1,0.003033892,0.007776046,0.02422278,-3.875108E-09,-1.16807E-08,-2.124407E-08,1,1,0,0,0,1
396.5366,0.07796153,0.1532105,0.1641834,3.208989E-07,1.614633E-07,2.490431E-06,1,1,0.06384016,0.7350025,-0.06988517,0.6714252,0,0,0,0,267.1624,308.3923,768.7139,0,1,0.00863143,0.01564167,0.00641304,-2.228621E-09,-6.084393E-09,3.363098E-09,1,1,0,0,0,1
396.5872,0.09642121,0.184715,0.1742216,3.211911E-07,1.541303E-07,2.511386E-06,1,1,0.06309789,0.734075,-0.06886349,0.6726146,0,0,0,0,271.2528,313.2863,782.2202,0,1,0.03699487,0.06156969,0.01295181,2.922498E-10,-7.332988E-09,2.095549E-08,1,1,0,0,0,1
396.6367,0.1464338,0.2675212,0.1903819,3.193408E-07,1.562275E-07,2.518534E-06,1,1,0.06143286,0.733191,-0.06683423,0.6739364,0,0,0,0,264.5374,305.8926,766.8196,0,1,0.05281847,0.08713637,0.01571084,-1.850439E-09,2.097149E-09,7.147341E-09,1,1,0,0,0,1
396.6871,0.1851956,0.3315881,0.1980436,3.195632E-07,1.54274E-07,2.523891E-06,1,1,0.05896746,0.7323825,-0.06395059,0.6753141,0,0,0,0,265.8512,308.07,777.9711,0,1,0.03565133,0.05909652,0.00279465,2.224338E-10,-1.953521E-09,5.356871E-09,1,1,0,0,0,1
396.7366,0.227881,0.4030622,0.1992357,3.202125E-07,1.659399E-07,2.519988E-06,1,1,0.05593161,0.7317445,-0.06049183,0.6765815,0,0,0,0,257.9281,299.4807,761.4724,0,1,0.04126625,0.06961475,-0.004286284,6.491659E-10,1.166594E-08,-3.903721E-09,1,1,0,0,0,1
