3,3,9-Task0
Time,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,IsInCollision,CollisionForce X,CollisionForce Y,CollisionForce Z,Checkpoint0,Checkpoint1,Checkpoint2,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W
155.4291,0,0,0,0,0,0,1,1,0.07105283,0.7416701,-0.07957658,0.662227,0,0,0,0,23.15313,26.91843,68.89166,0,1,-0.1566468,-0.0900592,0.1995777,-2.801829E-10,2.592281E-09,-3.570673E-10,1,1,0,0,0,1,1,1,0,0,0,-5.603658E-10,5.184563E-09,-7.141345E-10,1,1,0,0,0,1,2,1,0,0,0,0,0,0,1,1,0,0,0,1
155.4771,0,0,0,5.237309E-09,3.452276E-08,-9.703844E-08,1,1,0.07105283,0.7416701,-0.07957659,0.662227,0,0,0,0,145.0697,166.5082,407.8475,0,1,0,0,0,1.121244E-09,7.963829E-09,-2.568088E-08,1,1,0,0,0,1,1,1,0,0,0,2.439887E-09,9.587359E-09,-3.524215E-08,1,1,0,0,0,1,2,1,0,0,0,2.516727E-09,9.194731E-09,-3.504421E-08,1,1,0,0,0,1
155.5268,0,0,0,1.748843E-08,8.771652E-08,-1.679541E-07,1,1,0.07105282,0.7416701,-0.07957657,0.662227,0,0,0,0,190.9848,219.0449,535.1087,0,1,0,0,0,3.76868E-09,1.741497E-08,-2.375921E-08,1,1,0,0,0,1,1,1,0,0,0,4.425305E-09,1.966551E-08,-1.987281E-08,1,1,0,0,0,1,2,1,0,0,0,4.057142E-09,1.611329E-08,-2.728359E-08,1,1,0,0,0,1
155.5772,0,0,0,2.840422E-08,1.15083E-07,-1.109562E-07,1,1,0.07105283,0.7416701,-0.07957658,0.662227,0,0,0,0,190.9881,219.048,535.1113,0,1,0,0,0,3.431008E-09,8.700455E-09,1.844121E-08,1,1,0,0,0,1,1,1,0,0,0,3.490923E-09,9.333023E-09,1.93069E-08,1,1,0,0,0,1,2,1,0,0,0,3.993866E-09,9.333023E-09,1.92498E-08,1,1,0,0,0,1
155.6281,0,0,0,3.57386E-08,1.27764E-07,-1.612531E-07,1,1,0.07105283,0.7416701,-0.07957657,0.662227,0,0,0,0,201.0401,230.5768,563.275,0,1,0,0,0,2.225919E-09,2.859879E-09,-1.806109E-08,1,1,0,0,0,1,1,1,0,0,0,2.882544E-09,6.961179E-09,-1.417468E-08,1,1,0,0,0,1,2,1,0,0,0,2.225919E-09,2.859879E-09,-1.806109E-08,1,1,0,0,0,1
155.6777,0,0,0,4.115081E-08,1.545947E-07,-2.580876E-07,1,1,0.07105283,0.7416701,-0.07957657,0.662227,0,0,0,0,206.0661,236.3412,577.3568,0,1,0,0,0,1.81412E-09,7.609859E-09,-3.074172E-08,1,1,0,0,0,1,1,1,0,0,0,1.448094E-09,8.980049E-09,-2.973519E-08,1,1,0,0,0,1,2,1,0,0,0,2.149975E-09,1.02408E-08,-3.635758E-08,1,1,0,0,0,1
155.7278,0,0,0,5.031267E-08,1.71674E-07,-2.355703E-07,1,1,0.07105283,0.7416701,-0.07957657,0.662227,0,0,0,0,196.0141,224.8124,549.1931,0,1,0,0,0,3.053952E-09,5.693106E-09,7.505724E-09,1,1,0,0,0,1,1,1,0,0,0,3.053952E-09,5.693106E-09,7.505724E-09,1,1,0,0,0,1,2,1,0,0,0,3.053952E-09,5.693106E-09,7.505724E-09,1,1,0,0,0,1
155.7777,0,0,0,5.99858E-08,2.080191E-07,-1.68811E-07,1,1,0.07105282,0.7416701,-0.07957657,0.662227,0,0,0,0,196.0141,224.8124,549.1931,0,1,0,0,0,2.944993E-09,1.071106E-08,2.137818E-08,1,1,0,0,0,1,1,1,0,0,0,3.464863E-09,1.272167E-08,2.420095E-08,1,1,0,0,0,1,2,1,0,0,0,3.263305E-09,1.291232E-08,2.118024E-08,1,1,0,0,0,1
155.8268,0,0,0,7.391345E-08,2.393919E-07,-1.126872E-07,1,1,0.07105281,0.7416701,-0.07957656,0.662227,0,0,0,0,196.0141,224.8124,549.1931,0,1,0,0,0,4.536451E-09,9.723824E-09,1.87739E-08,1,1,0,0,0,1,1,1,0,0,0,4.866346E-09,1.172877E-08,1.867798E-08,1,1,0,0,0,1,2,1,0,0,0,4.524868E-09,9.920138E-09,1.867188E-08,1,1,0,0,0,1
155.8777,0,0,0,8.949633E-08,2.732971E-07,-5.75021E-08,1,1,0.0710528,0.7416701,-0.07957655,0.662227,0,0,0,0,206.0661,236.3412,577.3568,0,1,0,0,0,4.792228E-09,9.611002E-09,1.588454E-08,1,1,0,0,0,1,1,1,0,0,0,5.422168E-09,1.214702E-08,1.964725E-08,1,1,0,0,0,1,2,1,0,0,0,5.368495E-09,1.214702E-08,1.965335E-08,1,1,0,0,0,1
