44.506,56.699,86.013,90.59442,127.2309,82.5638,162.962,87.06737
129.5357,88.6565,87.2619,113.11968,120.6714,91.1117,74.4534,71.80547
130.7602,63.4430000000002,69.3649,58.4197,76.8215,55.2902,56.4048,63.9076
281.5956,225.2061,139.3775,111.0404,86.8132,61.2443,127.1752,60.7675
105.6555,139.6341,109.5334,83.165,283.4138,192.724,212.14,113.401
,,99.4809,93.1132,41.2966,38.1163,,
