2,1,Time5-Task1
Time,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,IsInCollision,CollisionForce X,CollisionForce Y,CollisionForce Z,Checkpoint0,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W
291.5949,3.664095,1.144218,1.75445,0.00431056,-0.01782717,-0.007559888,0.9998032,0.1538355,-0.01293655,0.6449238,0.01091942,0.7640594,1,-0.0002961159,0,0,29.80553,0,1,0,0,0,-6.515999E-10,5.217505E-09,-2.524688E-09,1,1,0,0,0,1,1,1,-0.0008296332,0.0004671493,0.005923951,-6.778095E-10,3.683312E-09,-2.098664E-09,1,1,0,0,0,1
291.645,3.663383,1.144868,1.76214,0.004310561,-0.01782718,-0.007559881,0.9998032,0.1538355,-0.0129688,0.6442707,0.01092769,0.7646095,1,0,0,0,31.09498,0,1,0,0,0,1.307307E-10,-6.743564E-09,3.252307E-09,1,1,0,0,0,1,1,1,-0.0008669588,0.0005112744,0.00591498,-8.090578E-11,-2.384863E-09,4.358213E-09,1,1,0,0,0,1
291.6959,3.662984,1.145146,1.765364,0.004310561,-0.01782717,-0.007559884,0.9998032,0.1538355,-0.01300158,0.6436886,0.01093841,0.7650989,1,0,0,0,31.12079,0,1,0,0,0,-1.644401E-11,-3.577605E-11,-2.718758E-09,1,1,0,0,0,1,1,1,-0.000464909,0.0002609542,0.002952248,2.205888E-10,-2.869561E-09,-2.557663E-09,1,1,0,0,0,1
291.7449,3.662378,1.145496,1.769312,0.00431056,-0.01782715,-0.007559884,0.9998032,0.1538355,-0.01303498,0.6431607,0.01095118,0.7655419,1,0,0,0,29.9186,0,1,0,0,0,5.830395E-10,3.385229E-09,-5.022E-10,1,1,0,0,0,1,1,1,-0.0004686941,0.0002629203,0.002951473,3.047315E-10,1.149325E-08,-5.640307E-10,1,1,0,0,0,1
291.7952,3.662276,1.145555,1.769975,0.004310559,-0.01782718,-0.007559867,0.9998032,0.1538355,-0.01306323,0.6427262,0.01096229,0.7659061,1,0,0,0,31.15676,0,1,0,0,0,-3.602424E-10,-1.65236E-08,7.677381E-09,1,1,0,0,0,1,1,1,0,0,0,-3.887038E-10,-1.909066E-08,9.096299E-09,1,1,0,0,0,1
291.8453,3.662259,1.145565,1.770087,0.004310561,-0.01782721,-0.007559858,0.9998032,0.1538355,-0.01308535,0.6423857,0.01097095,0.7661912,1,0,0,0,32.99601,0,1,0,0,0,3.287542E-10,-2.198802E-08,5.596029E-09,1,1,0,0,0,1,1,1,0,0,0,3.458732E-10,-1.464418E-08,4.163172E-09,1,1,0,0,0,1
291.8954,3.662256,1.145566,1.770106,0.00431056,-0.01782719,-0.007559863,0.9998032,0.1538355,-0.01310308,0.6421207,0.0109781,0.7664129,1,0,0,0,32.99767,0,1,0,0,0,2.834721E-11,6.429829E-09,-2.019028E-09,1,1,0,0,0,1,1,1,0,0,0,3.438703E-10,1.440345E-08,-2.006484E-09,1,1,0,0,0,1
291.9454,3.662256,1.145567,1.770109,0.004310559,-0.01782718,-0.007559858,0.9998032,0.1538355,-0.01311652,0.6419159,0.0109834,0.7665842,1,0,0,0,32.99806,0,1,0,0,0,-6.334319E-10,2.225544E-09,3.645642E-09,1,1,0,0,0,1,1,1,0,0,0,-5.860096E-10,5.858788E-09,1.796911E-09,1,1,0,0,0,1
291.9958,3.662256,1.145567,1.770109,0.004310559,-0.01782718,-0.007559855,0.9998032,0.1538355,-0.01312667,0.6417576,0.01098729,0.7667165,1,0,0,0,32.99812,0,1,0,0,0,-4.515011E-11,1.613176E-09,2.969964E-09,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1
292.045,3.664607,1.146058,1.770473,0.004310556,-0.01782711,-0.007559886,0.9998032,0.1538355,-0.01313649,0.6416355,0.01099196,0.7668184,1,0,0,0,31.7733,0,1,0,0,0,-7.388106E-10,-6.870734E-09,-3.438254E-09,1,1,0,0,0,1,1,1,0.0058074,0.00121132,0.000898212,-8.705125E-10,1.002714E-07,-2.035379E-08,1,1,0,0,0,1
