3,3,18-Task0
Time,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,IsInCollision,CollisionForce X,CollisionForce Y,CollisionForce Z,Checkpoint0,Checkpoint1,Checkpoint2,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W
137.0563,0,0,0,0,0,0,1,1,0.07105283,0.7416701,-0.07957658,0.662227,0,0,0,0,4.630626,5.383685,13.77833,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,-0.2518262,-0.1053132,-0.1966523,-2.801829E-10,2.592281E-09,-3.570673E-10,1,1,0,0,0,1,2,1,0.479939,0.1227814,0.017983,0,0,0,1,1,0,0,0,1
137.1053,0,0,0,6.364772E-09,3.111538E-08,-9.902644E-08,1,1,0.07105283,0.7416701,-0.07957659,0.662227,0,0,0,0,140.0068,160.7082,393.7372,0,1,0,0,0,2.516727E-09,9.194731E-09,-3.504421E-08,1,1,0,0,0,1,1,1,0,0,0,1.611502E-09,1.013363E-08,-2.858095E-08,1,1,0,0,0,1,2,1,0,0,0,2.516727E-09,9.194731E-09,-3.504421E-08,1,1,0,0,0,1
137.1544,0,0,0,1.757843E-08,7.764037E-08,-1.876298E-07,1,1,0.07105282,0.7416701,-0.07957657,0.662227,0,0,0,0,155.8036,178.6947,436.5363,0,1,0,0,0,3.054111E-09,1.528821E-08,-2.352741E-08,1,1,0,0,0,1,1,1,0,0,0,4.102398E-09,1.51235E-08,-3.779238E-08,1,1,0,0,0,1,2,1,0,0,0,4.057142E-09,1.611329E-08,-2.728359E-08,1,1,0,0,0,1
137.2054,0,0,0,2.737275E-08,1.024414E-07,-1.375668E-07,1,1,0.07105283,0.7416701,-0.07957658,0.662227,0,0,0,0,170.884,195.9903,478.7838,0,1,0,0,0,2.872398E-09,6.767591E-09,1.231493E-08,1,1,0,0,0,1,1,1,0,0,0,3.490923E-09,9.333023E-09,1.93069E-08,1,1,0,0,0,1,2,1,0,0,0,3.431008E-09,8.700455E-09,1.844121E-08,1,1,0,0,0,1
137.2555,0,0,0,3.543293E-08,1.141882E-07,-2.123036E-07,1,1,0.07105283,0.7416701,-0.07957657,0.662227,0,0,0,0,185.9621,213.2836,521.0294,0,1,0,0,0,2.850961E-09,4.51326E-09,-2.488142E-08,1,1,0,0,0,1,1,1,0,0,0,2.694839E-09,3.824575E-09,-2.826992E-08,1,1,0,0,0,1,2,1,0,0,0,2.514382E-09,3.408954E-09,-2.158546E-08,1,1,0,0,0,1
137.3044,0,0,0,4.16164E-08,1.346012E-07,-3.144662E-07,1,1,0.07105283,0.7416701,-0.07957657,0.662227,0,0,0,0,185.9621,213.2836,521.0294,0,1,0,0,0,2.149975E-09,1.02408E-08,-3.635758E-08,1,1,0,0,0,1,1,1,0,0,0,2.016739E-09,5.086089E-09,-3.290249E-08,1,1,0,0,0,1,2,1,0,0,0,2.016739E-09,5.086089E-09,-3.290249E-08,1,1,0,0,0,1
137.3548,0,0,0,5.12812E-08,1.516806E-07,-2.920061E-07,1,1,0.07105283,0.7416701,-0.07957657,0.662227,0,0,0,0,190.9881,219.048,535.1113,0,1,0,0,0,3.053952E-09,5.693106E-09,7.505724E-09,1,1,0,0,0,1,1,1,0,0,0,3.556895E-09,5.693106E-09,7.44862E-09,1,1,0,0,0,1,2,1,0,0,0,3.053952E-09,5.693106E-09,7.505724E-09,1,1,0,0,0,1
137.4057,0,0,0,6.154325E-08,1.852695E-07,-2.293322E-07,1,1,0.07105282,0.7416701,-0.07957657,0.662227,0,0,0,0,190.9881,219.048,535.1113,0,1,0,0,0,3.507851E-09,1.134363E-08,2.218677E-08,1,1,0,0,0,1,1,1,0,0,0,3.246378E-09,1.090171E-08,1.830036E-08,1,1,0,0,0,1,2,1,0,0,0,3.507851E-09,1.134363E-08,2.218677E-08,1,1,0,0,0,1
137.4554,0,0,0,7.499908E-08,2.170956E-07,-1.633582E-07,1,1,0.07105281,0.7416701,-0.07957656,0.662227,0,0,0,0,175.91,201.7547,492.8657,0,1,0,0,0,4.797924E-09,1.016574E-08,2.266031E-08,1,1,0,0,0,1,1,1,0,0,0,4.488123E-09,1.193075E-08,2.155785E-08,1,1,0,0,0,1,2,1,0,0,0,4.16981E-09,9.729489E-09,2.175579E-08,1,1,0,0,0,1
137.5049,0,0,0,8.937757E-08,2.480285E-07,-1.128464E-07,1,1,0.0710528,0.7416701,-0.07957655,0.662227,0,0,0,0,185.9621,213.2836,521.0294,0,1,0,0,0,5.422168E-09,1.214702E-08,1.964725E-08,1,1,0,0,0,1,1,1,0,0,0,4.217787E-09,9.174749E-09,1.497393E-08,1,1,0,0,0,1,2,1,0,0,0,4.738555E-09,9.611002E-09,1.589064E-08,1,1,0,0,0,1
137.555,0,0,0,9.293596E-08,2.850819E-07,-8.570407E-08,1,1,0.07105282,0.7416701,-0.07957657,0.662227,0,0,0,0,190.9881,219.048,535.1113,0,1,0,0,0,1.066797E-09,1.363017E-08,7.797328E-09,1,1,0,0,0,1,1,1,0,0,0,1.560775E-09,1.297961E-08,1.155391E-08,1,1,0,0,0,1,2,1,0,0,0,9.308346E-10,1.044359E-08,7.7912E-09,1,1,0,0,0,1
