3,3,17-Task0
Time,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,IsInCollision,CollisionForce X,CollisionForce Y,CollisionForce Z,Checkpoint0,Checkpoint1,Checkpoint2,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W
123.1892,0,0,0,0,0,0,1,1,0.07105283,0.7416701,-0.07957658,0.662227,0,0,0,0,13.89188,16.15105,41.335,0,1,0,0,0,-0.003014705,-0.0002070153,0.0002451476,0.9999954,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,-2.801829E-10,2.592281E-09,-3.570673E-10,1,1,0,0,0,1
123.2377,0,0,0,4.890902E-09,3.594823E-08,-8.939587E-08,1,1,0.07105283,0.7416701,-0.07957659,0.662227,0,0,0,0,140.0143,160.7155,393.743,0,1,0,0,0,6.294376E-10,1.146516E-08,-2.231562E-08,1,1,0,0,0,1,1,1,0,0,0,2.236544E-09,1.178701E-08,-3.540127E-08,1,1,0,0,0,1,2,1,0,0,0,2.024921E-09,1.269606E-08,-3.167896E-08,1,1,0,0,0,1
123.2882,0,0,0,1.647426E-08,8.174733E-08,-1.643448E-07,1,1,0.07105282,0.7416701,-0.07957657,0.662227,0,0,0,0,180.9332,207.5164,506.9453,0,1,0,0,0,3.76868E-09,1.741497E-08,-2.375921E-08,1,1,0,0,0,1,1,1,0,0,0,4.459424E-09,1.353159E-08,-3.052854E-08,1,1,0,0,0,1,2,1,0,0,0,3.355261E-09,1.485254E-08,-2.06612E-08,1,1,0,0,0,1
123.3375,0,0,0,2.666863E-08,1.072939E-07,-1.131904E-07,1,1,0.07105283,0.7416701,-0.07957658,0.662227,0,0,0,0,180.9361,207.5191,506.9476,0,1,0,0,0,2.911137E-09,6.689847E-09,1.561843E-08,1,1,0,0,0,1,1,1,0,0,0,3.792308E-09,9.523673E-09,1.622908E-08,1,1,0,0,0,1,2,1,0,0,0,3.490923E-09,9.333023E-09,1.93069E-08,1,1,0,0,0,1
123.3869,0,0,0,3.410376E-08,1.173873E-07,-1.811069E-07,1,1,0.07105283,0.7416701,-0.07957657,0.662227,0,0,0,0,190.9881,219.048,535.1113,0,1,0,0,0,2.225919E-09,2.859879E-09,-1.806109E-08,1,1,0,0,0,1,1,1,0,0,0,2.514382E-09,3.408954E-09,-2.158546E-08,1,1,0,0,0,1,2,1,0,0,0,2.694839E-09,3.824575E-09,-2.826992E-08,1,1,0,0,0,1
123.4379,0,0,0,3.993021E-08,1.407851E-07,-2.838244E-07,1,1,0.07105283,0.7416701,-0.07957657,0.662227,0,0,0,0,196.0141,224.8124,549.1931,0,1,0,0,0,8.23052E-10,7.326668E-09,-2.291485E-08,1,1,0,0,0,1,1,1,0,0,0,2.361598E-09,9.331751E-09,-4.007989E-08,1,1,0,0,0,1,2,1,0,0,0,2.641781E-09,6.73947E-09,-3.972282E-08,1,1,0,0,0,1
123.4878,0,0,0,4.959502E-08,1.578645E-07,-2.613644E-07,1,1,0.07105283,0.7416701,-0.07957657,0.662227,0,0,0,0,190.9881,219.048,535.1113,0,1,0,0,0,3.616811E-09,6.325674E-09,8.314314E-09,1,1,0,0,0,1,1,1,0,0,0,2.994037E-09,5.060539E-09,6.64003E-09,1,1,0,0,0,1,2,1,0,0,0,3.053952E-09,5.693106E-09,7.505724E-09,1,1,0,0,0,1
123.5376,0,0,0,6.033395E-08,1.948421E-07,-1.938535E-07,1,1,0.07105282,0.7416701,-0.07957657,0.662227,0,0,0,0,190.9881,219.048,535.1113,0,1,0,0,0,3.447935E-09,1.071106E-08,2.132108E-08,1,1,0,0,0,1,1,1,0,0,0,4.027721E-09,1.335424E-08,2.500954E-08,1,1,0,0,0,1,2,1,0,0,0,3.263305E-09,1.291232E-08,2.118024E-08,1,1,0,0,0,1
123.5878,0,0,0,7.531598E-08,2.319489E-07,-1.234846E-07,1,1,0.07105281,0.7416701,-0.07957656,0.662227,0,0,0,0,170.884,195.9903,478.7838,0,1,0,0,0,5.116237E-09,1.2367E-08,2.246236E-08,1,1,0,0,0,1,1,1,0,0,0,4.749596E-09,1.237266E-08,2.544425E-08,1,1,0,0,0,1,2,1,0,0,0,5.116237E-09,1.2367E-08,2.246236E-08,1,1,0,0,0,1
123.6376,0,0,0,9.029056E-08,2.613967E-07,-7.496978E-08,1,1,0.0710528,0.7416701,-0.07957655,0.662227,0,0,0,0,190.9881,219.048,535.1113,0,1,0,0,0,5.422168E-09,1.214702E-08,1.964725E-08,1,1,0,0,0,1,1,1,0,0,0,4.760199E-09,7.689551E-09,1.298299E-08,1,1,0,0,0,1,2,1,0,0,0,4.792228E-09,9.611002E-09,1.588454E-08,1,1,0,0,0,1
123.6872,0,0,0,9.283204E-08,2.982167E-07,-5.935679E-08,1,1,0.07105282,0.7416701,-0.07957657,0.662227,0,0,0,0,190.9881,219.048,535.1113,0,1,0,0,0,1.299302E-09,1.253769E-08,7.667505E-09,1,1,0,0,0,1,1,1,0,0,0,4.368569E-10,1.109416E-08,4.034615E-09,1,1,0,0,0,1,2,1,0,0,0,8.053239E-10,1.318825E-08,3.91092E-09,1,1,0,0,0,1
123.7372,0,0,0,9.534213E-08,3.231649E-07,-6.369469E-08,1,1,0.0710528,0.7416701,-0.07957654,0.662227,0,0,0,0,190.9881,219.048,535.1113,0,1,0,0,0,1.540638E-09,8.51081E-09,3.564865E-09,1,1,0,0,0,1,1,1,0,0,0,-7.725803E-11,7.275926E-09,-7.711018E-09,1,1,0,0,0,1,2,1,0,0,0,1.04666E-09,9.161377E-09,-1.917195E-10,1,1,0,0,0,1
