3,3,Nadir-CHIChallenge
Time,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,IsInCollision,CollisionForce X,CollisionForce Y,CollisionForce Z,Checkpoint0,Checkpoint1,Checkpoint2,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W
1632.564,0.977,-0.187,-1.75,0,0,0,1,1,0.1635913,0.08044753,-0.01338605,0.9831516,0,0,0,0,3.331396,0.6227365,0.2418287,0,1,-0.1314243,-0.1758035,-0.1131748,9.129991E-06,7.95483E-05,1.147859E-06,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1
1632.611,0.977,-0.187,-1.75,3.941146E-08,3.008061E-08,-9.228972E-09,1,1,0.1635383,0.08034316,-0.01336411,0.9831692,0,0,0,0,3.331396,0.6227365,0.2418287,0,1,0,0,0,2.66581E-08,1.983382E-08,-6.250001E-09,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1
1632.662,0.977,-0.187,-1.75,-5.165446E-08,2.766082E-08,1.388428E-08,1,1,0.1634599,0.08018927,-0.01333177,0.9831952,0,0,0,0,3.331396,0.6227365,0.2418287,0,1,0,0,0,-1.055897E-07,1.14199E-08,2.185113E-08,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1
1632.712,0.977,-0.187,-1.75,-8.11213E-08,2.391414E-08,9.480466E-09,1,1,0.1634201,0.08011113,-0.01331535,0.9832085,0,0,0,0,3.331396,0.6227365,0.2418287,0,1,0,0,0,-2.798106E-08,-1.083342E-08,-8.783646E-09,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1
1632.764,0.977,-0.187,-1.75,1.298453E-08,9.0446E-08,1.84115E-08,1,1,0.1634239,0.08011845,-0.0133169,0.9832072,0,0,0,0,3.331396,0.6227365,0.2418287,0,1,0,0,0,4.788456E-08,4.35059E-08,9.283837E-09,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1
1632.814,0.977,-0.187,-1.75,-4.307533E-08,6.431426E-08,2.405555E-08,1,1,0.1634531,0.08017601,-0.01332898,0.9831975,0,0,0,0,3.331396,0.6227365,0.2418287,0,1,0,0,0,8.242603E-09,-2.800445E-08,-4.481102E-09,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1
1632.865,0.977,-0.187,-1.75,-1.352917E-08,2.699146E-08,1.165902E-08,1,1,0.1634887,0.08024582,-0.01334365,0.9831856,0,0,0,0,3.331396,0.6227365,0.2418287,0,1,0,0,0,1.261777E-08,-3.005609E-08,-6.728574E-09,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1
1632.913,0.977,-0.187,-1.75,2.523934E-08,5.331857E-08,5.040148E-08,1,1,0.1635263,0.08031982,-0.0133592,0.9831731,0,0,0,0,3.331396,0.6227365,0.2418287,0,1,0,0,0,2.877605E-09,-9.471944E-10,1.655955E-08,0.9999997,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1
1632.965,0.977,-0.187,-1.75,1.222318E-08,5.65136E-08,5.89376E-08,1,1,0.1635526,0.08037148,-0.01337006,0.9831644,0,0,0,0,3.331396,0.6227365,0.2418287,0,1,0,0,0,1.30935E-08,5.919745E-09,3.755678E-09,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1
1633.021,0.977,-0.187,-1.75,1.847913E-07,1.295763E-07,6.522622E-08,1,1,0.1635684,0.0804024,-0.01337656,0.9831592,0,0,0,0,3.331396,0.6227365,0.2418287,0,1,0,0,0,9.559781E-08,4.487857E-08,7.642995E-09,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1
