3,3,Sid-CHIChallenge
Time,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,IsInCollision,CollisionForce X,CollisionForce Y,CollisionForce Z,Checkpoint0,Checkpoint1,Checkpoint2,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W
168.9195,0.977,-0.187,-1.75,0,0,0,1,1,0.1635913,0.08044753,-0.01338605,0.9831516,0,0,0,0,3.331396,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,-3.66202E-09,3.019938E-08,1.317708E-08,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1
168.9698,0.977,-0.187,-1.75,1.264637E-08,-1.60451E-08,-4.129991E-09,1,1,0.1635383,0.08034316,-0.01336411,0.9831692,0,0,0,0,3.331396,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,-2.436599E-08,-2.022232E-08,6.342592E-09,0.9999996,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1
169.0197,0.977,-0.187,-1.75,-3.494371E-08,-1.559841E-08,9.823422E-09,1,1,0.1634599,0.08018927,-0.01333177,0.9831952,0,0,0,0,3.331396,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,2.333601E-09,-2.253753E-08,-3.676154E-10,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1
169.0697,0.977,-0.187,-1.75,1.657559E-09,-2.90991E-08,-1.140753E-08,1,1,0.1634201,0.08011113,-0.01331535,0.9832085,0,0,0,0,3.331396,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,7.610524E-09,-2.244636E-09,-1.48177E-09,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1
169.1195,0.977,-0.187,-1.75,4.506098E-08,4.287534E-09,1.284008E-08,1,1,0.1634239,0.08011845,-0.0133169,0.9832072,0,0,0,0,3.331396,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1.858692E-08,1.547816E-08,1.436081E-08,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1
169.1705,0.977,-0.187,-1.75,4.3523E-08,-9.319917E-09,2.928094E-09,1,1,0.1634531,0.08017601,-0.01332898,0.9831975,0,0,0,0,3.331396,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,2.997937E-08,-1.985918E-09,-8.802269E-09,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1
169.2195,0.977,-0.187,-1.75,1.024019E-08,-1.949515E-08,1.403282E-10,1,1,0.1634887,0.08024582,-0.01334365,0.9831856,0,0,0,0,3.331396,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,-1.632492E-08,-7.387394E-09,-9.036953E-10,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1
169.2703,0.977,-0.187,-1.75,2.827529E-08,1.84027E-08,2.61331E-08,1,1,0.1635263,0.08031982,-0.0133592,0.9831731,0,0,0,0,3.331396,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,2.520371E-08,-6.54092E-09,-8.794871E-09,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1
169.3201,0.977,-0.187,-1.75,-1.894519E-08,1.581237E-08,3.099512E-08,1,1,0.1635526,0.08037148,-0.01337006,0.9831644,0,0,0,0,3.331396,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,-3.353734E-08,1.401059E-09,2.922844E-09,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1
169.3704,0.977,-0.187,-1.75,3.749531E-08,7.183285E-08,4.266374E-08,1,1,0.1635684,0.0804024,-0.01337656,0.9831592,0,0,0,0,3.331396,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,-2.419086E-08,1.833457E-08,1.012811E-08,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1
169.4193,0.977,-0.187,-1.75,1.471417E-07,1.053462E-07,4.172993E-08,1,1,0.1635778,0.08042083,-0.01338044,0.983156,0,0,0,0,3.331396,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,7.225822E-08,1.676987E-08,-3.23199E-09,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1
169.4698,0.977,-0.187,-1.75,2.011396E-07,1.270914E-07,4.50239E-08,1,1,0.1635833,0.0804318,-0.01338274,0.9831542,0,0,0,0,3.331396,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1.606423E-08,1.870149E-08,6.510188E-09,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1
169.5202,0.977,-0.187,-1.75,7.094416E-08,5.132046E-08,4.258108E-08,1,1,0.1635866,0.0804383,-0.01338411,0.9831531,0,0,0,0,3.331396,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,-3.185442E-08,-2.915273E-08,-1.126043E-09,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1
169.5712,0.977,-0.187,-1.75,3.703508E-08,6.037926E-09,4.676897E-08,1,1,0.1635886,0.08044218,-0.01338492,0.9831524,0,0,0,0,3.331396,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,-1.227011E-08,-2.066812E-08,2.125534E-09,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1
169.621,0.977,-0.187,-1.75,7.458704E-08,2.027384E-08,3.52132E-08,1,1,0.1635897,0.08044445,-0.0133854,0.983152,0,0,0,0,3.331396,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,2.406489E-08,2.318396E-08,-5.722524E-09,0.9999996,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1
169.669,0.977,-0.187,-1.75,1.040562E-07,-8.162544E-09,2.015262E-08,1,1,0.1635904,0.08044579,-0.01338569,0.9831519,0,0,0,0,3.331396,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,4.417468E-08,4.940807E-09,-6.034841E-09,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1
169.7201,0.977,-0.187,-1.75,1.52886E-07,-7.819901E-09,7.765722E-09,1,1,0.1635908,0.08044661,-0.01338586,0.9831517,0,0,0,0,3.331396,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,2.841369E-08,1.961897E-08,-2.825257E-09,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1
169.7698,0.977,-0.187,-1.75,1.165756E-07,-1.133116E-08,1.249922E-08,1,1,0.1635911,0.08044709,-0.01338596,0.9831516,0,0,0,0,3.331396,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,7.013223E-10,-1.880316E-08,-5.932658E-09,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1
