4,8,-Task3
Time,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,IsInCollision,CollisionForce X,CollisionForce Y,CollisionForce Z,Checkpoint0,Checkpoint1,Checkpoint2,Checkpoint3,Checkpoint4,Checkpoint5,Checkpoint6,Checkpoint7,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W
37.27243,0,0,0,0,0,0,1,1,0.05732334,0.7368126,-0.06297264,0.6707128,0,0,0,0,147.9136,54.92633,61.74949,45.63804,41.56809,38.64101,36.35874,41.62073,0,1,0,0,0,3.293614E-09,8.223375E-09,1.09685E-08,1,1,0,0,0,1,1,1,0,0,0,3.913278E-09,7.711695E-09,1.42629E-08,1,1,0,0,0,1,2,1,0,0,0,3.233699E-09,7.590808E-09,1.010281E-08,1,1,0,0,0,1,3,1,0,0,0,3.233699E-09,7.590808E-09,1.010281E-08,1,1,0,0,0,1
37.3228,0,0,0,2.427187E-09,-3.69213E-08,1.526229E-08,1,1,0.05732334,0.7368127,-0.06297264,0.6707128,0,0,0,0,136.533,163.873,158.892,152.1268,138.5603,128.8034,121.1959,138.7358,0,1,0,0,0,5.094833E-10,-7.952782E-09,5.784216E-09,1,1,0,0,0,1,1,1,0,0,0,6.20299E-10,-9.274759E-09,2.330753E-09,1,1,0,0,0,1,2,1,0,0,0,6.20299E-10,-9.274759E-09,2.330753E-09,1,1,0,0,0,1,3,1,0,0,0,6.20299E-10,-9.274759E-09,2.330753E-09,1,1,0,0,0,1
37.37267,0,0,0,8.153648E-09,-5.6645E-08,-2.677615E-08,1,1,0.05732334,0.7368126,-0.06297264,0.6707129,0,0,0,0,131.9819,158.4106,153.5956,147.0559,133.9416,124.51,117.156,134.1113,0,1,0,0,0,1.643301E-09,-5.119293E-09,-8.794298E-09,1,1,0,0,0,1,1,1,0,0,0,1.308025E-09,-5.01901E-09,-1.299328E-08,1,1,0,0,0,1,2,1,0,0,0,1.483225E-09,-4.881094E-09,-7.086328E-09,1,1,0,0,0,1,3,1,0,0,0,1.291903E-09,-4.704323E-09,-1.316455E-08,1,1,0,0,0,1
37.42259,0,0,0,1.39339E-08,-6.734848E-08,-1.005548E-07,1,1,0.05732333,0.7368127,-0.06297264,0.6707128,0,0,0,0,131.9819,158.4106,153.5956,147.0559,133.9416,124.51,117.156,134.1113,0,1,0,0,0,1.337318E-09,-2.226286E-09,-1.672729E-08,1,1,0,0,0,1,1,1,0,0,0,1.448134E-09,-3.548264E-09,-2.018075E-08,1,1,0,0,0,1,2,1,0,0,0,1.497394E-09,-2.464485E-09,-1.843526E-08,1,1,0,0,0,1,3,1,0,0,0,1.497394E-09,-2.464485E-09,-1.843526E-08,1,1,0,0,0,1
37.47228,0,0,0,1.788995E-08,-9.216632E-08,-1.407829E-07,1,1,0.05732332,0.7368126,-0.06297261,0.6707129,0,0,0,0,136.533,163.873,158.892,152.1268,138.5603,128.8034,121.1959,138.7358,0,1,0,0,0,7.098654E-10,-6.396129E-09,-1.399751E-08,1,1,0,0,0,1,1,1,0,0,0,1.394271E-09,-5.589406E-09,-6.820197E-09,1,1,0,0,0,1,2,1,0,0,0,1.045965E-09,-6.397354E-09,-8.900817E-09,1,1,0,0,0,1,3,1,0,0,0,8.059387E-10,-6.434986E-09,-1.050954E-08,1,1,0,0,0,1
37.52207,0,0,0,1.725168E-08,-3.688463E-08,-2.599418E-07,1,1,0.0573233,0.7368126,-0.0629726,0.6707128,0,0,0,0,136.533,163.873,158.892,152.1268,138.5603,128.8034,121.1959,138.7358,0,1,0,0,0,1.210999E-10,1.470234E-08,-3.064148E-08,1,1,0,0,0,1,1,1,0,0,0,1.210999E-10,1.470234E-08,-3.064148E-08,1,1,0,0,0,1,2,1,0,0,0,-4.748443E-10,1.131259E-08,-2.734345E-08,1,1,0,0,0,1,3,1,0,0,0,-4.056277E-10,1.456442E-08,-3.053247E-08,1,1,0,0,0,1
37.57235,0,0,0,1.980566E-08,4.429388E-08,-3.825825E-07,1,1,0.0573233,0.7368126,-0.06297259,0.6707128,0,0,0,0,136.533,163.873,158.8921,152.1268,138.5603,128.8034,121.1959,138.7358,0,1,0,0,0,6.760121E-10,2.167747E-08,-3.04396E-08,1,1,0,0,0,1,1,1,0,0,0,7.01102E-10,2.224229E-08,-3.411589E-08,1,1,0,0,0,1,2,1,0,0,0,6.009782E-10,1.891179E-08,-3.088077E-08,1,1,0,0,0,1,3,1,0,0,0,5.758882E-10,1.834697E-08,-2.720448E-08,1,1,0,0,0,1
37.62355,0,0,0,1.748366E-08,1.006388E-07,-4.364991E-07,1,1,0.05732327,0.7368125,-0.06297256,0.6707129,0,0,0,0,136.533,163.873,158.892,152.1268,138.5603,128.8034,121.1959,138.7358,0,1,0,0,0,-4.081795E-10,1.36081E-08,-1.393876E-08,1,1,0,0,0,1,1,1,0,0,0,-7.528303E-10,1.456437E-08,-1.301959E-08,1,1,0,0,0,1,2,1,0,0,0,-4.081795E-10,1.36081E-08,-1.393876E-08,1,1,0,0,0,1,3,1,0,0,0,-7.528303E-10,1.456437E-08,-1.301959E-08,1,1,0,0,0,1
37.67241,0,0,0,5.999115E-09,1.255041E-07,-5.361272E-07,1,1,0.05732327,0.7368126,-0.06297256,0.6707129,0,0,0,0,131.9819,158.4106,153.5956,147.0559,133.9416,124.51,117.156,134.1113,0,1,0,0,0,-3.564449E-09,6.259073E-09,-2.632915E-08,1,1,0,0,0,1,1,1,0,0,0,-2.146377E-09,4.639879E-09,-2.360526E-08,1,1,0,0,0,1,2,1,0,0,0,-2.963815E-09,6.318317E-09,-2.640192E-08,1,1,0,0,0,1,3,1,0,0,0,-2.809906E-09,7.648079E-09,-2.329162E-08,1,1,0,0,0,1
37.72296,0,0,0,-1.210139E-09,1.154135E-07,-6.757337E-07,1,1,0.05732325,0.7368126,-0.06297253,0.6707129,0,0,0,0,136.533,163.873,158.8921,152.1268,138.5603,128.8034,121.1959,138.7358,0,1,0,0,0,-1.655189E-09,-4.363908E-09,-3.601362E-08,1,1,0,0,0,1,1,1,0,0,0,-2.472626E-09,-2.68547E-09,-3.881027E-08,1,1,0,0,0,1,2,1,0,0,0,-1.144351E-09,-2.575212E-09,-3.597801E-08,1,1,0,0,0,1,3,1,0,0,0,-1.937107E-09,-4.659287E-10,-2.880457E-08,1,1,0,0,0,1
