2,2,Time1-Task1
Time,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,IsInCollision,CollisionForce X,CollisionForce Y,CollisionForce Z,Checkpoint0,Checkpoint1,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W
656.0323,1.998636,1.563769,1.425354,1.610547E-07,5.131484E-07,-3.071705E-08,1,0.603565,-0.03224567,0.6612353,0.02846937,0.7489443,0,0,0,0,105.5859,144.5659,0,1,0.01136607,0.003131968,0.002236779,-7.176597E-10,5.796003E-09,-3.857299E-09,1,1,0,0,0,1,1,1,0.001749783,0.006736028,0.03645051,-7.176597E-10,5.796003E-09,-3.857299E-09,1,1,0,0,0,1
656.0828,2.04126,1.59245,1.548067,1.610428E-07,5.273508E-07,-4.14833E-08,1,0.603565,-0.03269039,0.6597779,0.02875025,0.7501986,0,0,0,0,102.5014,140.7422,0,1,0.05932193,0.01498615,-0.0005307985,9.796739E-12,7.187455E-09,-4.916998E-09,1,1,0,0,0,1,1,1,0.006273273,0.02289646,0.1695626,-2.172095E-11,7.014897E-09,-5.84923E-09,1,1,0,0,0,1
656.1318,2.127855,1.620217,1.702579,1.605125E-07,5.334953E-07,-6.950731E-08,1,0.603565,-0.03345903,0.6564314,0.02916501,0.7530789,0,0,0,0,99.80532,138.2009,0,1,0.09269895,0.02171434,-0.01820394,-5.814796E-10,5.685822E-09,-1.369817E-08,1,1,0,0,0,1,1,1,0.001618879,0.002793334,0.1713926,5.107607E-11,4.581855E-10,-1.432581E-08,1,1,0,0,0,1
656.1826,2.211593,1.636536,1.833676,1.579345E-07,5.545853E-07,-6.538773E-08,1,0.603565,-0.03431235,0.6516215,0.02952838,0.7571923,0,0,0,0,97.70366,137.03,0,1,0.08146138,0.01871653,-0.01985584,-1.120463E-09,6.908515E-09,1.737018E-09,1,1,0,0,0,1,1,1,-0.001553945,-0.006417393,0.131834,-1.457625E-09,1.418136E-08,2.382561E-09,1,1,0,0,0,1
656.2319,2.288967,1.651602,1.912868,1.575505E-07,5.813405E-07,-6.539459E-08,1,0.603565,-0.03512347,0.6465135,0.02981944,0.76151,0,0,0,0,90.28288,127.7959,0,1,0.07674491,0.01861594,-0.01082721,1.702439E-10,9.103626E-09,2.669834E-10,1,1,0,0,0,1,1,1,-0.001704087,-0.003300582,0.07190382,-5.542143E-10,1.765141E-08,-2.738126E-10,1,1,0,0,0,1
656.2825,2.352207,1.66445,1.950088,1.590605E-07,5.520372E-07,-8.880346E-08,1,0.603565,-0.03588184,0.6419474,0.03009767,0.765317,0,0,0,0,89.74165,127.7004,0,1,0.06341642,0.01605854,-0.003774743,1.185983E-09,-1.865289E-08,-1.276178E-08,0.9999998,1,0,0,0,1,1,1,-0.001569015,-0.004058879,0.02681836,3.240847E-10,-1.065058E-08,-1.064707E-08,0.9999999,1,0,0,0,1
656.3322,2.393717,1.658314,1.96639,1.597984E-07,6.147043E-07,-1.125534E-07,1,0.603565,-0.036406,0.6382414,0.03023999,0.7683802,0,0,0,0,85.70876,122.5779,0,1,0.03383509,0.008364633,-0.004226504,1.040954E-10,3.441151E-08,-9.814398E-09,1,1,0,0,0,1,1,1,-0.005487812,-0.02418137,0.01688831,6.337963E-10,2.825545E-08,-1.393555E-08,1,1,0,0,0,1
656.3823,2.408042,1.617477,1.983638,1.602734E-07,6.46251E-07,-1.068971E-07,1,0.603565,-0.03636015,0.6352233,0.02996123,0.7708902,0,0,0,0,73.06543,105.0188,0,1,0.0168127,0.004934985,0.004120532,3.882058E-10,1.535733E-08,1.800352E-09,1,1,0,0,0,1,1,1,-0.01380891,-0.06527368,0.01515392,8.674766E-11,1.618929E-08,3.855997E-09,1,1,0,0,0,1
656.4319,2.401005,1.526243,1.990212,1.667941E-07,6.23671E-07,-1.21577E-07,1,0.603565,-0.03501521,0.6327513,0.02866107,0.7730318,0,0,0,0,81.05932,117.1337,0,1,0.006366267,0.001485285,-0.001507791,4.195754E-09,-1.065437E-08,-9.17205E-09,1,1,0,0,0,1,1,1,-0.02109592,-0.1030142,0.001772302,2.324832E-09,-1.192571E-08,-5.507801E-09,1,1,0,0,0,1
656.4821,2.387306,1.448647,1.997923,1.667759E-07,6.096615E-07,-1.074177E-07,1,0.603565,-0.03254068,0.6307323,0.02648777,0.7748653,0,0,0,0,78.39383,113.9864,0,1,0,0,0,9.66422E-11,-1.062782E-08,7.395375E-09,1,1,0,0,0,1,1,1,-0.014791,-0.0678004,0.009425732,-1.147832E-10,-3.381807E-09,6.76386E-09,1,1,0,0,0,1
