1,7,Lindo-SnowmanBuild
Time,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,IsInCollision,CollisionForce X,CollisionForce Y,CollisionForce Z,Checkpoint0,Checkpoint1,Checkpoint2,Checkpoint3,Checkpoint4,Checkpoint5,Checkpoint6,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W
1564.94,-73.60501,-58.11321,-225.5348,0.4764521,0.04019189,-0.8768577,0.04998491,0.9191993,-0.04179284,0.5249131,0.02581694,0.849737,0,0,0,0,0.2560337,0.09947679,6.087602,7.370565,2.113724,1.96773,2.104067,0,1,0,0,0,-7.206901E-09,1.07452E-07,1.88252E-08,1,1,0,0,0,1
1564.99,-73.60501,-58.11321,-225.5348,0.4764529,0.04019077,-0.8768581,0.04997241,0.9191993,-0.04179284,0.5249131,0.02581694,0.849737,0,0,0,0,0.2560155,0.09947679,6.087602,7.370565,2.113724,1.96773,2.104067,0,1,0,0,0,-8.107763E-09,1.208835E-07,2.117834E-08,1,1,0,0,0,1
1565.04,-73.60501,-58.11321,-225.5348,0.4764536,0.04018948,-0.8768586,0.04995956,0.9191993,-0.04179284,0.5249131,0.02581694,0.849737,0,0,0,0,0.255998,0.09947679,6.087602,7.370565,2.113724,1.96773,2.104067,0,1,0,0,0,-7.206901E-09,1.07452E-07,1.88252E-08,1,1,0,0,0,1
1565.09,-73.60501,-58.11321,-225.5348,0.4764543,0.04018767,-0.8768589,0.04994738,0.9191993,-0.04179284,0.5249131,0.02581694,0.849737,0,0,0,0,0.2559757,0.09947679,6.087602,7.370565,2.113724,1.96773,2.104067,0,1,0,0,0,-8.107763E-09,1.208835E-07,2.117834E-08,1,1,0,0,0,1
1565.141,-73.60501,-58.11321,-225.5348,0.4764551,0.04018671,-0.8768592,0.04993567,0.9191993,-0.04179284,0.5249131,0.02581694,0.849737,0,0,0,0,0.2559583,0.09947679,6.087602,7.370565,2.113724,1.96773,2.104067,0,1,0,0,0,-8.107763E-09,1.208835E-07,2.117834E-08,1,1,0,0,0,1
1565.191,-73.60501,-58.11321,-225.5348,0.476456,0.04018528,-0.8768595,0.04992082,0.9191993,-0.04179284,0.5249131,0.02581694,0.849737,0,0,0,0,0.2559369,0.09947679,6.087602,7.370565,2.113724,1.96773,2.104067,0,1,0,0,0,-8.107763E-09,1.208835E-07,2.117834E-08,1,1,0,0,0,1
1565.241,-73.60501,-58.11321,-225.5348,0.4764567,0.04018325,-0.8768598,0.04991179,0.9191993,-0.04179284,0.5249131,0.02581694,0.849737,0,0,0,0,0.2559172,0.09947679,6.087602,7.370565,2.113724,1.96773,2.104067,0,1,0,0,0,-8.107763E-09,1.208835E-07,2.117834E-08,1,1,0,0,0,1
1565.29,-73.60501,-58.11321,-225.5348,0.4764575,0.04018193,-0.8768601,0.04990113,0.9191993,-0.04179284,0.5249131,0.02581694,0.849737,0,0,0,0,0.255901,0.09947679,6.087602,7.370565,2.113724,1.96773,2.104067,0,1,0,0,0,-8.107763E-09,1.208835E-07,2.117834E-08,1,1,0,0,0,1
1565.341,-73.60501,-58.11321,-225.5348,0.4764584,0.04018016,-0.8768606,0.04988581,0.9191993,-0.04179284,0.5249131,0.02581694,0.849737,0,0,0,0,0.2558787,0.09947679,6.087602,7.370565,2.113724,1.96773,2.104067,0,1,0,0,0,-8.107763E-09,1.208835E-07,2.117834E-08,1,1,0,0,0,1
1565.39,-73.60501,-58.11321,-225.5348,0.4764591,0.04017791,-0.8768609,0.04987305,0.9191993,-0.04179284,0.5249131,0.02581694,0.849737,0,0,0,0,0.2558561,0.09947679,6.087602,7.370565,2.113724,1.96773,2.104067,0,1,0,0,0,-8.107763E-09,1.208835E-07,2.117834E-08,1,1,0,0,0,1
1565.44,-73.60501,-58.11321,-225.5348,0.47646,0.04017614,-0.8768616,0.04985564,0.9191993,-0.04179284,0.5249131,0.02581694,0.849737,0,0,0,0,0.2558326,0.09947679,6.087602,7.370565,2.113724,1.96773,2.104067,0,1,0,0,0,-7.206901E-09,1.07452E-07,1.88252E-08,1,1,0,0,0,1
1565.49,-73.60501,-58.11321,-225.5348,0.4764608,0.04017508,-0.8768619,0.04984286,0.9191993,-0.04179284,0.5249131,0.02581694,0.849737,0,0,0,0,0.2558095,0.09947679,6.087602,7.370565,2.113724,1.96773,2.104067,0,1,0,0,0,-8.107763E-09,1.208835E-07,2.117834E-08,1,1,0,0,0,1
1565.54,-73.60501,-58.11321,-225.5348,0.4764615,0.04017392,-0.8768622,0.04983085,0.9191993,-0.04179284,0.5249131,0.02581694,0.849737,0,0,0,0,0.2557895,0.09947679,6.087602,7.370565,2.113724,1.96773,2.104067,0,1,0,0,0,-7.206901E-09,1.07452E-07,1.88252E-08,1,1,0,0,0,1
1565.591,-73.60501,-58.11321,-225.5348,0.4764622,0.04017341,-0.8768625,0.0498189,0.9191993,-0.04179284,0.5249131,0.02581694,0.849737,0,0,0,0,0.2557722,0.09947679,6.087602,7.370565,2.113724,1.96773,2.104067,0,1,0,0,0,-8.107763E-09,1.208835E-07,2.117834E-08,1,1,0,0,0,1
1565.641,-73.60501,-58.11321,-225.5348,0.476463,0.04017252,-0.8768629,0.04980452,0.9191993,-0.04179284,0.5249131,0.02581694,0.849737,0,0,0,0,0.2557525,0.09947679,6.087602,7.370565,2.113724,1.96773,2.104067,0,1,0,0,0,-8.107763E-09,1.208835E-07,2.117834E-08,1,1,0,0,0,1
1565.691,-73.60501,-58.11321,-225.5348,0.4764638,0.04017054,-0.8768634,0.04979138,0.9191993,-0.04179284,0.5249131,0.02581694,0.849737,0,0,0,0,0.255729,0.09947679,6.087602,7.370565,2.113724,1.96773,2.104067,0,1,0,0,0,-8.107763E-09,1.208835E-07,2.117834E-08,1,1,0,0,0,1
1565.741,-73.60501,-58.11321,-225.5348,0.4764644,0.04016924,-0.8768635,0.0497845,0.9191993,-0.04179284,0.5249131,0.02581694,0.849737,0,0,0,0,0.2557114,0.09947679,6.087602,7.370565,2.113724,1.96773,2.104067,0,1,0,0,0,-8.107763E-09,1.208835E-07,2.117834E-08,1,1,0,0,0,1
1565.79,-73.60501,-58.11321,-225.5348,0.4764651,0.04016666,-0.876864,0.04977132,0.9191993,-0.04179284,0.5249131,0.02581694,0.849737,0,0,0,0,0.2556973,0.09947679,6.087602,7.370565,2.113724,1.96773,2.104067,0,1,0,0,0,-7.206901E-09,1.07452E-07,1.88252E-08,1,1,0,0,0,1
1565.841,-73.60501,-58.11321,-225.5348,0.476466,0.04016477,-0.8768644,0.04975754,0.9191993,-0.04179284,0.5249131,0.02581694,0.849737,0,0,0,0,0.2556759,0.09947679,6.087602,7.370565,2.113724,1.96773,2.104067,0,1,0,0,0,-8.107763E-09,1.208835E-07,2.117834E-08,1,1,0,0,0,1
1565.891,-73.60501,-58.11321,-225.5348,0.4764667,0.04016298,-0.8768646,0.04974825,0.9191993,-0.04179284,0.5249131,0.02581694,0.849737,0,0,0,0,0.2556552,0.09947679,6.087602,7.370565,2.113724,1.96773,2.104067,0,1,0,0,0,-8.107763E-09,1.208835E-07,2.117834E-08,1,1,0,0,0,1
1565.94,-73.60501,-58.11321,-225.5348,0.4764675,0.0401613,-0.8768649,0.0497363,0.9191993,-0.04179284,0.5249131,0.02581694,0.849737,0,0,0,0,0.2556381,0.09947679,6.087602,7.370565,2.113724,1.96773,2.104067,0,1,0,0,0,-7.206901E-09,1.07452E-07,1.88252E-08,1,1,0,0,0,1
1565.99,-73.60501,-58.11321,-225.5348,0.4764684,0.04015931,-0.8768654,0.04972305,0.9191993,-0.04179284,0.5249131,0.02581694,0.849737,0,0,0,0,0.2556161,0.09947679,6.087602,7.370565,2.113724,1.96773,2.104067,0,1,0,0,0,-8.107763E-09,1.208835E-07,2.117834E-08,1,1,0,0,0,1
1566.041,-73.60501,-58.11321,-225.5348,0.476469,0.04015864,-0.8768657,0.04971173,0.9191993,-0.04179284,0.5249131,0.02581694,0.849737,0,0,0,0,0.2555945,0.09947679,6.087602,7.370565,2.113724,1.96773,2.104067,0,1,0,0,0,-7.206901E-09,1.07452E-07,1.88252E-08,1,1,0,0,0,1
1566.091,-73.60501,-58.11321,-225.5348,0.4764696,0.04015769,-0.8768659,0.04970267,0.9191993,-0.04179284,0.5249131,0.02581694,0.849737,0,0,0,0,0.2555805,0.09947679,6.087602,7.370565,2.113724,1.96773,2.104067,0,1,0,0,0,-8.107763E-09,1.208835E-07,2.117834E-08,1,1,0,0,0,1
1566.141,-73.60501,-58.11321,-225.5348,0.4764702,0.04015626,-0.8768662,0.04969377,0.9191993,-0.04179284,0.5249131,0.02581694,0.849737,0,0,0,0,0.2555689,0.09947679,6.087602,7.370565,2.113724,1.96773,2.104067,0,1,0,0,0,-7.206901E-09,1.07452E-07,1.88252E-08,1,1,0,0,0,1
1566.191,-73.60501,-58.11321,-225.5348,0.4764709,0.04015462,-0.8768668,0.04967806,0.9191993,-0.04179284,0.5249131,0.02581694,0.849737,0,0,0,0,0.2555479,0.09947679,6.087602,7.370565,2.113724,1.96773,2.104067,0,1,0,0,0,-7.206901E-09,1.07452E-07,1.88252E-08,1,1,0,0,0,1
1566.241,-73.60501,-58.11321,-225.5348,0.4764718,0.04015255,-0.8768672,0.04966167,0.9191993,-0.04179284,0.5249131,0.02581694,0.849737,0,0,0,0,0.255523,0.09947679,6.087602,7.370565,2.113724,1.96773,2.104067,0,1,0,0,0,-8.107763E-09,1.208835E-07,2.117834E-08,1,1,0,0,0,1
1566.291,-73.60501,-58.11321,-225.5348,0.4764724,0.0401508,-0.8768676,0.04965047,0.9191993,-0.04179284,0.5249131,0.02581694,0.849737,0,0,0,0,0.255501,0.09947679,6.087602,7.370565,2.113724,1.96773,2.104067,0,1,0,0,0,-7.206901E-09,1.07452E-07,1.88252E-08,1,1,0,0,0,1
1566.34,-73.60501,-58.11321,-225.5348,0.476473,0.04014949,-0.8768678,0.04964184,0.9191993,-0.04179284,0.5249131,0.02581694,0.849737,0,0,0,0,0.2554859,0.09947679,6.087602,7.370565,2.113724,1.96773,2.104067,0,1,0,0,0,-8.107763E-09,1.208835E-07,2.117834E-08,1,1,0,0,0,1
1566.39,-73.60501,-58.11321,-225.5348,0.4764738,0.04014747,-0.8768679,0.04963277,0.9191993,-0.04179284,0.5249131,0.02581694,0.849737,0,0,0,0,0.2554694,0.09947679,6.087602,7.370565,2.113724,1.96773,2.104067,0,1,0,0,0,-8.107763E-09,1.208835E-07,2.117834E-08,1,1,0,0,0,1
1566.44,-73.60501,-58.11321,-225.5348,0.4764747,0.04014608,-0.8768684,0.04961841,0.9191993,-0.04179284,0.5249131,0.02581694,0.849737,0,0,0,0,0.2554492,0.09947679,6.087602,7.370565,2.113724,1.96773,2.104067,0,1,0,0,0,-7.206901E-09,1.07452E-07,1.88252E-08,1,1,0,0,0,1
1566.49,-73.60501,-58.11321,-225.5348,0.4764755,0.0401445,-0.876869,0.04960184,0.9191993,-0.04179284,0.5249131,0.02581694,0.849737,0,0,0,0,0.2554267,0.09947679,6.087602,7.370565,2.113724,1.96773,2.104067,0,1,0,0,0,-8.107763E-09,1.208835E-07,2.117834E-08,1,1,0,0,0,1
1566.541,-73.60501,-58.11321,-225.5348,0.4764763,0.04014311,-0.8768694,0.04958987,0.9191993,-0.04179284,0.5249131,0.02581694,0.849737,0,0,0,0,0.2554027,0.09947679,6.087602,7.370565,2.113724,1.96773,2.104067,0,1,0,0,0,-8.107763E-09,1.208835E-07,2.117834E-08,1,1,0,0,0,1
1566.59,-73.60501,-58.11321,-225.5348,0.4764768,0.04014171,-0.8768694,0.04958353,0.9191993,-0.04179284,0.5249131,0.02581694,0.849737,0,0,0,0,0.2553891,0.09947679,6.087602,7.370565,2.113724,1.96773,2.104067,0,1,0,0,0,-7.206901E-09,1.07452E-07,1.88252E-08,1,1,0,0,0,1
1566.64,-73.60501,-58.11321,-225.5348,0.4764775,0.04014019,-0.8768699,0.04956914,0.9191993,-0.04179284,0.5249131,0.02581694,0.849737,0,0,0,0,0.2553709,0.09947679,6.087602,7.370565,2.113724,1.96773,2.104067,0,1,0,0,0,-7.206901E-09,1.07452E-07,1.88252E-08,1,1,0,0,0,1
1566.69,-73.60501,-58.11321,-225.5348,0.4764783,0.04013909,-0.8768705,0.04955225,0.9191993,-0.04179284,0.5249131,0.02581694,0.849737,0,0,0,0,0.2553483,0.09947679,6.087602,7.370565,2.113724,1.96773,2.104067,0,1,0,0,0,-7.206901E-09,1.07452E-07,1.88252E-08,1,1,0,0,0,1
1566.741,-73.60501,-58.11321,-225.5348,0.476479,0.04013708,-0.8768709,0.04953995,0.9191993,-0.04179284,0.5249131,0.02581694,0.849737,0,0,0,0,0.2553246,0.09947679,6.087602,7.370565,2.113724,1.96773,2.104067,0,1,0,0,0,-8.107763E-09,1.208835E-07,2.117834E-08,1,1,0,0,0,1
1566.79,-73.60501,-58.11321,-225.5348,0.4764796,0.04013529,-0.8768712,0.04952972,0.9191993,-0.04179284,0.5249131,0.02581694,0.849737,0,0,0,0,0.2553057,0.09947679,6.087602,7.370565,2.113724,1.96773,2.104067,0,1,0,0,0,-7.206901E-09,1.07452E-07,1.88252E-08,1,1,0,0,0,1
1566.841,-73.60501,-58.11321,-225.5348,0.4764803,0.04013385,-0.8768715,0.04951888,0.9191993,-0.04179284,0.5249131,0.02581694,0.849737,0,0,0,0,0.2552859,0.09947679,6.087602,7.370565,2.113724,1.96773,2.104067,0,1,0,0,0,-7.206901E-09,1.07452E-07,1.88252E-08,1,1,0,0,0,1
1566.89,-73.60501,-58.11321,-225.5348,0.4764813,0.04013166,-0.8768719,0.04950686,0.9191993,-0.04179284,0.5249131,0.02581694,0.849737,0,0,0,0,0.2552702,0.09947679,6.087602,7.370565,2.113724,1.96773,2.104067,0,1,0,0,0,-9.008626E-09,1.34315E-07,2.353149E-08,1,1,0,0,0,1
1566.941,-73.60501,-58.11321,-225.5348,0.4764818,0.04013,-0.8768718,0.04950292,0.9191993,-0.04179284,0.5249131,0.02581694,0.849737,0,0,0,0,0.2552579,0.09947679,6.087602,7.370565,2.113724,1.96773,2.104067,0,1,0,0,0,-7.206901E-09,1.07452E-07,1.88252E-08,1,1,0,0,0,1
1566.99,-73.60501,-58.11321,-225.5348,0.4764825,0.04012842,-0.876872,0.04949603,0.9191993,-0.04179284,0.5249131,0.02581694,0.849737,0,0,0,0,0.2552454,0.09947679,6.087602,7.370565,2.113724,1.96773,2.104067,0,1,0,0,0,-8.107763E-09,1.208835E-07,2.117834E-08,1,1,0,0,0,1
1567.04,-73.60501,-58.11321,-225.5348,0.4764832,0.04012752,-0.8768723,0.04948395,0.9191993,-0.04179284,0.5249131,0.02581694,0.849737,0,0,0,0,0.2552342,0.09947679,6.087602,7.370565,2.113724,1.96773,2.104067,0,1,0,0,0,-8.107763E-09,1.208835E-07,2.117834E-08,1,1,0,0,0,1
1567.091,-73.60501,-58.11321,-225.5348,0.476484,0.04012609,-0.8768728,0.04946742,0.9191993,-0.04179284,0.5249131,0.02581694,0.849737,0,0,0,0,0.2552116,0.09947679,6.087602,7.370565,2.113724,1.96773,2.104067,0,1,0,0,0,-8.107763E-09,1.208835E-07,2.117834E-08,1,1,0,0,0,1
1567.141,-73.60501,-58.11321,-225.5348,0.4764849,0.04012416,-0.8768733,0.04945263,0.9191993,-0.04179284,0.5249131,0.02581694,0.849737,0,0,0,0,0.2551837,0.09947679,6.087602,7.370565,2.113724,1.96773,2.104067,0,1,0,0,0,-7.206901E-09,1.07452E-07,1.88252E-08,1,1,0,0,0,1
1567.191,-73.60501,-58.11321,-225.5348,0.4764856,0.04012227,-0.8768736,0.04944151,0.9191993,-0.04179284,0.5249131,0.02581694,0.849737,0,0,0,0,0.2551629,0.09947679,6.087602,7.370565,2.113724,1.96773,2.104067,0,1,0,0,0,-8.107763E-09,1.208835E-07,2.117834E-08,1,1,0,0,0,1
1567.241,-73.60501,-58.11321,-225.5348,0.4764864,0.04012119,-0.8768741,0.0494258,0.9191993,-0.04179284,0.5249131,0.02581694,0.849737,0,0,0,0,0.2551441,0.09947679,6.087602,7.370565,2.113724,1.96773,2.104067,0,1,0,0,0,-7.206901E-09,1.07452E-07,1.88252E-08,1,1,0,0,0,1
1567.29,-73.60501,-58.11321,-225.5348,0.4764872,0.04011823,-0.8768746,0.04941286,0.9191993,-0.04179284,0.5249131,0.02581694,0.849737,0,0,0,0,0.2551222,0.09947679,6.087602,7.370565,2.113724,1.96773,2.104067,0,1,0,0,0,-8.107763E-09,1.208835E-07,2.117834E-08,1,1,0,0,0,1
1567.34,-73.60501,-58.11321,-225.5348,0.4764878,0.04011692,-0.8768748,0.04940287,0.9191993,-0.04179284,0.5249131,0.02581694,0.849737,0,0,0,0,0.255098,0.09947679,6.087602,7.370565,2.113724,1.96773,2.104067,0,1,0,0,0,-8.107763E-09,1.208835E-07,2.117834E-08,1,1,0,0,0,1
1567.39,-73.60501,-58.11321,-225.5348,0.4764885,0.04011612,-0.876875,0.04939267,0.9191993,-0.04179284,0.5249131,0.02581694,0.849737,0,0,0,0,0.2550808,0.09947679,6.087602,7.370565,2.113724,1.96773,2.104067,0,1,0,0,0,-8.107763E-09,1.208835E-07,2.117834E-08,1,1,0,0,0,1
1567.441,-73.60501,-58.11321,-225.5348,0.4764896,0.04011456,-0.8768756,0.0493736,0.9191993,-0.04179284,0.5249131,0.02581694,0.849737,0,0,0,0,0.2550616,0.09947679,6.087602,7.370565,2.113724,1.96773,2.104067,0,1,0,0,0,-9.008626E-09,1.34315E-07,2.353149E-08,1,1,0,0,0,1
1567.491,-73.60501,-58.11321,-225.5348,0.4764904,0.04011351,-0.8768761,0.04935796,0.8811288,-0.04179284,0.5249131,0.02581694,0.849737,0,0,0,0,0.2887077,0.09947679,6.087602,7.370565,2.113724,1.96773,2.104067,0,1,0,0,0,-8.107763E-09,1.208835E-07,2.117834E-08,1,0.958583,0,0,0,1
1567.54,-73.60501,-58.11321,-225.5348,0.4764911,0.04011181,-0.8768765,0.04934493,0.8450345,-0.04179284,0.5249131,0.02581694,0.849737,0,0,0,0,0.3327029,0.09947679,6.087602,7.370565,2.113724,1.96773,2.104067,0,1,0,0,0,-7.206901E-09,1.07452E-07,1.88252E-08,1,0.9590362,0,0,0,1
1567.59,-73.60501,-58.11321,-225.5348,0.4764918,0.04011033,-0.8768768,0.04933441,0.8189134,-0.04179284,0.5249131,0.02581694,0.849737,0,0,0,0,0.3696171,0.09947679,6.087602,7.370565,2.113724,1.96773,2.104067,0,1,0,0,0,-8.107763E-09,1.208835E-07,2.117834E-08,1,0.9690887,0,0,0,1
1567.641,-73.60501,-58.11321,-225.5348,0.4764927,0.04010836,-0.8768771,0.04932075,0.8011656,-0.04179284,0.5249131,0.02581694,0.849737,0,0,0,0,0.3906794,0.09947679,6.087602,7.370565,2.113724,1.96773,2.104067,0,1,0,0,0,-8.107763E-09,1.208835E-07,2.117834E-08,1,0.9783277,0,0,0,1
1567.69,-73.60501,-58.11321,-225.5348,0.4764934,0.04010727,-0.8768775,0.04930966,0.7903474,-0.04179284,0.5249131,0.02581694,0.849737,0,0,0,0,0.4136947,0.09947679,6.087602,7.370565,2.113724,1.96773,2.104067,0,1,0,0,0,-8.107763E-09,1.208835E-07,2.117834E-08,1,0.986497,0,0,0,1
1567.74,-73.60501,-58.11321,-225.5348,0.4764941,0.04010547,-0.8768776,0.04930139,0.7891801,-0.04179284,0.5249131,0.02581694,0.849737,0,0,0,0,0.4178695,0.09947679,6.087602,7.370565,2.113724,1.96773,2.104067,0,1,0,0,0,-8.107763E-09,1.208835E-07,2.117834E-08,1,0.9985231,0,0,0,1
1567.79,-73.60501,-58.11321,-225.5348,0.476495,0.04010471,-0.8768781,0.04928517,0.8110502,-0.04179284,0.5249131,0.02581694,0.849737,0,0,0,0,0.3904264,0.09947679,6.087602,7.370565,2.113724,1.96773,2.104067,0,1,0,0,0,-8.107763E-09,1.208835E-07,2.117834E-08,1,1.027712,0,0,0,1
1567.84,-73.60501,-58.11321,-225.5348,0.4764957,0.04010389,-0.8768783,0.04927417,0.8433717,-0.04179284,0.5249131,0.02581694,0.849737,0,0,0,0,0.3462117,0.09947679,6.087602,7.370565,2.113724,1.96773,2.104067,0,1,0,0,0,-8.107763E-09,1.208835E-07,2.117834E-08,1,1.039851,0,0,0,1
1567.891,-73.60501,-58.11321,-225.5348,0.4764966,0.04010251,-0.8768787,0.04926069,0.8729064,-0.04179284,0.5249131,0.02581694,0.849737,0,0,0,0,0.3158881,0.09947679,6.087602,7.370565,2.113724,1.96773,2.104067,0,1,0,0,0,-8.107763E-09,1.208835E-07,2.117834E-08,1,1.03502,0,0,0,1
1567.941,-73.60501,-58.11321,-225.5348,0.4764974,0.04010055,-0.8768791,0.04924543,0.8977402,-0.04179284,0.5249131,0.02581694,0.849737,0,0,0,0,0.2845176,0.09947679,6.087602,7.370565,2.113724,1.96773,2.104067,0,1,0,0,0,-8.107763E-09,1.208835E-07,2.117834E-08,1,1.02845,0,0,0,1
1567.991,-73.60501,-58.11321,-225.5348,0.4764983,0.04009861,-0.8768798,0.04922983,0.9189227,-0.04179284,0.5249131,0.02581694,0.849737,0,0,0,0,0.2619268,0.09947679,6.087602,7.370565,2.113724,1.96773,2.104067,0,1,0,0,0,-8.107763E-09,1.208835E-07,2.117834E-08,1,1.023595,0,0,0,1
1568.04,-73.60501,-58.11321,-225.5348,0.4764993,0.04009693,-0.8768804,0.04921002,0.9359059,-0.04179284,0.5249131,0.02581694,0.849737,0,0,0,0,0.245312,0.09947679,6.087602,7.370565,2.113724,1.96773,2.104067,0,1,0,0,0,-8.107763E-09,1.208835E-07,2.117834E-08,1,1.018482,0,0,0,1
1568.09,-73.60501,-58.11321,-225.5348,0.4764998,0.04009596,-0.8768803,0.04920561,0.9475961,-0.04179284,0.5249131,0.02581694,0.849737,0,0,0,0,0.2362943,0.09947679,6.087602,7.370565,2.113724,1.96773,2.104067,0,1,0,0,0,-8.107763E-09,1.208835E-07,2.117834E-08,1,1.012491,0,0,0,1
1568.141,-73.60501,-58.11321,-225.5348,0.4765006,0.04009404,-0.8768807,0.04919337,0.9557114,-0.04179284,0.5249131,0.02581694,0.849737,0,0,0,0,0.230326,0.09947679,6.087602,7.370565,2.113724,1.96773,2.104067,0,1,0,0,0,-8.107763E-09,1.208835E-07,2.117834E-08,1,1.008564,0,0,0,1
1568.19,-73.60501,-58.11321,-225.5348,0.4765014,0.0400927,-0.8768811,0.04917954,0.962472,-0.04179284,0.5249131,0.02581694,0.849737,0,0,0,0,0.226999,0.09947679,6.087602,7.370565,2.113724,1.96773,2.104067,0,1,0,0,0,-8.107763E-09,1.208835E-07,2.117834E-08,1,1.007074,0,0,0,1
1568.24,-73.60501,-58.11321,-225.5348,0.4765024,0.04009176,-0.8768816,0.04916218,0.9673874,-0.04179284,0.5249131,0.02581694,0.849737,0,0,0,0,0.2247599,0.09947679,6.087602,7.370565,2.113724,1.96773,2.104067,0,1,0,0,0,-8.107763E-09,1.208835E-07,2.117834E-08,1,1.005107,0,0,0,1
1568.29,-73.60501,-58.11321,-225.5348,0.4765033,0.04009025,-0.8768821,0.0491459,0.9701912,-0.04179284,0.5249131,0.02581694,0.849737,0,0,0,0,0.2234723,0.09947679,6.087602,7.370565,2.113724,1.96773,2.104067,0,1,0,0,0,-8.107763E-09,1.208835E-07,2.117834E-08,1,1.002898,0,0,0,1
1568.34,-73.60501,-58.11321,-225.5348,0.4765039,0.04008884,-0.8768822,0.04913911,0.9677004,-0.04179284,0.5249131,0.02581694,0.849737,0,0,0,0,0.2230359,0.09947679,6.087602,7.370565,2.113724,1.96773,2.104067,0,1,0,0,0,-8.107763E-09,1.208835E-07,2.117834E-08,1,0.9974328,0,0,0,1
1568.391,-73.60501,-58.11321,-225.5348,0.4765049,0.04008817,-0.8768824,0.04912499,0.9671419,-0.04179284,0.5249131,0.02581694,0.849737,0,0,0,0,0.2236713,0.09947679,6.087602,7.370565,2.113724,1.96773,2.104067,0,1,0,0,0,-9.008626E-09,1.34315E-07,2.353149E-08,1,0.9994228,0,0,0,1
1568.44,-73.60501,-58.11321,-225.5348,0.4765057,0.04008649,-0.876883,0.04910938,0.9602844,-0.04179284,0.5249131,0.02581694,0.849737,0,0,0,0,0.2265675,0.09947679,6.087602,7.370565,2.113724,1.96773,2.104067,0,1,0,0,0,-7.206901E-09,1.07452E-07,1.88252E-08,1,0.9929095,0,0,0,1
1568.49,-73.60501,-58.11321,-225.5348,0.4765064,0.04008523,-0.8768832,0.0490986,0.9602844,-0.04179284,0.5249131,0.02581694,0.849737,0,0,0,0,0.2268635,0.09947679,6.087602,7.370565,2.113724,1.96773,2.104067,0,1,0,0,0,-8.107763E-09,1.208835E-07,2.117834E-08,1,1,0,0,0,1
1568.54,-73.60501,-58.11321,-225.5348,0.4765072,0.04008318,-0.8768835,0.04908722,0.9602844,-0.04179284,0.5249131,0.02581694,0.849737,0,0,0,0,0.2268445,0.09947679,6.087602,7.370565,2.113724,1.96773,2.104067,0,1,0,0,0,-8.107763E-09,1.208835E-07,2.117834E-08,1,1,0,0,0,1
1568.591,-73.60501,-58.11321,-225.5348,0.476508,0.04008166,-0.876884,0.0490728,0.9602844,-0.04179284,0.5249131,0.02581694,0.849737,0,0,0,0,0.2268175,0.09947679,6.087602,7.370565,2.113724,1.96773,2.104067,0,1,0,0,0,-8.107763E-09,1.208835E-07,2.117834E-08,1,1,0,0,0,1
1568.64,-73.60501,-58.11321,-225.5348,0.4765087,0.04007958,-0.8768844,0.04905868,0.9602844,-0.04179284,0.5249131,0.02581694,0.849737,0,0,0,0,0.2267918,0.09947679,6.087602,7.370565,2.113724,1.96773,2.104067,0,1,0,0,0,-7.206901E-09,1.07452E-07,1.88252E-08,1,1,0,0,0,1
1568.69,-73.60501,-58.11321,-225.5348,0.4765094,0.04007808,-0.8768846,0.04905122,0.9602844,-0.04179284,0.5249131,0.02581694,0.849737,0,0,0,0,0.2267747,0.09947679,6.087602,7.370565,2.113724,1.96773,2.104067,0,1,0,0,0,-8.107763E-09,1.208835E-07,2.117834E-08,1,1,0,0,0,1
1568.74,-73.60501,-58.11321,-225.5348,0.4765103,0.04007653,-0.8768849,0.04903742,0.9602844,-0.04179284,0.5249131,0.02581694,0.849737,0,0,0,0,0.2267513,0.09947679,6.087602,7.370565,2.113724,1.96773,2.104067,0,1,0,0,0,-8.107763E-09,1.208835E-07,2.117834E-08,1,1,0,0,0,1
1568.791,-73.60501,-58.11321,-225.5348,0.4765112,0.04007529,-0.8768853,0.04902235,0.9602844,-0.04179284,0.5249131,0.02581694,0.849737,0,0,0,0,0.2267263,0.09947679,6.087602,7.370565,2.113724,1.96773,2.104067,0,1,0,0,0,-9.008626E-09,1.34315E-07,2.353149E-08,1,1,0,0,0,1
1568.841,-73.60501,-58.11321,-225.5348,0.4765119,0.04007383,-0.8768857,0.04901065,0.9602844,-0.04179284,0.5249131,0.02581694,0.849737,0,0,0,0,0.2267001,0.09947679,6.087602,7.370565,2.113724,1.96773,2.104067,0,1,0,0,0,-7.206901E-09,1.07452E-07,1.88252E-08,1,1,0,0,0,1
1568.891,-73.60501,-58.11321,-225.5348,0.4765129,0.04007196,-0.8768864,0.04899137,0.9602844,-0.04179284,0.5249131,0.02581694,0.849737,0,0,0,0,0.2266718,0.09947679,6.087602,7.370565,2.113724,1.96773,2.104067,0,1,0,0,0,-9.008626E-09,1.34315E-07,2.353149E-08,1,1,0,0,0,1
