2,7,Quarto do Amor!-SnowmanBuild
Time,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,IsInCollision,CollisionForce X,CollisionForce Y,CollisionForce Z,Checkpoint0,Checkpoint1,Checkpoint2,Checkpoint3,Checkpoint4,Checkpoint5,Checkpoint6,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W
7866.15,-73.42165,-58.0925,-228.9782,0,0,0,1,1,0.1355019,0.268178,-0.03812958,0.9530299,0,0,0,0,3.45885,0.1960784,5.721725,5.947278,1.683937,0.2910906,1.10589,0,1,0,0,0,0.2052229,0.2593218,0.09416513,0.9389927,1,0,0,0,1,1,1,-0.1166691,-0.09122827,-0.0007587504,-1.910407E-06,-4.068038E-06,1.227864E-06,1,1,0,0,0,1
7866.2,-73.42165,-58.0925,-228.9782,3.146076E-08,-2.602065E-08,-1.701803E-08,1,1,0.1355022,0.2681774,-0.03812957,0.95303,0,0,0,0,4.452971,0.1960784,5.721725,5.947278,1.683937,0.2910906,1.10589,0,1,0,0,0,1.434185E-08,-1.182188E-08,-8.010235E-09,1,1,0,0,0,1,1,1,0,0,0,1.257762E-08,-1.493615E-08,-1.134286E-08,1,1,0,0,0,1
7866.25,-73.42165,-58.0925,-228.9782,1.060117E-07,6.069709E-08,-4.171543E-08,1,1,0.1355029,0.2681776,-0.03812981,0.9530299,0,0,0,0,4.467978,0.1960784,5.721725,5.947278,1.683937,0.2910906,1.10589,0,1,0,0,0,4.37096E-08,4.313059E-08,-1.394226E-08,1,1,0,0,0,1,1,1,0,0,0,3.08413E-08,4.35871E-08,-1.075513E-08,1,1,0,0,0,1
7866.299,-73.42165,-58.0925,-228.9782,2.325088E-08,1.124935E-07,-1.676733E-08,1,1,0.1355032,0.268178,-0.03812997,0.9530297,0,0,0,0,4.468069,0.1960784,5.721725,5.947278,1.683937,0.2910906,1.10589,0,1,0,0,0,-3.353624E-08,2.62001E-08,1.167951E-08,0.9999999,1,0,0,0,1,1,1,0,0,0,-4.922458E-08,2.559628E-08,1.32686E-08,0.9999999,1,0,0,0,1
7866.35,-73.42165,-58.0925,-228.9782,1.209825E-07,1.692519E-07,-6.913446E-08,1,1,0.1355036,0.2681797,-0.03813034,0.9530292,0,0,0,0,4.46807,0.1960784,5.721725,5.947278,1.683937,0.2910906,1.10589,0,1,0,0,0,3.464516E-08,1.690097E-08,-2.036255E-08,1,1,0,0,0,1,1,1,0,0,0,6.308644E-08,3.985735E-08,-3.200461E-08,1,1,0,0,0,1
7866.4,-73.42165,-58.0925,-228.9782,1.35591E-07,1.616822E-07,-8.02725E-08,1,1,0.1355042,0.2681803,-0.03813058,0.9530289,0,0,0,0,4.46807,0.1960784,5.721725,5.947278,1.683937,0.2910906,1.10589,0,1,0,0,0,6.854791E-09,-3.760476E-09,-7.714076E-09,1,1,0,0,0,1,1,1,0,0,0,8.805162E-09,-2.92335E-09,-5.281157E-09,1,1,0,0,0,1
7866.45,-73.42165,-58.0925,-228.9782,1.45877E-07,1.767173E-07,-5.937935E-08,1,1,0.135505,0.2681808,-0.03813089,0.9530286,0,0,0,0,4.46807,0.1960784,5.721725,5.947278,1.683937,0.2910906,1.10589,0,1,0,0,0,5.142972E-09,7.517526E-09,1.044657E-08,0.9999999,1,0,0,0,1,1,1,0,0,0,5.142972E-09,7.517526E-09,1.044657E-08,0.9999999,1,0,0,0,1
7866.5,-73.42165,-58.0925,-228.9782,1.468736E-07,2.798158E-07,-2.265758E-08,1,1,0.1355053,0.2681802,-0.03813089,0.9530287,0,0,0,0,4.46807,0.1960784,5.721725,5.947278,1.683937,0.2910906,1.10589,0,1,0,0,0,8.321764E-09,6.397469E-08,1.864499E-08,1,1,0,0,0,1,1,1,0,0,0,-7.325096E-09,3.912382E-08,1.807681E-08,1,1,0,0,0,1
7866.55,-73.42165,-58.0925,-228.9782,1.710891E-07,3.008557E-07,-1.175283E-08,1,1,0.1355059,0.2681805,-0.03813112,0.9530286,0,0,0,0,4.46807,0.1960784,5.721725,5.947278,1.683937,0.2910906,1.10589,0,1,0,0,0,1.714958E-08,9.032703E-09,2.941536E-09,1,1,0,0,0,1,1,1,0,0,0,7.065915E-09,1.200717E-08,7.963183E-09,1,1,0,0,0,1
7866.6,-73.42165,-58.0925,-228.9782,2.436779E-07,2.606636E-07,-7.70837E-08,1,1,0.1355058,0.2681813,-0.03813121,0.9530283,0,0,0,0,4.46807,0.1960784,5.721725,5.947278,1.683937,0.2910906,1.10589,0,1,0,0,0,4.035842E-08,-1.601955E-08,-3.258841E-08,0.9999999,1,0,0,0,1,1,1,0,0,0,3.223024E-08,-2.417262E-08,-3.27425E-08,0.9999999,1,0,0,0,1
