2,3,Patricia-CHIChallenge
Time,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,IsInCollision,CollisionForce X,CollisionForce Y,CollisionForce Z,Checkpoint0,Checkpoint1,Checkpoint2,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W
1115.257,0.977,-0.187,-1.75,0,0,0,1,1,0.1635913,0.08044753,-0.01338605,0.9831516,0,0,0,0,3.331396,0.1543196,0.1728469,0,1,-0.09524513,0.003577365,-0.0005686013,-1.119964E-05,-2.896586E-05,-1.264822E-05,1,1,0,0,0,1,1,1,0,0,0,-1.027794E-05,-2.658213E-05,-1.160731E-05,1,1,0,0,0,1
1115.306,0.977,-0.187,-1.75,2.10595E-09,-1.17187E-08,4.013836E-09,1,1,0.1635383,0.08034316,-0.01336411,0.9831692,0,0,0,0,3.331396,0.1543196,0.1728469,0,1,0,0,0,2.649857E-08,1.274422E-09,-2.330878E-09,1,1,0,0,0,1,1,1,0,0,0,-2.439261E-08,-1.299312E-08,6.344709E-09,0.9999997,1,0,0,0,1
1115.357,0.977,-0.187,-1.75,1.454229E-08,9.654204E-09,2.030366E-08,1,1,0.1634599,0.08018927,-0.01333177,0.9831952,0,0,0,0,3.331396,0.1543196,0.1728469,0,1,0,0,0,-1.323956E-09,1.150216E-08,9.705705E-09,1,1,0,0,0,1,1,1,0,0,0,1.37603E-08,9.870742E-09,6.584115E-09,1,1,0,0,0,1
1115.408,0.977,-0.187,-1.75,2.205615E-08,2.049742E-08,2.062415E-08,1,1,0.1634201,0.08011113,-0.01331535,0.9832085,0,0,0,0,3.331396,0.1543196,0.1728469,0,1,0,0,0,6.088682E-09,6.324392E-09,8.922161E-10,1,1,0,0,0,1,1,1,0,0,0,1.425172E-09,4.518823E-09,-5.717249E-10,1,1,0,0,0,1
1115.458,0.977,-0.187,-1.75,7.510607E-08,9.937531E-08,3.870117E-08,1,1,0.1634239,0.08011845,-0.0133169,0.9832072,0,0,0,0,3.331396,0.1543196,0.1728469,0,1,0,0,0,2.043769E-08,3.894317E-08,9.754547E-09,1,1,0,0,0,1,1,1,0,0,0,3.261222E-08,3.993469E-08,8.322458E-09,1,1,0,0,0,1
1115.521,0.977,-0.187,-1.75,1.143316E-07,3.376361E-08,2.343041E-08,1,1,0.1634531,0.08017601,-0.01332898,0.9831975,0,0,0,0,3.331396,0.1543196,0.1728469,0,1,0,0,0,2.182583E-08,-3.549209E-08,-8.406069E-09,1,1,0,0,0,1,1,1,0,0,0,1.73997E-08,-3.011963E-08,-6.864689E-09,1,1,0,0,0,1
1115.57,0.977,-0.187,-1.75,9.233547E-08,2.883755E-08,1.794097E-08,1,1,0.1634887,0.08024582,-0.01334365,0.9831856,0,0,0,0,3.331396,0.1543196,0.1728469,0,1,0,0,0,-3.273883E-09,-6.892937E-09,-4.581021E-09,1,1,0,0,0,1,1,1,0,0,0,-1.872224E-08,1.966886E-09,-9.084198E-10,1,1,0,0,0,1
1115.619,0.977,-0.187,-1.75,8.656194E-08,1.915372E-08,2.328038E-08,1,1,0.1635263,0.08031982,-0.0133592,0.9831731,0,0,0,0,3.331396,0.1543196,0.1728469,0,1,0,0,0,2.520371E-08,-6.54092E-09,-8.794871E-09,1,1,0,0,0,1,1,1,0,0,0,-3.097726E-08,-3.142916E-09,1.413428E-08,0.9999997,1,0,0,0,1
1115.67,0.977,-0.187,-1.75,3.937174E-08,1.49411E-08,2.488809E-08,1,1,0.1635526,0.08037148,-0.01337006,0.9831644,0,0,0,0,3.331396,0.1543196,0.1728469,0,1,0,0,0,-4.366341E-08,-2.105602E-09,2.859604E-09,1,1,0,0,0,1,1,1,0,0,0,-3.526779E-09,-2.107027E-09,-1.251888E-09,1,1,0,0,0,1
1115.719,0.977,-0.187,-1.75,5.030519E-08,4.988983E-08,4.150381E-08,1,1,0.1635684,0.0804024,-0.01337656,0.9831592,0,0,0,0,3.331396,0.1543196,0.1728469,0,1,0,0,0,-4.112373E-08,1.63486E-08,1.192266E-08,1,1,0,0,0,1,1,1,0,0,0,5.205717E-08,1.860011E-08,4.693069E-09,1,1,0,0,0,1
