4,3,-Task0
Time,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,IsInCollision,CollisionForce X,CollisionForce Y,CollisionForce Z,Checkpoint0,Checkpoint1,Checkpoint2,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W
1991.709,2.802133,1.539539,-0.3865069,-0.8348874,0.4451981,0.3213061,0.03904158,1.086554,0.03127518,0.7169195,-0.03222873,0.695708,0,0,0,0,79.417,91.78373,302.6038,0,1,0,0,0,2.219806E-10,-5.45378E-11,1.362181E-08,0.9999995,1,0,0,0,1,1,1,0,0,0,2.497281E-10,-6.135502E-11,1.532453E-08,0.9999995,1,0,0,0,1,2,1,0,0,0,-0.04745793,0.00117027,-0.004146721,0.9988636,1,0,0,0,1,3,1,0,0,0,2.497281E-10,-6.135502E-11,1.532453E-08,0.9999995,1,0,0,0,1
1991.759,2.802133,1.539539,-0.3865069,0.8317461,-0.4754035,-0.2866779,0.002404509,1.086554,0.03127518,0.7169195,-0.03222873,0.695708,0,0,0,0,81.41583,94.45098,314.2698,0,1,0,0,0,2.497281E-10,-6.135502E-11,1.532453E-08,0.9999995,1,0,0,0,1,1,1,0,0,0,2.497281E-10,-6.135502E-11,1.532453E-08,0.9999995,1,0,0,0,1,2,1,0,0,0,-0.05954327,-0.008099592,-0.01475772,0.9980835,1,0,0,0,1,3,1,0,0,0,2.497281E-10,-6.135502E-11,1.532453E-08,0.9999995,1,0,0,0,1
1991.809,2.802133,1.539539,-0.3865069,0.8317341,-0.4754132,-0.286696,0.0024899,1.086554,0.03127518,0.7169195,-0.03222873,0.695708,0,0,0,0,80.47625,93.67635,314.2888,0,1,0,0,0,2.497281E-10,-6.135502E-11,1.532453E-08,0.9999995,1,0,0,0,1,1,1,0,0,0,2.497281E-10,-6.135502E-11,1.532453E-08,0.9999995,1,0,0,0,1,2,1,0,0,0,2.497281E-10,-6.135502E-11,1.532453E-08,0.9999995,1,0,0,0,1,3,1,0,0,0,2.219806E-10,-5.45378E-11,1.362181E-08,0.9999995,1,0,0,0,1
1991.86,2.802133,1.539539,-0.3865069,0.8317222,-0.4754238,-0.2867114,0.002646911,1.086554,0.03127518,0.7169195,-0.03222873,0.695708,0,0,0,0,80.34478,93.56848,314.291,0,1,0,0,0,2.219806E-10,-5.45378E-11,1.362181E-08,0.9999995,1,0,0,0,1,1,1,0,0,0,2.774757E-10,-6.817224E-11,1.702726E-08,0.9999994,1,0,0,0,1,2,1,0,0,0,2.497281E-10,-6.135502E-11,1.532453E-08,0.9999995,1,0,0,0,1,3,1,0,0,0,2.497281E-10,-6.135502E-11,1.532453E-08,0.9999995,1,0,0,0,1
1991.908,2.802133,1.539539,-0.3865069,0.8317166,-0.4754308,-0.2867159,0.002660033,1.086554,0.03127518,0.7169195,-0.03222873,0.695708,0,0,0,0,77.35629,90.09264,302.6508,0,1,0,0,0,2.219806E-10,-5.45378E-11,1.362181E-08,0.9999995,1,0,0,0,1,1,1,0,0,0,2.497281E-10,-6.135502E-11,1.532453E-08,0.9999995,1,0,0,0,1,2,1,0,0,0,2.219806E-10,-5.45378E-11,1.362181E-08,0.9999995,1,0,0,0,1,3,1,0,0,0,2.219806E-10,-5.45378E-11,1.362181E-08,0.9999995,1,0,0,0,1
1991.96,2.802133,1.539539,-0.3865069,0.8317081,-0.475443,-0.2867188,0.002814516,1.086554,0.03127518,0.7169195,-0.03222873,0.695708,0,0,0,0,86.27885,100.4856,337.5721,0,1,0,0,0,2.497281E-10,-6.135502E-11,1.532453E-08,0.9999995,1,0,0,0,1,1,1,0,0,0,2.497281E-10,-6.135502E-11,1.532453E-08,0.9999995,1,0,0,0,1,2,1,0,0,0,2.774757E-10,-6.817224E-11,1.702726E-08,0.9999994,1,0,0,0,1,3,1,0,0,0,2.497281E-10,-6.135502E-11,1.532453E-08,0.9999995,1,0,0,0,1
1992.009,2.802133,1.539539,-0.3865069,0.8317012,-0.475451,-0.2867246,0.002879196,1.086554,0.03127518,0.7169195,-0.03222873,0.695708,0,0,0,0,74.37528,86.62315,291.0105,0,1,0,0,0,2.219806E-10,-5.45378E-11,1.362181E-08,0.9999995,1,0,0,0,1,1,1,0,0,0,2.497281E-10,-6.135502E-11,1.532453E-08,0.9999995,1,0,0,0,1,2,1,0,0,0,2.219806E-10,-5.45378E-11,1.362181E-08,0.9999995,1,0,0,0,1,3,1,0,0,0,1.94233E-10,-4.772058E-11,1.191908E-08,0.9999996,1,0,0,0,1
1992.059,2.802133,1.539539,-0.3865069,0.8316954,-0.4754606,-0.2867251,0.002949192,1.086554,0.03127518,0.7169195,-0.03222873,0.695708,0,0,0,0,86.27343,100.4815,337.5722,0,1,0,0,0,2.219806E-10,-5.45378E-11,1.362181E-08,0.9999995,1,0,0,0,1,1,1,0,0,0,2.497281E-10,-6.135502E-11,1.532453E-08,0.9999995,1,0,0,0,1,2,1,0,0,0,2.774757E-10,-6.817224E-11,1.702726E-08,0.9999994,1,0,0,0,1,3,1,0,0,0,2.497281E-10,-6.135502E-11,1.532453E-08,0.9999995,1,0,0,0,1
1992.109,2.802133,1.539539,-0.3865069,0.831686,-0.4754724,-0.2867313,0.003108139,1.086554,0.03127518,0.7169195,-0.03222873,0.695708,0,0,0,0,86.27125,100.4798,337.5724,0,1,0,0,0,2.497281E-10,-6.135502E-11,1.532453E-08,0.9999995,1,0,0,0,1,1,1,0,0,0,2.497281E-10,-6.135502E-11,1.532453E-08,0.9999995,1,0,0,0,1,2,1,0,0,0,2.497281E-10,-6.135502E-11,1.532453E-08,0.9999995,1,0,0,0,1,3,1,0,0,0,2.497281E-10,-6.135502E-11,1.532453E-08,0.9999995,1,0,0,0,1
1992.159,2.802133,1.539539,-0.3865069,0.8316754,-0.4754811,-0.2867468,0.003170764,1.086554,0.03127518,0.7169195,-0.03222873,0.695708,0,0,0,0,86.26727,100.4768,337.5725,0,1,0,0,0,2.497281E-10,-6.135502E-11,1.532453E-08,0.9999995,1,0,0,0,1,1,1,0,0,0,2.774757E-10,-6.817224E-11,1.702726E-08,0.9999994,1,0,0,0,1,2,1,0,0,0,2.497281E-10,-6.135502E-11,1.532453E-08,0.9999995,1,0,0,0,1,3,1,0,0,0,2.497281E-10,-6.135502E-11,1.532453E-08,0.9999995,1,0,0,0,1
