1,7,Quarto Solitario-SnowmanBuild
Time,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,IsInCollision,CollisionForce X,CollisionForce Y,CollisionForce Z,Checkpoint0,Checkpoint1,Checkpoint2,Checkpoint3,Checkpoint4,Checkpoint5,Checkpoint6,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W
8201.238,-73.75736,-57.04485,-225.7621,0.4846182,-0.01169934,-0.8746476,3.556032E-05,0.7687141,0.2792919,0.3843369,-0.1232027,0.8712648,0,0,0,0,0.1486226,1.089084,6.538988,5.781477,1.592337,0.4355028,1.699657,0,0,0,0,0,0,0,0,1,1,0,0,0,1
8201.289,-73.75736,-57.04485,-225.7621,0.4846182,-0.01169934,-0.8746476,3.556032E-05,0.7687141,0.2793031,0.3843445,-0.1232113,0.8712566,0,0,0,0,0.1486226,1.089084,6.538988,5.781477,1.592337,0.4355028,1.699657,0,0,0,0,0,0,0,0,1,1,0,0,0,1
8201.339,-73.75736,-57.04485,-225.7621,0.4846182,-0.01169934,-0.8746476,3.556032E-05,0.7687141,0.2793114,0.3843493,-0.1232173,0.8712509,0,0,0,0,0.1486226,1.089084,6.538988,5.781477,1.592337,0.4355028,1.699657,0,0,0,0,0,0,0,0,1,1,0,0,0,1
8201.388,-73.75736,-57.04485,-225.7621,0.4846182,-0.01169934,-0.8746476,3.556032E-05,0.7687141,0.2793185,0.384354,-0.1232226,0.8712459,0,0,0,0,0.1486226,1.089084,6.538988,5.781477,1.592337,0.4355028,1.699657,0,0,0,0,0,0,0,0,1,1,0,0,0,1
8201.438,-73.75736,-57.04485,-225.7621,0.4846182,-0.01169934,-0.8746476,3.556032E-05,0.7687141,0.2793251,0.3843562,-0.1232267,0.8712422,0,0,0,0,0.1486226,1.089084,6.538988,5.781477,1.592337,0.4355028,1.699657,0,0,0,0,0,0,0,0,1,1,0,0,0,1
8201.488,-73.75736,-57.04485,-225.7621,0.4846182,-0.01169934,-0.8746476,3.556032E-05,0.7687141,0.27933,0.3843599,-0.1232306,0.8712384,0,0,0,0,0.1486226,1.089084,6.538988,5.781477,1.592337,0.4355028,1.699657,0,0,0,0,0,0,0,0,1,1,0,0,0,1
8201.539,-73.75736,-57.04485,-225.7621,0.4846182,-0.01169934,-0.8746476,3.556032E-05,0.7687141,0.2793348,0.3843636,-0.1232344,0.8712347,0,0,0,0,0.1486226,1.089084,6.538988,5.781477,1.592337,0.4355028,1.699657,0,0,0,0,0,0,0,0,1,1,0,0,0,1
8201.588,-73.75736,-57.04485,-225.7621,0.4888648,-0.01295076,-0.8720779,0.01798873,0.7687141,0.2793384,0.3843662,-0.1232373,0.871232,0,0,0,0,0.1486226,1.092227,6.538988,5.781477,1.592337,0.4355028,1.699657,0,0,0,0,0,0,0,0,1,1,0,0,0,1
8201.639,-73.75736,-57.04485,-225.7621,0.5035457,-0.001121637,-0.8627969,0.04496819,0.7687141,0.2793414,0.3843681,-0.1232395,0.8712299,0,0,0,0,0.1486226,1.109795,6.538988,5.781477,1.592337,0.4355028,1.699657,0,0,0,0,0,0,0,0,1,1,0,0,0,1
8201.688,-73.75736,-57.04485,-225.7621,0.5255163,0.02249721,-0.846945,0.07752781,0.7687141,0.2793445,0.3843714,-0.1232423,0.8712271,0,0,0,0,0.1486226,1.148094,6.538988,5.781477,1.592337,0.4355028,1.699657,0,0,0,0,0,0,0,0,1,1,0,0,0,1
8201.737,-73.75736,-57.04485,-225.7621,0.5589256,0.05801029,-0.819002,0.1160715,0.7687141,0.2793468,0.3843761,-0.1232453,0.8712238,0,0,0,0,0.1486226,1.201912,6.538988,5.781477,1.592337,0.4355028,1.699657,0,0,0,0,0,0,0,0,1,1,0,0,0,1
8201.788,-73.75736,-57.04485,-225.7621,0.5958726,0.1045481,-0.783258,0.1432215,0.7687141,0.2793498,0.3843752,-0.1232464,0.8712232,0,0,0,0,0.1486226,1.285847,6.538988,5.781477,1.592337,0.4355028,1.699657,0,0,0,0,0,0,0,0,1,1,0,0,0,1
8201.839,-73.75736,-57.04485,-225.7621,0.6098506,0.1421096,-0.75899,0.1783852,0.7687141,0.2793527,0.384375,-0.1232478,0.8712221,0,0,0,0,0.1486226,1.349132,6.538988,5.781477,1.592337,0.4355028,1.699657,0,0,0,0,0,0,0,0,1,1,0,0,0,1
8201.889,-73.75736,-57.04485,-225.7621,0.628197,0.166121,-0.7329798,0.2012782,0.7687141,0.2793553,0.3843784,-0.1232504,0.8712194,0,0,0,0,0.1486226,1.407573,6.538988,5.781477,1.592337,0.4355028,1.699657,0,0,0,0,0,0,0,0,1,1,0,0,0,1
8201.938,-73.75736,-57.04485,-225.7621,0.6325278,0.1693319,-0.7295895,0.1973184,0.7687141,0.2793565,0.384382,-0.1232524,0.8712171,0,0,0,0,0.1486226,1.430786,6.538988,5.781477,1.592337,0.4355028,1.699657,0,0,0,0,0,0,0,0,1,1,0,0,0,1
8201.988,-73.75736,-57.04485,-225.7621,0.6350035,0.1756585,-0.7241792,0.2036643,0.7687141,0.279359,0.3843843,-0.1232546,0.871215,0,0,0,0,0.1486226,1.441033,6.538988,5.781477,1.592337,0.4355028,1.699657,0,0,0,0,0,0,0,0,1,1,0,0,0,1
8202.038,-73.75736,-57.04485,-225.7621,0.6333266,0.1774554,-0.7234586,0.209797,0.7687141,0.2793616,0.3843845,-0.1232559,0.8712139,0,0,0,0,0.1486226,1.445403,6.538988,5.781477,1.592337,0.4355028,1.699657,0,0,0,0,0,0,0,0,1,1,0,0,0,1
8202.088,-73.75736,-57.04485,-225.7621,0.6262587,0.1906872,-0.7188575,0.2338429,0.7687141,0.2793641,0.3843842,-0.123257,0.8712131,0,0,0,0,0.1486226,1.451603,6.538988,5.781477,1.592337,0.4355028,1.699657,0,0,0,0,0,0,0,0,1,1,0,0,0,1
8202.139,-73.75736,-57.04485,-225.7621,0.6031587,0.2122464,-0.7201104,0.2694292,0.7687141,0.2793665,0.3843838,-0.1232581,0.8712123,0,0,0,0,0.1486226,1.459633,6.538988,5.781477,1.592337,0.4355028,1.699657,0,0,0,0,0,0,0,0,1,1,0,0,0,1
8202.188,-73.75736,-57.04485,-225.7621,0.5782695,0.1875384,-0.7565926,0.2408347,0.7687141,0.2793681,0.3843836,-0.1232588,0.8712118,0,0,0,0,0.1486226,1.428045,6.538988,5.781477,1.592337,0.4355028,1.699657,0,0,0,0,0,0,0,0,1,1,0,0,0,1
8202.238,-73.75736,-57.04485,-225.7621,0.5314419,0.1731013,-0.8005643,0.2161072,0.7687141,0.27937,0.3843834,-0.1232597,0.8712112,0,0,0,0,0.1486226,1.341775,6.538988,5.781477,1.592337,0.4355028,1.699657,0,0,0,0,0,0,0,0,1,1,0,0,0,1
8202.288,-73.75736,-57.04485,-225.7621,0.4743426,0.1683683,-0.8379787,0.2108153,0.7687141,0.2793714,0.3843831,-0.1232603,0.8712108,0,0,0,0,0.1486226,1.245492,6.538988,5.781477,1.592337,0.4355028,1.699657,0,0,0,0,0,0,0,0,1,1,0,0,0,1
8202.339,-73.75736,-57.04485,-225.7621,0.409617,0.1619902,-0.8780344,0.1871597,0.7687141,0.2793717,0.3843832,-0.1232604,0.8712106,0,0,0,0,0.1486226,1.133384,6.538988,5.781477,1.592337,0.4355028,1.699657,0,0,0,0,0,0,0,0,1,1,0,0,0,1
8202.398,-73.75736,-57.04485,-225.7621,0.3531379,0.1649082,-0.9006326,0.19225,0.7687141,0.2793717,0.3843832,-0.1232604,0.8712106,0,0,0,0,0.1486226,1.035296,6.538988,5.781477,1.592337,0.4355028,1.699657,0,0,0,0,0,0,0,0,1,1,0,0,0,1
8202.45,-73.75736,-57.04485,-225.7621,0.298829,0.1810523,-0.9162623,0.1959206,0.7687141,0.2793717,0.3843832,-0.1232604,0.8712106,0,0,0,0,0.1486226,0.9779183,6.538988,5.781477,1.592337,0.4355028,1.699657,0,0,0,0,0,0,0,0,1,1,0,0,0,1
8202.499,-73.75736,-57.04485,-225.7621,0.239727,0.1960909,-0.9324721,0.1859436,0.7687141,0.2793717,0.3843832,-0.1232604,0.8712106,0,0,0,0,0.1486226,0.9263352,6.538988,5.781477,1.592337,0.4355028,1.699657,0,0,0,0,0,0,0,0,1,1,0,0,0,1
8202.549,-73.75736,-57.04485,-225.7621,0.1935341,0.2162821,-0.9370417,0.1942149,0.7687141,0.2793717,0.3843832,-0.1232604,0.8712106,0,0,0,0,0.1486226,0.8976873,6.538988,5.781477,1.592337,0.4355028,1.699657,0,0,0,0,0,0,0,0,1,1,0,0,0,1
8202.6,-73.75736,-57.04485,-225.7621,0.1563446,0.2097995,-0.9480845,0.1807657,0.7687141,0.2793717,0.3843832,-0.1232604,0.8712106,0,0,0,0,0.1486226,0.8580646,6.538988,5.781477,1.592337,0.4355028,1.699657,0,0,0,0,0,0,0,0,1,1,0,0,0,1
8202.648,-73.75736,-57.04485,-225.7621,0.1262894,0.1957643,-0.9557492,0.179641,0.7687141,0.2793717,0.3843832,-0.1232604,0.8712106,0,0,0,0,0.1486226,0.8213291,6.538988,5.781477,1.592337,0.4355028,1.699657,0,0,0,0,0,0,0,0,1,1,0,0,0,1
8202.699,-73.75736,-57.04485,-225.7621,0.1015714,0.1890854,-0.9592384,0.1838253,0.7687141,0.2793717,0.3843832,-0.1232604,0.8712106,0,0,0,0,0.1486226,0.800044,6.538988,5.781477,1.592337,0.4355028,1.699657,0,0,0,0,0,0,0,0,1,1,0,0,0,1
8202.749,-73.75736,-57.04485,-225.7621,0.07919325,0.1714382,-0.9650952,0.1814627,0.7687141,0.2793717,0.3843832,-0.1232604,0.8712106,0,0,0,0,0.1486226,0.7737148,6.538988,5.781477,1.592337,0.4355028,1.699657,0,0,0,0,0,0,0,0,1,1,0,0,0,1
8202.8,-73.75736,-57.04485,-225.7621,0.03715918,0.1297413,-0.9763131,0.1691131,0.7687141,0.2793717,0.3843832,-0.1232604,0.8712106,0,0,0,0,0.1486226,0.7329651,6.538988,5.781477,1.592337,0.4355028,1.699657,0,0,0,0,0,0,0,0,1,1,0,0,0,1
8202.849,-73.75736,-57.04485,-225.7621,0.02052654,0.1064844,-0.9809719,0.1610403,0.7687141,0.2793717,0.3843832,-0.1232604,0.8712106,0,0,0,0,0.1486226,0.7072429,6.538988,5.781477,1.592337,0.4355028,1.699657,0,0,0,0,0,0,0,0,1,1,0,0,0,1
8202.899,-73.75736,-57.04485,-225.7621,0.02468763,0.0512651,-0.9871531,0.1493026,0.7687141,0.2793717,0.3843832,-0.1232604,0.8712106,0,0,0,0,0.1486226,0.6706363,6.538988,5.781477,1.592337,0.4355028,1.699657,0,0,0,0,0,0,0,0,1,1,0,0,0,1
8202.949,-73.75736,-57.04485,-225.7621,0.03532695,0.02829925,-0.9889445,0.1412087,0.7687141,0.2793717,0.3843832,-0.1232604,0.8712106,0,0,0,0,0.1486226,0.6490301,6.538988,5.781477,1.592337,0.4355028,1.699657,0,0,0,0,0,0,0,0,1,1,0,0,0,1
8203,-73.75736,-57.04485,-225.7621,0.06037121,-0.02023124,-0.9894018,0.1304996,0.7687141,0.2793717,0.3843832,-0.1232604,0.8712106,0,0,0,0,0.1486226,0.6425582,6.538988,5.781477,1.592337,0.4355028,1.699657,0,0,0,0,0,0,0,0,1,1,0,0,0,1
8203.049,-73.75736,-57.04485,-225.7621,0.07444171,-0.02323399,-0.9900702,0.1169596,0.7687141,0.2793717,0.3843832,-0.1232604,0.8712106,0,0,0,0,0.1486226,0.6375878,6.538988,5.781477,1.592337,0.4355028,1.699657,0,0,0,0,0,0,0,0,1,1,0,0,0,1
8203.1,-73.75736,-57.04485,-225.7621,0.09926085,-0.04987072,-0.9890187,0.09748033,0.7687141,0.2793717,0.3843832,-0.1232604,0.8712106,0,0,0,0,0.1486226,0.6393829,6.538988,5.781477,1.592337,0.4355028,1.699657,0,0,0,0,0,0,0,0,1,1,0,0,0,1
8203.149,-73.75736,-57.04485,-225.7621,0.1065634,-0.04274889,-0.9896945,0.08556648,0.7687141,0.2793717,0.3843832,-0.1232604,0.8712106,0,0,0,0,0.1486226,0.6366228,6.538988,5.781477,1.592337,0.4355028,1.699657,0,0,0,0,0,0,0,0,1,1,0,0,0,1
8203.199,-73.75736,-57.04485,-225.7621,0.1103143,-0.04820694,-0.9902723,0.0697695,0.7687141,0.2793717,0.3843832,-0.1232604,0.8712106,0,0,0,0,0.1486226,0.6357092,6.538988,5.781477,1.592337,0.4355028,1.699657,0,0,0,0,0,0,0,0,1,1,0,0,0,1
8203.249,-73.75736,-57.04485,-225.7621,0.1124772,-0.0368293,-0.9908191,0.06534479,0.7687141,0.2793717,0.3843832,-0.1232604,0.8712106,0,0,0,0,0.1486226,0.6307826,6.538988,5.781477,1.592337,0.4355028,1.699657,0,0,0,0,0,0,0,0,1,1,0,0,0,1
8203.299,-73.75736,-57.04485,-225.7621,0.1131848,-0.0321074,-0.9915746,0.05420603,0.7687141,0.2793717,0.3843832,-0.1232604,0.8712106,0,0,0,0,0.1486226,0.6275375,6.538988,5.781477,1.592337,0.4355028,1.699657,0,0,0,0,0,0,0,0,1,1,0,0,0,1
8203.349,-73.75736,-57.04485,-225.7621,0.1114511,-0.02611195,-0.9923561,0.04611222,0.7687141,0.2793717,0.3843832,-0.1232604,0.8712106,0,0,0,0,0.1486226,0.6222687,6.538988,5.781477,1.592337,0.4355028,1.699657,0,0,0,0,0,0,0,0,1,1,0,0,0,1
8203.398,-73.75736,-57.04485,-225.7621,0.106827,-0.004641063,-0.9929217,0.05169963,0.7687141,0.2793717,0.3843832,-0.1232604,0.8712106,0,0,0,0,0.1486226,0.6182846,6.538988,5.781477,1.592337,0.4355028,1.699657,0,0,0,0,0,0,0,0,1,1,0,0,0,1
8203.449,-73.75736,-57.04485,-225.7621,0.1189283,0.02301719,-0.9916209,0.04488137,0.7687141,0.2793717,0.3843832,-0.1232604,0.8712106,0,0,0,0,0.1486226,0.6191679,6.538988,5.781477,1.592337,0.4355028,1.699657,0,0,0,0,0,0,0,0,1,1,0,0,0,1
8203.499,-73.75736,-57.04485,-225.7621,0.1387057,0.06065468,-0.987573,0.04220464,0.7687141,0.2793717,0.3843832,-0.1232604,0.8712106,0,0,0,0,0.1486226,0.6366721,6.538988,5.781477,1.592337,0.4355028,1.699657,0,0,0,0,0,0,0,0,1,1,0,0,0,1
8203.549,-73.75736,-57.04485,-225.7621,0.1615192,0.1030906,-0.9803993,0.04584049,0.7687141,0.2793717,0.3843832,-0.1232604,0.8712106,0,0,0,0,0.1486226,0.6652668,6.538988,5.781477,1.592337,0.4355028,1.699657,0,0,0,0,0,0,0,0,1,1,0,0,0,1
8203.6,-73.75736,-57.04485,-225.7621,0.1708007,0.1196668,-0.9769294,0.04600066,0.7687141,0.2793717,0.3843832,-0.1232604,0.8712106,0,0,0,0,0.1486226,0.6998495,6.538988,5.781477,1.592337,0.4355028,1.699657,0,0,0,0,0,0,0,0,1,1,0,0,0,1
8203.649,-73.75736,-57.04485,-225.7621,0.1617162,0.1246304,-0.9779633,0.04362369,0.7687141,0.2793717,0.3843832,-0.1232604,0.8712106,0,0,0,0,0.1486226,0.7020547,6.538988,5.781477,1.592337,0.4355028,1.699657,0,0,0,0,0,0,0,0,1,1,0,0,0,1
8203.698,-73.75736,-57.04485,-225.7621,0.1556338,0.1218842,-0.9793454,0.04248524,0.7687141,0.2793717,0.3843832,-0.1232604,0.8712106,0,0,0,0,0.1486226,0.6938127,6.538988,5.781477,1.592337,0.4355028,1.699657,0,0,0,0,0,0,0,0,1,1,0,0,0,1
8203.749,-73.75736,-57.04485,-225.7621,0.1444999,0.1272283,-0.9801834,0.04661719,0.7687141,0.2793717,0.3843832,-0.1232604,0.8712106,0,0,0,0,0.1486226,0.6893308,6.538988,5.781477,1.592337,0.4355028,1.699657,0,0,0,0,0,0,0,0,1,1,0,0,0,1
8203.801,-73.75736,-57.04485,-225.7621,0.1240463,0.1230876,-0.9834825,0.04716117,0.7687141,0.2793717,0.3843832,-0.1232604,0.8712106,0,0,0,0,0.1486226,0.6774576,6.538988,5.781477,1.592337,0.4355028,1.699657,0,0,0,0,0,0,0,0,1,1,0,0,0,1
8203.852,-73.75736,-57.04485,-225.7621,0.1037978,0.1184335,-0.986604,0.04256879,0.7687141,0.2793717,0.3843832,-0.1232604,0.8712106,0,0,0,0,0.1486226,0.6633087,6.538988,5.781477,1.592337,0.4355028,1.699657,0,0,0,0,0,0,0,0,1,1,0,0,0,1
8203.9,-73.75736,-57.04485,-225.7621,0.08852541,0.1149281,-0.9885889,0.04058023,0.7687141,0.2793717,0.3843832,-0.1232604,0.8712106,0,0,0,0,0.1486226,0.6487978,6.538988,5.781477,1.592337,0.4355028,1.699657,0,0,0,0,0,0,0,0,1,1,0,0,0,1
8203.95,-73.75736,-57.04485,-225.7621,0.07978769,0.1022716,-0.9911286,0.02895888,0.7687141,0.2793717,0.3843832,-0.1232604,0.8712106,0,0,0,0,0.1486226,0.6367747,6.538988,5.781477,1.592337,0.4355028,1.699657,0,0,0,0,0,0,0,0,1,1,0,0,0,1
8204.001,-73.75736,-57.04485,-225.7621,0.07332008,0.09234724,-0.9926668,0.02662385,0.7687141,0.2793717,0.3843832,-0.1232604,0.8712106,0,0,0,0,0.1486226,0.6235672,6.538988,5.781477,1.592337,0.4355028,1.699657,0,0,0,0,0,0,0,0,1,1,0,0,0,1
8204.051,-73.75736,-57.04485,-225.7621,0.07086115,0.08695685,-0.9932716,0.0287847,0.7687141,0.2793717,0.3843832,-0.1232604,0.8712106,0,0,0,0,0.1486226,0.6198337,6.538988,5.781477,1.592337,0.4355028,1.699657,0,0,0,0,0,0,0,0,1,1,0,0,0,1
