2,8,Time4-Task3
Time,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,IsInCollision,CollisionForce X,CollisionForce Y,CollisionForce Z,Checkpoint0,Checkpoint1,Checkpoint2,Checkpoint3,Checkpoint4,Checkpoint5,Checkpoint6,Checkpoint7,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W
422.1355,0,0,0,0,0,0,1,1,0.05732334,0.7368126,-0.06297264,0.6707128,0,0,0,0,7741.028,400.5169,199.5303,50.70893,46.18677,42.93446,40.3986,46.24526,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0.06910615,0.04238109,-0.06852867,-7.115209E-08,2.741214E-07,4.315284E-07,1,1,0,0,0,1
422.1859,0,0,0,1.106707E-09,-1.734364E-08,1.703051E-08,1,1,0.05732334,0.7368127,-0.06297264,0.6707128,0,0,0,0,204.7995,245.8095,238.3381,228.1902,207.8405,193.205,181.7937,208.1037,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,6.558519E-10,-1.018119E-08,7.016891E-09,1,1,0,0,0,1
422.2354,0,0,0,4.294791E-09,-2.974978E-08,-4.049058E-09,1,1,0.05732334,0.7368126,-0.06297264,0.6707129,0,0,0,0,195.6973,234.8846,227.7453,218.0484,198.6032,184.6182,173.714,198.8546,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1.594041E-09,-6.203071E-09,-1.053979E-08,1,1,0,0,0,1
422.285,0,0,0,6.937696E-09,-3.620293E-08,-4.247177E-08,1,1,0.05732333,0.7368127,-0.06297264,0.6707128,0,0,0,0,223.0039,267.6592,259.5237,248.4737,226.3153,210.3788,197.9531,226.6018,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1.240689E-09,-3.056806E-09,-2.643025E-08,1,1,0,0,0,1
422.3358,0,0,0,8.94968E-09,-4.927347E-08,-6.359012E-08,1,1,0.05732332,0.7368126,-0.06297261,0.6707129,0,0,0,0,218.4528,262.1968,254.2273,243.4028,221.6966,206.0854,193.9133,221.9773,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,9.660142E-10,-6.673185E-09,-1.221751E-08,1,1,0,0,0,1
422.3859,0,0,0,8.665154E-09,-2.00067E-08,-1.247641E-07,1,1,0.0573233,0.7368126,-0.0629726,0.6707128,0,0,0,0,218.4528,262.1968,254.2273,243.4028,221.6966,206.0854,193.9133,221.9773,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1.210999E-10,1.470234E-08,-3.064148E-08,1,1,0,0,0,1
422.4359,0,0,0,9.967236E-09,2.114737E-08,-1.897608E-07,1,1,0.0573233,0.7368126,-0.06297259,0.6707128,0,0,0,0,227.555,273.1217,264.8201,253.5446,230.9339,214.6723,201.993,231.2263,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,7.01102E-10,2.224229E-08,-3.411589E-08,1,1,0,0,0,1
422.4851,0,0,0,8.997936E-09,4.879675E-08,-2.224199E-07,1,1,0.05732327,0.7368125,-0.06297256,0.6707129,0,0,0,0,218.4528,262.1968,254.2273,243.4028,221.6966,206.0854,193.9133,221.9773,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,-4.846533E-10,1.382468E-08,-1.632956E-08,1,1,0,0,0,1
422.5355,0,0,0,4.425487E-09,6.288161E-08,-2.722591E-07,1,1,0.05732327,0.7368126,-0.06297256,0.6707129,0,0,0,0,150.1863,180.2603,174.7813,167.3395,152.4163,141.6837,133.3154,152.6094,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,-2.36318E-09,6.37756E-09,-2.647469E-08,1,1,0,0,0,1
422.5853,0,0,0,-1.68524E-09,6.831316E-08,-3.737752E-07,1,1,0.05732325,0.7368126,-0.06297253,0.6707129,0,0,0,0,227.555,273.1217,264.8201,253.5446,230.934,214.6723,201.993,231.2263,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,-2.274221E-09,3.547488E-09,-4.897284E-08,1,1,0,0,0,1
