2,3,Ginger-CHIChallenge
Time,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,IsInCollision,CollisionForce X,CollisionForce Y,CollisionForce Z,Checkpoint0,Checkpoint1,Checkpoint2,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W
116.5124,0.977,-0.187,-1.75,0,0,0,1,1,0.1635913,0.08044753,-0.01338605,0.9831516,0,0,0,0,3.331396,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1
116.5598,0.977,-0.187,-1.75,3.565252E-08,2.118927E-08,-8.646016E-09,1,1,0.1635383,0.08034316,-0.01336411,0.9831692,0,0,0,0,3.331396,0,0,0,1,0,0,0,1.66587E-08,1.381552E-08,-3.876914E-09,1,1,0,0,0,1,1,1,0,0,0,1.275335E-08,1.024677E-08,-2.978976E-09,0.9999999,1,0,0,0,1
116.6108,0.977,-0.187,-1.75,4.393588E-08,1.022261E-08,-5.593755E-09,1,1,0.1634599,0.08018927,-0.01333177,0.9831952,0,0,0,0,3.331396,0,0,0,1,0,0,0,1.452382E-08,-1.383969E-08,1.262131E-09,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1
116.6607,0.977,-0.187,-1.75,4.460056E-08,1.893535E-08,-7.42696E-10,1,1,0.1634201,0.08011113,-0.01331535,0.9832085,0,0,0,0,3.331396,0,0,0,1,0,0,0,6.646708E-10,8.712734E-09,4.85106E-09,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1
116.7115,0.977,-0.187,-1.75,5.972586E-07,2.499708E-07,-1.154814E-08,1,1,0.1634239,0.08011845,-0.0133169,0.9832072,0,0,0,0,3.331396,0,0,0,1,0,0,0,1.730125E-07,7.808647E-08,-6.769129E-10,1,1,0,0,0,1,1,1,0,0,0,3.796452E-07,1.529487E-07,-1.01286E-08,1,1,0,0,0,1
116.7616,0.977,-0.187,-1.75,6.681408E-07,2.481452E-07,-1.067968E-08,1,1,0.1634531,0.08017601,-0.01332898,0.9831975,0,0,0,0,3.331396,0,0,0,1,0,0,0,2.955023E-08,2.027282E-08,6.744462E-09,1,1,0,0,0,1,1,1,0,0,0,4.13319E-08,-2.209839E-08,-5.876046E-09,1,1,0,0,0,1
116.8102,0.977,-0.187,-1.75,6.707075E-07,2.12092E-07,-2.123248E-08,1,1,0.1634887,0.08024582,-0.01334365,0.9831856,0,0,0,0,3.331396,0,0,0,1,0,0,0,-1.005114E-08,-5.997158E-09,-3.824245E-09,1,1,0,0,0,1,1,1,0,0,0,1.261777E-08,-3.005609E-08,-6.728574E-09,1,1,0,0,0,1
116.8605,0.977,-0.187,-1.75,6.580563E-07,2.397462E-07,1.720819E-08,1,1,0.1635263,0.08031982,-0.0133592,0.9831731,0,0,0,0,3.331396,0,0,0,1,0,0,0,-3.977506E-08,-1.591459E-08,7.36106E-09,0.9999996,1,0,0,0,1,1,1,0,0,0,2.712397E-08,4.35687E-08,3.107959E-08,1,1,0,0,0,1
116.912,0.977,-0.187,-1.75,6.950436E-07,2.676175E-07,2.491783E-08,1,1,0.1635526,0.08037148,-0.01337006,0.9831644,0,0,0,0,3.331396,0,0,0,1,0,0,0,2.271802E-08,2.12491E-08,3.536681E-09,1,1,0,0,0,1,1,1,0,0,0,1.426909E-08,6.622087E-09,4.172974E-09,1,1,0,0,0,1
116.961,0.977,-0.187,-1.75,6.809317E-07,2.906629E-07,3.52385E-08,1,1,0.1635684,0.0804024,-0.01337656,0.9831592,0,0,0,0,3.331396,0,0,0,1,0,0,0,-1.411194E-08,2.304531E-08,1.032067E-08,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1
117.0117,0.977,-0.187,-1.75,8.131784E-07,3.168738E-07,3.18482E-08,1,1,0.1635778,0.08042083,-0.01338044,0.983156,0,0,0,0,3.331396,0,0,0,1,0,0,0,1.463231E-09,1.133538E-08,4.089405E-09,1,1,0,0,0,1,1,1,0,0,0,1.307837E-07,1.487553E-08,-7.479755E-09,1,1,0,0,0,1
117.0607,0.977,-0.187,-1.75,8.680649E-07,3.435802E-07,2.626799E-08,1,1,0.1635833,0.0804318,-0.01338274,0.9831542,0,0,0,0,3.331396,0,0,0,1,0,0,0,2.121747E-08,-3.671109E-08,-6.190496E-09,1,1,0,0,0,1,1,1,0,0,0,3.36689E-08,6.34175E-08,6.102796E-10,1,1,0,0,0,1
117.1112,0.977,-0.187,-1.75,8.642247E-07,3.37633E-07,2.800676E-08,1,1,0.1635866,0.0804383,-0.01338411,0.9831531,0,0,0,0,3.331396,0,0,0,1,0,0,0,-1.919949E-09,-2.973632E-09,8.693886E-10,1,1,0,0,0,1,1,1,0,0,0,-1.919949E-09,-2.973632E-09,8.693886E-10,1,1,0,0,0,1
117.1611,0.977,-0.187,-1.75,8.734563E-07,2.918293E-07,2.989393E-08,1,1,0.1635886,0.08044218,-0.01338492,0.9831524,0,0,0,0,3.331396,0,0,0,1,0,0,0,1.157822E-08,-2.265354E-08,1.24553E-09,1,1,0,0,0,1,1,1,0,0,0,-2.346245E-09,-2.315037E-08,6.415448E-10,1,1,0,0,0,1
117.2129,0.977,-0.187,-1.75,9.14896E-07,3.036528E-07,1.737807E-08,1,1,0.1635897,0.08044445,-0.0133854,0.983152,0,0,0,0,3.331396,0,0,0,1,0,0,0,2.145125E-08,1.672009E-08,-5.748598E-09,0.9999997,1,0,0,0,1,1,1,0,0,0,1.998827E-08,-4.896694E-09,-6.767298E-09,1,1,0,0,0,1
117.2617,0.977,-0.187,-1.75,9.377844E-07,3.113423E-07,1.363003E-08,1,1,0.1635904,0.08044579,-0.01338569,0.9831519,0,0,0,0,3.331396,0,0,0,1,0,0,0,9.841812E-10,1.364475E-08,2.922737E-09,1,1,0,0,0,1,1,1,0,0,0,2.482076E-08,-8.709068E-09,-8.036722E-09,1,1,0,0,0,1
117.3101,0.977,-0.187,-1.75,9.298564E-07,3.01414E-07,9.677088E-09,1,1,0.1635908,0.08044661,-0.01338586,0.9831517,0,0,0,0,3.331396,0,0,0,1,0,0,0,-1.904454E-08,-1.422634E-08,-4.546993E-09,1,1,0,0,0,1,1,1,0,0,0,8.200092E-09,7.05184E-09,1.960024E-09,1,1,0,0,0,1
117.361,0.977,-0.187,-1.75,9.086315E-07,3.010683E-07,2.005888E-08,1,1,0.1635911,0.08044709,-0.01338596,0.9831516,0,0,0,0,3.331396,0,0,0,1,0,0,0,3.18805E-08,1.901557E-08,5.237357E-10,1,1,0,0,0,1,1,1,0,0,0,-5.310529E-08,-1.936127E-08,9.858083E-09,1,1,0,0,0,1
117.412,0.977,-0.187,-1.75,8.822612E-07,2.95249E-07,2.427207E-08,1,1,0.1635912,0.08044738,-0.01338602,0.9831516,0,0,0,0,3.331396,0,0,0,1,0,0,0,-2.605474E-08,-1.043638E-08,1.485694E-09,1,1,0,0,0,1,1,1,0,0,0,-3.153113E-10,4.617091E-09,2.727474E-09,1,1,0,0,0,1
117.4622,0.977,-0.187,-1.75,9.447563E-07,2.978008E-07,2.014615E-08,1,1,0.1635913,0.08044755,-0.01338605,0.9831516,0,0,0,0,3.331396,0,0,0,1,0,0,0,4.00487E-08,1.25536E-08,5.187115E-09,0.9999996,1,0,0,0,1,1,1,0,0,0,2.244645E-08,-1.000185E-08,-9.313109E-09,1,1,0,0,0,1
117.51,0.977,-0.187,-1.75,1.025244E-06,2.47736E-07,1.562014E-08,1,1,0.1635914,0.08044766,-0.01338608,0.9831515,0,0,0,0,3.331396,0,0,0,1,0,0,0,1.660301E-08,-2.65623E-08,4.08005E-09,1,1,0,0,0,1,1,1,0,0,0,6.388476E-08,-2.350249E-08,-8.606202E-09,1,1,0,0,0,1
117.5613,0.977,-0.187,-1.75,1.105264E-06,2.005815E-07,-2.806026E-08,1,1,0.1635914,0.08044773,-0.01338609,0.9831515,0,0,0,0,3.331396,0,0,0,1,0,0,0,1.809781E-08,-2.242812E-08,-1.973038E-08,1,1,0,0,0,1,1,1,0,0,0,6.192194E-08,-2.472651E-08,-2.395009E-08,1,1,0,0,0,1
117.6119,0.977,-0.187,-1.75,1.197633E-06,2.345623E-07,-1.294061E-08,1,1,0.1635914,0.08044779,-0.0133861,0.9831515,0,0,0,0,3.331396,0,0,0,1,0,0,0,4.634444E-08,2.106316E-08,7.975177E-09,1,1,0,0,0,1,1,1,0,0,0,4.602439E-08,1.291752E-08,7.144525E-09,1,1,0,0,0,1
117.6625,0.977,-0.187,-1.75,1.108604E-06,2.124069E-07,-1.855531E-08,1,1,0.1635914,0.08044782,-0.01338611,0.9831515,0,0,0,0,3.331396,0,0,0,1,0,0,0,-4.134664E-08,-1.271286E-08,-4.030669E-09,1,1,0,0,0,1,1,1,0,0,0,-4.76835E-08,-9.442398E-09,-1.584054E-09,1,1,0,0,0,1
117.7124,0.977,-0.187,-1.75,9.677906E-07,1.701796E-07,-1.478978E-08,1,1,0.1635914,0.08044785,-0.01338611,0.9831515,0,0,0,0,3.331396,0,0,0,1,0,0,0,-8.590781E-08,-3.095467E-08,-6.621806E-10,1,1,0,0,0,1,1,1,0,0,0,-4.618487E-08,-2.5232E-09,4.809086E-09,1,1,0,0,0,1
117.7627,0.977,-0.187,-1.75,7.958242E-07,1.212201E-07,1.416434E-08,1,1,0.1635914,0.08044788,-0.01338612,0.9831515,0,0,0,0,3.331396,0,0,0,1,0,0,0,-1.164446E-07,-3.753327E-08,1.59803E-08,1,1,0,0,0,1,1,1,0,0,0,-5.552216E-08,-1.142628E-08,1.297378E-08,1,1,0,0,0,1
117.8097,0.977,-0.187,-1.75,6.716762E-07,1.167911E-07,3.966807E-08,1,1,0.1635914,0.08044787,-0.01338612,0.9831515,0,0,0,0,3.331396,0,0,0,1,0,0,0,-4.407221E-08,8.749341E-10,1.090193E-08,1,1,0,0,0,1,1,1,0,0,0,-8.00763E-08,-5.303896E-09,1.460177E-08,1,1,0,0,0,1
117.8615,0.977,-0.187,-1.75,5.438451E-07,1.248875E-07,7.551041E-08,1,1,0.1635914,0.08044788,-0.01338612,0.9831515,0,0,0,0,3.331396,0,0,0,1,0,0,0,-7.814629E-08,4.587719E-09,2.222742E-08,1,1,0,0,0,1,1,1,0,0,0,-4.968498E-08,3.508767E-09,1.361492E-08,1,1,0,0,0,1
117.9107,0.977,-0.187,-1.75,4.363943E-07,1.374184E-07,1.135518E-07,1,1,0.1635914,0.08044788,-0.01338612,0.9831515,0,0,0,0,3.331396,0,0,0,1,0,0,0,-4.047783E-08,3.228235E-09,1.531302E-08,1,1,0,0,0,1,1,1,0,0,0,-6.697294E-08,9.30256E-09,2.272831E-08,1,1,0,0,0,1
117.9598,0.977,-0.187,-1.75,3.108706E-07,5.799836E-08,1.114143E-07,1,1,0.1635914,0.08044788,-0.01338611,0.9831515,0,0,0,0,3.331396,0,0,0,1,0,0,0,-4.603364E-08,-4.053733E-08,-4.274897E-09,1,1,0,0,0,1,1,1,0,0,0,-7.949011E-08,-3.888263E-08,2.137372E-09,1,1,0,0,0,1
118.0101,0.977,-0.187,-1.75,2.802578E-07,2.124253E-08,1.105272E-07,1,1,0.1635913,0.08044788,-0.01338611,0.9831515,0,0,0,0,3.331396,0,0,0,1,0,0,0,-2.397461E-08,-1.615106E-08,-6.396604E-11,1,1,0,0,0,1,1,1,0,0,0,-6.638147E-09,-2.060476E-08,-8.231365E-10,1,1,0,0,0,1
118.061,0.977,-0.187,-1.75,2.576847E-07,-3.641089E-08,1.025473E-07,1,1,0.1635914,0.08044787,-0.01338611,0.9831515,0,0,0,0,3.331396,0,0,0,1,0,0,0,-4.876881E-10,-2.566314E-08,-4.67068E-09,1,1,0,0,0,1,1,1,0,0,0,-2.208552E-08,-3.19903E-08,-3.309314E-09,1,1,0,0,0,1
118.1097,0.977,-0.187,-1.75,1.601146E-07,-8.359341E-08,1.093141E-07,1,1,0.1635914,0.08044786,-0.01338611,0.9831515,0,0,0,0,3.331396,0,0,0,1,0,0,0,-5.253774E-08,-2.540599E-08,3.643657E-09,1,1,0,0,0,1,1,1,0,0,0,-4.503234E-08,-2.177657E-08,3.123135E-09,1,1,0,0,0,1
118.1598,0.977,-0.187,-1.75,-2.015076E-07,-1.668897E-07,1.283191E-07,1,1,0.1635914,0.08044786,-0.01338611,0.9831515,0,0,0,0,3.331396,0,0,0,1,0,0,0,-1.735807E-07,-3.998227E-08,9.109825E-09,1,1,0,0,0,1,1,1,0,0,0,-1.880415E-07,-4.331413E-08,9.895144E-09,1,1,0,0,0,1
118.2098,0.977,-0.187,-1.75,-3.894973E-07,-2.102038E-07,1.385283E-07,1,1,0.1635914,0.08044786,-0.01338611,0.9831515,0,0,0,0,3.331396,0,0,0,1,0,0,0,-1.012252E-07,-2.332299E-08,5.497236E-09,1,1,0,0,0,1,1,1,0,0,0,-8.676447E-08,-1.999114E-08,4.711916E-09,1,1,0,0,0,1
118.2606,0.977,-0.187,-1.75,-7.51016E-07,-2.935E-07,1.581614E-07,1,1,0.1635914,0.08044786,-0.01338611,0.9831515,0,0,0,0,3.331396,0,0,0,1,0,0,0,-1.879897E-07,-4.331413E-08,1.020915E-08,1,1,0,0,0,1,1,1,0,0,0,-1.735289E-07,-3.998227E-08,9.423832E-09,1,1,0,0,0,1
118.31,0.977,-0.187,-1.75,-9.390057E-07,-3.36814E-07,1.683706E-07,1,1,0.1635914,0.08044786,-0.01338611,0.9831515,0,0,0,0,3.331396,0,0,0,1,0,0,0,-8.676447E-08,-1.999114E-08,4.711916E-09,1,1,0,0,0,1,1,1,0,0,0,-1.012252E-07,-2.332299E-08,5.497236E-09,1,1,0,0,0,1
118.3615,0.977,-0.187,-1.75,-1.286064E-06,-4.167782E-07,1.872183E-07,1,1,0.1635914,0.08044786,-0.01338611,0.9831515,0,0,0,0,3.331396,0,0,0,1,0,0,0,-1.735289E-07,-3.998227E-08,9.423832E-09,1,1,0,0,0,1,1,1,0,0,0,-1.735289E-07,-3.998227E-08,9.423832E-09,1,1,0,0,0,1
118.4123,0.977,-0.187,-1.75,-1.459593E-06,-4.567603E-07,1.966421E-07,1,1,0.1635914,0.08044786,-0.01338611,0.9831515,0,0,0,0,3.331396,0,0,0,1,0,0,0,-8.676447E-08,-1.999114E-08,4.711916E-09,1,1,0,0,0,1,1,1,0,0,0,-8.676447E-08,-1.999114E-08,4.711916E-09,1,1,0,0,0,1
118.4596,0.977,-0.187,-1.75,-1.806651E-06,-5.367246E-07,2.154899E-07,1,1,0.1635914,0.08044786,-0.01338611,0.9831515,0,0,0,0,3.331396,0,0,0,1,0,0,0,-1.735289E-07,-3.998227E-08,9.423832E-09,1,1,0,0,0,1,1,1,0,0,0,-1.735289E-07,-3.998227E-08,9.423832E-09,1,1,0,0,0,1
118.5129,0.977,-0.187,-1.75,-2.023562E-06,-5.867023E-07,2.272697E-07,1,1,0.1635914,0.08044786,-0.01338611,0.9831515,0,0,0,0,3.331396,0,0,0,1,0,0,0,-8.676447E-08,-1.999114E-08,4.711916E-09,1,1,0,0,0,1,1,1,0,0,0,-1.301467E-07,-2.99867E-08,7.067874E-09,1,1,0,0,0,1
118.5626,0.977,-0.187,-1.75,-2.298317E-06,-6.500073E-07,2.421909E-07,1,1,0.1635914,0.08044786,-0.01338611,0.9831515,0,0,0,0,3.331396,0,0,0,1,0,0,0,-1.735289E-07,-3.998227E-08,9.423832E-09,1,1,0,0,0,1,1,1,0,0,0,-1.012252E-07,-2.332299E-08,5.497236E-09,1,1,0,0,0,1
118.6129,0.977,-0.187,-1.75,-2.55861E-06,-7.099804E-07,2.563267E-07,1,1,0.1635914,0.08044786,-0.01338611,0.9831515,0,0,0,0,3.331396,0,0,0,1,0,0,0,-8.676447E-08,-1.999114E-08,4.711916E-09,1,1,0,0,0,1,1,1,0,0,0,-1.735289E-07,-3.998227E-08,9.423832E-09,1,1,0,0,0,1
118.663,0.977,-0.187,-1.75,-2.891207E-06,-7.866127E-07,2.743891E-07,1,1,0.1635914,0.08044786,-0.01338611,0.9831515,0,0,0,0,3.331396,0,0,0,1,0,0,0,-1.735289E-07,-3.998227E-08,9.423832E-09,1,1,0,0,0,1,1,1,0,0,0,-1.590682E-07,-3.665042E-08,8.638513E-09,1,1,0,0,0,1
118.7097,0.977,-0.187,-1.75,-3.079197E-06,-8.299266E-07,2.845983E-07,1,1,0.1635914,0.08044786,-0.01338611,0.9831515,0,0,0,0,3.331396,0,0,0,1,0,0,0,-8.676447E-08,-1.999114E-08,4.711916E-09,1,1,0,0,0,1,1,1,0,0,0,-1.012252E-07,-2.332299E-08,5.497236E-09,1,1,0,0,0,1
118.7618,0.977,-0.187,-1.75,-3.426255E-06,-9.098906E-07,3.034461E-07,1,1,0.1635914,0.08044786,-0.01338611,0.9831515,0,0,0,0,3.331396,0,0,0,1,0,0,0,-1.735289E-07,-3.998227E-08,9.423832E-09,1,1,0,0,0,1,1,1,0,0,0,-1.735289E-07,-3.998227E-08,9.423832E-09,1,1,0,0,0,1
118.8118,0.977,-0.187,-1.75,-3.614245E-06,-9.532043E-07,3.136552E-07,1,1,0.1635914,0.08044786,-0.01338611,0.9831515,0,0,0,0,3.331396,0,0,0,1,0,0,0,-1.012252E-07,-2.332299E-08,5.497236E-09,1,1,0,0,0,1,1,1,0,0,0,-8.676447E-08,-1.999114E-08,4.711916E-09,1,1,0,0,0,1
118.8595,0.977,-0.187,-1.75,-3.874538E-06,-1.013177E-06,3.27791E-07,1,1,0.1635914,0.08044786,-0.01338611,0.9831515,0,0,0,0,3.331396,0,0,0,1,0,0,0,-8.676447E-08,-1.999114E-08,4.711916E-09,1,1,0,0,0,1,1,1,0,0,0,-1.735289E-07,-3.998227E-08,9.423832E-09,1,1,0,0,0,1
118.9119,0.977,-0.187,-1.75,-4.062529E-06,-1.056491E-06,3.380002E-07,1,1,0.1635914,0.08044786,-0.01338611,0.9831515,0,0,0,0,3.331396,0,0,0,1,0,0,0,-1.012252E-07,-2.332299E-08,5.497236E-09,1,1,0,0,0,1,1,1,0,0,0,-8.676447E-08,-1.999114E-08,4.711916E-09,1,1,0,0,0,1
118.96,0.977,-0.187,-1.75,-4.322822E-06,-1.116464E-06,3.521359E-07,1,1,0.1635914,0.08044786,-0.01338611,0.9831515,0,0,0,0,3.331396,0,0,0,1,0,0,0,-8.676447E-08,-1.999114E-08,4.711916E-09,1,1,0,0,0,1,1,1,0,0,0,-1.735289E-07,-3.998227E-08,9.423832E-09,1,1,0,0,0,1
119.0102,0.977,-0.187,-1.75,-4.583117E-06,-1.176437E-06,3.662717E-07,1,1,0.1635914,0.08044786,-0.01338611,0.9831515,0,0,0,0,3.331396,0,0,0,1,0,0,0,-1.735289E-07,-3.998227E-08,9.423832E-09,1,1,0,0,0,1,1,1,0,0,0,-8.676447E-08,-1.999114E-08,4.711916E-09,1,1,0,0,0,1
119.0608,0.977,-0.187,-1.75,-4.843411E-06,-1.23641E-06,3.804076E-07,1,1,0.1635914,0.08044786,-0.01338611,0.9831515,0,0,0,0,3.331396,0,0,0,1,0,0,0,-8.676447E-08,-1.999114E-08,4.711916E-09,1,1,0,0,0,1,1,1,0,0,0,-1.735289E-07,-3.998227E-08,9.423832E-09,1,1,0,0,0,1
119.1101,0.977,-0.187,-1.75,-5.103705E-06,-1.296383E-06,3.945434E-07,1,1,0.1635914,0.08044786,-0.01338611,0.9831515,0,0,0,0,3.331396,0,0,0,1,0,0,0,-1.735289E-07,-3.998227E-08,9.423832E-09,1,1,0,0,0,1,1,1,0,0,0,-8.676447E-08,-1.999114E-08,4.711916E-09,1,1,0,0,0,1
119.161,0.977,-0.187,-1.75,-5.392919E-06,-1.363019E-06,4.102498E-07,1,1,0.1635914,0.08044786,-0.01338611,0.9831515,0,0,0,0,3.331396,0,0,0,1,0,0,0,-1.15686E-07,-2.665485E-08,6.282555E-09,1,1,0,0,0,1,1,1,0,0,0,-1.735289E-07,-3.998227E-08,9.423832E-09,1,1,0,0,0,1
119.2104,0.977,-0.187,-1.75,-5.580908E-06,-1.406333E-06,4.20459E-07,1,1,0.1635914,0.08044786,-0.01338611,0.9831515,0,0,0,0,3.331396,0,0,0,1,0,0,0,-1.012252E-07,-2.332299E-08,5.497236E-09,1,1,0,0,0,1,1,1,0,0,0,-8.676447E-08,-1.999114E-08,4.711916E-09,1,1,0,0,0,1
119.2608,0.977,-0.187,-1.75,-5.855663E-06,-1.469638E-06,4.353801E-07,1,1,0.1635914,0.08044786,-0.01338611,0.9831515,0,0,0,0,3.331396,0,0,0,1,0,0,0,-8.676447E-08,-1.999114E-08,4.711916E-09,1,1,0,0,0,1,1,1,0,0,0,-1.879897E-07,-4.331413E-08,1.020915E-08,1,1,0,0,0,1
119.3122,0.977,-0.187,-1.75,-6.130418E-06,-1.532943E-06,4.503012E-07,1,1,0.1635914,0.08044786,-0.01338611,0.9831515,0,0,0,0,3.331396,0,0,0,1,0,0,0,-1.735289E-07,-3.998227E-08,9.423832E-09,1,1,0,0,0,1,1,1,0,0,0,-1.012252E-07,-2.332299E-08,5.497236E-09,1,1,0,0,0,1
119.3623,0.977,-0.187,-1.75,-6.33287E-06,-1.579588E-06,4.612958E-07,1,1,0.1635914,0.08044786,-0.01338611,0.9831515,0,0,0,0,3.331396,0,0,0,1,0,0,0,-1.012252E-07,-2.332299E-08,5.497236E-09,1,1,0,0,0,1,1,1,0,0,0,-1.012252E-07,-2.332299E-08,5.497236E-09,1,1,0,0,0,1
119.4112,0.977,-0.187,-1.75,-6.622085E-06,-1.646225E-06,4.770022E-07,1,1,0.1635914,0.08044786,-0.01338611,0.9831515,0,0,0,0,3.331396,0,0,0,1,0,0,0,-1.012252E-07,-2.332299E-08,5.497236E-09,1,1,0,0,0,1,1,1,0,0,0,-1.879897E-07,-4.331413E-08,1.020915E-08,1,1,0,0,0,1
119.4622,0.977,-0.187,-1.75,-6.89684E-06,-1.70953E-06,4.919235E-07,1,1,0.1635914,0.08044786,-0.01338611,0.9831515,0,0,0,0,3.331396,0,0,0,1,0,0,0,-1.735289E-07,-3.998227E-08,9.423832E-09,1,1,0,0,0,1,1,1,0,0,0,-1.012252E-07,-2.332299E-08,5.497236E-09,1,1,0,0,0,1
119.5123,0.977,-0.187,-1.75,-7.171594E-06,-1.772834E-06,5.068447E-07,1,1,0.1635914,0.08044786,-0.01338611,0.9831515,0,0,0,0,3.331396,0,0,0,1,0,0,0,-8.676447E-08,-1.999114E-08,4.711916E-09,1,1,0,0,0,1,1,1,0,0,0,-1.879897E-07,-4.331413E-08,1.020915E-08,1,1,0,0,0,1
119.5596,0.977,-0.187,-1.75,-7.475269E-06,-1.842802E-06,5.233366E-07,1,1,0.1635914,0.08044786,-0.01338611,0.9831515,0,0,0,0,3.331396,0,0,0,1,0,0,0,-2.024504E-07,-4.664598E-08,1.099447E-08,1,1,0,0,0,1,1,1,0,0,0,-1.012252E-07,-2.332299E-08,5.497236E-09,1,1,0,0,0,1
119.6096,0.977,-0.187,-1.75,-7.67772E-06,-1.889448E-06,5.34331E-07,1,1,0.1635914,0.08044786,-0.01338611,0.9831515,0,0,0,0,3.331396,0,0,0,1,0,0,0,-8.676447E-08,-1.999114E-08,4.711916E-09,1,1,0,0,0,1,1,1,0,0,0,-1.15686E-07,-2.665485E-08,6.282555E-09,1,1,0,0,0,1
119.6606,0.977,-0.187,-1.75,-7.865709E-06,-1.932761E-06,5.445402E-07,1,1,0.1635914,0.08044786,-0.01338611,0.9831515,0,0,0,0,3.331396,0,0,0,1,0,0,0,-8.676447E-08,-1.999114E-08,4.711916E-09,1,1,0,0,0,1,1,1,0,0,0,-1.012252E-07,-2.332299E-08,5.497236E-09,1,1,0,0,0,1
119.7101,0.977,-0.187,-1.75,-8.097085E-06,-1.986071E-06,5.571055E-07,1,1,0.1635914,0.08044786,-0.01338611,0.9831515,0,0,0,0,3.331396,0,0,0,1,0,0,0,-1.012252E-07,-2.332299E-08,5.497236E-09,1,1,0,0,0,1,1,1,0,0,0,-1.301467E-07,-2.99867E-08,7.067874E-09,1,1,0,0,0,1
