2,8,Time1-Task3
Time,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,IsInCollision,CollisionForce X,CollisionForce Y,CollisionForce Z,Checkpoint0,Checkpoint1,Checkpoint2,Checkpoint3,Checkpoint4,Checkpoint5,Checkpoint6,Checkpoint7,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W
799.1807,3.451661,2.410043,1.943549,0.0107302,-0.08905777,0.01635274,0.9958344,0.2936784,0.04418786,0.7575757,-0.05156403,0.6492054,1,0.003492117,0.004033566,0.0006809235,72.48959,45.42719,6.092217,34.44736,59.31262,62.03267,69.61731,76.97837,0,1,0,0,0,8.959627E-10,2.964674E-08,7.969514E-09,1,1,0,0,0,1,1,1,-0.01254886,-0.01342924,-0.01761193,2.717886E-10,2.283229E-08,1.16031E-08,1,1,0,0,0,1
799.2313,3.456669,2.41332,1.937299,0.0107302,-0.08905777,0.01635274,0.9958344,0.2936784,0.04477504,0.7581435,-0.05235019,0.648439,1,0.001222134,0.001021624,0.0002156496,70.608,44.45901,6.527356,33.19133,57.52789,60.04939,67.42384,74.57703,0,1,0,0,0,1.215714E-10,7.619714E-10,-6.63375E-09,1,1,0,0,0,1,1,1,-0.002101041,-0.002223745,-0.002939486,-2.484526E-10,-4.876736E-09,-1.489758E-09,1,1,0,0,0,1
799.2811,3.458665,2.41462,1.929648,0.0107302,-0.08905779,0.01635272,0.9958344,0.2936784,0.04518259,0.7586727,-0.05292019,0.6477452,1,0.0009167194,1.40667E-05,0.0004884005,72.52805,45.82945,6.931628,33.66337,58.64762,61.25258,68.90776,76.19222,0,1,0,0,0,5.243453E-10,1.174634E-09,-1.405393E-08,1,1,0,0,0,1,1,1,-0.00226544,0.001422415,-0.01169805,-1.114251E-09,-2.036886E-09,-1.224691E-08,1,1,0,0,0,1
799.3312,3.46507,2.425599,1.927036,0.01073021,-0.08905778,0.01635269,0.9958344,0.2936784,0.04538024,0.7591455,-0.0532336,0.6471514,1,0,0,0,72.7832,46.12788,7.092686,33.3673,58.40484,61.06517,68.84001,76.0907,0,1,0,0,0,6.606823E-10,8.836464E-09,-1.879719E-08,1,1,0,0,0,1,1,1,0.009205056,0.01546756,0.0001452195,1.128099E-09,-3.474754E-09,-1.864978E-08,1,1,0,0,0,1
799.3809,3.473363,2.439789,1.926673,0.01073021,-0.08905785,0.0163527,0.9958344,0.2936784,0.04532936,0.7595249,-0.05323688,0.6467093,0,0,0,0,73.24207,46.47887,7.029529,33.2505,58.29964,61.10972,69.07547,76.24514,0,1,0,0,0,9.460404E-10,-1.289729E-08,5.368945E-09,1,1,0,0,0,1,1,1,0.009189522,0.01547644,0.0001789008,1.300422E-09,-9.992529E-09,2.343752E-09,1,1,0,0,0,1
799.4313,3.482376,2.455064,1.926795,0.01073022,-0.08905788,0.01635269,0.9958344,0.2936784,0.04505709,0.7598166,-0.05296209,0.6464081,0,0,0,0,75.59413,47.98009,7.023406,34.05934,59.68886,62.77959,71.17591,78.38879,0,1,0,0,0,2.443515E-09,1.04896E-08,-6.562058E-09,1,1,0,0,0,1,1,1,0.009149847,0.01549926,0.0002297559,2.270325E-09,8.933896E-09,-6.44312E-09,1,1,0,0,0,1
799.4804,3.490771,2.468647,1.92848,0.01073022,-0.08905791,0.01635271,0.9958344,0.2936784,0.04462192,0.7600297,-0.05247998,0.6462272,0,0,0,0,74.46432,47.25758,6.711654,33.33649,58.34753,61.58892,70.03234,76.9388,0,1,0,0,0,1.231541E-09,1.098964E-08,8.114725E-09,1,1,0,0,0,1,1,1,0.008170847,0.01255094,0.003120633,1.086491E-09,8.480439E-09,1.447664E-08,1,1,0,0,0,1
799.5307,3.49657,2.476327,1.933187,0.01073023,-0.08905794,0.01635275,0.9958344,0.2936784,0.0441298,0.7601405,-0.05191285,0.6461764,0,0,0,0,74.99663,47.55876,6.702697,33.47345,58.46581,61.89806,70.53822,77.30684,0,1,0,0,0,8.702751E-10,5.934392E-09,1.381048E-08,1,1,0,0,0,1,1,1,0.004233879,0.004404051,0.005895702,7.568385E-10,1.327718E-09,1.25203E-08,1,1,0,0,0,1
799.581,3.498425,2.47768,1.936915,0.01073024,-0.08905798,0.01635278,0.9958344,0.2936784,0.04370235,0.7601571,-0.05140714,0.6462264,1,0,0,0,73.48325,46.49696,6.528286,32.87942,57.27686,60.73085,69.25374,75.74767,0,1,0,0,0,-1.481567E-09,-1.337774E-09,7.315049E-09,1,1,0,0,0,1,1,1,0.0006180743,-0.0003863368,0.002910108,-1.481567E-09,-1.337774E-09,7.315049E-09,1,1,0,0,0,1
799.6311,3.499452,2.477462,1.940899,0.01073024,-0.089058,0.01635278,0.9958344,0.2936784,0.04337459,0.7601009,-0.05100836,0.6463462,1,0,0,0,73.52148,46.4054,6.434472,33.06184,57.47312,60.94906,69.47121,75.8969,0,1,0,0,0,-1.726467E-09,-5.173024E-09,-4.00114E-09,1,1,0,0,0,1,1,1,0.0006202574,-0.000386121,0.002909672,-2.300424E-09,-1.000966E-08,-7.590961E-09,1,1,0,0,0,1
799.6812,3.499624,2.477426,1.941569,0.01073026,-0.08905803,0.01635279,0.9958344,0.2936784,0.04312356,0.7600346,-0.0506994,0.6464652,1,0,0,0,73.48988,46.30341,6.34286,33.18963,57.61487,61.08627,69.58537,75.97241,0,1,0,0,0,2.4106E-09,4.341913E-09,-1.32455E-09,1,1,0,0,0,1,1,1,0,0,0,2.532404E-09,1.559962E-08,-7.137575E-09,1,1,0,0,0,1
799.7311,3.498405,2.475259,1.941661,0.01073027,-0.08905804,0.0163528,0.9958344,0.2936784,0.04295477,0.7599799,-0.05049014,0.6465572,1,0,0,0,75.24235,47.38184,6.454616,34.03799,59.06543,62.6099,71.29763,77.83327,0,1,0,0,0,3.044781E-09,1.376774E-08,2.452234E-09,1,1,0,0,0,1,1,1,-0.001501199,-0.002597266,-2.470239E-05,2.532999E-09,1.015949E-08,-2.801085E-09,1,1,0,0,0,1
799.7809,3.4982,2.474895,1.941676,0.01073027,-0.08905815,0.0163528,0.9958344,0.2936784,0.04283674,0.759937,-0.05034314,0.6466268,1,0,0,0,75.18286,47.3419,6.423736,34.03941,59.07146,62.59594,71.2607,77.80488,0,1,0,0,0,-3.303999E-10,-3.109027E-08,-6.405228E-09,1,1,0,0,0,1,1,1,0,0,0,1.871361E-10,-2.095085E-08,-7.417686E-09,1,1,0,0,0,1
799.8313,3.498165,2.474833,1.941679,0.01073027,-0.08905824,0.01635281,0.9958344,0.2936784,0.04274749,0.7599038,-0.05023189,0.6466805,1,0,0,0,82.31746,51.83477,7.023563,37.27984,64.69768,68.54909,78.02941,85.20116,0,1,0,0,0,-1.138649E-09,-1.28829E-08,-5.832468E-09,1,1,0,0,0,1,1,1,0,0,0,-1.296163E-09,-1.171218E-08,-1.487597E-09,1,1,0,0,0,1
799.8806,3.498159,2.474823,1.941679,0.01073028,-0.08905825,0.01635281,0.9958344,0.2936784,0.04267873,0.759878,-0.05014618,0.6467219,1,0,0,0,78.73209,49.57724,6.715326,35.6585,61.88467,65.56651,74.63216,81.49322,0,1,0,0,0,4.328759E-09,1.427193E-08,-5.131477E-09,1,1,0,0,0,1,1,1,0,0,0,4.997501E-09,2.096888E-08,-2.373849E-09,1,1,0,0,0,1
799.9311,3.498158,2.474821,1.941679,0.01073029,-0.08905825,0.01635284,0.9958344,0.2936784,0.04262561,0.7598582,-0.05007997,0.646754,1,0,0,0,84.0986,52.95652,7.172483,38.08963,66.10402,70.0364,79.71959,87.04872,0,1,0,0,0,2.593566E-10,1.369223E-08,1.381962E-08,1,1,0,0,0,1,1,1,0,0,0,1.081962E-10,1.481374E-08,1.102233E-08,1,1,0,0,0,1
799.9803,3.498158,2.474821,1.941679,0.01073029,-0.08905825,0.01635289,0.9958344,0.2936784,0.04258448,0.7598427,-0.05002872,0.6467788,1,0,0,0,82.30894,51.82963,7.019738,37.27919,64.69754,68.5461,78.02313,85.19644,0,1,0,0,0,1.161278E-09,-4.087344E-09,1.744072E-08,1,1,0,0,0,1,1,1,0,0,0,2.96408E-09,4.300389E-09,2.490189E-08,1,1,0,0,0,1
800.0309,3.498158,2.474821,1.941679,0.0107303,-0.08905825,0.01635292,0.9958344,0.2936784,0.04255265,0.7598308,-0.04998906,0.6467979,1,0,0,0,84.09816,52.95627,7.172325,38.08959,66.10401,70.0362,79.71927,87.04852,0,1,0,0,0,6.805349E-10,2.247408E-09,1.345371E-08,1,1,0,0,0,1,1,1,0,0,0,1.34746E-09,-7.384586E-10,1.425231E-08,1,1,0,0,0,1
800.081,3.498158,2.474821,1.941679,0.01073029,-0.08905827,0.01635288,0.9958344,0.2936784,0.04252803,0.7598216,-0.04995837,0.6468127,1,0,0,0,82.30884,51.82954,7.019722,37.27917,64.69754,68.54607,78.02312,85.19641,0,1,0,0,0,1.139915E-09,4.123267E-09,-1.671514E-08,1,1,0,0,0,1,1,1,0,0,0,2.443867E-10,2.581262E-09,-2.062488E-08,1,1,0,0,0,1
800.131,3.498158,2.474821,1.941679,0.0107303,-0.08905829,0.01635291,0.9958344,0.2936784,0.04250894,0.7598144,-0.04993458,0.6468242,1,0,0,0,82.30884,51.82954,7.019722,37.27917,64.69754,68.54607,78.02312,85.19641,0,1,0,0,0,1.918711E-10,-1.15434E-08,1.169459E-08,1,1,0,0,0,1,1,1,0,0,0,1.918711E-10,-1.15434E-08,1.169459E-08,1,1,0,0,0,1
800.1808,3.498158,2.474821,1.941679,0.0107303,-0.08905829,0.01635289,0.9958344,0.2936784,0.04249422,0.7598088,-0.04991624,0.6468332,1,0,0,0,66.20494,41.68899,5.646298,29.98542,52.03933,55.13487,62.75775,68.52754,0,1,0,0,0,-1.18547E-09,2.033668E-08,-9.783702E-09,1,1,0,0,0,1,1,1,0,0,0,-1.579922E-09,1.692995E-08,-1.12809E-08,1,1,0,0,0,1
800.2306,3.498158,2.474821,1.941679,0.0107303,-0.0890583,0.0163529,0.9958344,0.2936784,0.0424828,0.7598045,-0.04990201,0.6468401,1,0,0,0,80.51952,50.70282,6.86712,36.46876,63.29107,67.05593,76.32697,83.34431,0,1,0,0,0,-2.036345E-10,7.192204E-09,4.825151E-09,1,1,0,0,0,1,1,1,0,0,0,7.511187E-10,4.635331E-09,5.65489E-09,1,1,0,0,0,1
