"","U1Trans","U1Rot","U1Scale","U1Cam","U2Trans","U2Rot","U2Scale","U2Cam","taskTotalLoad"
"1",0.283547794117647,0,0.0344669117647059,0,0.204963235294118,0.0891544117647059,0.0363051470588235,0.0680147058823529,0.587586206896552
"2",0,0,0,0,0.349271137026239,0.0705539358600583,0.0472303206997085,0,0.460910151691949
"3",0.326647564469914,0.261318051575931,0,0.0257879656160458,0.20974212034384,0,0.0687679083094556,0.0217765042979943,0.702408256880734
"4",0.210678210678211,0.134920634920635,0.0505050505050505,0.0324675324675325,0.280663780663781,0,0.0245310245310245,0.0974025974025974,0.666425992779783
"5",0.288433908045977,0.0398706896551724,0.0154454022988506,0.0334051724137931,0,0,0,0,0.375853395616241
"6",0.0293321299638989,0.462996389891697,0.013086642599278,0.0983754512635379,0.215703971119134,0.0478339350180505,0.0171480144404332,0.00767148014440433,0.739503386004515
"7",0.258924082453494,0.0834590246354952,0.0739064856711916,0.0276520864756159,0.0422322775263952,0,0.0231271995977878,0.052790346907994,0.498993963782696
