"","U1Trans","U1Rot","U1Scale","U1Cam"
"1",0.539184952978056,0.247648902821317,0.147335423197492,0.0689655172413793
"2",0.748062015503876,0.127906976744186,0.127906976744186,0
"3",0.567272727272727,0.178181818181818,0.123636363636364,0.134545454545455
"4",0.426923076923077,0.242307692307692,0.0596153846153846,0.271153846153846
"5",0.195876288659794,0.652061855670103,0.152061855670103,0
