"","U1Trans","U1Rot","U1Scale","U1Cam"
"1",0.590233545647558,0.0191082802547771,0.104033970276008,0.286624203821656
"2",0.613259668508287,0.0651933701657459,0.0850828729281768,0.244198895027624
"3",0.578313253012048,0,0.228915662650602,0.192771084337349
"4",0.494117647058824,0,0.164705882352941,0.343137254901961
"5",0.612612612612613,0.0045045045045045,0.382882882882883,0
