"","U1Trans","U1Rot","U1Scale","U1Cam","U2Trans","U2Rot","U2Scale","U2Cam","U3Trans","U3Rot","U3Scale","U3Cam"
"1",0.563829787234043,0.0222437137330754,0.0290135396518375,0.124758220502901,0.0560928433268859,0.176982591876209,0.0473887814313346,0.0705996131528046,0.106382978723404,0,0.0822050290135397,0
"2",0.253214638971316,0.000989119683481701,0.33135509396637,0,0,0,0,0.3837784371909,0.0801186943620178,0.0929772502472799,0,0.0593471810089021
"3",0.174708818635607,0.0981697171381032,0.0615640599001664,0,0.166389351081531,0.0332778702163062,0.141430948419301,0.10648918469218,0.349417637271215,0,0.0815307820299501,0
"4",0.134920634920635,0.117724867724868,0.12037037037037,0.0171957671957672,0.298941798941799,0,0.00925925925925926,0,0.260582010582011,0.126984126984127,0.0185185185185185,0.276455026455026
"5",0.00898472596585804,0.000449236298292902,0.115902964959569,0.328840970350404,0.453728661275831,0.000449236298292902,0,0,0.00718778077268643,0.260557053009883,0,0.0489667565139263
"6",0.330508474576271,0,0.0322033898305085,0.0915254237288136,0.703389830508475,0.0389830508474576,0.00169491525423729,0,0.0847457627118644,0.0559322033898305,0.0677966101694915,0
