"","U1Trans","U1Rot","U1Scale","U1Cam","U2Trans","U2Rot","U2Scale","U2Cam","U3Trans","U3Rot","U3Scale","U3Cam","U4Trans","U4Rot","U4Scale","U4Cam"
"1",0.0575757575757576,0,0.166666666666667,0,0.466666666666667,0,0,0,0,0.263636363636364,0,0,0.112121212121212,0,0,0.342424242424242
"2",0.508620689655172,0,0,0,0.228448275862069,0.15948275862069,0,0.00431034482758621,0.00862068965517241,0,0.172413793103448,0.0862068965517241,0.0301724137931034,0.202586206896552,0,0.0258620689655172
"3",0.12109375,0.1015625,0,0,0.25390625,0.1484375,0.0703125,0.0390625,0.2578125,0,0.015625,0,0.515625,0,0,0
"4",0.134502923976608,0.00194931773879142,0.0292397660818713,0,0.0994152046783626,0.144249512670565,0,0.269005847953216,0.0155945419103314,0,0.0721247563352826,0,0.565302144249513,0,0,0
