"","U1Trans","U1Rot","U1Scale","U1Cam","U2Trans","U2Rot","U2Scale","U2Cam","U3Trans","U3Rot","U3Scale","U3Cam"
"1",0.408620689655172,0.108620689655172,0,0.0672413793103448,0.0913793103448276,0.0431034482758621,0.0181034482758621,0.294827586206897,0.141379310344828,0,0.0232758620689655,0.187931034482759
"2",0.410703897614892,0.0238510762070972,0.0942408376963351,0.150087260034904,0,0.304246655031995,0.0157068062827225,0.0826061663757999,0.0558464223385689,0.103548574752763,0.0296684118673647,0.0756253635834788
"3",0.480811006517017,0.0832729905865315,0.105720492396814,0.0188269370021723,0.000724112961622013,0.0144822592324403,0.0181028240405503,0.259956553222303,0.102824040550326,0.0832729905865315,0.0159304851556843,0.118030412744388
"4",0.0301274623406721,0.315179606025492,0.018539976825029,0,0.164542294322132,0,0.121668597914253,0.015063731170336,0.522595596755504,0,0.0243337195828505,0
"5",0.0691983122362869,0.272573839662447,0.119831223628692,0.039662447257384,0.278481012658228,0,0.0109704641350211,0.0345991561181435,0.352742616033755,0,0.0151898734177215,0.151054852320675
"6",0.0132969655642687,0.000340947834981248,0.103307193999318,0.292192294578929,0.46164336856461,0,0,0,0.00375042618479373,0.250937606546198,0.00750085236958745,0.0593249232867371
"7",0.339144215530903,0.00158478605388273,0.063391442155309,0.0618066561014263,0.697305863708399,0.00316957210776545,0,0,0.129952456418384,0.10459587955626,0.0713153724247227,0
