"","U1Trans","U1Rot","U1Scale","U1Cam","taskTotalLoad"
"1",0.310469314079422,0.142599277978339,0.0848375451263538,0.0397111913357401,0.576853526220615
"2",0.36346516007533,0.0621468926553672,0.0621468926553672,0,0.486792452830189
"3",0.240369799691834,0.0755007704160247,0.0523882896764253,0.0570107858243451,0.424382716049383
"4",0.198924731182796,0.112903225806452,0.0277777777777778,0.126344086021505,0.466367713004484
"5",0.0916767189384801,0.30518697225573,0.0711700844390832,0,0.468599033816425
