"","U1Trans","U1Rot","U1Scale","U1Cam","U2Trans","U2Rot","U2Scale","U2Cam","taskTotalLoad"
"1",0.279843444227006,0,0,0,0.158512720156556,0.152641878669276,0.0547945205479452,0.0587084148727984,0.617647058823529
"2",0,0,0,0,0.194092827004219,0.30379746835443,0.0886075949367089,0,0.585623678646934
"3",0.360501567398119,0.0783699059561129,0,0,0.432601880877743,0,0.119122257053292,0,0.751572327044025
"4",0.206896551724138,0.182758620689655,0.0655172413793104,0.13448275862069,0.306896551724138,0,0,0.151724137931034,0.671280276816609
"5",0.368243243243243,0,0.0168918918918919,0,0,0,0,0,0.385786802030457
"6",0.00911854103343465,0.285714285714286,0.0121580547112462,0.194528875379939,0.428571428571429,0,0.115501519756839,0,0.73780487804878
"7",0.311143270622287,0.0680173661360347,0.0376266280752533,0,0.060781476121563,0.108538350217077,0,0.115774240231548,0.626086956521739
