"","U1Trans","U1Rot","U1Scale","U1Cam","taskTotalLoad"
"1",0.428824049513705,0.0716180371352785,0.0601237842617153,0.013262599469496,0.573451327433628
"2",0.268665158371041,0.0605203619909502,0.042420814479638,0.0452488687782805,0.416525183927561
"3",0.157203295479849,0.150745936317079,0.0351814740592296,0.0688042752171009,0.412026726057906
"4",0.210337401292175,0.0448671931083991,0.042713567839196,0.241923905240488,0.538958707360862
"5",0.299694189602446,0.0718654434250764,0.0512232415902141,0,0.423106350420811
