1	21
1	24
1	32
1	49
1	19
1	21
1	23
1	21
1	45
1	33
2	17
2	24
2	15
2	15
2	14
2	19
2	41
2	11
2	17
2	29
2	11
2	38
2	9
2	14
2	37
2	19
3	8
3	34
3	19
3	18
3	14
3	4
3	9
3	5
3	11
3	15
3	9
3	7
3	20
3	20
3	1
3	1
3	10
3	7
3	12
3	18
3	9
3	8
3	9
3	1
3	8
3	5
3	12
3	12
3	19
3	3
3	17
3	21
3	1
3	3
3	9
3	7
4	18
4	13
4	4
4	7
4	2
4	7
4	4
4	8
4	14
4	11
4	17
4	3
4	1
4	4
4	15
4	3
4	7
4	3
4	3
4	4
4	9
4	15
4	20
4	11
4	6
4	1
4	3
4	10
4	7
4	23
4	22
4	9
4	1
4	1
4	10
4	1
4	1
4	4
4	5
4	1
