"","U1Trans","U1Rot","U1Scale","U1Cam","U2Trans","U2Rot","U2Scale","U2Cam"
"1",0.428259286234523,0.299344501092498,0.0509832483612527,0.023306627822287,0.347414420975965,0.079388201019665,0.0546249089584851,0.0364166059723234
"2",0.381195335276968,0.40597667638484,0.0255102040816327,0,0.193148688046647,0.112973760932945,0.0685131195335277,0.0087463556851312
"3",0.319573901464714,0.288948069241012,0.122503328894807,0.0372836218375499,0.318242343541944,0.0319573901464714,0,0.214380825565912
"4",0.537878787878788,0.277777777777778,0.0681818181818182,0.157828282828283,0,0,0,0
"5",0.0609857978279031,0.60484544695071,0.0526315789473684,0.142021720969089,0.370927318295739,0.0158730158730159,0.0426065162907268,0
"6",0.482635796972395,0.126447016918967,0.0854853072128228,0.151380231522707,0.043633125556545,0.103294746215494,0.0347284060552093,0.121104185218166
