"","U1Trans","U1Rot","U1Scale","U1Cam","U2Trans","U2Rot","U2Scale","U2Cam","U3Trans","U3Rot","U3Scale","U3Cam"
"1",0.662131519274376,0,0,0,0.00226757369614512,0.0861678004535147,0,0.108843537414966,0.26984126984127,0.00226757369614512,0.149659863945578,0.165532879818594
"2",0.717842323651452,0.004149377593361,0,0,0,0.580912863070539,0,0,0.0663900414937759,0,0.112033195020747,0
"3",0.311475409836066,0,0.200364298724954,0,0,0,0,0.265938069216758,0.309653916211293,0.167577413479053,0,0.063752276867031
"4",0.0852017937219731,0.0896860986547085,0.0672645739910314,0,0.103139013452915,0.0717488789237668,0,0.121076233183857,0.645739910313901,0,0.0134529147982063,0
"5",0.320284697508897,0.00355871886120996,0.113879003558719,0,0.266903914590747,0,0,0,0.451957295373665,0.199288256227758,0,0
"6",0.00309597523219814,0,0.18266253869969,0.065015479876161,0.739938080495356,0,0,0,0,0.229102167182663,0,0.0247678018575851
"7",0.200996677740864,0,0.0116279069767442,0.254152823920266,0.546511627906977,0,0.026578073089701,0.144518272425249,0.0514950166112957,0.104651162790698,0.0747508305647841,0.00664451827242525
